,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2001-06-06,Mulholland Drive,15000000,20271129,147,"['Thriller', 'Drama', 'Mystery']","Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",An actress longing to be a star. A woman searching for herself. Both worlds will collide… on Mulholland Drive.,['David Lynch'],"['Naomi Watts', 'Laura Harring', 'Justin Theroux', 'Ann Miller', 'Mark Pellegrino', 'Robert Forster', 'Brent Briscoe', 'Dan Hedaya', 'Lee Grant', 'James Karen', 'Chad Everett', 'Richard Green', 'Rebekah Del Rio', 'Melissa George', 'Jeanne Bates', 'Dan Birnbaum', 'Lori Heuring', 'Marcus Graham', 'Michael J. Anderson', 'Patrick Fischler', 'Michael Cooke', 'Bonnie Aarons', 'Geno Silva', 'Billy Ray Cyrus', 'Vincent Castellanos', 'Wayne Grace', 'Rita Taggart', 'Michele Hicks', 'Lisa Lackey', 'Tad Horino', 'Missy Crider', 'Kate Forster', 'Tony Longo', 'Michael Fairman', 'Scott Coffey', 'Rena Riffel', 'Katharine Towne', 'Michael Des Barres', 'Robert Katims', 'Randall Wulff', 'Maya Bond', 'Joseph Kearney', 'Enrique Buelna', 'Richard Mead', 'Daniel Rey', 'David Schroeder', 'Tom Morris', 'Mo Gallini', 'Diane Nelson', 'William Ostrander', 'Brian Beacock', 'Blake Lindsley', 'Adrien Curry', 'Tyrah M. Lindsey', 'Michael D. Weatherred', 'Johanna Stein', 'Conte Candoli', 'Lyssie Powell', 'Kimberly Clever', 'Joshua Collazo', 'David Frutos', 'Peter Loggins', 'Theresa Salazar', 'Thea Samuels', 'Christian Thompson', 'Sean Everett']","['Universal Pictures', 'Canal+', 'Asymmetrical Productions', 'Les Films Alain Sarde', 'Babbo Inc.', 'The Picture Factory']",1,"['FR', 'US']","['es', 'en']",tt0166924,7.838,5093,Released
1,2005-04-15,Adams æbler,3700000,0,94,"['Drama', 'Comedy', 'Crime']",A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.,"When it rains, it pours",[],"['Mads Mikkelsen', 'Ulrich Thomsen', 'Paprika Steen', 'Ole Thestrup', 'Nikolaj Lie Kaas', 'Nicolas Bro', 'Ali Kazim', 'Gyrd Løfquist', 'Lars Ranthe', 'Peter Reichhardt', 'Tomas Villum Jensen', 'Peter Lambert', 'Emil Kevin Olsen', 'Solvej Christensen', 'Rasmus Rise Michaelsen', 'Jacob-Ole Remming']",['M&M Productions'],1,"['DK', 'DE']",['da'],tt0418455,7.462,544,Released
2,1994-09-12,Heavenly Creatures,5000000,3049135,109,"['Drama', 'Fantasy']","Wealthy and precocious teenager Juliet transfers from England to New Zealand with her family, and soon befriends the quiet, brooding Pauline through their shared love of fantasy and literature. When their parents begin to suspect that their increasingly intense and obsessive bond is becoming unhealthy, the girls hatch a dark plan for those who threaten to keep them apart.",Not all angels are innocent.,['Peter Jackson'],"['Melanie Lynskey', 'Kate Winslet', 'Sarah Peirse', 'Diana Kent', 'Clive Merrison', ""Simon O'Connor"", 'Jed Brophy', 'Peter Elliott', 'Gilbert Goldie', 'Geoffrey Heath', 'Kirsti Ferry', 'Ben Skjellerup', 'Darien Takle', 'Elizabeth Moody', 'Moreen Eason', 'Pearl Carpenter', 'Lou Dobson', 'Jesse Griffin', 'Glen Drake', 'Nic Farra', 'Chris Clarkson', 'Ray Henwood', 'John Nicoll', 'Michael Maxwell', 'Raewyn Pelham', 'Toni Jones', 'Glenys Lloyd-Smith', 'Wendy Watson', 'Jean Guérin', 'Stephen Reilly', 'Andrea Sanders', 'Ben Fransham', 'Alex Shirtcliffe-Scott']","['WingNut Films', 'Miramax', 'New Zealand Film Commission', 'Fontana Productions']",1,['NZ'],['en'],tt0110005,7.005,740,Released
3,1993-02-05,Sommersby,30000000,140081992,109,"['Drama', 'Thriller', 'Mystery', 'Romance']","Set in the South just after the US Civil War, Laurel Sommersby is just managing to work the farm without her husband, believed killed in battle. By all accounts, Jack Sommersby was not a pleasant man, thus when he suddenly returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart.",She knew his face. His touch. His voice. She knew everything about him ... But the truth.,['Jon Amiel'],"['Jodie Foster', 'Richard Gere', 'Bill Pullman', 'James Earl Jones', 'Lanny Flaherty', 'William Windom', 'Wendell Wellman', 'Brett Kelley', 'Clarice Taylor', 'Frankie Faison', 'R. Lee Ermey', 'Richard Hamilton', 'Karen Kirschenbauer', 'Carter McNeese', 'Dean Whitworth', 'Stephanie Weaver', 'Muse Watson', 'Paul Austin', 'Frank Hoyt Taylor', 'Ray McKinnon', 'Maury Chaykin', 'Richard Lineback']","['Canal+', 'Regency Enterprises', 'Alcor Films']",1,"['FR', 'US']",['en'],tt0108185,6.341,301,Released
4,1971-10-09,The French Connection,1800000,41158757,104,"['Action', 'Crime', 'Thriller']",Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,There are no rules and no holds barred when Popeye cuts loose!,['William Friedkin'],"['Gene Hackman', 'Fernando Rey', 'Roy Scheider', 'Tony Lo Bianco', 'Marcel Bozzuffi', 'Frédéric de Pasquale', 'Bill Hickman', 'Ann Rebbot', 'Harold Gary', 'Arlene Farber', 'Eddie Egan', 'Sonny Grosso', 'Benny Marino', 'Patrick McDermott', 'Alan Weeks', 'Al Fann', 'Irving Abrahams', 'Randy Jurgensen', 'William Coke', 'Charles McGregor']","['20th Century Fox', ""D'Antoni Productions"", 'Schine-Moore Productions']",1,['US'],"['en', 'fr']",tt0067116,7.548,1427,Released
5,1966-12-18,Blow-Up,1800000,0,111,"['Drama', 'Mystery', 'Thriller']","A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he unknowingly captures a death on film.","Sometimes, reality is the strangest fantasy of all.",['Michelangelo Antonioni'],"['David Hemmings', 'Vanessa Redgrave', 'Sarah Miles', 'John Castle', 'Veruschka von Lehndorff', 'Jane Birkin', 'Gillian Hills', 'Peter Bowles', 'Julian Chagrin', 'Jimmy Page', 'Jeff Beck', 'Tsai Chin', 'Susan Brodrick', 'Peggy Moffitt', 'Melanie Hampshire']","['Metro-Goldwyn-Mayer', 'Bridge Films', 'Carlo Ponti Production']",1,"['GB', 'US', 'IT']",['en'],tt0060176,7.4,979,Released
6,1983-05-13,Breathless,7500000,19910002,100,"['Romance', 'Drama', 'Action']","Jesse has to get out of Las Vegas quickly and steals a car to drive to L.A. On the way, he shoots a police officer. When he makes it to L.A. he stays with Monica, a girl he has only known for a few days. As the film progresses, the police get closer to him, and the crimes escalate.",He's the last man on earth any woman needs - but every woman wants...,['Jim McBride'],"['Richard Gere', 'Valérie Kaprisky', 'Art Metrano', 'John P. Ryan', 'William Tepper', 'Robert Dunn', 'Garry Goodrow', 'Lisa Jane Persky', 'James Hong', 'Georg Olden', 'Miguel Piñero', 'Henry G. Sanders', 'Bruce Vilanch', 'Robert Mark Quesada', 'Nora Gaye', 'Andres Aybar', 'Isabel Cooley', 'L. Jerry Greenberg', 'Javier Grajeda', 'Robert Snively', 'John Wyler', 'Jeni Vici', 'Carl Munoz', 'Christopher White', 'Brien Varady', 'Peggy Ann Stevens', 'Raymond Bear', 'David Carson', 'Tracy McBride', 'Jesse McBride', 'Helen Kelly', 'Jennifer Leigh Rice']","['Orion Pictures', 'Breathless Associates', 'Miko Productions']",1,['US'],"['en', 'es']",tt0085276,5.85,193,Released
7,1999-03-19,Arlington Road,21500000,0,117,"['Crime', 'Drama', 'Thriller', 'Mystery']",Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.,Your Paranoia Is Real.,['Mark Pellington'],"['Jeff Bridges', 'Tim Robbins', 'Joan Cusack', 'Hope Davis', 'Robert Gossett', 'Mason Gamble', 'Spencer Treat Clark', 'Stanley Anderson', 'Viviane Vives', 'Lee Stringer', 'Darryl Cox', 'Loyd Catlett', 'Sid Hillman', 'Auden Thornton', 'Mary Ashleigh Green', 'Grant Garrison', 'Jenni Tooley', 'Laura Poe', 'Christopher Dahlberg', 'Gabriel Folse', 'Hunter Burkes', 'Hans Stroble', 'Michelle Du Bois', 'Naya Castinado', 'Charles Sanders', 'Todd Terry', 'Denver Williams', 'Willie Dirden', 'John Hussey']","['Lakeshore Entertainment', 'Screen Gems', 'Arlington Road Productions Corporation', 'Gorai / Samuelson Productions', 'Samuelson Productions']",1,['US'],['en'],tt0137363,6.991,855,Released
8,2003-01-30,Whale Rider,8000000,41400000,101,"['Drama', 'Family']","On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.",In the ways of the ancients she found a hope for the future.,['Niki Caro'],"['Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton', 'Cliff Curtis', 'Grant Roa', 'Mana Taumaunu', 'Rachel House', 'Taungaroa Emile', 'Tammy Davis', 'Mabel Wharekawa', 'Rawinia Clarke', 'Tahei Simpson']","['Pandora Film', 'South Pacific Pictures']",1,"['DE', 'NZ']","['en', 'mi']",tt0298228,7.244,307,Released
9,1991-01-31,Point Break,24000000,83531958,122,"['Action', 'Thriller', 'Crime']","In Los Angeles, a gang of bank robbers who call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. Believing that the members of the gang could be surfers, the F.B.I. sends young agent Johnny Utah to the beach undercover to mix with the surfers and gather information.",100% Pure Adrenaline!,['Kathryn Bigelow'],"['Patrick Swayze', 'Keanu Reeves', 'Gary Busey', 'Lori Petty', 'John C. McGinley', 'James Le Gros', 'John Philbin', 'BoJesse Christopher', 'Julian Reyes', 'Daniel Beer', 'Chris Pedersen', 'Vincent Klyn', 'Anthony Kiedis', 'Dave Olson', 'Lee Tergesen', 'Christopher Pettiet', 'Sydney Walsh', 'Tom Sizemore', 'Dino Andino', 'Michael Kopelow', 'Julie Michaels', 'Mike Genovese', 'Jack Kehler', 'Galyn Görg', 'Raymond Forchion', 'Betsy Lynn George', 'Gloria Mann', 'Ping Wu', 'Jared Chandler', 'John Apicella', 'Richard Grove', 'Anthony Mangano', 'Deborah Lemen', 'Randy Walker', 'Peter Phelps', 'Debra Lamb']","['JVC', 'Largo Entertainment']",1,['US'],['en'],tt0102685,7.122,2904,Released
