,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,1934-11-23,The Painted Veil,947000,1120000,85,"['Drama', 'Romance']",The wife of a doctor in China falls in love with a diplomat.,Do not pass love by...It may never come again!,['Richard Boleslawski'],"['Greta Garbo', 'Herbert Marshall', 'George Brent', 'Warner Oland', 'Jean Hersholt', 'Bodil Rosing', 'Katharine Alexander', 'Cecilia Parker', 'Soo Yong', 'Forrester Harvey', 'Ethel Griffies', 'Olaf Hytten', 'Keye Luke']",['Metro-Goldwyn-Mayer'],1,['US'],['en'],tt0025617,6.471,17,Released
1,2000-08-17,Eu Tu Eles,1900000,560943,106,"['Drama', 'Romance']","A true story that comically depicts the relationship between an ordinary woman and her three husbands, who live in the same house in a poor and arid small village of the Brazilian northeast.",It is impossible to find all virtues on a unique man.,['Andrucha Waddington'],"['Regina Casé', 'Lima Duarte', 'Stênio Garcia', 'Luiz Carlos Vasconcelos', 'Nilda Spencer']","['Columbia Pictures', 'Conspiração Filmes', 'Columbia TriStar Filmes do Brasil']",1,['BR'],['pt'],tt0244504,7.026,38,Released
2,1935-02-22,After Office Hours,366000,1281000,72,"['Crime', 'Drama', 'Romance']","A managing editor sends a socialite reporter to spy on her boyfriend, mixed up in murder.",BEAUTY AND THE BOSS AND BUSINESS WAS PLEASURE!,['Robert Z. Leonard'],"['Clark Gable', 'Constance Bennett', 'Stuart Erwin', 'Billie Burke', 'Harvey Stephens', 'Katharine Alexander', 'Hale Hamilton', 'Henry Travers', 'Henry Armetta', 'Charles Richman', 'William Demarest', 'Margaret Dumont', 'Pat Flaherty', 'Bess Flowers']",['Metro-Goldwyn-Mayer'],1,['US'],"['de', 'en', 'fr']",tt0026043,6.444,9,Released
3,2012-09-14,The Paperboy,12500000,1353868,107,"['Thriller', 'Drama', 'Mystery']","As investigative reporter Ward Jansen and his partner Yardley Acheman chase a sensational, career-making story with the help of Ward's younger brother Jack and sultry death-row groupie Charlotte Bless, the pair tries to prove violent swamp-dweller Hillary Van Wetter was framed for the murder of a corrupt local sheriff.",,['Lee Daniels'],"['Zac Efron', 'Matthew McConaughey', 'Nicole Kidman', 'John Cusack', 'David Oyelowo', 'Scott Glenn', 'Ned Bellamy', 'Nealla Gordon', 'Macy Gray', 'Edrick Browne', 'Danny Hanemann', 'Peter Murnik', 'John P. Fertitta', 'Jay Oliver', 'Gary Clarke', 'Ava Bogle', 'Adam Sibley', 'J.D. Evermore', 'Phyllis Montana LeBlanc', 'Nicole Barré', 'Camille Balsamo', 'Leslie Hippensteel', 'Grace Hightower', 'Lorrie Chilcoat', 'Faizon Love', 'Stiggidy Steve', 'Rahsaana Ison', 'Katarzyna Wolejnio', 'Nikolette Noel', 'Corrina Lyons']","['Lee Daniels Entertainment', 'Nu Image', 'Millennium Films', 'Benaroya Pictures']",1,['US'],['en'],tt1496422,5.6,633,Released
4,2007-11-15,Mutum,686165,148564,95,['Drama'],"Thiago lives with his family on an isolated farm in the arid backlands of Minas Gerais, Brazil. As the story unfolds and Thiago is forced to confront separations and betrayal within the home, Thiago begins, little by little, to see and understand a place that he had never been able to before, thus slowly letting go of his innocence.",,['Sandra Kogut'],"['Thiago da Silva Mariz', 'Wallison Felipe Leal Barroso', 'Maria Juliana Souza de Oliveira', 'Brenda Luana Rodrigues Lima', 'João Miguel', 'Luiz Carlos Vasconcelos', 'João Vitor Leal Barroso', 'Izadora Fernandes', 'Rômulo Braga', 'Paula Regina Sampaio da Silva']","['Gloria Films', 'Ravina Filmes']",1,"['BR', 'FR']",['pt'],tt0848596,7.6,10,Released
5,2012-03-02,Hamilton - I nationens intresse,6629445,8249053,109,"['Thriller', 'Action', 'Drama']","Carl Hamilton manages to infiltrate an international gang that has stolen advanced Swedish GPS-guided missiles. But the league is subjected to a sudden deadly attack by a well drilled group of mercenaries of unknown clients. Hamilton escapes the massacre, but the rockets have disappeared without a trace.",,['Kathrine Windfeld'],"['Mikael Persbrandt', 'Saba Mubarak', 'Jason Flemyng', 'Pernilla August', 'Gustaf Hammarsten', 'Ray Fearon', 'David Dencik', 'Liv Mjönes', 'Peter Andersson', 'Fanny Risberg', 'Lennart Hjulström', 'Leo Gregory', 'Ashraf Farah', 'Sandra Andreis', 'Aleksandr Nosik', 'Dan Ekborg', 'Michael Anthony Brown', 'Kevin McNally', 'Mouayad Jouma', 'Terry Carter', 'Igor Lenev', 'Peter Gardiner', 'Joseph Beddelem', 'Tommy Sporrong']","['TV4', 'Pampas Produktion']",2,['SE'],"['ru', 'sv', 'ar', 'en']",tt1856014,5.995,98,Released
6,2011-11-03,더 킥,3500000,517069,94,"['Comedy', 'Action']","Korean family made up of taekwondo experts moves to Thailand, where they set up a taekwondo gym. However, one member of the family, Taeju, wants to become a famous pop singer instead. The family becomes famous after stopping treasure robbers.",Martial Arts Action As Never Seen Before!,[],"['Cho Jae-hyun', 'Ye Ji-won', 'Na Tae-joo', 'Taemi', 'Petchtai Wongkamlao', 'JeeJa Yanin', 'Do Shi-gang', 'Lee Kwan-hun', 'Kim Yiroo', 'Brahim Achabbakhe']",['Sahamongkolfilm'],1,"['TH', 'KR']","['ko', 'th']",tt2020110,4.983,30,Released
7,2012-09-21,House at the End of the Street,6900000,44287131,101,"['Horror', 'Thriller']","A mother and daughter move to a new town and find themselves living next door to a house where a young girl murdered her parents. When the daughter befriends the surviving son, she learns the story is far from over.",Fear reaches out... for the girl next door.,['Mark Tonderai'],"['Jennifer Lawrence', 'Elisabeth Shue', 'Max Thieriot', 'Gil Bellows', 'Allie MacDonald', 'Nolan Gerard Funk', 'Jordan Hayes', 'Joy Tanner', 'James Thomas', 'Craig Eldridge', 'Lori Alter', 'Olivier Surprenant', 'Will Bowes', 'Krista Bridges', 'John Healy', 'Bobby Osborne', 'Grace Tucker-Duguay', 'Eva Link', 'Hailee Sisera', 'Jon McLaren', 'Jasmine Chan', 'Jonathan Malen', 'Claudia Jurt', 'Jonathan Higgins']","['A Bigger Boat', 'Relativity Media', 'FilmNation Entertainment']",1,['US'],['en'],tt1582507,5.8,1574,Released
8,2012-03-29,Sinister,3000000,82515113,110,"['Horror', 'Thriller', 'Mystery']","Found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity.","Once you see him, nothing can save you.",['Scott Derrickson'],"['Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio"", 'James Ransone', 'Fred Dalton Thompson', 'Clare Foley', ""Michael Hall D'Addario"", 'Victoria Leigh', 'Blake Mizrahi', 'Cameron Ocasio', 'Danielle Kotch', 'Ethan Haberfield', 'Nicholas King', 'Tavis Smiley', 'Rachel Konstantin']","['Summit Entertainment', 'Alliance Films', 'Blumhouse Productions', 'IM Global', 'Automatik Entertainment', 'Possessed Pictures']",1,"['CA', 'GB', 'US']","['en', 'pt', 'fr', 'br']",tt1922777,6.853,4602,Released
9,2012-07-06,Savages,45000000,82966152,131,"['Crime', 'Drama', 'Thriller']",Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,Young. Beautiful. Deadly.,['Oliver Stone'],"['Taylor Kitsch', 'Blake Lively', 'Aaron Taylor-Johnson', 'John Travolta', 'Salma Hayek', 'Benicio del Toro', 'Emile Hirsch', 'Demián Bichir', 'Sandra Echeverría', 'Diego Cataño', 'Joaquín Cosío', 'Jake McLaughlin', 'Joel David Moore', 'Leonard Roberts', 'Shea Whigham', 'Jana Banker', 'Candra Docherty', 'Nana Agyapong', 'Gary Stretch', 'Karishma Ahluwalia', 'Jonathan Carr', 'Antonio Jaramillo', 'Alexander Wraith', 'Anthony Cutolo', 'Kurt Collins', 'Amber Dixon', 'Ali Wong', 'Sala Baker', 'Tara Stone', 'Matthew Saldivar', 'Sean Stone', 'Wilfredo Lopez', 'Lucinda Serrano', 'Charles Haugk', 'Sam Medina', 'Ben Hernandez Bray', 'Gonzalo Menendez', 'Maya Merker', 'Donnabella Mortel', 'Trevor Donovan', 'Leana Chavez', 'Gillian Zinser', 'Florine Elena Deplazes', 'Kaj Mollenhauer', 'Lexi Jourden', 'Akima Castaneda', 'Dennis Garcia', 'Eddie Follis', 'Holly Follis', 'Schae Harrison', 'Mía Maestro', 'Bill Blair']","['Universal Pictures', 'Ixtlan', 'Relativity Media', 'Onda Entertainment']",1,['US'],['en'],tt1615065,6.353,1904,Released
10,2011-09-13,"Jeff, Who Lives at Home",10000000,4417580,83,"['Drama', 'Comedy']","Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.",The first step to finding your destiny is leaving your mother's basement.,[],"['Jason Segel', 'Ed Helms', 'Susan Sarandon', 'Judy Greer', 'Rae Dawn Chong', 'Steve Zissis', 'Evan Ross', 'Lee Nguyen', 'Tim J. Smith', 'Ernest James', 'David Kency', 'Zac Cino', 'Lance E. Nichols', 'Carol Sutton', 'Joe Chrest', 'Katie Aselton', 'J.D. Evermore', 'John Neisler', 'Matt Malloy', 'Ian Hoch', 'Robert Larriviere', 'Jesse Moore', 'Scotty Whitehurst', 'Wally Crowder', 'Carol Jean Wells', 'Savanna Kinchen', 'Jennifer Lafleur', 'Deneen Tyler', 'Randall Kamm', 'Tammi Arender', 'Geraldine Glenn', 'Kassidy Ison', 'Rahsaana Ison', 'Joy Kate Lawson', 'Laurie Lee', 'Lisa Mackel Smith', 'Lauren Rae Sullivan', 'Cindy Williamson']","['Mr. Mudd Production', 'Indian Paintbrush', 'Right of Way Films', 'Jeff Brothers Productions']",1,['US'],['en'],tt1588334,6.164,518,Released
11,2012-05-11,Girl in Progress,5000000,4709246,93,"['Comedy', 'Drama']","As single mom Grace juggles work, bills, and her affair with a married doctor, her daughter, Ansiedad, plots a shortcut to adulthood after finding inspiration in the coming-of-age stories she's reading for school.","A tale of acting up, acting out, and acting your age.",['Patricia Riggen'],"['Eva Mendes', 'Cierra Ramirez', 'Matthew Modine', 'Landon Liboiron', 'Patricia Arquette', 'Raini Rodriguez', 'Russell Peters', 'Eugenio Derbez', 'Richard Harmon', ""Brenna O'Brien"", 'Tiera Skovbye', 'Rady Panov']",['Pantelion Films'],1,['US'],"['es', 'en']",tt1817676,5.6,103,Released
12,2012-08-29,Lawless,26000000,53676580,115,"['Crime', 'Drama', 'Western']","Set in the Depression-era Franklin County, Virginia, a bootlegging gang is threatened by authorities who want a cut of their profits.","When the law became corrupt, outlaws became heroes.",['John Hillcoat'],"['Shia LaBeouf', 'Tom Hardy', 'Gary Oldman', 'Guy Pearce', 'Jason Clarke', 'Jessica Chastain', 'Mia Wasikowska', 'Dane DeHaan', 'Chris McGarry', 'Tim Tolin', 'Lew Temple', 'Marcus Hester', 'Bill Camp', 'Alex Van', 'Noah Taylor', 'Mark Ashworth', 'Tom Proctor', 'Bruce McKinnon', 'Eric Mendenhall', 'Toni Byrd', 'Robert T. Smith', 'Jake Nash', 'William J. Harrison', 'Joyce Baxter', 'Jeff Braun', 'Malinda Baker', 'Tom Turbiville', 'Terry Keasler', 'Duncan Nicholson', 'Ron Clinton Smith', 'Anna House', 'Ricky Muse', 'Peter Krulewitch']","['The Weinstein Company', 'Benaroya Pictures', 'Yucaipa Films', 'Annapurna Pictures', 'Pie Films Inc.', 'Red Wagon Entertainment', 'Revolt Films', 'Blum Hanson Allen Films']",1,['US'],['en'],tt1212450,7.039,2660,Released
13,2012-08-02,Diary of a Wimpy Kid: Dog Days,22000000,76196538,94,"['Comedy', 'Family']","It's summertime, and Greg Heffley is looking forward to playing video games and spending time with his friends. However, Greg's dad has other plans: He's decided that some father-son bonding time is in order. Desperate to prevent his dad from ruining summer vacation, Greg pretends he has a job at a ritzy country club. But Greg's plan backfires, leaving him in the middle of embarrassing mishaps and a camping trip gone wrong.",School's out for summer.,['David Bowers'],"['Zachary Gordon', 'Steve Zahn', 'Devon Bostick', 'Robert Capron', 'Rachael Harris', 'Peyton List', 'Grayson Russell', 'Karan Brar', 'Laine MacNeil', 'Connor Fielding', 'Owen Fielding', 'Melissa Roxburgh', 'Philip Maurice Hayes', 'Terence Kelly', 'Bronwen Smith', 'Alf Humphreys', 'Elise Gatien', 'John Shaw', 'Andrew McNee', 'Tom Stevens', 'Bryce Hodgson', 'Christopher De-Schuster', 'Dalila Bela', 'Frank C. Turner', 'Emily Holmes', 'Amitai Marmorstein', 'Roan Curtis', 'Sydney Wong', 'Reese Alexander', 'Cameron Mitchell Jr.', 'Latonya Williams', 'Nicole Fraissinet', 'Doug Abrahams', 'Melody B. Choi', 'Wanda Ayala', 'Kyle Cassie', 'Kevin Kruchkywich', 'Amy Esterle', 'Gerry Durand', 'Joshua J. Ballard', 'Matt Mazur', 'Jared Abrahamson', 'Matteo Stefan', 'Collin MacKechnie', 'Sofia Bowers', 'Dawn Chubai', 'Anne Openshaw', 'Keith MacKechnie', 'Simon Chin', 'B. J. Harrison', 'Russell Roberts', 'Paul Fisher', 'David Palacio', 'Peter Brown', 'Zeeshan Goawala', 'Mark Redsky', 'Trenton Rogers', 'Cameron K. Smith', ""James O'Sullivan"", 'Ian Thompson']",['Fox 2000 Pictures'],3,['US'],['en'],tt2023453,6.281,794,Released
14,2013-01-31,Warm Bodies,35000000,116980662,97,"['Horror', 'Comedy', 'Romance']","After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",Cold body. Warm heart.,['Jonathan Levine'],"['Nicholas Hoult', 'Teresa Palmer', 'Lio Tipton', 'John Malkovich', 'Dave Franco', 'Rob Corddry', 'Cory Hardrict', 'Vincent Leclerc', 'Daniel Rindress-Kay', 'Chris Cavener', 'Aaron Janke', 'Serge Alain Cambronne', 'Robert Reynolds', 'John Topor', 'Ayisha Issa', 'Debbie Wong', 'Christian Paul', 'Billie Calmeau', 'Clifford Leduc-Vaillancourt', 'Adam Driscoll', 'Bineyam Girma', 'Chimwemwe Miller', 'Alec Bourgeois', 'Raphael Grosz-Harvey', 'Brent Skagford', 'Josée Laviolette', 'Jonathan Dubsky', 'Zavier Vaillancourt', 'Christine Rodriguez', ""Quinn O'Neill"", 'Arthur Holden', 'Abdul Ayoola', 'Dawn Ford', 'Angie Medrano', 'Rochelle Okoye', 'Patrick Sabongui', 'Sylvia Stewart', 'Diana Noris']","['Summit Entertainment', 'Entertainment One', 'Mandeville Films']",1,['US'],['en'],tt1588173,6.431,5510,Released
15,2012-09-27,Taken 2,45000000,376141306,91,"['Action', 'Crime', 'Thriller']","In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",First they took his daughter. Now they're coming for him.,['Olivier Megaton'],"['Liam Neeson', 'Maggie Grace', 'Famke Janssen', 'Leland Orser', 'D.B. Sweeney', 'Jon Gries', 'Rade Šerbedžija', 'Luke Grimes', 'Kevork Malikyan', 'Alain Figlarz', 'Frank Alvarez', 'Murat Tuncelli', 'Ali Yildirim', 'Ergun Kuyucu', 'Cengiz Bozkurt', 'Hakan Karahan', 'Saruhan Sari', 'Naci Adigüzel', 'Mehmet Polat', 'Yilmaz Kovan', 'Erdogan Yavuz', 'Luran Ahmeti', 'Cengiz Daner', 'Melis Erman', 'Erkan Üçüncü', 'Ugur Ugural', 'Alex Dawe', 'Olivier Rabourdin', 'Michaël Vander-Meiren', 'Rochelle Gregorie', 'Luenell', 'Emre Melemez', 'İlkay Akdağlı', 'Mylène Pilutik', 'Nathan Rippy', 'Atilla Pekoz', 'Serdar Okten', 'Mesut Makul', 'Mustafa Akin', 'Murat Karatas', 'Cuneyt Yanar', 'Baris Adem', 'Hasan Karagulle', 'Gazenfer Kokoz', 'Remzi Sezgin', 'Ahmet Orhan Ozcam', 'Melike Acar', 'Yasemin Yeltekin', 'Baris Aydin', 'Kenneth James Dakan', 'Adil Sak', 'Bekir Aslantaş', 'Ercan Kurt', 'Cetin Arik', 'Tamer Avkapan', 'Erasian Saglam', 'Mohammed Mouh', 'Julian Vinay', 'Gaelle Oilleau']","['20th Century Fox', 'Canal+', 'Dune Entertainment', 'Universum Film', 'M6 Films', 'Grive Productions', 'EuropaCorp', 'Ciné+', 'Karma Film Prod', 'Taken 2']",2,['FR'],"['en', 'tr', 'ar']",tt1397280,6.33,5847,Released
