,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,,Fasle Sepid,500,500,15,[],"A couple has their problems. You have a mediation talk, a couple consultation. Everything is addressed, but what the woman is about is always avoided. She just didn't want to be persecuted all the time. She wants to be free.","A couple has their problems. You have a mediation talk, a couple consultation. Everything is addressed, but what the woman is about is always avoided.",[],[],[],1,[],[],tt12967304,0.0,0
1,2019-01-01,Vay Ampol,60000,60000,100,['Comedy'],Vay Ampol iranian movies,Vay Ampol,[],['zahra meygoli'],['karestoonegoli'],1,[],['fa'],tt14239016,0.0,0
2,,Paranóia,130,600,4,"['Mystery', 'Comedy']","A girl can't leave her house because there's a man outside, wherever she goes. Her only friend is her mother, but something is missing.","paranoia, divan braga, lanny bernoulli,",['Divan Braga'],"['Lanny Bernoulli', 'Lilly Bennet']",[],1,['BR'],['pt'],,8.5,2
3,,Teddy Bear,400,1200,45,"['Thriller', 'Comedy']","Alex receives a gift from a unknown person: a teddy bear. Soon, she begins to notice some of her friends disappearing.",An amazing thriller directed by Divan Braga,['Divan Braga'],"['Diane Jena', 'Lanny Bernoulli', 'Lilly Bennet']",[],1,"['BR', 'FR']",['pt'],,8.0,2
4,2019-10-11,Capitán América: Una Loca Guerra Civil,100,10000,0,"['Action', 'Adventure', 'Science Fiction', 'Comedy']",,,['Jesús Zavala'],"['Jesús Zavala', 'Jesús Zavala', 'Jesús Zavala', 'Jesús Zavala', 'Jesús Zavala', 'Jesús Zavala', 'Jesús Zavala', 'Jesús Zavala', 'Jesús Zavala', 'Darytza Treviño', 'Claudia Dominguez']",['Jepchu Producciones'],1,['MX'],[],,3.0,1
5,2021-10-30,Bear Lake Bloodbath,300,1000000,12,['Horror'],"A group of teens party in a remote cabin, when an unexpected guest arrives, all hell breaks loose.",Never Let the Party Die,"['Bradford Taylor', 'Gage Miles']","['Madison Howell', 'Mitch Owens', 'Jolie Van Slooten', 'Jake Owens']",[],1,['US'],['en'],,0.0,0
6,2022-01-05,نیروی طبیعت انسانیت,1500000,15000,10,['Drama'],"This film shows the positive realities of society or to better understand the cycle of nature. If you do good to others, others will do good to you. Mustafa Zarif in the role of Ali shows the positive realities that every human being realizes as worthy of humanity.",The force of nature humanity,['Mohammad Yaromtaghloo'],"['Seyed mostafa zarif', 'Raha mehranfar', 'Toktam edalatinya', 'Masoume afzali', 'Reza shams abadi', 'Setayesh shams abadi', 'Reyhane vahediyan', 'Hossein kheradmand', 'Mahla sadeghi', 'Azam zareifar', 'Ali rastgo', 'Nazanin jalili', 'Samane gonabadiyan']",[],1,['IR'],['fa'],tt16868156,6.4,5
7,2019-12-11,The Can Opener Kid,200,50,8,"['Comedy', 'Western']","A bounty hunter armed with only his trusty can opener hunts down a criminal, meanwhile a rival bounty hunter is close behind.",This ain't no ordinary can opener,['Tycho Wade'],"['Juan Sonera', 'Tanner Casterton', 'Tyler Milligan']","['Colorado Film School', 'Tycho Tron Productions']",1,[],['en'],,0.0,0
8,,Napoleon Wanted,35,127,0,['Science Fiction'],,,['Pepe Cabronero'],"['Pepe Cabronero', 'ricky castle', 'tomas bonnaventura', 'marcock grasia']",[],1,[],"['es', 'fr', 'en']",,0.0,0
9,2020-05-08,The Hole,25,100,5,"['Comedy', 'Crime']","Two brothers must fix a hole in the wall before their mom comes home, they'll need all the luck they can get.","You're gonna need some spackling compound, some mesh tape, and some caulk if you got it","['Jake Owens', 'Gage Miles']","['Jett Ocampo', 'Ledger Ocampo', 'Jenniffer Owens']",[],1,[],['en'],,0.0,0
