,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,1927-10-26,The Battles of the Coronel and Falkland Islands,1603469,6241682,106,"['Drama', 'Documentary']",The film focuses on the naval warfare around the Battle of Coronel and Battle of the Falkland Islands during the First World War. It was the last in a successful series of documentary reconstructions of First World War battles by British Instructional Films made between 1921 and 1927.,,['Walter Summers'],"['Roger Maxwell', 'Craighall Sherry']",['BIF'],1,['GB'],['en'],tt0221007,6.3,8
1,2015-05-08,Maggie,4000000,187112,95,"['Horror', 'Drama', 'Mystery']","There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",Don't Get Bitten,['Henry Hobson'],"['Arnold Schwarzenegger', 'Abigail Breslin', 'Joely Richardson', 'Douglas M. Griffin', 'J.D. Evermore', 'Rachel Whitman Groves', 'Jodie Moore', 'Bryce Romero', 'Raeden Greer', 'Aiden Flowers', 'Carson Flowers', 'Walter von Huene', 'Dana Gourrier', 'Amy Brassette', 'David A. Cole', 'Mattie Liptak', 'Liann Pattison', 'Maris Black', 'Jessy Hughes', 'Denise Williamson', 'Taylor Ashley Murphy', 'Colin Walker', 'P.J. Marshall', 'Brett Baker', 'Laura Cayouette']","['Lionsgate', 'Grindstone Entertainment Group', 'Silver Reel', 'Sly Predator', 'Matt Baer Films', 'Gold Star Films', 'Lotus Entertainment']",1,"['CH', 'US']",['en'],tt1881002,5.368,1420
2,2015-04-17,Margarita with a Straw,900000,1000000,100,['Drama'],"A rebellious young woman with cerebral palsy leaves India to study in New York. On her journey of self-discovery, she unexpectedly falls in love.",,['Shonali Bose'],"['Kalki Koechlin', 'Revathi', 'Sayani Gupta', 'William Moseley', 'Kuljeet Singh', 'Malhar Khushu', 'Tenzing Dalha', 'Shuchi Dwivedi', 'Doug Plaut', 'Jennifer Silverstein', 'Marco Torriani', 'Jacob Berger', 'Maninder Kaur Chauhan', 'Asia Kaleem', 'Reginald L. Wilson', 'Andrew Hsu', 'Prabhtoj Singh', 'Amir Hisham Ouazzani', 'Nicolette Dehi', 'Jose Rivera', 'Dorsea Palmer', 'Stefano Villabona', 'Blair Wing', 'Carlotta Summers', 'Gabrielle Fleck', 'Vin Scialla', 'Frisco Cosme', 'Tim Gauntt', 'Yeuris Taveras']",['Viacom18 Studios'],1,['IN'],['hi'],tt2929690,7.0,65
3,2014-06-21,聖闘士星矢 LEGEND of SANCTUARY,23000000,17150803,93,"['Action', 'Animation', 'Fantasy']","Warriors called ""Saints"" are the champions of hope who have always appeared since the Age of Myth whenever evil threatens the world. In this present day story, many years since the long fought ""Holy War"" we find Saori Kido, a girl troubled by her mysterious powers. She is saved by a boy, Seiya ""Bronze Saint"" from a sudden attack by an assassin, through the accident Saori realizes her destiny and mission and decides to go to ""Sanctuary"" with Seiya and his company of Bronze Saints. In Sanctuary they confront ""Pope"" and wage a desperate battle against the greatest Saints, the ""Gold Saints"".",,['Keiichi Sato'],"['Kensho Ono', 'Kenji Nojima', 'Nobuhiko Okamoto', 'Kenji Akabane']","['Toei Animation', 'Marza Animation Planet']",6,['JP'],['ja'],tt2231489,6.512,562
4,2014-09-18,دختر,46000,120000,93,"['Drama', 'Thriller']","In the mountains of Pakistan, a mother and her ten-year-old daughter flee their home on the eve of the girl's marriage to a tribal leader. A deadly hunt for them begins.",A mother's extraordinary journey begins in the heart of Pakistan.,['Afia Nathaniel'],"['Samiya Mumtaz', 'Mohib Mirza', 'Saleha Aref', 'Samina Ahmad', 'Adnan Shah Tipu', 'Asif Khan', 'Ajab Gul', 'Abdullah Jan', 'Omair Rana', 'Zeeshan Shafa']","['Zambeel Films', 'The Crew Films']",1,['PK'],['ur'],tt3175888,6.8,25
5,2014-08-22,Mardaani,2121476,7557761,113,"['Action', 'Crime', 'Drama', 'Thriller']","Meet Shivani Shivaji Roy, Senior Inspector, Crime Branch, Mumbai Police, as she sets out to confront the mastermind behind the child trafficking mafia, which makes the mistake of kidnapping and smuggling a teenage girl who is like a daughter to her. Fighting a war which is very personal and in an obsessive hunt for the girl, Shivani stumbles into the world of debauchery, cruel desires and exploitation and onto a case that will change her life forever. What follows is a cat and mouse game between a fearless cop and a young and ruthless mafia kingpin. Catch Rani Mukerji in the lead, playing an edge of the seat role of a lifetime, in this raw and gritty film which will be a distinct departure from Pradeep Sarkar's style of filmmaking.",,['Pradeep Sarkar'],"['Rani Mukerji', 'Tahir Raj Bhasin', 'Jisshu Sengupta', 'Sanjay Taneja', 'Mona Ambegaonkar', 'Priyanka Sharma', 'Anil George', 'Aman Uppal', 'Saanand Verma', 'Habib Al Aidroos', 'Gautam Babbar', 'Anant Vidhaat Sharma', 'Mikhail Yawalkar', 'Digvijay Rohildas', 'Avneet Kaur', 'Ashish Warang', 'Rio Kapadia', 'Vikrant Koul']",['Yash Raj Films'],1,['IN'],['hi'],tt3495000,6.615,78
6,2014-08-29,Raja Natwarlal,5,4,141,"['Thriller', 'Drama']","Based on the story of a notorious real-life con man, this twisty Bollywood thriller revolves around cunning fraudster Raja Natwarlal, who pulls off a series of two-bit scams in Mumbai on his way to a big swindle. A small-time con man wants to get into the big leagues and take on a Goliath in the world of scams.",,['Kunal Deshmukh'],"['Emraan Hashmi', 'Humaima Malick', 'Paresh Rawal', 'Kay Kay Menon', 'Deepak Tijori', 'Mohammed Zeeshan Ayyub']",['UTV Motion Pictures'],1,['IN'],['hi'],tt3483712,6.455,22
7,2015-11-26,Krampus,15000000,61788393,98,"['Horror', 'Comedy', 'Fantasy']","When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",You don't want to be on his list.,['Michael Dougherty'],"['Adam Scott', 'Toni Collette', 'Allison Tolman', 'David Koechner', 'Emjay Anthony', 'Stefania LaVie Owen', 'Conchata Ferrell', 'Luke Hawker', 'Gideon Emery', 'Ivy George', 'Queenie Samuel', 'Sophie Gannon', 'Krista Stadler', 'Seth Green', 'Justin Roiland', 'Breehn Burns', 'Maverick Flack', 'Felicity Hamill', 'Tess Jamieson-Karaha', 'Lolo Owen', 'Gareth Ruck', 'Leith Towers', 'Chi Jiajia Lim']","['Universal Pictures', 'Legendary Pictures']",1,['US'],"['de', 'en']",tt3850590,6.125,1721
8,2014-09-01,Midnight Sun,12758853,3016126,98,"['Family', 'Adventure']","In northern Canada, a young boy sets a goal for himself to to reunite an abandoned polar bear cub with its mother. Goran Visnjic joins the cast as Muktuk, a half Inuit and half Canadian, who knows the terrain where the polar bears live and who agrees to help the boy.","The Most Amazing Story Of Survival, Friendship and Adventure","['Roger Spottiswoode', 'Brando Quilici']","['Dakota Goyo', 'Goran Visnjic', 'Bridget Moynahan', 'Linda Kash', 'Kendra Leigh Timmins', 'Russell Yuen', 'Duane Murray', 'Matt Connors', 'Racine Bebamikawe', 'Jacqueline Loewen']","['Hyde Park Films', 'Imagenation Abu Dhabi FZ', 'Media Max Productions', 'Rob Heydon Productions']",1,"['IT', 'CA']",['en'],tt2390283,6.1,66
9,2019-03-29,Shazam!,80000000,366080049,132,"['Action', 'Comedy', 'Fantasy']",A boy is given the ability to become an adult superhero in times of need with a single magic word.,Just say the word.,['David F. Sandberg'],"['Zachary Levi', 'Mark Strong', 'Asher Angel', 'Jack Dylan Grazer', 'Adam Brody', 'Djimon Hounsou', 'Faithe Herman', 'Meagan Good', 'Grace Caroline Currey', 'Michelle Borth', 'Ian Chen', 'Ross Butler', 'Jovan Armand', 'D.J. Cotrona', 'Marta Milans', 'Cooper Andrews', 'Ethan Pugiotto', 'John Glover', 'Landon Doak', 'Wayne Ward', 'Paul Braunstein', 'Nadine Roden', 'David Kohlsmith', 'Caroline Palmer', 'Emily Nixon', 'Michael Xavier', 'Keisha T. Fraser', 'Andi Osho', 'Lotta Losten', 'Lisa Truong', 'Carson MacCormac', 'Evan Marsh', 'Joseph Pierre', 'Jhaleil Swaby', 'Misha Rasaiah', 'Luke Gallo', 'Lovina Yavari', 'Craig Henry', 'Shawn Stewart', 'Kerri Kamara', 'Adam Rodness', 'Cliff Saunders', 'Simon Northwood', 'Ken Mohabir', 'Paloma Nuñez', ""Ilan O'Driscoll"", 'Bryce Arden Poe', 'Tosh Robertson', 'Rachel Boyd', 'Dan Skene', 'Angelica Lisk-Hann', 'Allen Keng', 'Eli Martyr', 'Seth Green', 'David Choi', 'Nneka Elliott', 'Aria Anthony', 'Brian Kaulback', 'Chemika Bennett-Heath', 'Deborah Tennant', 'Martin Roach', 'Allison Brennan', 'Damir Andrei', 'Stephen Alexander', 'Pearl Ho', 'Anthony Gritsyuk', 'Jesse Bond', 'Harper Gunn', 'Matthew Binkley', 'Violetta Pioro', 'Jackson Reid', 'Hazel Gorin', 'Steve Blum', 'Darin De Paul', 'Fred Tatasciore', 'Callie Presniak', 'Craig Warnock', 'Pamela Matthews', 'Ava Preston', 'Manuel Rodriguez-Saenz', 'Ali Badshah', 'Tabitha Tao', 'Lisa Codrington', 'Ryan Handley']","['New Line Cinema', 'The Safran Company', 'Seven Bucks Productions', 'DC Films']",1,['US'],['en'],tt0448115,7.044,7983
