,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2014-12-31,A Most Violent Year,20000000,12007070,124,"['Crime', 'Drama', 'Thriller']","A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",The result is never in question. Just the path you take to get there.,['J.C. Chandor'],"['Oscar Isaac', 'Jessica Chastain', 'David Oyelowo', 'Alessandro Nivola', 'Elyes Gabel', 'Albert Brooks', 'Catalina Sandino Moreno', 'Peter Gerety', 'Christopher Abbott', 'Glenn Fleshler', 'David Margulies', 'Jerry Adler', 'Ben Rosenfield', 'John Procaccino', 'Ashley Williams', 'Pico Alexander', 'Matthew Maher', 'Elizabeth Marvel', 'Jason Ralph', 'Daisy Tahan', 'Giselle Eisenberg', 'Taylor Richardson', 'Lorna Guity Pruce', 'Quinn Meyers', 'Chester Jones III', 'Jimmy Palumbo', 'Tanner', 'Phillip Chi', 'Patrick Breen', 'Nick Bailey', 'Jenilyn Rodriguez', 'Linda Marie Larson', 'Stephen Reich', 'Myrna Cabello', 'Nat DeWolf', 'Robert Clohessy', 'Russell G. Jones', 'Annie Funke', 'Kathleen Doyle', 'William Hill', 'Suzanne Cerreta', 'Chris Cardona', 'John Dinello', 'Teddy Coluca', 'Susan Blackwell', 'John Douglas Thompson', 'Bill Walters']","['Participant', 'Imagenation Abu Dhabi FZ', 'FilmNation Entertainment', 'Before the Door Pictures', 'Washington Square Films', 'Old Bull Pictures', 'CounterNarrative Films']",1,"['AE', 'US']","['es', 'en']",tt2937898,6.594,1230
1,2015-01-23,The Boy Next Door,4000000,52425855,91,['Thriller'],"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",A Moment She Couldn't Resist. An Obsession He Can't Control.,['Rob Cohen'],"['Jennifer Lopez', 'Ryan Guzman', 'Ian Nelson', 'John Corbett', 'Kristin Chenoweth', 'Hill Harper', 'Lexi Atkins', 'François Chau', 'Bailey Chase', 'Raquel Gardner', 'Jack Wallace', 'Adam Hicks', 'Kent Avenido', 'Travis Schuldt', 'Brian Mahoney', 'Kari Perdue', 'Chad Bullard', 'Brandon Rush', 'Forrest Hoffman']","['Universal Pictures', 'Nuyorican Productions', 'Blumhouse Productions', 'Smart Entertainment']",1,['US'],['en'],tt3181822,4.8,1872
2,2014-08-22,The Prince,18000000,1289595,93,"['Thriller', 'Action']",A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,Mercy is for the Weak,['Brian A. Miller'],"['Bruce Willis', 'Jason Patric', 'John Cusack', 'Jessica Lowndes', 'Gia Mantegna', 'Rain', '50 Cent', 'Don Harvey', 'Jesse Pruett', 'Didi Costine', 'Bonnie Somerville', 'Tim Fields', 'Andrea Burns', 'Jim Bennett', 'Johnathon Schaech', 'Tyler Jon Olson', 'Jonathan Carkeek', 'Jay Oringer', 'Tara Holt', 'Danielle Phelan', 'David Gordon', 'Courtney Blythe Turk', 'Natalie Light', 'Ho-Sung Pak']","['Grindstone Entertainment Group', 'EFO Films', 'Aperture Entertainment']",1,['US'],['en'],tt1085492,4.909,427
3,2016-12-01,Incarnate,5000000,6341855,91,"['Horror', 'Thriller']",An exorcist comes up against an evil from his past when he uses his skills to enter the mind of a nine year old boy.,Faith has failed us.,['Brad Peyton'],"['Aaron Eckhart', 'Natalija Nogulich', ""Keir O'Donnell"", 'Catalina Sandino Moreno', 'Carice van Houten', 'Matt Nable', 'Mark Henry', 'Breanne Hill', 'Karolina Wydra', 'Vera Miao', 'Emily Jackson', ""Paul Vincent O'Connor"", 'Vanya Asher', 'M.D. Walton', 'Tomas Arana', 'Emjay Anthony', 'David Mazouz', 'John Pirruccello', 'Carlease Burke', 'Mark Steger', 'Tim Sitarz', 'Josue Aguirre']","['Blumhouse Productions', 'IM Global', 'WWE Studios']",1,['US'],['en'],tt3216348,5.344,480
4,2016-05-25,Alice Through the Looking Glass,170000000,299457024,113,"['Adventure', 'Family', 'Fantasy']",Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,It's time for a little madness.,['James Bobin'],"['Anne Hathaway', 'Mia Wasikowska', 'Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman', 'Michael Sheen', 'Sacha Baron Cohen', 'Andrew Scott', 'Rhys Ifans', 'Timothy Spall', 'Ed Speleers', 'Stephen Fry', 'Lindsay Duncan', 'Matt Lucas', 'Tom Godwin', 'Richard Armitage', 'Amelia Crouch', 'Leilah de Meza', 'Geraldine James', 'Leo Bill', 'Barbara Windsor', 'Meera Syal', 'Hattie Morahan', 'Simone Kirby', 'Siobhan Redmond', 'Paul Whitehouse', 'Matt Vogel', 'Paul Hunter', 'Wally Wingert', 'Louis Ashbourne Serkis', 'Joanna Bobin', 'Joe Hurst', 'Oliver Hawkes', 'Frederick Warder', 'Eve Hedderwick Turner', 'Daniel Hoffmann-Gill', 'Jamie Baughan', 'Matt Wilman', 'Siobhán McSweeney', 'Owain Rhys Davies', 'Edward Petherbridge', 'Richard Syms', 'Neil Edmond', 'Carol Been', 'Ross Carpenter', 'Melissa Collier', 'Heather Craig', 'Janine Craig', 'Leigh Daniels', 'Jules Davison', 'Matt Dempsey', 'Nikki Dunsford', 'Stephanie Elstob', 'Steve Fortune', 'Jane Fowler', 'Adam Galbraith', 'Chris Grierson', 'Dale Mercer', 'William Mowat', 'Cris Penfold', 'Kraig Thornber', 'Carl Walker', 'Claire Winsper', 'Isaac Andrews', 'Alexander Bracq', 'Adam Burton', 'Frances de la Tour', 'Ross Green', 'Kyle Hebert', 'Matt Hookings', 'Martyn Mayger', 'Steve Saunders', 'Mike Simmrin', 'Daniel Westwood']","['Walt Disney Pictures', 'Team Todd', 'Tim Burton Productions', 'Roth Films', 'Legend3D']",2,"['GB', 'US']",['en'],tt2567026,6.558,5691
5,2015-03-11,Run All Night,50000000,71561644,114,"['Action', 'Crime', 'Mystery']","Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",,['Jaume Collet-Serra'],"['Liam Neeson', 'Ed Harris', 'Boyd Holbrook', 'Joel Kinnaman', 'Bruce McGill', 'Common', ""Vincent D'Onofrio"", 'Génesis Rodríguez', 'Beau Knapp', 'Daniel Stewart Sherman', 'James Martinez', 'Radivoje Bukvić', 'Tony Naumovski', 'Holt McCallany', 'Patricia Kalember', 'Malcolm Goodwin', 'Nick Nolte', 'Lois Smith', 'Alex Ziwak', 'Aubrey Joseph', 'Gavin-Keith Umeh', 'Jessica Ecklund', 'Dan Domingues', 'Barrington Walters Jr.', 'Andy Murray', 'Melissa Beech', 'Dorothi Fox', 'Lauren Slakter', 'Jacqueline Murphy', 'Michael Romeo Ruocco', 'Jelani Robert Joseph', 'Denise S. Anderson', 'Monika Baskiewicz', 'Melissa Bithorn', 'Candice T. Cain', 'Nina Rosenthal', 'Anna Sampson', 'Nancy Ellen Shore', 'Chris Victor', 'Isaiah Seward', 'George Schroeder', 'Nick Nolte']","['Vertigo Entertainment', 'Energy Entertainment', 'RatPac Entertainment']",1,['US'],['en'],tt2199571,6.4,2486
6,2014-11-14,Beyond the Lights,7000000,14618727,116,"['Romance', 'Drama']","Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be?","Open your heart, find your voice.",['Gina Prince-Bythewood'],"['Gugu Mbatha-Raw', 'Nate Parker', 'Minnie Driver', 'Machine Gun Kelly', 'Danny Glover', 'Aml Ameen', 'Benito Martinez', 'Aisha Hinds', 'India Jean-Jacques', 'Darryl Stephens', 'Elaine Tan', 'Isaac Keys', 'Tyler Christopher', 'Deidrie Henry', 'Estelle', 'Malieek Straughter', 'Brandon Wilson', 'Jordan Belfi', 'Greg Davis Jr.', 'Sky Soleil', 'Hayley Marie Norman', 'Rob Locke', 'Laurieann Gibson', 'Jesse Woodrow', 'Onahoua Rodriguez', 'Wren T. Brown', 'Wade Allain-Marcus', 'Rocsi', 'Ithamar Enriquez', 'Erika Ringor', 'Gil Darnell', 'Hector Bucio', 'Tom Wright', ""Tina D'Marco"", 'Debra Lee', 'Roland Martin', 'Chaka Khan', ""Amar'e Stoudemire"", 'Don Lemon', 'Gayle King', 'DeAndre Jordan', 'Ashley Hamilton', 'Myles Perez', 'Brandee Evans']","['Relativity Media', 'Homegrown Pictures', 'Black Entertainment Television (BET)', 'Relativity Sports', 'Undisputed Cinema']",1,['US'],['en'],tt3125324,6.945,336
7,2014-09-05,The Guest,5000000,2700051,100,"['Mystery', 'Thriller', 'Action']","A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",Be careful who you let in,['Adam Wingard'],"['Dan Stevens', 'Maika Monroe', 'Brendan Meyer', 'Sheila Kelley', 'Leland Orser', 'Joel David Moore', 'Ethan Embry', 'Tabatha Shaun', 'Lance Reddick', 'AJ Bowen', 'Candice Patton', 'Chris Ellis', 'Chase Williamson', 'Brenden Wedner', 'Alex Knight', 'Nancy Jeris', 'Matthew Page', 'Katie Anne Mitchell', 'Frank Bond', 'Mike Miller', 'Jesse Luken', 'Kelsey Leos Montoya', 'Justin Ramsey', 'Tyler Riegleman', 'Justin Yu', 'Lonnie Lane', 'Tina Borek', 'Darlene Kellum', 'J. Nathan Simmons']","['HanWay Films', 'Snoot Entertainment']",1,['US'],['en'],tt2980592,6.624,1641
8,2014-08-30,ルパン三世,10500000,22300000,133,"['Action', 'Adventure', 'Comedy']","Interpol Inspector Zenigata begins a world-wide hunt for the infamous thief Lupin The 3rd. But together, they face a powerful enemy and form the Lupin team in response. The Lupin team then faces the challenge of retrieving the ""Crimson Heart of Cleopatra"" locked away in a fort like safe. The treasure is thought to allow its owner to control the world.",Eyes On The World's Most Beautiful Prize,['Ryûhei Kitamura'],"['Shun Oguri', 'Meisa Kuroki', 'Go Ayano', 'Tadanobu Asano', 'Tetsuji Tamayama', 'Vithaya Pansringarm', 'Rhatha Phongam', 'Thanayong Wongtrakul', 'Jerry Yan Cheng-Xu', 'Nirut Sirijanya', 'Nick Tate', 'Yoshiyuki Yamaguchi', 'Yuka Nakayama', 'Kazutaka Yoshino']","['Toho', 'Tristone Entertainment Inc.']",1,['JP'],"['en', 'ja']",tt0862748,6.044,79
9,2014-03-21,आंखों देखी,800000,187000,104,"['Comedy', 'Drama']","Bauji resists his daughter's request to let her marry the man she loves as the villagers incessantly shame him. However, his opinion changes after he meets him and he decides to change his viewpoint.",,['Rajat Kapoor'],"['Sanjay Mishra', 'Seema Pahwa', 'Rajat Kapoor', 'Taranjit Kaur', 'Maya Sarao', 'Chandrachoor Rai', 'Namit Das', 'Brijendra Kala', 'Alka Chawla', 'Manu Rishi Chadha', 'Mahesh Sharma', 'Anil Chaudhary', 'Manish Karnatak', 'Dhruv Uday Singh', 'Saurabh Shukla', 'Danish Hussain', 'Yogendra Tiku', 'Chaitanya Mahawar', 'Chetan Sharma', 'Shivam Sethi', 'Naresh Gosain', 'Suman Chowdry', 'Sandip Chowdry', 'Mukesh Kumar', 'Javed Khan', 'Yadvinder Singh Brar', 'Pratik Chandarana', 'Sohan Kumar Jha', 'Vidya Bhushan', 'Majid Khan', 'Bitoo Chhabra', 'Shrikant Varma', 'Ranvir Shorey']",['Mithya Talkies'],1,['IN'],['hi'],tt3614516,6.9,47
