,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2018-11-01,Optimism with Django,1,1,1,"['Family', 'Comedy']","Django Unchained teaches ""Optimism""",There is a bright side,['Alex Humber'],['Alex Humber'],[],1,[],['en'],,10.0,1
1,,Last night in Mexico,1000,1000,3,[],"Last night in Mexico is a music video by Káss , released on october 31 , 2021 in canada . Music Producer is Alireza Phoenix",Last night in Mexico,[],"['Káss', 'Alireza Phoenix']",[],1,[],[],tt19880774,0.0,0
2,,Rainer Goes to Denny's,210000,500,1,"['Thriller', 'Crime', 'Romance']","Rainer sits on a bus as he says his favorite line, ""Denny's!!!""",Sploinky!,['Brendan Hays'],['Rainer Collins'],[],1,[],[],,0.0,0
3,2017-09-19,Epilogue: Etta's Mission,149000000,821847012,3,"['Action', 'Adventure', 'Fantasy']",Etta Candy and the rest of the Wonder Woman team meeting up to discuss a top-secret mission.,Power. Grace. Wisdom. Wonder.,['Patty Jenkins'],"['Ewen Bremner', 'Lucy Davis', 'Eugene Brave Rock', 'Saïd Taghmaoui']","['Atlas Entertainment', 'Cruel & Unusual Films', 'DC Films']",1,['US'],['en'],tt7408556,0.0,0
