,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2011-04-22,Madea's Big Happy Family,25000000,53213633,106,"['Comedy', 'Drama']","When Shirley, Madea's niece, receives distressing news about her health, the only thing she wants is her family gathered around her. However, Shirley's three adult children are too preoccupied with their own troubled lives to pay attention to their mother. It is up to Madea, with the help of rowdy Aunt Bam, to bring the clan together and help Shirley deal with her crisis.",Peace. Love. Harmony. Or Else.,[],"['Tyler Perry', 'Loretta Devine', 'Shad Moss', 'Cassi Davis', 'Shannon Kane', 'Lauren London', 'Rodney Perry', 'Teyana Taylor', 'Isaiah Mustafa', 'David Mann', 'Philip Anthony-Rodriguez', 'Natalie Desselle-Reid', 'Tamela Mann', 'Steven Wash Jr.', 'Stephen Caudill', 'Maury Povich', 'Chandra Currelley-Young', 'Palmer Williams Jr.', 'Yakini Horn', 'Cindy L. Jefferson', 'Cheryl Pepsii Riley']",['Lions Gate Films'],5,['US'],['en'],tt1787759,6.843,121,Released
1,1998-05-27,Ране,10000,150000,103,"['War', 'Drama', 'Comedy', 'Crime']",This film follows two Belgrade youths on their rise to gangster legends in a decaying society.,The Years Have Passed Only Wounds Have Remained,[],"['Dragan Bjelogrlić', 'Dušan Pekić', 'Milan Marić', 'Branka Katić', 'Miki Manojlović', 'Vesna Trivalić', 'Andreja Jovanović', 'Nikola Kojo', 'Gorica Popović', 'Zorka Manojlović', 'Danilo ""Bata"" Stojković', 'Danica Maksimović', 'Radoslav Milenković', 'Nikola Pejaković', 'Milorad Mandić', 'Dragan Maksimović', 'Olivera Viktorović', 'Dragan Zarić', 'Žarko Cicvarić', ""Jelisaveta 'Seka' Sablić"", 'Milica Ostojić', 'Suzana Zlatanović', 'Uroš Đurić', 'Ljubica Savić', 'Gordana Les', 'Ivan Živković', 'Radovan Bogojević', 'Nedeljko Davidović', 'Zoran Cvijanović', 'Bata Živojinović']","['Pandora Film', 'Cobra Film Department']",1,"['DE', 'YU']",['sr'],tt0165546,7.3,40,Released
2,2011-04-06,Winnie the Pooh,30000000,14460000,63,"['Animation', 'Family', 'Adventure']","During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Owl convinces Pooh, Tigger, Rabbit, Piglet, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to rescue him.",Oh Pooh.,"['Stephen J. Anderson', 'Don Hall']","['John Cleese', 'Jim Cummings', 'Bud Luckey', 'Craig Ferguson', 'Travis Oates', 'Jack Boulter', 'Tom Kenny', 'Huell Howser', 'Wyatt Dean Hall']","['Walt Disney Pictures', 'Walt Disney Animation Studios']",1,['US'],['en'],tt1449283,6.913,709,Released
3,2005-02-18,Bigger Than the Sky,750000,20149,106,"['Comedy', 'Romance', 'Drama']","After being dumped by his girlfriend, a man stuck in a deadend life decides to audition for a small role in a local community theatre's production of Cyrano de Bergerac. Despite having no experience as an actor, he lands the lead role, which wreaks havoc upon his life.",Life has a role for everyone.,[],"['Marcus Thomas', 'John Corbett', 'Amy Smart', 'Sean Astin', 'Clare Higgins', 'Patty Duke', 'Allan Corduner', 'J.W. Crawford', 'Victor Morris', 'Brian Urspringer', 'Kenny Jones', 'Orianna Milne']","['Coquette Productions', 'Code Entertainment', 'Neverland Films']",1,['US'],['en'],tt0363504,5.4,20,Released
4,2010-06-16,포화 속으로,10400000,20967660,120,['War'],"In August 1950, waiting for UN troops to arrive, the South Korean army assembled to protect Nakdong River. Only 71 student-soldiers are left behind to guard the city of Pohang. Now they are on a mission to defend the country from North Korean troops.",The day that courage came of age.,[],"['Kwon Sang-woo', 'Choi Seung-hyun', 'Kim Seung-woo', 'Cha Seung-won', 'Kim Hye-seong', 'Ku Sung-hwan', 'Shin Hyun-tak', 'Mun Jae-won', 'Park Jin-hee', 'Kim Sung-ryung', 'David Lee McInnis', 'Jeong Seung-won', 'Kim Ho-won', 'Ronald G. Roman', 'Kim Yoon-sung', 'Yun Seung-hun', 'Yeom Hye-ran', 'Park Seo-yeon', 'Kim Dong-beom', 'Tak Te-in']","['Taewon Entertainment', 'CJ Entertainment', 'UBU Film', 'H Plus Communication']",1,['KR'],"['en', 'ko']",tt1587729,7.462,146,Released
5,1976-10-13,Le Corps de mon ennemi,2552781,13300000,120,"['Crime', 'Drama', 'Mystery', 'Thriller']","Francois always despised the textile barons who ruled his local town. But he fell in love with the family heiress Gilberte. Ten years ago, he would have married her. Now only hatred holds them together. Francois is accused of murder. A hooker and a football star lie slaughtered. He thinks he has been framed by the mob. Going underground, he finds that the trail leads all the way to the top - to Gilberte's family. He needs friends. And friends are hard to come by in his town.",,['Henri Verneuil'],"['Jean-Paul Belmondo', 'Bernard Blier', 'Marie-France Pisier', 'René Lefèvre', 'François Perrot', 'Daniel Ivernel', 'Claude Brosset', 'Yvonne Gaudeau', 'Michel Beaune', 'Nicole Garcia', 'Bernard-Pierre Donnadieu', 'Charles Gérard', 'Suzy Prim', 'Jean Turlier', 'Jacques David', 'Elisabeth Margoni', 'Pierre Forget']","['Cerito Films', 'Andrea Films']",1,['FR'],['fr'],tt0074348,6.462,91,Released
6,2010-10-09,Les amours imaginaires,464229,62985,97,"['Drama', 'Romance']","Francis is a young gay man, Marie is a young straight woman and the two of them are best friends -- until the day the gorgeous Nicolas walks into a Montreal coffee shop. The two friends, instantly and equally infatuated, compete for Nicolas' indeterminate affections, a conflict that climaxes when the trio visit the vacation home of Nicolas' mother. The frothy comedy unfolds through narrative, fantasy sequences and confessional monologues.",,['Xavier Dolan'],"['Monia Chokri', 'Niels Schneider', 'Anne Dorval', 'Anne-Élisabeth Bossé', 'Olivier Morin', 'Magalie Lépine-Blondeau', 'Éric Bruneau', 'Gabriel Lessard', 'Bénédicte Décary', 'François Bernier', 'Benoît McGinnis', 'François-Xavier Dufour', 'Anthony Huneault', 'Patricia Tulasne', 'Jody Hargreaves', 'Clara Palardy', 'Minou Petrowski', 'Perrette Souplex', 'Sophie Desmarais', 'Louis Garrel']","['Téléfilm Canada', 'Canadian Film or Video Production Tax Credit (CPTC)', 'SODEC', 'Ici RDI', 'Mifilifilms']",1,"['CA', 'FR']","['en', 'fr']",tt1600524,7.187,915,Released
7,2010-10-07,Тёмный мир,3000000,8628997,100,"['Fantasy', 'Mystery', 'Thriller']","On a college trip to remote Northern forests, one of the students - Marina - encounters a burial site of an ancient witch, and is possessed by the spirits of the past. Now Marina and her companions must take part in the millennia old fight between good and evil, involving lake witches, sorcerers, and ancient forces from the myths.",,['Anton Megerdichev'],"['Svetlana Ivanova', 'Ivan Zhidkov', 'Elena Panova', 'Ilya Alekseev', 'Sergey Ugryumov', 'Mariya Kozhevnikova', 'Tatyana Kuznetsova', 'Vladimir Nosik', 'Denis Yushechkin', 'Kseniya Radchenko', 'Aleksandra Valker', 'Natalya Voloshina', 'Zakhar Khungureev', 'Olga Grishova', 'Evgeniy Atarik', 'Vladimir Lukyanchikov', 'Michail Solodko', 'Yevgeni Knyazev', 'Petr Korolev']",['Central Partnership'],1,['RU'],['ru'],tt1746246,4.262,42,Released
8,2008-11-27,Морфий,3600000,766075,110,['Drama'],"The year is 1917. We are in the Russian countryside. It is the middle of freezing winter. A pale young, newly educated doctor arrives. Having to deal with one medical challenge after another he soon becomes the center of everyone's attention. To soothe the impressions of human suffering he turns to morphine.",,['Aleksey Balabanov'],"['Leonid Bichevin', 'Ingeborga Dapkūnaitė', 'Andrei Panin', 'Svetlana Pismichenko', 'Katarina Radivojević', 'Aleksandr Mosin', 'Irina Rakshina', 'Sergey Garmash', 'Yuliya Deynega', 'Andrey Poluyan', 'Daniil Shigapov', 'Elena Andreeva', 'Lidiya Dorotenko', 'Yuri Gertsman', 'Darya Tsiberkina', 'Anastasiya Dyukova', 'Nina Antonova', 'Agniya Kuznetsova', 'Yuliya Khamitova', 'Aleksey Poluyan']",['CTB Film Company'],1,['RU'],['ru'],tt1186366,7.16,53,Released
9,1988-04-22,Permanent Record,8000000,1893139,92,['Drama'],"David Sinclair seems to have everything going for him: he's smart, musically talented, and very successful. To top off his senior year in high school, his band is trying to get a recording session. Therefore, David's suicide leaves everyone, especially his best friend and bandmate, Chris, with a lot of questions.",High school. Senior year. His suicide shattered their world. Their courage drove them to pick up the pieces.,['Marisa Silver'],"['Keanu Reeves', 'Alan Boyce', 'Michelle Meyrink', 'Jennifer Rubin', 'Pamela Gidley', 'Barry Corbin', 'Kathy Baker', 'Michael Elgart', 'Phil Diskin', 'Lou Reed', 'Garrett Lambert', 'Richard Bradford', 'Carolyn Tomei', 'Ron Eckert', 'Robert Hooven', 'Nick Kosovich', 'Sean Patrick McNerney', 'Mark Springer', 'Dakin Matthews', 'Evan Knapp', 'Paul Ganus', 'Kevin Michael Brown', 'Jan Merlin', 'Paul Beach', 'David Selburg', 'Sam Vlahos', 'Michael Horsley']",['Paramount'],1,['US'],['en'],tt0095853,6.445,44,Released
