,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2019-03-21,Балканский рубеж,3500000,4944386,130,"['Drama', 'Action', 'War']","After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of the Albanian UCK terrorists. A small band of soldiers must take over the Slatina airport, and hold it until the Russian peacekeepers arrive.",No choice,['Andrey Volgin'],"['Anton Pampushnyy', 'Gosha Kutsenko', 'Miloš Biković', 'Milena Radulović', 'Gojko Mitić', 'Ravshana Kurkova', 'Dmitry Frid', ""Aleksandar Srećković 'Kubura'"", 'Svetlana Chuikina', 'Miodrag Radonjić', 'Nikola Randelovich', 'Kirill Poluhin', 'Nodari Dzhanelidze', 'Sergey Marin', 'Nikita Kologrivyy', 'Aleksandar Radojičić', 'Aleksandar Lazić', 'Roman Kurtsyn', 'Efim Petrunin', 'Roman Vorontsov', 'Anvar Khalilulaev', 'Vsevolod Yashkin', 'Daniel Kovačević', 'Lada Imamovich', 'Danila Dedovets', 'Vasilisa Nemtsova', 'Anya Alach', 'Ekaterina Popova', 'Michael Khmurov', 'Konstantin Samoukov', 'Srđan Todorović', 'Kirill Byrkin', 'Dmitry Vyatkin', 'Branka Pujić', 'Veronika Volokha', 'Dobrila Stojnic', 'Oleg Morozov', 'Đorđe Marković', 'Ivan Mihailović', 'Yelena Charkviani', 'Anna Gallyamova', 'Valentina Muravskaya']","['Archangel Studios', 'Upgrade Vision', 'Bless Film']",1,"['RU', 'RS']","['ru', 'sr']",tt5951188,7.6,230
1,2018-04-10,dgffgb,100,10,0,['Fantasy'],An experimental non-narrative short film,,[],[],[],1,[],[],,6.0,1
2,2022-03-04,Pahanhautoja,3896000,490000,91,"['Horror', 'Fantasy']","12 year old Tinja is desperate to please her mother, a woman obsessed with presenting the image of a perfect family. One night, Tinja finds a strange egg. What hatches is beyond belief.",She's coming out of her shell,['Hanna Bergholm'],"['Siiri Solalinna', 'Sophia Heikkilä', 'Jani Volanen', 'Reino Nordin', 'Oiva Ollila', 'Saija Lentonen', 'Ida Määttänen', 'Stella Leppikorpi', 'Jonna Aaltonen', 'Hertta Karen']","['Film i Väst', 'uMedia', 'Silva Mysterium Oy', 'IFC Midnight', 'HOBAB']",1,"['BE', 'FI', 'LV', 'NO', 'SE']",['fi'],tt12519030,6.387,172
3,2018-09-28,El reino,4552700,1932261,132,"['Thriller', 'Mystery', 'Drama']","Manuel, a Spanish politician whose high-class lifestyle is based on nefarious and illegal business threatens to break his entire party after a newspaper exposes him to the public eye. Rather than admit to any wrongdoing, he decides to sell out his whole party in an effort to avoid jail time. It's a decision that will put many lives at risk.",Kings fall. Realms endure.,['Rodrigo Sorogoyen'],"['Antonio de la Torre', 'Josep Maria Pou', 'Mónica López', 'Bárbara Lennie', 'Nacho Fresneda', 'Ana Wagener', 'Luis Zahera', 'Francisco Reyes', 'María de Nati', 'David Lorente', 'Paco Revilla', 'Sonia Almarcha', 'Andrés Lima', 'Óscar de la Fuente', 'Laia Manzanares', 'Malva Vela', 'Jorge Suquet', 'Pepe Lorente', 'Xabier Murua', 'Manuel Chacón', 'Jaime Zatarain', 'Chema Tena', 'Pepe Ocio', 'Mona Martínez', 'Laura Gómez-Lacueva', 'Ernesto Collado', 'Belén Ponce de León', ""José Antonio Martín Otín 'Petón'"", 'Fernando Barona', 'Josué Giner', 'Max Marieges', 'Emilio Mencheta', 'Carlos Heredia', 'Carlos Pinedo', 'Javier Lara', 'Juan Carlos Rueda', 'Ferrán Gadea', 'Eli More', 'Pedro Lozano', 'Marta Molina', 'Marta Abril', 'Vicente Genovés', 'María Albiñana', 'Alberto Zafra']","['Le Pacte', 'Tornasol Films', 'Atresmedia', 'Latido Films', 'Movistar+', 'Bowfinger', 'Trianera Producciones Cinematográficas, A.I.E', 'Film Stock Investment', 'Mondex & cie']",1,"['FR', 'ES']",['es'],tt7095482,7.113,346
4,2020-08-14,Tesla,5000000,459051,102,"['History', 'Drama']","The story of the Promethean struggles of Nikola Tesla, as he attempts to transcend entrenched technology—including his own previous work—by pioneering a system of wireless energy that would change the world.",,['Michael Almereyda'],"['Ethan Hawke', 'Eve Hewson', 'Jim Gaffigan', 'Kyle MacLachlan', 'Donnie Keshawarz', 'Josh Hamilton', 'Ebon Moss-Bachrach', 'Lucy Walters', 'John Palladino', 'Michael Mastro', 'Hannah Gross', 'Peter Greene', 'Blake DeLong', 'Karl Geary', 'James Urbaniak', 'Eli Smith', 'Dan Bittner', 'David Kallaway', 'Nicholas Wuehrmann', 'Haley Elise Pehrson', 'Tony Hutaj', 'Corban Elwick-Schermitz', 'Emory Gleeson', 'Ian Lithgow', ""Emma Clare O'Connor"", 'Gary Rissman', 'Steven Gurewitz', 'Rick Zahn', 'Lois Smith', 'Tallulah McRae Silovsky', 'Hermione Heckrich', 'Tom Farrell', 'Thomas Roma', 'Vincent De Paul', 'Christian Hicks', 'Rebecca Dayan', 'David Weinberg', 'Paul Saltzberg', 'Joshuah Melnick', 'Charles Baran', 'David Kubicka', 'Carl Bernzweig', 'George Aloi', 'Gary Ayash', 'Luna Jokic']","['Millennium Films', 'Intrinsic Value Films', 'Campbell Grobman Films', 'Jeff Rice Films', 'Passage Pictures', 'Under the Influence Productions']",1,['US'],"['en', 'fr']",tt5259822,5.823,231
5,2018-10-18,హలో గురు ప్రేమ కోసమే,2123894,5479646,145,"['Romance', 'Family']",,,['Trinadha Rao Nakkina'],"['Ram Pothineni', 'Anupama Parameswaran', 'Prakash Raj', 'Pranitha Subhash', 'Posani Krishna Murali', 'Sithara', 'Jayaprakash', 'Noel Sean', 'Sayaji Shinde', 'Suresh', 'Saptagiri', 'Praveen', 'Satya']",['Sri Venkateswara Creations'],1,['IN'],['te'],tt8072400,5.833,9
6,2019-02-27,Lancaster Skies,80000,67522,98,"['Drama', 'War', 'Action']","Douglas, a broken, solitary, Spitfire Ace, must overcome his past to lead a Lancaster bomber crew in the pivotal aerial war over Berlin, in 1944.",Courage on high.,['Callum Burn'],"['Kris Saddler', 'Rosa Coduri', 'Jeffrey Mundell', 'Vin Hawke', 'Tom Gordon', 'Joanne Gale', 'Josh Collins', 'David Dobson', 'Steven Hooper', 'Tina Hodgson', 'Bridgette Burn', 'Tony Gordon', 'Henry Collie', 'Fiona Kimberley', 'Orla Sanders', 'Roger Wentworth']",['Tin Hat Productions'],1,['GB'],['en'],tt3486080,6.043,46
7,1981-02-12,Babamızın babasının babası,50,112,72,"['Drama', 'Comedy']",Too old grandpa is being celebity by news maker who came from centre. But then he recollected something weird things about his missus .,,['Tofig Taghizadeh'],"['Huseynagha Sadigov', 'Samir Gadirov', 'Shamil Suleymanov', 'Samandar Rzayev', 'Hamlet Gurbanov', 'Hamida Omarova', 'Yelena Garajova', 'Sabir Mammadov', 'Rafig Aliyev', 'Eldaniz Zeynalov', 'Suleyman Alasgarov', 'Eldaniz Rasulov']",['Azerbaijanfilm'],1,['SU'],['az'],tt1402414,0.0,0
8,2015-10-05,Four Twenty,50,100,10,"['Drama', 'Comedy']",A short film about two boys getting caught smoking weed in a school lavatory.,They just wanted to get high,"['Marcus Welch Jensen', 'David Nepper Jensen']","['Marcus Welch Jensen', 'Oliver Axelsen', 'David Nepper Jensen', 'Frederik Honoré Christensen']",['DAMA Films'],1,[],['da'],tt8190662,0.0,0
9,2018-09-20,کفرناحوم,4000000,64978931,126,['Drama'],"Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.",It takes courage to hope.,['Nadine Labaki'],"['Zain Al Rafeea', 'Yordanos Shifera', 'Boluwatife Treasure Bankole', 'Kawsar Al Haddad', 'Fadi Kamel Yousef', 'Cedra Izzam', 'Alaa Chouchnieh', 'Elias Khoury', 'Nadine Labaki', 'Nour el Husseini', 'Joseph Jimbazian', 'Samira Chalhoub', 'Farah Hasno']","['Open City Films', 'Les Films des Tournelles', 'DFI', 'Louverture Films', 'Boo Pictures', 'Mooz Films', 'Sunnyland Film', 'Clandestino Filmes', 'Cedrus Invest Bank', 'KNM Films', 'The Bridge Production']",1,"['CY', 'FR', 'LB', 'QA', 'GB']","['am', 'ar']",tt8267604,8.178,1351
