,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2013-09-19,Lost Place,5200000,159828,101,"['Mystery', 'Thriller', 'Horror']","While on a GPS treasure hunt in the Palatinate forest four teenagers come across an old US military radio tower station. Back in the days of the Cold War it was part of a secret military program that produced horrific side effects, but has long since abandoned. Until now, when the station is mysteriously powered up again.",,['Thorsten Klein'],"['François Goeske', 'Anatole Taubman', 'Josefine Preuß', 'Jytte-Merle Böhrnsen', 'Pit Bukowski', 'Björn Bugri', 'Georg Kammerer', 'Rike Eckermann']","['Dragonfly Films', 'NFP Marketing & Distribution', 'Deutscher Filmförderfonds', 'MovieBrats Pictures', 'Stereo Post Production']",1,['DE'],"['de', 'en']",tt2100575,4.7,13,Released
1,2011-09-22,Weekend,120000,484592,96,"['Drama', 'Romance']","After a drunken house party with his straight mates, Russell heads out to a gay club. Just before closing time he picks up Glen but what's expected to be just a one-night stand becomes something else, something special.",A (sort of) love story between two guys over a cold weekend in October.,['Andrew Haigh'],"['Tom Cullen', 'Jonathan Race', 'Loreto Murray', 'Kieran Hardcastle']","['EM Media', 'The Bureau', 'Glendale Picture Company', 'Synchronicity Films', 'ICF Films']",1,['GB'],['en'],tt1714210,7.327,447,Released
2,2011-08-10,최종병기 활,8000000,49000000,122,"['Drama', 'Action', 'History', 'Thriller']","13 years after the King Injo Revolt, the Chosun Dynasty is attacked by the Chung Dynasty of China. A young man named Na-mi leaves his demolished village to find his young sister, Ja-in, and her finance Su-koon, who were to wed on the very day of the attack. While on his mission to rescue her, he is being traced by Jushinta, a fierce Chung Warrior, and his band of malicious men who are out to stop him. Na-mi has but a day to rescue his sister before she is taken away to be a slave. When Na-mi finally finds his sister, Jushinta comes between them and a fierce battle between two of the finest warriors unfolds.","A hero is born, the legend begins.",['Kim Han-min'],"['Park Hae-il', 'Moon Chae-won', 'Kim Moo-yul', 'Ryu Seung-ryong', 'Park Ki-woong', 'Ryohei Otani', 'Lee Da-wit', 'Lee Han-wi', 'Park No-shik', 'Lee Kyung-young', 'Lee Seung-joon', 'Park Myung-shin', 'Jo Woo-jin', 'Kang Gyu-Young', 'Jung Je-woo']","['Lotte Entertainment', 'Dasepo Club', 'DCG Plus', 'SOVIK Venture Capital']",1,['KR'],['ko'],tt2025526,7.16,213,Released
3,2004-01-01,Reincarnation,100000,4274679,95,"['Fantasy', 'Horror']","A Japanese actress (Yuka) comes face to face with a slew of restless spirits when she signs on to star in a horror film -- the true story of a crazed professor's murderous rampage that left 11 victims, including his young daughter, in its wake. But the film being shot at the very site where the grisly killings took place. Takashi Shimizu (The Grudge) directs this darkly mesmerizing tale of crime, punishment and redemption.",,['Fei Wang'],"['Julia Sun', 'Joshua Michaell', 'Xiang Ting Li']",['Oz Co. Entertainment Farme'],1,['JP'],['ja'],tt1391851,6.0,2,Released
4,2005-09-29,Leef!,2705388,667160,106,['Drama'],"Anna is a vital woman who is married and has two daughters. She picks up her old passion of writing again after frequent requests by a colleague and a friend, but she had not foreseen the consequences of family and friends reading her stories...",,['Willem van de Sande Bakhuyzen'],"['Monic Hendrickx', 'Peter Blok', 'Sarah Jonker', 'Sophie van Winden', 'Anne-Wil Blankers', 'Tanja Jess', 'Ali Ben Horsting', 'Petra Laseur', 'Kristen Denkers', 'Roos Ouwehand', 'Jeroen Krabbé', 'Jeroen Willems', 'Jacqueline Blom', 'Miguel Muñoz', 'Thijme Sjiew-oe-Joen', 'Ton Kas', 'Ramsey Nasr', 'Frank Lammers', 'Matthijs van de Sande Bakhuyzen', 'Hans Kesting', 'Sanneke Bos']",['IDTV Film'],1,['NL'],['nl'],tt0393423,6.5,8,Released
5,2014-01-08,Devil's Due,7000000,36433975,89,['Horror'],An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.,The Devil Always Gets His Due,"['Matt Bettinelli-Olpin', 'Tyler Gillett']","['Zach Gilford', 'Allison Miller', 'Sam Anderson', 'Catherine Kresge', 'Aimee Carrero', 'Griff Furst', 'Geraldine Singer', 'Tyler Forrest', 'Julia Denton', 'Robert Belushi', 'Colin Walker', 'Roger Payano', 'Vanessa Ray', 'Bill Martin Williams', 'Jennifer Schemke', 'Stacie Davis']","['20th Century Fox', 'Davis Entertainment', 'TSG Entertainment']",1,['US'],['en'],tt2752758,4.604,449,Released
6,2001-07-19,Tuno Negro,3000000,3098924,110,"['Thriller', 'Drama', 'Horror']","Students of the university of Salamanca are brutally murdered by a black masked minstrel. Alex, an architecture student who has recently moved to Salamanca discovers a pattern behind the killings; it seems as if the killer strikes regularly after the exams to free the campus from lousy students.",,"['Pedro L. Barbero', 'Vicente J. Martín']","['Silke', 'Jorge Sanz', 'Fele Martínez', 'Maribel Verdú', 'Patxi Freytez', 'Enrique Villén', 'Rebecca Cobos', 'Sergio Pazos', 'Javier Veiga', 'Benjamín Seva', 'Eusebio Poncela', 'Carla Hidalgo', 'Paca Gabaldón', 'Mario Martín', 'Estrella Zapatero', 'Francisco Maestre', 'Aitor Mazo', 'Marián Aguilera', 'Alfredo Díaz', 'Montse Mostaza', 'Carmen Lazaro', 'David Pinilla', 'Gabriel Gómez Manzaneque', 'Alexis Valdés', 'Emilio Azofra', 'Carmen Lucas', 'Felicitas López', 'Isaac Gallego', 'Camilo García', 'Mónica Sagrera', 'Carlos Santos', 'Pablo Vega']",['Lolafilms'],1,['ES'],['es'],tt0268711,5.275,20,Released
7,2011-11-11,Rockstar,10920000,19660000,159,"['Drama', 'Music', 'Romance']",An uninhibited youth woos the hottest about-to-be-married college girl. He rises to become a rock-star - then self-destructs.,Beyond the limits of right and wrong.,[],"['Ranbir Kapoor', 'Nargis Fakhri', 'Shammi Kapoor', 'Aditi Rao Hydari', 'Kumud Mishra', 'Piyush Mishra', 'Moufid Aziz', 'Shernaz Patel', 'Jaideep Ahlawat', 'Shreya Narayan', 'Sanjana Sanghi']","['Eros International', 'Shree Ashtavinayak Cine Vision']",1,['IN'],['hi'],tt1839596,7.238,141,Released
8,2011-10-07,Yaar Annmulle,2,9,143,"['Comedy', 'Romance', 'Drama']","A story of three friends - Guri, Deep and Sher Singh - who are studying in a university and are staying together in the hostel of the same university. The movie explores this very friendship between these three boys as they spend their student days doing all the usual things that students normally do. They do everything together - bunking classes, getting into fights with a rival group, talking and laughing over numerous cups of tea - and they even fall in love together. However, the love stories of all the three friends turn out to be complicated. Written by Anterpreet Singh",Punjabi,['Anurag Singh'],"['Arya Babbar', 'Yuvraj Hans', 'Harish Verma', 'Jividha Astha', 'Jenny', 'Kajal Jain', 'Bhotu Shah']",[],1,['IN'],['pa'],tt2082513,6.8,3,Released
9,1995-09-08,The Tie That Binds,14000000,5830454,99,['Thriller'],John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie and they want her back.,,[],"['Daryl Hannah', 'Keith Carradine', 'Moira Kelly', 'Vincent Spano', 'Julia Devin', 'Ray Reinhardt', 'Barbara Tarbuck', 'Ned Vaughn', 'Bob Minor', 'Thomas Rosales Jr.', 'Marquis Nunley', 'Carmen Argenziano', 'Cynda Williams', 'Bruce A. Young', 'Laura Lee', 'Jenny Gago', 'Jack Johnson', 'Melanie MacQueen', 'Laurie Lathem', 'Willie Garson', 'Greg Collins', 'Dana Gladstone', 'Jesse Hays', 'Andrea Sandahi', 'Chris Ellis', 'Coleen Maloney', 'Shawn Rowe', 'Melissa Hays', 'Steven Rosenbaum', 'Suzanne Krull', 'Kevin Bourland', 'Taylor Allbright', 'Gene Lythgow', 'Lynn Wanlass', 'Benjamin Mouton', 'Dana Walsh']","['Hollywood Pictures', 'PolyGram Filmed Entertainment', 'Interscope Communications']",1,['US'],['en'],tt0114666,4.925,20,Released
10,1981-02-11,Eyes of a Stranger,800000,1118634,84,"['Horror', 'Thriller']","A TV newswoman (Lauren Tewes) catches a pervert (John DiSanti) watching her sister (Jennifer Jason Leigh) who cannot see, hear or speak.","""Sorry, your party is dead...""",['Ken Wiederhorn'],"['Lauren Tewes', 'Jennifer Jason Leigh', 'John DiSanti', 'Peter DuPre', 'Gwen Lewis', 'Robert Small', 'Kitty Lunn', 'Timothy Hawkins', 'Ted Richert', 'Toni Crabtree', 'Stella Rivera', 'Dan Fitzgerald', 'Jose Bahamonde', 'Luke Halpin', 'Ru Flynn', 'Tony Federico', 'Alan Lee', 'Sarah Hutcheson', 'Sonia Zomina', 'Joe Friedman', 'Patricia Warren']",['Georgetown Productions Inc.'],1,['US'],['en'],tt0082352,6.011,46,Released
11,2009-03-26,സാഗർ എലിയാസ് ജാക്കി റീലോഡഡ്,1200000,2100000,140,"['Action', 'Thriller']","An underworld don who operates internationally, Sagar Alias Jacky had to deal with the likes of Naina (Suman) and Goa based Rozario brothers who want to do away with Sagar.  But each time Sagar with his fearlessness and brilliance in plotting, outplays them. The film starts off very interestingly when Indhu(Shobhana), the daughter of the state chief minister (Nedumudi Venu) calls Sagar to save her husband Manu (Manoj K Jayan) from the clutches of Rozario brothers.",In a world of villains we need a Hero.,['Amal Neerad'],"['Mohanlal', 'Bhavana', 'Manoj K Jayan', 'Shobana', 'Jagathy Sreekumar', 'Nedumudi Venu', 'Suman Talwar', 'Sampath Raj', 'Shereveer Vakil', 'Ganesh Kumar', 'Rahul Dev', 'Jyothirmayi', 'Bala', 'Vinayakan', 'Vanitha Krishnachandran', 'Sumit Naval', 'Pranav Mohanlal']","['Aashirvad Cinemas', 'Maxlaab Entertainments']",2,"['IN', 'AE']","['ar', 'hi', 'ml', 'ta']",tt1334104,5.147,17,Released
12,2006-02-10,சித்திரம் பேசுதடீ,440000,2800000,148,"['Action', 'Romance', 'Music', 'Drama']",A henchman who is loyal to his boss falls in love with a woman who changes his views on life and decides to mend his violent ways.,,['Mysskin'],"['Narain', 'Bhavana', 'Kadhal Thandapani', 'Ravi Prakash', 'Pithamagan Mahadevan', 'Sathyapriya', 'Vasantha Narayan', 'Gana Ulaganathan', 'Malavika']",['Dreambridge Productions'],1,['IN'],['ta'],tt5544722,6.5,2,Released
13,2012-08-23,The Apparition,17000000,9627492,82,"['Horror', 'Thriller']","Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.","Once you believe, you die.",[],"['Ashley Greene', 'Sebastian Stan', 'Tom Felton', 'Julianna Guill', 'Anna Clark', 'Suzanne Ford', 'Rick Gomez', 'Luke Pasqualino', 'Melissa Goldberg', 'Tim Williams', 'Meena Serendib', 'John Grady', 'Marti Matulis']","['Warner Bros. Pictures', 'StudioCanal', 'Dark Castle Entertainment', 'Studio Babelsberg Motion Pictures']",1,['US'],['en'],tt1433822,4.411,359,Released
14,2011-12-22,In the Land of Blood and Honey,10000000,303877,127,"['Drama', 'Romance', 'War']","During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.",Love can change what we want… war can change who we are,[],"['Zana Marjanović', 'Goran Kostić', 'Branko Đurić', 'Džana Pinjo', 'Miloš Timotijević', 'Goran Jevtić', 'Dolya Gavanski', 'Fedja Štukan', 'Rade Šerbedžija', 'Nikola Đuričko', 'Boris Ler']",['FilmDistrict'],1,['US'],"['bs', 'sr', 'en', 'hr']",tt1714209,5.874,132,Released
15,1994-11-25,Camilla,8500000,250993,95,"['Adventure', 'Drama', 'Comedy', 'Family']","Freda Lopez, an aspiring musician, travels with her husband to the beautiful beaches of Georgia where she befriends Camilla, an odd and exotic elderly woman who plays the violin. When the two embark on a journey together, Camilla reclaims a lost love and makes peace with herself and her son, while Freda discovers inner resources she never knew she had.",They went looking for adventure... and found themselves.,['Deepa Mehta'],"['Jessica Tandy', 'Bridget Fonda', 'Elias Koteas', 'Maury Chaykin', 'Graham Greene', 'Hume Cronyn', 'Ranjit Chowdhry', 'George Harris', 'Sandi Ross', 'Gerry Quigley', 'Devyani Saltzman', 'Camille Spence', 'Martha Cronyn', 'Sheilanne Lindsay', 'Don McKellar']",[],1,[],[],tt0109368,5.763,19,Released
16,2011-08-11,దడ,4200000,350000,147,"['Crime', 'Drama']","A carefree man inadvertently frees a group of kidnapped young women from a criminal gang of traffickers and earns their wrath. His girlfriend's wealthy father arranges her wedding with an equally wealthy, but psychotic man. Will the man succeed in defeating his enemies and protect his girlfriend?",,[],"['Naga Chaitanya Akkineni', 'Kajal Agarwal', 'Manel Soler', 'Srikanth', 'Sameksha Singh', 'Eijaz Khan', 'Rahul Dev', 'Mukesh Rishi', 'Junaid Sheikh', 'Aruna Shields', 'Tanikella Bharani', 'Satya Krishnan', 'Brahmanandam', 'M. S. Narayana', 'Uttej', 'Venu Madhav', 'Kelly Dorji', 'Ali Basha']",['Kamakshi Studio'],1,[],['te'],tt1954381,3.2,4,Released
17,2007-12-20,Macskafogó 2: A sátán macskája,3296709,1267198,90,['Animation'],"The story of CC2 centers around an investigative journalist named Stanley Mouse, who wants to find out about the legend of an ancient ""cat tribe"" lost in Africa. He finds them and much more, once again threatening the continued existence of mouse civilization. Special Agent Grabowsky will act to save the day, however. The events are supposed to take place at least 10, possibly 20 years after the first episode, as one of the already leaked cells shows the titular Cat-Catcher mecha rusting away in a shelter.",,['Béla Ternovszky'],"['László Sinkó', 'Péter Rudolf', 'Miklós Benedek', 'Péter Haumann', 'Béla Stenczer', 'György Dörner', 'Péter Balázs', 'Mátyás Usztics', 'Reviczky Gábor', 'Iván Darvas', 'Ilona Béres', 'András Kern', 'Zsuzsa Pálos', 'Gyula Szombathy', 'Gyula Bodrogi', 'István Mikó', 'Károly Mécs', 'László Szacsvay']",[],2,['HU'],"['hu', 'ru']",tt0826570,6.3,16,Released
18,2010-09-10,പ്രാഞ്ചിയേട്ടൻ & The Saint,385320,1120000,147,"['Comedy', 'Family']","Chirammal Enashu Francis, a.k.a. Pranchiyettan, is a successful businessman based in Thrissur. He is a devotee of Saint Francis of Assisi and often has imaginary conversations with the saint. His ancestors were rice traders, but he has grown beyond the small rice shop to expand his business into jewellery, real estate, finance, shopping complexes and lot more. Even though he is successful and wealthy, he is not well-educated and he is unhappy with his name and also wants to become a celebrity. He is called Ari ""rice"" Pranchi by everybody, citing his ancestors' business as a colloquial taunt. He wants to change his image from Ari Pranchi to something great and is ready to spend a fortune for it. The film deals with how Pranchi tries to get a good name and what changes that brings to his life.",,[],"['Mammootty', 'Innocent', 'Ganapathi S Poduval', 'Priyamani', 'Sasi Kalinga', 'Siddique', 'Khushboo', 'Jagathy Sreekumar', 'Balachandran Chullikkadu', 'Biju Menon', 'Idavela Babu', 'Jesse Fox Allen', 'Ramu', 'Shivaji Guruvayoor', 'Sreejith Ravi', 'T G Ravi', 'Jijoy Rajagopal', 'Tini Tom']",['Capitol Theater'],1,['IN'],['ml'],tt1695800,7.0,28,Released
19,1997-07-18,हां बॉस,2700000,12000000,165,"['Comedy', 'Drama', 'Romance']","Rahul Joshi wants to be a successful businessman so he works hard for his boss Siddharth. One day Rahul meets Seema, an up and coming model, and he feels like he's finally met his match. Will Seema fall for Rahul?",,['Aziz Mirza'],"['Shah Rukh Khan', 'Juhi Chawla', 'Aditya Pancholi', 'Kashmera Shah', 'Kulbhushan Kharbanda', 'Gulshan Grover', 'Ashok Saraf', 'Johnny Lever', 'Reema Lagoo', 'Rakesh Bedi', 'Mahavir Shah']",['United Seven Combines'],1,['IN'],"['en', 'hi']",tt0120540,6.174,66,Released
