,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2016-04-27,Captain America: Civil War,250000000,1153337496,147,"['Adventure', 'Action', 'Science Fiction']","Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",United we stand. Divided we fall.,"['Anthony Russo', 'Joe Russo']","['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson', 'Sebastian Stan', 'Anthony Mackie', 'Don Cheadle', 'Jeremy Renner', 'Chadwick Boseman', 'Paul Bettany', 'Elizabeth Olsen', 'Paul Rudd', 'Emily VanCamp', 'Tom Holland', 'Daniel Brühl', 'Frank Grillo', 'William Hurt', 'Martin Freeman', 'Marisa Tomei', 'John Kani', 'John Slattery', 'Hope Davis', 'Alfre Woodard', 'Michael A. Cook', 'Laughton Parchment', 'Jackson Spidell', 'Yi Long', 'Heidi Moneymaker', 'Aaron Toney', 'Cale Schultz', 'Ann Russo', 'Gene Farber', 'Florence Kasumba', 'Cornell John', 'Sven Hönig', 'Joshua Peck', 'Brent McGee', 'Be Satrazemis', 'Blair Jasin', 'Oliver Bigalke', 'Rafael Banasik', 'David de Vries', 'Katie Amess', 'Austin Sanders', 'Brett Gentile', 'John Curran', 'Matthew Anderson', 'Andrew Botchwey', 'Chase Bradfield', 'Ernest Charles', 'Hendricks Coates', 'Ethan Condon', 'Shen Dynes', 'Nathaniel Ellis', 'Jariah Ferguson', 'Evan Ffrench', 'Justin Freeman', ""Ralphael Grand'Pierre"", 'Julian Grimes', 'Aaron Hayes', 'Austin Hooper', 'Amiri Jones', 'Myles Joseph', 'Stephen Lewis', 'Jacob Ludwick', ""D'Mahrei McRae"", 'Ashwin Mudaliar', 'Eli Ollinger', 'Parker Pape', 'Daniel Parada', 'Jonah Ruffin', 'Darryl Sampson', 'Cameron Sardone', 'Stanley Sellers', 'Miles Selles', 'Jacob Sung', 'Caden Wilkinson', 'Jin Shijia', 'Jessica Walther-Gabory', 'Beniamino Brogi', 'Silvina Buchbauer', 'Henry Amadi', 'Ugochukwu Ani', 'Michael Anthony Rogers', 'Damion Poitier', 'Umar Khan', 'David E. Brown', 'Jim Rash', 'Sophia Russo', 'Amelia Morck', 'Kerry Condon', 'Julianna Guill', 'Surely Alvelo', 'Brian Schaeffer', 'Kevin LaRosa Jr.', 'Ray Sahetapy', 'Chris Jai Alex', 'Kimberly Hester Huffstetler']",['Marvel Studios'],3,['US'],"['ro', 'en', 'de', 'ru']",tt3498820,7.436,20421
1,2014-05-23,हीरोपंती,4200000,10000000,146,"['Romance', 'Action']",Two young people find love despite the violent landscape in which they live.,,['Sabbir Khan'],"['Tiger Shroff', 'Kriti Sanon', 'Prakash Raj', 'Shireesh Sharma ', 'Sandeepa Dhar', 'Vikram Singh', 'Sugandha Mishra', 'Raashul Tandon', 'Samar Jai Singh', 'Sunil Grover', 'Priyamvada Kant']",['Nadiadwala Grandson Entertainment'],1,['IN'],['hi'],tt3142232,6.023,43
2,1953-01-01,Öldüren Şehir,75000,100000,0,"['Drama', 'Crime', 'Romance']","Selma is a young eighteen-year-old girl and her fiance, Ali, is a workshop foreman. One day, Ali is arrested for hitting a man in a nearby cafe. This indident causes her downfall and the tragic events that occur.",,['Lütfi Ömer Akad'],"['Ayhan Işık', 'Belgin Doruk', 'Muazzez Arçay', 'Settar Körmükçü', 'Ziya Metin', 'Pola Morelli', 'Kenan Pars', 'Turan Seyfioğlu', 'Nubar Terziyan', 'Şevki Artun', 'Nuri Beyat', 'Kadir Savun', 'Mualla Sürer']",[],1,['TR'],['tr'],tt0261873,10.0,1
3,2014-06-19,United Passions,30000000,168832,110,['Drama'],"An epic, untold story that brings to life the inspiring saga of the World Cup and the three determined men who created it. Driven by their vision and passion, three men, overcame their doubts and fought obstacles and scandals to make the World Cup a reality. Spanning the tumultuous 20th Century, this timeless saga celebrates the event that became the most popular sporting event in the world.",Every dream has its own rules,['Frédéric Auburtin'],"['Tim Roth', 'Sam Neill', 'Thomas Kretschmann', 'Gérard Depardieu', 'Jemima West', 'Karina Lombard', 'Fisher Stevens', 'Benedict Freitag', 'Jonathan Louis', 'Dawn Bradfield', 'Nicholas Gleaves', 'Anthony Higgins', 'Antonio de la Torre', 'Martin Jarvis', 'Richard Dillane', 'Jason Barry', 'Sean Campion', 'Conor Mullen', 'Bruce Mackinnon', 'Jerome Charvet', 'Steven Elder', 'Marie Paquim', 'Antony Byrne', 'Serge Hazanavicius', 'Julian Miller', 'Roger Van Hool', 'Benn Northover', 'Miglen Mirtchev', 'Jean Kinsella', 'Nathan Rippy', 'Tom Cordier', 'Nathan Willcocks', 'Natascha Mashkevich', 'Pippo Delbono', 'Andrew French', 'Sam Ourabah', 'Diomay Sarr', 'Ian McCamy', 'Robbie Nock', 'Xavier Jozelon', 'Fabienne Hadorn', 'Peter Hottinger', 'Andy Haueter', 'Lukas Ritzel', 'Sandeep Abraham', 'Anthony Vuignier', 'David Willer', 'Jules Abel Logel', 'Daniel Ludwig', 'Jean-Christophe Nigon', 'Cheranich Stephan', 'Maixence Bauduin', 'Thomas Grascoeur', 'Jonathan Louis', 'Michèle Raingeval', 'Noël Sorrente', 'Arnaud Vallens']","['Thelma Films', 'Leuviah Films']",1,['FR'],['en'],tt2814362,3.8,36
4,2017-10-20,Beyond Skyline,20000000,992181,105,"['Action', 'Science Fiction', 'Adventure', 'Horror']","Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all.",,"[""Liam O'Donnell""]","['Frank Grillo', 'Bojana Novaković', 'Iko Uwais', 'Callan Mulvey', 'Pamelyn Chee', 'Lindsey Morgan', 'Zarah Mahler', 'Jacob Vargas', 'Antonio Fargas', 'Betty Gabriel', 'Yayan Ruhian', 'Jonny Weston', 'Joanne Baron', ""Kevin O'Donnell"", 'Noel Gugliemi', 'Karen Glave', 'Phet Mahathongdy', 'Valentine Payen-Wicaksono', 'Very Tri Yulisman']","['Head Gear Films', 'XYZ Films', 'Infinite Studios', 'Infinite Frameworks', 'Metrol Technology', 'North Hollywood Films', 'Beyond The Mothership', 'Hongmaisui International Culture (Beijing) Co.', 'Media Rights Entertainment', 'Hydraulix Entertainment', 'M45 Productions']",2,"['US', 'GB', 'ID', 'CA', 'CN', 'SG']","['en', 'id']",tt1724970,5.21,859
5,1959-01-01,Kırık Plak,55000,100000,102,"['Music', 'Drama', 'Romance']","In this film, the famous singer/composer Zeki Müren plays himself. His flamboyant and luxurious life takes a tragic turn when he is poisoned, loses his voice and then gets framed for the killing that he doesn't actually carry out.",,['Osman Fahir Seden'],"['Zeki Müren', 'Ayfer Feray', 'Belgin Doruk', 'Behzat Balkaya', 'Güney Dinç', 'Hayri Esen', 'Muammer Gözalan', 'İzzet Günay', 'İlhan Hemşeri', 'Hüseyin Kaşif', 'Ziya Metin', 'Asım Nipton', 'Mualla Sürer', 'Ahmet Tarık Tekçe', 'Nubar Terziyan', 'Osman Türkoğlu', 'Mehdi Yeşildeniz']",['Kemal Film'],1,['TR'],['tr'],tt0352495,8.0,1
6,2015-03-12,Suite Française,15000000,9104716,103,"['Drama', 'Romance', 'War']","France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war.",Forced to host the enemy. Tormented by intruders. Tempted by desire.,['Saul Dibb'],"['Michelle Williams', 'Kristin Scott Thomas', 'Matthias Schoenaerts', 'Sam Riley', 'Ruth Wilson', 'Heino Ferch', 'Tom Schilling', 'Harriet Walter', 'Alexandra Maria Lara', 'Clare Holman', 'Margot Robbie', 'Lambert Wilson', 'Eric Godon', 'Deborah Findlay', 'Vincent Doms', 'Simon Dutton', 'Diana Kent', 'Themis Pauwels', 'Nicolas Chagrin', 'Bernice Stegers', 'Paul Ritter', 'Niclas Rohrwacher', 'Luan Gummich', 'Martin Swabey', 'Tara Casey', 'Moritz Heidelbach']","['Canal+', 'Entertainment One', 'TF1 Droits Audiovisuels', 'SCOPE Pictures']",1,"['BE', 'CA', 'FR']","['en', 'de']",tt0900387,7.3,1009
7,2016-07-08,大鱼海棠,4531653,84552250,101,"['Animation', 'Adventure', 'Fantasy']","Beyond the human realm, there is a magical race of beings who control the tides and the changing of the seasons. One of these beings, a young girl named Chun, seeks something more—she wants to experience the human world! At sixteen, she finally gets her chance and transforms into a dolphin in order to explore the world that has her fascinated. But she soon discovers that it's a dangerous place and nearly gets killed in a vortex. Luckily, her life is spared when a young boy sacrifices himself to save her. Moved by his kindness and courage, she uses magic to bring him back to life only to learn that this power comes at a serious price. On a new adventure, she’ll have to make her own sacrifices in order to protect his soul until it is ready to return to the human world.",Two worlds. One destiny.,"['Liang Xuan', 'Zhang Chun']","['Ji Guanlin', 'Pan Shulan', 'Su Shangqing', 'Timmy Xu', 'King Shih-Chieh', ""Jiu'er"", 'Xang Yuanyuan', 'Xue Lifang', 'Jie Zhang']","['Beijing Enlight Pictures', 'Studio Mir', 'Horgos Coloroom Pictures']",1,['CN'],['zh'],tt1920885,7.4,369
8,2015-07-17,Trainwreck,35000000,140795793,125,"['Comedy', 'Drama', 'Romance']","Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",We All Know One.,['Judd Apatow'],"['Amy Schumer', 'Bill Hader', 'Brie Larson', 'Colin Quinn', 'John Cena', 'Vanessa Bayer', 'Mike Birbiglia', 'Ezra Miller', 'Dave Attell', 'Tilda Swinton', 'LeBron James', 'Jon Glaser', 'Randall Park', 'Evan Brinkman', ""Amar'e Stoudemire"", 'Norman Lloyd', 'Method Man', 'Devin Fabry', 'Carla Oudin', 'Josh Segarra', 'Ryan Farrell', 'Robert E. Torres', 'Jim Florentine', 'Robert Kelly', 'Dan Soder', 'Daniel Radcliffe', 'Marisa Tomei', 'Keith D. Robinson', 'Marina Franklin', 'Dave Hanson', 'Pete Davidson', 'Kim Caramele', 'Max Alexander', 'Criscia Richardson', ""Claudia O'Doherty"", 'Kyle Dunnigan', 'Kevin Kane', 'Tim Meadows', 'Nikki Glaser', 'Bridget Everett', 'Alva Chinn', 'Arnold Y. Kim', 'Rob Kelly-Buntzen', 'Karen Chamberlain', 'Ajay Mehta', 'Tony Romo', 'Rachel Feinstein', 'Victoria Dicce', 'Lisa K. Price', 'Matthew Broderick', 'Marv Albert', 'Chris Evert', 'Leslie Jones', 'Estee Adoram', 'Tommy Bayiokos', 'Jessica Cherniak', 'Henry Gagliardi']","['Universal Pictures', 'dentsu', 'Fuji Television Network', 'Apatow Productions']",1,['US'],['en'],tt3152624,5.78,2344
9,1961-01-01,Özleyiş,55000,100000,102,"['Romance', 'Music']",This romantic comedy revolves around a blind compeser played by Muzaffer Tema.,,['Aydın Arakon'],"['Muzaffer Tema', 'Belgin Doruk', 'Salih Tozan', 'Ulvi Uraz', 'Handan Adalı', 'Nubar Terziyan', 'Muammer Gözalan', 'Leman Akçatepe', 'Birsen Bengü', 'Melih Mesci']",['Acar Film'],1,['TR'],['tr'],tt0376361,0.0,0
