,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2017-12-28,Serial Rabbit V: The Epic Hunt,12000,24000,113,"['Comedy', 'Horror']",A serial killer in a bunny rabbit outfit wreaks havok on San Antonio and finds love in the process.,A serial killer in a bunny rabbit outfit wreaks havok on San Antonio and finds love in the process.,[],[],[],1,[],[],tt7938472,8.0,1
1,2018-10-26,Müslüm,4400000,14701918,136,"['Drama', 'Music']","The movie is about the legendary Turkish ""soul singer"" Müslüm Gürses. Born into a poor family, Muslum found his redemption in music from the initial trauma that lingered over his musical and personal life as internalizing the grief. He rose through his ashes of shattered dreams like a phoenix. He walked in darkness, sang songs filled with sorrow which stirred people's souls and created a cult following. They were calling him ""Baba"" (The Father).",,"['Ketche', 'Can Ulkay']","['Timuçin Esen', 'Zerrin Tekindor', 'Ayça Bingöl', 'Erkan Can', 'Taner Ölmez', 'Erkan Avcı', 'Şahin Kendirci', 'Turgut Tunçalp', 'Caner Kurtaran', 'Goncagül Sunar', 'Güven Kıraç', 'Erkan Kolçak Köstendil', 'Altan Erkekli', 'Alper Parlak', 'Lebip Gökhan', 'İlber Gürtunca', 'Pinar Erincin', 'Ahmet Ünal', 'Müslüm Gürses', 'Muhterem Nur']",['Dijital Sanatlar'],1,['TR'],['tr'],tt7832124,7.118,85
2,2014-07-25,বিন্দাস,414000,910000,160,"['Action', 'Comedy', 'Drama', 'Romance']",Kajol (Sayantika Banerjee) became friends with Abhimanyu aka Abhi (Dev) after the later saves the former from some goons in Italy. But one day she asks Abhi to leave her and go as she cannot stand the separation from him if their relationship develops any further.,,['Rajib Biswas'],"['Dev', 'Srabanti Chatterjee', 'Sayantika Banerjee', 'Biswajit Chakraborty', 'Chiranjeet Chakraborty', 'Supriyo Dutta', 'Kharaj Mukherjee', 'Ashim Roy Chowdhury']",['SVF Entertainment'],1,['IN'],['bn'],tt4773112,0.0,0
3,,El verano tuyo es,56433,334344,0,[],,,[],[],[],1,[],[],,0.0,0
4,2018-06-07,Number 12 Looks Just Like You,100,10,13,"['Drama', 'Romance']",A nagging feeling leads to a late-night walk and a conversation between two women about the Twilight Zone and marriage.,,['Patrick Ripoll'],"['Regina Linn', 'Olivia Doherty']",[],1,['US'],['en'],,7.0,1
