,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,1988-11-10,I'm Gonna Git You Sucka,3000000,13000000,88,"['Comedy', 'Action', 'Crime']","Jack Spade returns from the army in his old ghetto neighbourhood when his brother, June Bug, dies. Jack declares war on Mr. Big, powerful local crimelord. His army is led by John Slade, his childhood idol who used to fight bad guys in the 70s.",It's Tough To Be A Black Hero.,[],"['Keenen Ivory Wayans', 'Bernie Casey', 'Antonio Fargas', 'Steve James', 'Isaac Hayes', 'Jim Brown', ""Ja'net DuBois"", 'Dawnn Lewis', 'John Vernon', 'Clu Gulager', 'Kadeem Hardison', 'Damon Wayans', 'George James', 'Marc Figueroa', 'David Alan Grier', 'Chris Rock', 'Tony Cox', 'Anne-Marie Johnson', 'Clarence Williams III', 'Ariana Richards', 'Shawn Wayans', 'Marlon Wayans', 'Kim Wayans', 'John Witherspoon', 'Robert Colbert', 'Marilyn Coleman', 'Jester Hairston', 'Hawthorne James', 'Gary Owens', 'Eve Plumb', 'Michael Goldfinger', 'Homeselle Joy', 'Vickilyn Reynolds', 'Paul Motley', 'Charles Cozart', 'Brian Maguire', 'Ben Ryan Ganger', 'Nancy Cheryll Davis', 'Robin Harris', 'Cullen G. Chambers', 'Terri Bivalacqua', 'J.W. Alexander', 'Roy Fegan', 'Howard Allen', 'Bee-Be Smith', 'Bobby McGee', 'Dana Mackey', 'Lou B. Washington', 'Robert Townsend']","['United Artists', 'Ivory Way Productions', 'Front Films', 'Raymond Katz Production']",1,['US'],['en'],tt0095348,6.331,145,Released
1,2008-10-16,Die Geschichte vom Brandner Kaspar,5000000,8623057,105,"['Comedy', 'Drama']","70-year old Brandner Kaspar lives with his granddaughter Nannerl in the mountains at the Schliersee. As he is visited by the Death and wants to take him, Brandner Kaspar tricks him and gets another 20 years of life.",,['Joseph Vilsmaier'],"['Franz Xaver Kroetz', 'Michael Herbig', 'Lisa Maria Potthoff', 'Alexander Held', 'Jörg Hube', 'Herbert Knaup', 'Detlev Buck', 'Elisabeth Trissenaar', 'Sebastian Bezzel', 'Peter Ketnath', 'Jürgen Tonkel', 'Theresa Vilsmaier', 'Marie-Theres Relin', 'Josephine Kroetz', 'Peter Mitterrutzner', 'Lilian Naumann', 'Andreas Nickl', 'Barbara Bauer', 'Heinrich Schmieder', 'Rudi Schmid', 'Rainer Weissenbacher', 'Maxi Donicht', 'Hans Schuler']","['Clasart Film', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'Perathon Film-und Fernsehproduktions']",1,['DE'],['de'],tt1148770,6.9,24,Released
2,2004-03-12,Agent Cody Banks 2: Destination London,26000000,28818995,100,"['Comedy', 'Action', 'Adventure', 'Family']","With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",Adventure is an attitude.,[],"['Frankie Muniz', 'Anthony Anderson', 'Hannah Spearritt', 'Alfie Allen', 'Cynthia Stevenson', 'Daniel Roebuck', 'Anna Chancellor', 'Keith Allen', 'James Faulkner', 'David Kelly', 'Santiago Segura', 'Connor Widdows', 'Keith David', 'Rod Silvers', 'Jack Stanley', 'Joshua Brody', 'Sarah McNicholas', 'Philip Pedersen', 'Paul Kaye', 'Julian Firth', 'Martyn Ellis', 'Harry Burton', 'Damien Hirst', 'Mark Williams', 'James Dreyfus', 'Patti Love', 'Henry Miller', 'Masato Kamo', 'Sam Douglas', 'Leilah Isaac']","['Splendid Pictures', 'Maverick Films', 'Dylan Sellers Productions', 'Madacy Entertainment']",2,['US'],['en'],tt0358349,5.495,538,Released
3,1945-12-25,Scarlet Street,1202000,2948500,103,"['Drama', 'Thriller', 'Crime']","Cashier and part-time starving artist Christopher Cross is absolutely smitten with the beautiful Kitty March. Kitty plays along, but she's really only interested in Johnny, a two-bit crook. When Kitty and Johnny find out that art dealers are interested in Chris's work, they con him into letting Kitty take credit for the paintings. Cross allows it because he is in love with Kitty, but his love will only let her get away with so much.",The things she does to men can end only one way - in murder!,['Fritz Lang'],"['Edward G. Robinson', 'Joan Bennett', 'Dan Duryea', 'Margaret Lindsay', 'Jess Barker', 'Rosalind Ivan', 'Charles Kemper', 'Anita Sharp-Bolster', 'Samuel S. Hinds', 'Vladimir Sokoloff', 'Arthur Loft', 'Russell Hicks', 'Richard Abbott', 'Rodney Bell', 'Richard Cramer', 'Dick Curtis', 'Tom Daly', 'Edgar Dearing', 'Joe Devlin', 'Tom Dillon', 'William Hall', 'Robert Malcolm', 'Neal Dodd', 'Ralph Dunn', 'Fred Essler', 'Lance Fuller', 'Gus Glassmire', 'Sherry Hall', 'Milton Kibbee', 'Ralph Littlefield', 'Howard M. Mitchell', 'Arthur Gould-Porter', 'Boyd Irwin', 'Chuck Hamilton', 'Herbert Heywood', 'Thomas E. Jackson', 'Edward Keane', 'Dick Wessel', 'Cy Kendall', 'Fritz Leiber', 'George Lloyd', 'Lou Lubin', 'George Meader', 'Horace Murphy', 'Clarence Muse', 'Lee Phelps', 'Rose Plumer', 'Constance Purdy', 'Beatrice Roberts', 'Dewey Robinson', 'Syd Saylor', 'Wallace Scott', 'Emmett Vogan', 'Matt Willis', 'Charles C. Wilson', 'Will Wright', 'Amzie Strickland', 'John Barton']","['Universal Pictures', 'Diana Productions, Inc.', 'Fritz Lang Productions']",1,['US'],['en'],tt0038057,7.686,274,Released
4,1966-01-09,Dracula: Prince of Darkness,280379,364937,90,['Horror'],"Whilst vacationing in the Carpathian Mountain, two couples stumble across the remains of Count Dracula's castle. The Count's trusted servant kills one of the men, suspending the body over the Count's ashes so that the blood drips from the corpse and saturates the blackened remains. The ritual is completed, the Count revived and his attentions focus on the dead man's wife who is to become his partner; devoted to an existence of depravity and evil.","DEAD for Ten Years DRACULA, Prince of Darkness, LIVES AGAIN!",['Terence Fisher'],"['Christopher Lee', 'Barbara Shelley', 'Andrew Keir', 'Francis Matthews', 'Suzan Farmer', 'Thorley Walters', 'Philip Latham', 'Charles Tingwell', 'Walter Brown', 'George Woodbridge', 'Philip Ray', 'Joyce Hemson', 'John Maxim', 'Jack Lambert', 'Peter Cushing']","['Seven Arts Productions', 'Hammer Film Productions']",3,['GB'],['en'],tt0059127,6.801,186,Released
5,2008-02-07,功夫灌篮,10000000,22896728,100,"['Action', 'Adventure', 'Comedy']","Shi-Jie is a brilliant martial artist from the Kung Fu School. One day, he encounters a group of youths playing basketball and shows off how easy it is for him, with his martial arts training, to do a Slam Dunk. Watching him was Chen-Li, a shrewd businessman, who recruits him to play varsity basketball at the local university.",,['Chu Yen-ping'],"['Jay Chou', 'Charlene Choi', 'Eric Tsang', 'Wang Gang', 'Chen Bolin', 'Ng Man-tat', 'Baron Chen', 'Leung Kar-yan', 'Eddy Ko', 'Kenneth Tsang', 'Liu Genghong', 'Lee Lichun', 'Shaun Tam Chun-Yin', 'Huang Bo', 'Yan Ni', 'Wong Yat-fei', 'Wang Yi']","['JCE Movies', 'Shanghai Film Group', 'Chang-Hong Channel Film & Video Co.']",1,['HK'],['zh'],tt0848538,5.7,173,Released
6,2005-02-25,The Ballad of Jack and Rose,1500000,712294,111,['Drama'],"Jack Slavin is an environmentalist with a heart condition who lives with his daughter, Rose, on an isolated island. While Jack fights against developers who wish to build in the area, he also craves more contact with other people. When he invites his girlfriend, Kathleen, and her sons, Rodney and Thaddius, to move in, Rose is upset. The complicated family dynamics makes things difficult for everyone in the house.","Selfhood begins with a walking away, and love is proved in the letting go.",[],"['Daniel Day-Lewis', 'Camilla Belle', 'Catherine Keener', 'Ryan McDonald', 'Paul Dano', 'Jason Lee', 'Jena Malone', 'Beau Bridges', 'Susanna Thompson']","['Elevation Filmworks', 'Initial Entertainment Group', 'IFC Productions', 'Jack and Rose Productions']",1,['US'],['en'],tt0357110,6.129,122,Released
7,1998-04-17,The Object of My Affection,15000000,46905889,111,"['Comedy', 'Drama', 'Romance']","A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",Sometimes The Most Desirable Relationship Is The One You Can't Have,['Nicholas Hytner'],"['Jennifer Aniston', 'Paul Rudd', 'Alan Alda', 'Nigel Hawthorne', 'John Pankow', 'Tim Daly', 'Allison Janney', 'Steve Zahn', 'Amo Gulinello', 'Bruce Altman', 'Kevin Carroll', 'Lauren Pratt', 'Kali Rocha', 'Lena Cardwell', 'Natalie B. Kikkenborg', 'Hayden Panettiere', 'Liam Aiken', 'Janet Zarish', 'Ellen Tobie', 'Virl Andrick', 'Robert C. Lee', 'Bradley White', 'Marilyn Dobrin', 'Midori Nakamura', 'Joan Copeland', 'Kate Jennings Grant', 'Salem Ludwig', 'Antonia Rey', 'Danny Darrow', 'Sean Rademaker', 'Heather Thompson', 'Mary McIlvaine', 'Lisa-Erin Allen', 'Samia Shoaib', 'Doug Wert', 'Shawn Phelan', 'Edward James Hyland', 'Gabriel Macht', 'John Roland', 'Rosanna Scotto', 'Miguel Maldonado', 'Peter Maloney', 'Bette Henritze', 'Iraida Polanco', 'Sarah Knowlton', 'Steven Ochoa', 'Kia Goodwin', 'Daniel Cosgrove', 'Damian Young', 'Rebecca Eichenberger', 'Jane Bodle', 'Audra McDonald', 'Fanni Green', 'Sarah Hyland', 'Paz de la Huerta', 'Jeffrey M. Marchetti', 'Susan Bradford']",['20th Century Fox'],1,['US'],['en'],tt0120772,5.89,258,Released
8,2002-02-15,Crossroads,12000000,61141030,93,"['Comedy', 'Drama', 'Romance']","Three friends get together and bury a box making a pact to open it at midnight at their high school graduation. In the little town in Georgia that they live in, things soon change. One is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. The night of graduation, they open the box and they strike up a conversation. All of a sudden, one brings up the topic of her going to Los Angeles for a record contract audition. They all decide to go together and they leave. With a little money, they set out on the road with a guy named Ben. When one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. When they reach LA, Lucy falls in love with Ben and against her father's wishes, she stays and she goes to the audition.",Dreams change. Friends are forever,['Tamra Davis'],"['Britney Spears', 'Zoe Saldaña', 'Taryn Manning', 'Anson Mount', 'Dan Aykroyd', 'Kim Cattrall', 'Justin Long', 'Beverly Johnson', 'Bahni Turpin', 'Kool Moe Dee', 'Richard Voll', 'Katherine Boecher', 'Dave Allen', 'Kyle Davis', 'Branden Williams', 'Celina Belizan', 'Shonda Farr', 'Jaret Reddick', 'Christopher Van Malmsteen', 'Erik Rodham Clinton', 'Gary Wiseass', 'Ritchie Montgomery', 'Brandon Henschel', 'Janet May', 'Seth Romatelli', 'Jesse Camp', 'Jamie Lynn Spears', 'Dajine Colon', 'Crystal Milton', 'Cullen G. Chambers', 'Carl Conti', 'Nick Pellegrino']","['Paramount', 'MTV Films', 'Zomba Films']",1,['US'],['en'],tt0275022,5.252,511,Released
9,2009-03-19,12 Rounds,22000000,17280326,108,"['Action', 'Thriller', 'Crime']","When New Orleans Police Detective Danny Fisher stops a brilliant thief from getting away with a multimillion-dollar heist, the thief's girlfriend is accidentally killed. After escaping from prison, the criminal mastermind enacts his revenge, taunting Danny with 12 rounds of near-impossible puzzles and tasks that he must somehow complete to save the life of the woman he loves.",Can you survive 12 rounds for the one you love?,['Renny Harlin'],"['John Cena', 'Aidan Gillen', 'Ashley Scott', 'Brian J. White', 'Taylor Cole', 'Gonzalo Menendez', 'Steve Harris', 'Nick Gomez', 'Billy Slaughter', 'Kyle Clements', 'Peter Navy Tuiasosopo', 'Travis Davis', 'Brian Stanton', 'Rosalind Rubin', 'Kim Collins', 'Lara Grice', 'Douglas M. Griffin', 'Vincent Flood', 'Robert Pralgo', 'Wally Crowder', 'Luke Albright', 'John Wilmot', 'Louis Herthum', 'David Frye', 'Roy Huang', 'Bill Martin Williams', 'J. Omar Castro', 'Brandi Coleman', 'Mikki Val', 'Jada K. Cox', 'Hunter Burke', 'Danie Coleman', 'Sam Medina']","['The Mark Gordon Company', 'Fox Atomic', 'WWE Studios', 'Midnight Sun Pictures']",1,['US'],['en'],tt1160368,5.897,639,Released
