,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2018-01-18,Скиф,2500000,1053002,105,"['Action', 'Drama', 'Fantasy', 'History', 'Adventure']","A new era is about to begin in Eastern Europe. Scythians, the proud warriors, are all but gone and most of the few remaining descendants have become ruthless mercenary assassins. Lutobor, a warrior who becomes involved in intertribal conflicts, sets off on a perilous journey to save his family guided by a captive Scythian.",The Blood of Many for the Honour of One,['Rustam Mosafir'],"['Aleksey Faddeev', 'Vitaly Kravchenko', 'Aleksandr Kuznetsov', 'Vasilisa Izmaylova', 'Alexander Patsevich', 'Yuriy Tsurilo', 'Andrey Permyakov', 'Viktor Soloviev', 'Anatoliy Lakutsyn', 'Vyacheslav Yurovskikh', 'Alexey Ovsyannikov', 'Fedor Roschin', 'Aleksey Ingelevich', 'Boris Zverev', 'Oleg Rudenko-Travin', 'Aleksandr Samoylov', 'Segrey Tsepov', 'Andrey Fomin', 'Mikhail Gagarin', 'Viktor Konukhin', 'Pavel Klimov', 'Федор Старых', 'Vladimir Lukyanchikov']",['CTB Film Company'],1,['RU'],['ru'],tt7844166,6.005,98
1,2019-05-15,John Wick: Chapter 3 - Parabellum,55000000,326709727,130,"['Action', 'Thriller', 'Crime']","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",Every action has consequences.,['Chad Stahelski'],"['Keanu Reeves', 'Halle Berry', 'Ian McShane', 'Laurence Fishburne', 'Mark Dacascos', 'Asia Kate Dillon', 'Lance Reddick', 'Tobias Segal', 'Anjelica Huston', 'Saïd Taghmaoui', 'Jerome Flynn', 'Randall Duk Kim', 'Margaret Daly', 'Robin Lord Taylor', 'Susan Blommaert', 'Jason Mantzoukas', 'Cecep Arif Rahman', 'Yayan Ruhian', 'Roger Yuan', 'Tiger Hu Chen', 'Boban Marjanović', 'Unity Phelan', 'Andrea Sooch', 'Sergio Delavicci', 'Tiler Peck', 'Baily Jones', 'India Bradley', 'Olivia MacKinnon', 'Sarah Villwock', 'Eliza Blutt', 'Harrison Coll', 'Maxim Beloserkovsky', 'Charles Askegard', 'Stefaniya Makarova', 'Aïssam Bouali', 'Alexey Golousenko', 'Dana Schick']","['Summit Entertainment', 'Lionsgate', 'Thunder Road', '87Eleven']",3,['US'],"['ar', 'zh', 'en', 'id', 'it', 'ja', 'la', 'ru']",tt6146586,7.433,8314
2,2017-05-18,天公仔,2500000,40000,110,['Comedy'],"LUCKY BOY chronicles several decades of the lives of Lin Yu, his family, friends and Qingqing – the girl whom he falls in love with in primary school and continues pinning for throughout his tumultuous and eventful life. Lin Yu is always one step behind others and surrounded by misfortune... Will Lin Yu, the destined ""unlucky"" boy, be able to change his fate?",,['Boris Boo'],"['Jeremy Chan', 'Chew Chor Meng', 'Terence Then', 'Wang Wei Liang', 'Venus Wong', 'Chen Xiuhuan', 'Melody Low', 'Roz Pho', 'Priscilla Lim']","['Clover Films', 'J Team Productions', 'MM2 Entertainment']",1,['SG'],"['zh', 'en']",tt6797190,0.0,0
3,2019-04-04,Missing Link,100000000,26249469,95,"['Family', 'Animation', 'Comedy', 'Adventure', 'Fantasy']","The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is, none of his small-minded, high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers, Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link.",Meet Mr. Link,['Chris Butler'],"['Hugh Jackman', 'Zoe Saldaña', 'Zach Galifianakis', 'Stephen Fry', 'Timothy Olyphant', 'Emma Thompson', 'Amrita Acharia', 'Matt Lucas', 'Ching Valdes-Aran', 'David Walliams', 'Humphrey Ker', 'Adam Godley', 'Neil Dickson', 'Ian Ruskin', 'Matthew Wolf', 'Darren Richardson', 'Alan Shearman', 'Jack Blessing', 'Richard Miro', 'Leila Birch', 'Jean Gilpin', 'Peter Lavin', 'Tom Muggeridge', 'Jimmy Hibbert', 'David Holt', 'Christopher Neame', 'Moira Quirk', 'Maebel Rayner', 'Alexander Rodriguez', 'Julian Stone', 'Nick Toren', 'Kirk Baily', 'David Berón', 'William Calvert', 'David Cowgill', 'Kerry Gutierrez', 'Bridget Hoffman', 'Scott Menville', 'Erin Myles', 'Juan Pacheco', 'Paul Pape', 'André Sogliuzzo', 'Scott Whyte', 'Phal Tong Lama', 'Yangchen Dolkar Gakyil', 'Tharlam Dolma Wolfe']","['Laika Entertainment', 'Annapurna Pictures']",1,['US'],['en'],tt6348138,7.0,710
4,2019-09-07,Vivarium,3947600,427399,97,"['Science Fiction', 'Thriller']","A young woman and her fiancé are in search of the perfect starter home. After following a mysterious real estate agent to a new housing development, the couple finds themselves trapped in a maze of identical houses and forced to raise an otherworldly child.",You're home. Forever.,['Lorcan Finnegan'],"['Imogen Poots', 'Jesse Eisenberg', 'Jonathan Aris', 'Senan Jennings', 'Eanna Hardwicke', 'Molly McCann', 'Danielle Ryan', 'Olga Wehrly', 'Jack Hudson', 'Mark Quigley', 'Michael McGeown']","['XYZ Films', 'PingPongFilm', 'Fantastic Films', 'Frakas Productions', 'Saban Films', 'Lovely Productions']",1,"['BE', 'DK', 'IE']",['en'],tt8368406,6.046,1492
5,2018-07-09,Mamma Mia! Here We Go Again,75000000,395044706,113,"['Comedy', 'Romance']","Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",Discover how it all began.,['Ol Parker'],"['Amanda Seyfried', 'Lily James', 'Andy García', 'Celia Imrie', 'Alexa Davies', 'Jessica Keenan Wynn', 'Dominic Cooper', 'Julie Walters', 'Christine Baranski', 'Hugh Skinner', 'Pierce Brosnan', 'Omid Djalili', 'Josh Dylan', 'Gerard Monaco', 'Anna Antoniades', 'Jeremy Irvine', 'Panos Mouzourakis', 'Maria Vacratsis', 'Naoko Mori', 'Togo Igawa', 'Colin Firth', 'Anastasia Hille', 'Stellan Skarsgård', 'Susanne Barklund', 'Cher', 'Jonathan Goldsmith', 'Meryl Streep', 'Sharif Afifi', 'Kathryn Akin', 'Joe Allen', 'Michael Anthony', 'Wendy Baldock', 'Caroline Bateson', 'Omari Bernard', 'Christopher Blades', 'Hannah Bodenham', 'Nicole Bondzie', 'Teneisha Bonner', 'Daniella Bowen', 'William Bozier', 'Dale Branston', 'Jacqueline Braun', 'Ava Brennan', 'Myles Brown', 'Charlie Bruce', 'Dawn Buckland', 'Ashley Campbell', 'Natalia Campbell', 'Vanessa Campbell', 'Clive Carter', 'Harry Carter', 'Chrissie Cartwright', 'Peter Challis', 'Frances Maassen Chiapetta', 'Javier Cid', 'Cassie Clare', 'Tom Clark', 'Ray Clarke', 'Dominic Clarson', 'Emma Clayton', 'Nicola Coates', 'Elliot Collins', 'Leon Cooke', 'Sarah Cortez', 'Joe Da Costa', 'Alie Coste', 'Robbie Culley', 'Charles Daish', 'Jo Darby', 'Natalie Davis', 'Imelda de los Reyes', 'Emma Deigman', 'Reece Darlington Delaire', 'Jeannine Desmier', 'Nathalie Desmier', 'Maria Despina', 'Kieran Donovan', 'Sonia Dorado', 'Matthew James Duff', 'Nathaniel Ellul', 'James Alan-Evans', 'Claire Fishenden', 'Nia Fisher', 'Jane Fowler', 'Tommy Franzen', 'Rory Furey-King', 'Adam Galbraith', 'Jenny Galloway', 'Jemma Geanaus', 'Chris George', 'Linda Gibbs', 'Louise Gold', 'Mark Goldthorp', 'Sharon Gomez', 'Georgia Reid Hamilton', 'Andrew Hamshire', 'Crystal Hantig', 'Alison Harding', 'Layla Harrison', 'Yasmin Harrison', 'Linzi Hateley', 'Pip Hersee', 'Leonie Hill', 'Jack Hinton', 'Todd Holdsworth', 'Robert Howie', 'Lukas Hunt', 'Parsifal James Hurst', 'Katherine Isles', 'Kim Ismay', 'Jacqui Jameson', 'Cherelle Jay', 'Alim Jayda', 'Alison Jenkins', 'Carolyn Jones', 'Jamie Karitzis', 'Nicola Keen', 'Craig Anthony-Kelly', 'Matt Kennedy', 'Reece Kerridge', 'Dan Krikler', 'Joshua Lacey', 'Mitchell Lathbury', 'Gemma Lawson', 'Peter Le Brun', 'Georgie Leatherland', 'Melvin LeBlanc', 'Nick Len', 'Paul Leonard', 'Rebecca Leung', 'Cassie Macmillian', 'Nikki Mae', 'Liam Marcellino', 'Joe Edward Mascot', 'Melli Matthews', 'James Paul McAllister', 'Fiona McDonald', 'Myra McFadyen', 'Fergal McGoff', 'Perry Meadowcroft', 'Oliver Metzler', 'Chanel Mian', 'Holly Mitchell', 'Scott Mobley', 'Andrew Monaghan', 'Mandy Montanez', 'Elander Moore', 'Leah Sue Morland', 'Jake Moyle', 'Rachel Muldoon', 'Charis Murray', 'Mazz Murray', 'Wolfgang Mwanje', 'Jayde Nelson', 'Marianna Neofitou', 'Robert Nerantzoulis', 'Jordan Nesbitt', 'Sam Nesti', 'Tom Oakley', 'Anu Ogunmefun', 'Katy Osborne', 'Aaron Ashley Parker', 'Christopher Parkinson', 'Tamara McKoy-Patterson', 'Sherrie Pennington', 'Nuwan Hugh Perera', 'Michael Peters', 'Thierry Picaut', 'Thomas Pitiris', 'Eve Polycarpou', 'Joseph Poulton', 'Zoe Purpuri', 'Aaron Renfree', 'Lisa Ritchie', 'Zach Robinson', 'Matt Ryan', 'Simone Sault', 'Josie Scamell', 'Julienne Schembri', 'Alessio Scozzaro', 'Stella Segar', 'Parisa Shahmir', 'Esther Scheills', 'Michael Simkins', 'Gregory Sims', 'Helen Siveter', 'Michael Skyers', 'Simon Slater', 'Michael Small', 'Duncan Smith', 'Philippa Stefani', 'Gregor Stewart', 'Sandy Strallen', 'Lizzie Stavrou', 'Dean Street', 'Adi Suissa', 'Antonio Susinni', 'Jasmine Takacs', 'Mikaela Taube', 'Melissa Odette Teo', 'Kenneth Olumuyiwa Tharp', 'Alex Thomas', 'Justin Thomas', 'Emily Tierney', 'Poppy Tierney', 'Joe Toland', 'Paul Tomkinson', 'Sebastien Torkia', 'Zara Treherne', 'Amy Trigg', 'Tim Wallers', 'Billy Warren', 'Tom Wheatley', 'Grace Cinque White', 'Johnny White', 'Chad Wilder', 'Laura Wilson', 'Amanda Wilkin', 'Beth Willetts', 'Luke Woolaston', 'Matthew Seadon-Young', 'Elena Zacharia', 'Benny Andersson', 'Björn Ulvaeus', 'Pedro Etchepare']","['Playtone', 'Littlestar']",2,"['GB', 'US']",['en'],tt6911608,7.147,2940
6,2017-06-24,ഒരു സിനിമാക്കാരന്‍,620000,940000,125,"['Drama', 'Thriller']","Alby, who is married to the girl he loves, Sara, against the will of both their families. While the couple leads a romantic life in a residential complex in Kochi, Alby, who is a passionate and hardworking filmmaker, begins to face financial liabilities. Being stressed, he soon gets involved in a thoughtless act and finds himself in an unpredictable situation. Alby's life then begins to go beyond his control.",,['Leo Thadeus'],"['Rajisha Vijayan', 'Anusree Nair', 'Lal', 'Renji Panicker', 'Prashant Narayanan', 'Hareesh Perumanna', 'Noby Marcose', 'Joy Mathew', 'Jacob Gregory', 'Chali Pala', 'Resmi Boban', 'Jennifer Antony', 'Abu Salim', 'Jaffer Idukki', 'Subeesh Sudhi', 'Pradeep Kottayam', 'Baiju V.K.', 'Santhosh Pandit', 'Rahul R Nair', 'Rajesh Balraj']",['Opus Penta'],1,['IN'],['ml'],tt6680752,5.4,7
7,2020-12-03,Monster Hunter,60000000,42145959,104,"['Action', 'Fantasy', 'Adventure']","A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.","Behind our world, there is another.",['Paul W. S. Anderson'],"['Milla Jovovich', 'Tony Jaa', 'Ron Perlman', 'T.I.', 'Diego Boneta', 'Meagan Good', 'Josh Helman', 'Jin Au-Yeung', 'Hirona Yamazaki', 'Jannik Schümann', 'Nanda Costa', 'Nic Rasenti', 'Clyde Berning', 'Paul Hampshire', 'Schelaine Bennett', 'Bart Fouche', 'Pope Jerrod', 'Aaron Beelner', 'Adrián Muñoz']","['Sony Pictures', 'Constantin Film', 'Impact Pictures', 'Toho', 'Screen Gems', 'CAPCOM', 'Tencent Pictures']",1,"['DE', 'CA', 'CN', 'US', 'JP']",['en'],tt6475714,6.739,2736
8,2018-09-06,Peppermint,25000000,53918723,102,"['Action', 'Thriller']","A grieving mother transforms herself into a vigilante following the murders of her husband and daughter, eluding the authorities to deliver her own personal brand of justice.",The system failed. She won't.,['Pierre Morel'],"['Jennifer Garner', 'John Gallagher Jr.', 'John Ortiz', 'Juan Pablo Raba', 'Annie Ilonzeh', 'Jeff Hephner', 'Cailey Fleming', 'Eddie Shin', 'Method Man', 'Tyson Ritter', 'Ian Casselberry', 'Richard Cabral', 'Johnny Ortiz', 'Michael Reventar', 'Kyla-Drew', 'Gustavo Escobar', 'Pell James', 'John Boyd', 'Michael Mosley', 'Jeff Harlan', 'Chris Johnson', 'Caspar Brun', 'Edilsy Vargas', 'YaYa Gosselin', 'Tate Birchmore', 'Michael Adler', 'Denney Pierce', 'Erin Carufel', 'C.C. Taylor', 'Randy Gonzalez', 'Christopher M. Campos', 'Sean A. Rosales', 'Austin Hébert', 'Charles Porter', 'Sam Upton', 'Samantha Edelstein', 'Donnie Smith', 'A. Russell Andrews', 'Joy Benedict', 'Kimberly Cheng', 'Lasaundra Gibson', 'Markina Brown', 'Mel Fair', 'Nilla Elizabeth Watkins', 'Gary Sievers', 'Pablo Ramos', 'James Quach', 'Hans Marrero', 'Tony Jacobsen', 'Ashley Gibson', 'Andy Casillas', 'Christopher Baskerville', 'Amir Abdalla', 'Laura Diaz', 'Roland Feliciano', 'Mario Cortez', 'Victor Winters', 'George Crayton', 'William Leong', 'Edwin Garcia II', 'Josue Barron', 'Morris Greco', 'Hunter Wright', 'Emma Thoraval']","['Lakeshore Entertainment', 'Huayi Brothers Pictures', 'STX Entertainment']",1,"['CN', 'US']","['en', 'es']",tt6850820,6.698,1741
9,2019-03-14,Us,20000000,255105930,116,"['Horror', 'Thriller', 'Mystery']","Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",Watch yourself,['Jordan Peele'],"[""Lupita Nyong'o"", 'Winston Duke', 'Shahadi Wright Joseph', 'Evan Alex', 'Elisabeth Moss', 'Cali Sheldon', 'Noelle Sheldon', 'Yahya Abdul-Mateen II', 'Anna Diop', 'Madison Curry', 'Duke Nicholson', 'Napiera Groves', 'Kara Hayward', 'Lon Gowan', 'Dustin Ybarra', 'Nathan Harrington', 'Darrel Cherney', 'James Cobb', 'Alessandro Garcia', 'David M Sandoval Jr.', 'Ashley McKoy']","['Universal Pictures', 'Blumhouse Productions', 'QC Entertainment', 'Monkeypaw Productions']",1,['US'],['en'],tt6857112,6.973,6237
