,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2009-02-05,Возвращение мушкетёров или Сокровища кардинала Мазарини,7000000,2540000,110,"['Adventure', 'Science Fiction']","After the deaths of d'Artagnan, Athos, Porthos and Aramis the Queen Anna of Austria has to ask for help of the heroes' sons. They, however, cannot fulfill her request on their own. The original musketeers have to literally return to live and embark on a new adventure.",,['Georgi Yungvald-Khilkevich'],"['Mikhail Boyarskiy', 'Venyamin Smekhov', 'Igor Starygin', 'Valentin Smirnitskiy', 'Lyanka Gryu', 'Anton Makarsky', 'Irina Pegova', 'Alisa Freyndlikh', 'Dmitriy Kharatyan', 'Anatoliy Ravikovich', 'Aleksandr Shirvindt', 'Yevgeniya Kryukova', 'Dmitriy Nagiev', 'Alyona Yakovleva', 'Evgeny Danchevsky', 'Vladimir Balon', 'Danila Dunaev', 'Fyodor Dobronravov', 'Aleksandr Pashutin', 'Oleh Shkolnyk', 'Gennady Makoev', 'Aleksandr Oleshko', 'Olha Sumska', 'Vladimir Maltsev', 'Kristina Kucherenko', 'Boris Smirnov', 'Vitaliy Alshanskiy', 'Nikolay Danilyuk', 'Sergey Kustov', 'Yaroslav Fedorchuk']",['New One Production'],1,['RU'],['ru'],tt1370439,3.75,6,Released
1,2009-11-26,Скоро весна,2000000,8544,88,"['Romance', 'Drama']","In the courtyard of a convent run by Mother Ekaterina, a dozen people are trying to build a new life. Young novitiate Olga is a simple soul, honest and loving. When a troublemaker enters the community, Olga trusts him immediately, and things get complicated.",,['Vera Storozheva'],"['Kseniya Kutepova', 'Sergey Puskepalis', 'Olga Gnedich', 'Dmitry Chernov', 'Aleksandr Naumov', 'Stanislav Lesnoy', 'Vitaly Skorodumov', 'Evgeniy Knyazev', 'Mariya Buknis', 'Nikolay Kozak', 'Anton Syomkin', 'Yanina Kogut', 'Natalya Tetenova', 'Vadim Afanassiev', 'Nikolai Libikov', 'Igor Nikolaev', 'Igor Sirotin', 'Sergei Chizhikov']",['Teleservis'],1,['RU'],['ru'],tt1461277,1.0,1,Released
2,2008-03-06,Все могут короли,2500000,7465423,100,"['Comedy', 'Romance', 'Adventure']","On a visit to Russia, a young princess escapes her handlers for an adventure in the city.",,['Alexander Chernyaev'],"['Gosha Kutsenko', 'Elena Polyakova', 'Oskar Kuchera', 'Aleksandr Tyutin', 'Gérard Depardieu', 'Nina Usatova', 'Tatyana Vasileva', 'Valeri Solovyev', 'Sergey Rost', 'Kirill Zhandarov', 'Aleksandr Samoylenko', 'Ignat Akrachkov', 'Mikhail Bogdasarov', 'Mariya Malinovskaya', 'Andrey Belotserkovsky']",['NTV-Kino'],1,['RU'],['ru'],tt1234560,3.5,3,Released
3,2007-06-03,Глянец,2500000,4684165,118,"['Comedy', 'Drama']","A pretty, young girl from a coal-mining town comes to Moscow with dreams of becoming a supermodel in this satirical look at the fashion industry.",Bitter comedy about dolce vita,['Andrei Konchalovsky'],"['Yuliya Vysotskaya', 'Alexandr Domogarov', 'Aleksey Serebryakov', 'Irina Rozanova', 'Tatyana Arntgolts', 'Yuliya Snigir', 'Efim Shifrin', 'Olga Arntgolts', 'Andrey Noskov', 'Aleksandr Ilin', 'Artemiy Troitskiy', 'Marina Politseymako', 'Mikhail Politseymako', 'Ela Sanko', 'Dmitriy Podnozov', 'Kseniya Radchenko', 'Vladimir Shiryaev', 'Timofey Tribuntsev', 'Galina Stakhanova', 'Alexey Ilyin', 'Leonid Yarmolnik', 'Nikolay Fomenko', 'Sergei Makovetsky', 'Gosha Kutsenko', 'Vladimir Goryushin', 'Gennadiy Smirnov', 'Elena Fomina', 'Darya Belousova', 'Igor Marychev', 'Yury Nifontov', 'Juris Laucinsh', 'Ilya Isaev', 'Elmira Metreveli', 'Aleksey Grishin', 'Aleksey Kolgan', 'Elena Drobysheva', 'Vladimir Vishnevsky', 'Inna Stepanova', 'Dmitriy Ermilov', 'Светлана Драченина', 'Mariya Sokova', 'Oleg Komarov', 'Lyudmila Gamuryak', 'Elena Perova', 'Yana Poplavskaya', 'Elena Nikolaeva', 'Olga Antropova', 'Natalya Osipova', 'Дарья Грачева', 'Yury Sokolov', 'Yuliya Marina', 'Svetlana Yastrebova', 'Oleg Vershinin', 'Svetlana Svetikova', 'Slava Schoot', 'Kristina Marandy']","['StudioCanal', 'uFilm', 'uMedia', 'Production Center of Andrei Konchalovsky']",1,['RU'],['ru'],tt0907119,4.8,12,Released
4,1997-12-30,Little Ghost,1,14,90,"['Family', 'Fantasy', 'Adventure']","While on location in a spooky Italian villa with his Hollywood big-shot mom and her dorky boyfriend, twelve-year-old Kevin befriends a Renaissance-era girl ghost who helps him cause unrest on the set.",It's always an adventure when your best friend is a ghost,['Linda Shayne'],"['Kristina Wayborn', 'Jim Fitzpatrick', 'Sally Kirkland', 'Laura Bruneau', 'Luc Leestemaker', 'Jameson Baltes', 'Trishalee Hardy']","['Castel Film', 'Full Moon Entertainment']",1,"['RO', 'US']",['en'],tt0119550,6.1,7,Released
5,2011-11-22,The Muppets,45000000,165184237,103,"['Comedy', 'Music']","When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet brother, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",One girl has his dream.,['James Bobin'],"['Jason Segel', 'Amy Adams', 'Chris Cooper', 'Rashida Jones', 'Steve Whitmire', 'Peter Linz', 'Eric Jacobson', 'Dave Goelz', 'Bill Barretta', 'David Rudman', 'Matt Vogel', 'Alan Arkin', 'Bill Cobbs', 'Zach Galifianakis', 'Ken Jeong', 'Jim Parsons', 'Eddie Pepitone', 'Kristen Schaal', 'Sarah Silverman', ""Eddie 'Piolin' Sotelo"", 'Raymond Ma', 'Shu Lan Tuan', 'Donald Glover', 'Dahlia Waingort', 'Jonathan Palmer', 'Don Yanan', 'Michael Albala', 'Julia Marie Franzese', 'Gunnar Smith', 'Connor Gallagher', 'Justin Marco', 'Cameron Kasal', 'Justin Tinucci', 'Alex Long', 'Aria Noelle Curzon', 'Emily Blunt', 'James Carville', 'Leslie Feist', 'Whoopi Goldberg', 'Selena Gomez', 'Dave Grohl', 'Neil Patrick Harris', 'Judd Hirsch', 'John Krasinski', 'Rico Rodriguez', 'Mickey Rooney', 'Tyler Bunch', 'Bruce Lanoil', 'Michelan Sisti', 'Paul McGinnis', 'Greg Ballora', 'David Alan Barclay', 'Tim Blaney', 'Kevin Carlson', 'Leslie Carrara-Rudolph', 'Kristin Charney', 'Nathan Danforth', 'Alice Dinnean', 'BJ Guyer', 'Tanya Haden', 'Patrick Johnson', 'Sean W. Johnson', 'Len Levitt', 'James Murray', 'Michael Oosterom', 'Karen Prell', 'Mike Quinn', 'Andy Stone', 'Art Vega', 'Alex Villa', 'Chase Woolner', 'Jack Black', 'Mike Carlucci', 'Reese Hartwig']","['Walt Disney Pictures', 'The Muppets Studio']",1,['US'],['en'],tt1204342,6.642,1326,Released
6,2004-07-27,Водитель для Веры,3300000,2011837,105,['Drama'],"The film is set during 1962 in Sevastopol, Crimea, then a secret Navy Base in the Soviet Union. General Serov hires Viktor, a cadet from the Kremlin Guard to work as his private chauffeur. In a jet-black ""ZIM"" limo, Viktor is chauffeuring the General's disabled daughter Vera. Viktor is oblivious to the hidden agenda of the KGB agent Saveliev, who manipulates everyone behind the scenes in the old rivalry between the Army and KGB.",,['Pavel Chukhray'],"['Igor Petrenko', 'Alena Babenko', 'Bogdan Stupka', 'Andrei Panin', 'Marina Golub', 'Valeriy Barinov', 'Alisa Grebenshchikova', 'Natalya Gudkova', 'Dmitriy Vysotskiy', 'Alexey Zelensky', 'Alexander Mezentsev', 'Vladimir Koval', 'Sergey Udovik', 'Alexander Shavrin', 'Олег Лопухов', 'Alexandr Fastovsky', 'Galina Petrova', 'Aleksandr Dedyushko', 'Aleksey Oshurkov', 'Sergey Stepin', 'Михаил Васьков', 'Pavel Vashchilin', 'Aleksandr Buleyko', 'Sergey Burunov']","['First Channel', 'Channel 1+1', 'Prodyuserskaya Firma Igorya Tolstunova']",1,"['RU', 'UA']",['ru'],tt0416292,6.735,34,Released
7,2011-06-10,Sleeping Beauty,10000000,408680,102,"['Drama', 'Romance']","A haunting erotic fairytale about Lucy, a young University student drawn into a mysterious hidden world of beauty and desire.",Awaken to a World of Wonders!,[],"['Emily Browning', 'Rachael Blake', 'Ewen Leslie', 'Mirrah Foulkes', 'Ivy Mak', 'Tammy Macintosh', 'Kelly Paterniti', 'Eden Falk', 'Justin Smith', 'Peter Carroll', 'Sarah Snook', 'Bridgette Barrett', 'Hannah Bella Bowden', 'Chris Haywood', 'Hugh Keays-Byrne']","['Screen Australia', 'Screen NSW', 'Fulcrum Media Finance', 'Spectrum Films', 'Magic Films', 'Deluxe Australia', 'Big Ears Productions']",1,['AU'],['en'],tt1588398,5.4,509,Released
8,2011-04-21,Hidden 3D,8000000,1670477,82,"['Horror', 'Thriller']","Brian's mother dies and is surprised when he inherit's The Sanctuary, her controversial experimental treatment center for addictions. When he and his friends are shown around the dilapidated building by a mysterious employee, it is clear that there is a sinister mood. Despite this the group enters a secret underground passage and the terrible reality is revealed. Brian's mother had built a revolutionary machine that cured people of their addiction, but as a side effect to materialize the addictions in a mutated form of children who are addicted to human flesh which have moved into the building.",,['Antoine Thomas'],"['Devon Bostick', 'Bjanka Murgel', 'Cristina Rosato', 'Simonetta Solder', 'Jordan Hayes', 'Jason Blicker', 'Elliott Larson', 'Sean Clement', 'Dawn Ford', 'Alessia Agrosì', 'Allan Kolman', 'Charlotte Comeau', 'Camille Pennell', 'Matthew Comeau', 'Rose-Marie Trudel', 'Mélodie Simard', 'Carl Alacchi', 'Marie-Léna Drouin']","['Don Carmody Productions', 'Caramel Films', 'ReDark']",1,"['IT', 'CA']","['en', 'it']",tt1664664,3.196,52,Released
9,2012-08-02,Total Recall,125000000,198802074,121,"['Action', 'Science Fiction', 'Thriller']","Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",What Is Real?,[],"['Colin Farrell', 'Kate Beckinsale', 'Jessica Biel', 'Bryan Cranston', 'Bokeem Woodbine', 'Bill Nighy', 'John Cho', 'Will Yun Lee', 'Milton Barnes', 'James McGowan', 'Natalie Lisinska', 'Michael Therriault', 'Stephen MacDonald', 'Mishael Morgan', 'Linlyn Lue', 'Dylan Smith', 'Andrew Moodie', 'Kaitlyn Leeb', 'Leo Guiyab', 'Nykeem Provo', 'Steve Byers', 'Danny Waugh', 'Geoffrey Pounsett', 'Jesse Bond', 'Warren Belle', 'Matthew Nette', 'Brooks Darnell', 'Brett Donahue', 'James Downing', 'Simon Sinn', 'Lisa Chandler', 'Miranda Jade', 'Shereen Airth', 'Clive Ashborn', 'Emily Chang', 'Bill Coulter', 'Merella Fernandez', 'Alicia-Kay Markson', 'Brian Rodriguez', 'Brian T. Delaney', 'Cam Clarke', 'Bridget Hoffman']","['Original Film', 'Rekall Productions', 'Prime Focus', 'Total Recall']",1,"['CA', 'US']",['en'],tt1386703,5.97,4804,Released
