,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,1988-07-06,The New Adventures of Pippi Longstocking,5000000,3569939,100,"['Fantasy', 'Adventure', 'Family']","After her father's ship is carried off by a sudden storm, the spunky Pippi Longstocking is stranded with her horse, Alfonso,and her pet monkey, Mr. Neilson, and takes up residence in the old family home, which is thought by neighborhood children to be haunted. Soon, two children, Tommy and his sister Anika, venture into the house only to meet up with Pippi. The three soon become friends and get into various adventures together, including cleaning the floor with scrubbing shoes, dodging the ""splunks"", going down a waterfall in barrels, and helping Pippi with the problem of having to go to an orphanage. Older children will probably get the most out of this movie.",Come see Pippi as you've never seen her before!,['Ken Annakin'],"['Tami Erin', 'David Seaman', 'Cory Crow', 'Eileen Brennan', 'Dennis Dugan', 'Dianne Hull', 'George DiCenzo', 'Dick Van Patten', 'John Schuck', 'Branscombe Richmond', 'Fay Masterson', 'Carole Kean', 'Frank Welker', 'Bridget Brno', 'Michael Bell']",['Columbia Pictures'],1,"['SE', 'US']",['en'],tt0093744,5.8,63,Released
1,1999-11-04,Light It Up,13000000,5985690,99,"['Drama', 'Thriller']","On a winter day in a southside Queens high school, events collide and six students are suddenly in an armed standoff with the NYPD. At the school, classrooms freeze, teachers come and go, resources are scant.",,[],"['Usher', 'Vanessa Williams', 'Forest Whitaker', 'Rosario Dawson', ""Robert Ri'chard"", 'Judd Nelson', 'Fredro Starr', 'Sara Gilbert', 'Clifton Collins Jr.', 'Glynn Turman', 'Vic Polizos', 'Dale Rivera', 'Sue Simmons', 'LeShay N. Tomlinson', 'Adam Gifford', 'Eriq F. Prince', 'Marvin Nelson', 'Donna Hanover']",['Edmonds Entertainment Group'],1,['US'],['en'],tt0172726,6.6,27,Released
2,1983-04-08,Valley Girl,350000,17343596,99,"['Comedy', 'Romance']","Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",She's cool. He's hot. She's from the Valley. He's not.,['Martha Coolidge'],"['Nicolas Cage', 'Deborah Foreman', 'Elizabeth Daily', 'Michael Bowen', 'Cameron Dye', 'Heidi Holicker', 'Michelle Meyrink', 'Tina Theberge', 'Lee Purcell', 'Richard Sanders', 'Colleen Camp', 'Frederic Forrest', 'David Ensor', 'Joanne Baron', 'Tony Plana', 'Tony Markes', 'Christopher Murphy', 'Robby Romero', 'Lisa Antille', 'Theresa Hayes', 'Andrew Winner', 'Betsy Bond', 'Laura Jacoby', 'Karl Johnson', 'Joyce Hyser', 'Michael Wyle', 'Steve Sayre', 'Josie Cotton', 'Steven Bauer', 'Peter Case', 'Helen Kelly', 'Troy Martin', 'Prescott Niles']","['Atlantic Entertainment Group', 'Valley 9000']",1,['US'],['en'],tt0086525,5.957,163,Released
3,2001-09-06,Down,15000000,163169,111,"['Action', 'Horror', 'Mystery', 'Thriller']","After the elevators at a New York City skyscraper begin inexplicably malfunctioning, putting its passengers at risk, mechanic Mark Newman and reporter Jennifer Evans begin separate investigations. Newman gets resistance from superiors at his company, which manufactured the elevator, while additional elevator incidents cause several gruesome deaths. The police get involved and suspect that terrorists are responsible, but a far stranger explanation looms.",YOUR NEXT STOP... IS HELL.,['Dick Maas'],"['James Marshall', 'Naomi Watts', 'Eric Thal', 'Michael Ironside', 'Edward Herrmann', 'Dan Hedaya', 'Ron Perlman', 'Kathryn Meisle', 'David Gwillim', 'Martin McDougall', 'John Cariani', 'Ike Barinholtz', 'Peter Banks', 'William Vanderpuye', 'Wilke Durand', 'Priscilla Hendrickse', 'Sasha Woman']",['First Floor Features'],1,"['NL', 'US']",['en'],tt0247303,5.2,121,Released
4,1985-11-15,Once Bitten,3200000,10000000,94,"['Comedy', 'Horror', 'Romance']","Mark wants to lose his virginity, but his girlfriend wants to wait. Unfortunately for both of them, a 400-year-old vampire Countess needs to turn a virgin into a vampire before Halloween in order to preserve her own youthful appearance, and when she finds Mark, she turns his life upside-down.",A one-night stand with eternal complications!,[],"['Jim Carrey', 'Lauren Hutton', 'Karen Kopins', 'Cleavon Little', 'Thomas Ballatore', 'Skip Lackey', 'Jeb Stuart Adams', 'Stuart Charno', 'Dominick Brascia', 'Robin Klein', 'Peggy Pope', 'Richard Schaal', 'Peter Elbling', 'Carey More', 'Anna Mathias', 'Kate Zentall', 'Laura Urstein', 'Megan Mullally', 'Garry Goodrow']",['Night Light Films'],1,['US'],['en'],tt0089730,5.716,229,Released
5,1991-08-09,Pure Luck,17010000,24941969,96,['Comedy'],"The daughter of a wealthy businessman has disappeared in Mexico, and all the efforts to find her have been unsuccessful. A psychologist, knowing that the girl has an ultra bad luck, persuades her father to send to Mexico one of his employees, an accountant with super bad luck, to find her. Perhaps he will be lucky, and his bad luck could help to find the unlucky girl.","Somewhere on the Mexican Riviera, a beautiful, rich heiress has gone missing. Only one man can find her. Unfortunately, they sent two",['Nadia Tass'],"['Martin Short', 'Danny Glover', 'Harry Shearer', 'Sheila Kelley', 'Sam Wanamaker', 'Scott Wilson', 'Sharlene Martin', 'Jorge Russek', 'Jorge Luke', 'Ariane Pellicer', 'Sergio Calderón', 'Michael Puttonen', 'Josefina Echánove']","['Universal Pictures', 'Silver Lion Films', 'Sean Daniel Company']",1,['US'],['en'],tt0102729,5.455,101,Released
6,2001-11-20,The Affair of the Necklace,30000000,1198113,118,"['Drama', 'History', 'Romance']","In pre-Revolutionary France, a young aristocratic woman left penniless by the political unrest in the country, must avenge her family's fall from grace by scheming to steal a priceless necklace.",Her birthright was stolen. Her dignity taken. Her rights denied. Deception was the only option.,[],"['Hilary Swank', 'Simon Baker', 'Christopher Walken', 'Hayden Panettiere', 'Jonathan Pryce', 'Adrien Brody', 'Brian Cox', 'Joely Richardson', 'Simon Shackleton', 'Kristina Bill', 'Eva Decastelo', 'Skye McCole Bartusiak', 'Cate Fowler', 'Hallie Meyers-Shyer', 'Emma Pike', 'Simon Kunz', 'Paul Brooke', 'Peter Eyre', 'Frank McCusker', 'Hermione Gulliford', 'Jonathan Newth', 'James Larkin', 'Miranda Pleasence', 'Ben Miles', 'Christophe Paou', 'Diana Quick']",['Alcon Entertainment'],1,['US'],['en'],tt0242252,5.593,70,Released
7,2004-04-07,Johnson Family Vacation,12000000,31179516,97,"['Comedy', 'Family']","Nate Johnson, a Los Angeles man estranged from his wife and three children, decides to reconnect with his family by taking them with him on a road trip to Missouri for a big family reunion.",Take the ride.,['Christopher Erskin'],"['Cedric the Entertainer', 'Vanessa Williams', 'Solange', 'Shad Moss', 'Gabby Soleil', 'Shannon Elizabeth', 'Steve Harvey', 'Aloma Wright', 'Shari Headley', 'Jason Momoa', 'Jennifer Freeman', 'Kat Graham', 'Philip Bolden', 'Godfrey', 'Christopher B. Duncan', 'Rodney Perry', 'Lorna Scott', 'Kevin Farley', 'Lee Garlington', 'Shane Woodson', 'Kurupt', 'Chris Hardwick', 'Tanjareen Martin']","['Fox Searchlight Pictures', 'A Bird and a Bear Entertainment', 'Hallway Pictures', 'Catch Productions']",1,['US'],['en'],tt0359517,5.467,151,Released
8,2002-04-26,Vulgar,120000,14904,87,"['Drama', 'Horror', 'Thriller', 'Crime']","Vulgar is about a man who is a children's clown but has not been getting much luck lately. He lives in a cheap apartment which he can't even afford. Bums are constantly sleeping in his run down car and crashing on his lawn. He has a nagging mother who lives in a nursing home, and his best friend is a moocher. One day he comes up with the idea to become a bachelor clown.",Everyone loves a clown... some more than others.,[],"[""Brian O'Halloran"", 'Bryan Johnson', 'Jerry Lewkowitz', 'Ethan Suplee', 'Matthew Maher', 'Debra Karr', 'Jason Mewes', 'Walt Flanagan', 'Diana Devlin', 'Don Gentile', 'Thomas W. Leidner', 'Joe Blow', 'David Gilbert', 'Erik Johnson', 'Scott Schiaffo', 'Darin Johnson', 'Brian Hartsgrove', 'Aaron Hakeem', 'Brian Hartsgrove', 'Susanna Jolly', 'Ceton Tate', 'Gertrude Johnson', 'Paris Petrick', 'Jay Petrick', 'Michael DeNigris', 'Robert Hawk', 'Kiven Wiedmyer', 'Brian Quinn', 'Melissa Rayworth', 'Deanna Rowe', 'Tobias Carroll', 'Edgar Johnson', 'Bob Farley', 'Joe Mullins', 'John Sobestanovich', 'Jeff Anderson']","['View Askew Productions', 'Chango Productions', 'Shongo Filmworks Ltd.']",1,['US'],['en'],tt0120467,5.4,42,Released
9,2006-06-28,Nos jours heureux,7508646,10890811,103,"['Comedy', 'Family']","Set in 1992, a manager Vincent has to run a children's holiday camp for three weeks and to face the unexpected concerning the place, his colleagues, various problems linked to children about the rooms, trips, their belongings...",,[],"['Jean-Paul Rouve', 'Marilou Berry', 'Omar Sy', 'Lannick Gautry', 'Julie Fournier', 'Guillaume Cyr', 'Joséphine de Meaux', 'Jacques Boudet', 'Jean Benguigui', 'Catherine Hosmalin', 'Arthur Mazet', 'Jérémy Denisty', 'Arthur de Donno', 'Yannis Belal', 'Johanna Ansart', 'Cindy Colpaert', 'Martin Jobert', 'Ilona Bachelier', 'Lionel Abelanski', 'Idit Cebula', 'Jean-Michel Lahmi', 'Farida Ouchani', 'Josette Ménard', 'Michel Winogradoff', 'Joël Pyrene', 'Jean-Pierre Mesnard', 'Yvon Martin', 'François Toumarkine', 'Serge Pierre-Gaudou', 'Charlotte Ledoux', 'Lise Lamétrie', 'Jean-Yves Roan', 'Olivier Rosemberg']","['M6 Films', 'La Petite Reine', 'SND', 'Quad Productions']",1,['FR'],['fr'],tt0478566,7.404,825,Released
