,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2007-09-06,Toni Goldwascher,722727,233984,89,"['Family', 'Adventure']","The 12-year-old Toni, known as ""Toni Goldwascher"", is an outsider. He lives with his mother Maria in a disreputable house outside the community by the river. The son of a large farmer, Hans Beil, harasses him because he is after Gold Bay. Herbert, the mute Elfie and the chaplain are on his side, but when Toni actually finds gold, the situation comes to a head.",,['Norbert Lechner'],"['Lorenz Strasser', 'Leopold Hornung', 'Peter Rappenglück', 'Ronja Seyfried', 'Luis Huber', 'Florian Schlegl', 'Rudolf Waldemar Brem', 'Maria Brendel', 'Gabi Geist', 'Annemarie Lechner', 'Emre Mutluer', 'Hans Schuler', 'Helga Storck']","['ARD', 'Kevin Lee Filmgesellschaft']",1,['DE'],['de'],tt0454559,5.0,1
1,2015-11-10,Victor Frankenstein,40000000,34227298,109,"['Drama', 'Science Fiction', 'Thriller']",Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,Discover the origin of the monster and his creation.,['Paul McGuigan'],"['James McAvoy', 'Daniel Radcliffe', 'Jessica Brown Findlay', 'Andrew Scott', 'Freddie Fox', 'Charles Dance', 'Daniel Mays', 'Callum Turner', 'Bronson Webb', 'Spencer Wilding', 'Robin Pearce', 'Di Botcher', 'Eve Ponsonby', 'Will Keen', 'Louise Brealey', 'Nicola Sloane', 'Alistair Petrie', 'Neil Bell', 'Mark Gatiss', 'Guillaume Delaunay', 'Valene Kane', 'Adrian Schiller']","['20th Century Fox', 'Davis Entertainment', 'Moving Picture Company', 'TSG Entertainment']",1,"['GB', 'US']",['en'],tt1976009,5.915,1859
2,2014-10-15,Fury,68000000,211817906,135,"['War', 'Drama', 'Action']","In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",War never ends quietly.,['David Ayer'],"['Brad Pitt', 'Logan Lerman', 'Michael Peña', 'Shia LaBeouf', 'Jon Bernthal', 'Jim Parrack', 'Brad William Henke', 'Anamaria Marinca', 'Alicia von Rittberg', 'Scott Eastwood', 'Jason Isaacs', 'Kevin Vance', 'Laurence Spellman', 'Xavier Samuel', 'Eugenia Kuzmina', 'Kyle Soller', 'Jake Curran', 'Eric Kofi Abrefa', 'Adam Ganne', 'Jack Bannon', 'Marek Oravec', 'Jaime FitzSimons', 'Marlon Blue', 'Jamie B. Chambers', 'Zach Avery', 'Daniel Westwood', 'Daniel Betts', 'Osi Okerafor', 'Vivien Bridson']","['Columbia Pictures', 'Sony Pictures', 'Huayi Brothers Pictures', 'QED International', 'Crave Films', 'LStar Capital', 'Le Grisbi Productions']",1,"['GB', 'US', 'CN']","['en', 'de', 'es']",tt2713180,7.505,10312
3,2015-03-18,Home,135000000,368871007,94,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']","When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",Worlds Collide,['Tim Johnson'],"['Jim Parsons', 'Rihanna', 'Steve Martin', 'Jennifer Lopez', 'Matt Jones', 'Brian Stepanek', 'April Lawrence', 'Lisa Stewart', 'Stephen Kearin', 'April Winchell']",['DreamWorks Animation'],1,['US'],['en'],tt2224026,6.776,3459
4,2015-01-28,The SpongeBob Movie: Sponge Out of Water,74000000,311594032,93,"['Family', 'Adventure', 'Comedy', 'Fantasy', 'Animation']","Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",He's leaving his world behind.,"['Mike Mitchell', 'Paul Tibbitt']","['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown', 'Mr. Lawrence', 'Carolyn Lawrence', 'Antonio Banderas', 'Eric Bauza', 'Tim Conway', 'Eddie Deezen', 'Rob Paulsen', 'Kevin Michael Richardson', 'April Stewart', 'Cree Summer', 'Billy West', 'Carlos Alazraqui', 'Nolan North', 'Jill Talley', 'Dee Bradley Baker', 'Sirena Irwin', 'Mary Jo Catlett', 'Mark Fite', 'Thomas F. Wilson', 'Riki Lindhome', 'Kate Micucci', 'Matt Berry', 'Ezra James Colbert', 'Lillian Ellen Jones', 'Brody Rose', 'Noah Lomax', 'Jesica Ahlberg', 'Nina Repeta', 'Corinne Engstrom', 'Chip Lane', 'Brick Jackson', 'Keller Moore', 'Bailey Campbell', 'Henry Davis Morales', 'Nicolette Noble', 'Kari Klinkenborg', 'Lisa Datz', 'Dane Northcutt', 'Meredith Jackson', 'Ella Adele Burns', 'Mike Benitez', 'Kron Moore', 'Eamon Sheehan', 'Matteo Spears Satriano', 'John Brown', 'David Dickson', 'Jake Kilfoyle', 'Dean Neistat', 'Ashley Siloac', 'Lloyd Ahlquist', 'Peter Shukoff', 'Lori Alan', 'Caspar Lee']","['Paramount', 'Nickelodeon Movies', 'Nickelodeon Animation Studio', 'United Plankton Pictures', 'Disruption Entertainment', 'Paramount Animation']",2,['US'],['en'],tt2279373,6.054,2029
5,2014-08-06,The Hundred-Foot Journey,22000000,88880821,122,"['Drama', 'Comedy']",A story centered around an Indian family who moves to France and opens a restaurant across the street from a Michelin-starred French restaurant.,Life's greatest journey begins with the first step.,['Lasse Hallström'],"['Helen Mirren', 'Manish Dayal', 'Om Puri', 'Charlotte Le Bon', 'Rohan Chand', 'Juhi Chawla', 'Farzana Dua Elahe', 'Dillon Mitra', 'Amit Shah', 'Aria Pandya', 'Michel Blanc', 'Clément Sibony', 'Vincent Elbaz', 'Alban Aumard', 'Shuna Lemoine', 'Antoine Blanquefort', 'Malcolm Granath', 'Abhijit Buddhisagar', 'Masood Akhtar', 'Arthur Mazet', 'Laetitia de Fombelle', 'Cédric Weber', 'Robert Gailhard', 'Matyelok Gibbs', 'Paul Daubeze', 'Didier Joy', 'Max Rangotte', 'Saachi Parekh', 'Shaunak Parekh', 'Stéphanie Renouvin', 'Audrey Meschi', 'Christian Allieres', 'Patrick Blatger', 'Frederic Violante', 'Piero Filippi', 'Chantal Filippi', 'Sanjay Sharma', 'Morgan Perez', 'Jean Kinsell']","['DreamWorks Pictures', 'Amblin Entertainment', 'Harpo Films', 'Participant', 'Imagenation Abu Dhabi FZ', 'Reliance Entertainment', 'Touchstone Pictures']",1,"['IN', 'US', 'AE']","['hi', 'en', 'fr']",tt2980648,7.309,1252
6,2015-04-09,The Longest Ride,34000000,63013281,128,"['Drama', 'Romance']",The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,Two couples. Two love stories. One epic tale.,"['George Tillman, Jr.']","['Scott Eastwood', 'Britt Robertson', 'Lolita Davidovich', 'Melissa Benoist', 'Jack Huston', 'Oona Chaplin', 'Alan Alda', 'Gloria Reuben', 'Amy Parrish', 'Elea Oberon', 'Kate Forbes', 'Tiago Riani', 'Danny Vinson', 'Hayley Lovitt', 'Tracey Bonner', 'Jaret Sears', 'Hunter Burke', 'Evan Taylor Burns', 'Ben Jarvis Dumas', 'Barry J. Ratcliffe', 'Peter Jurasik', 'Michael Lowry', 'Mark Cabus', 'Jimmy Ace Lewis']","['Fox 2000 Pictures', 'Temple Hill Entertainment']",1,['US'],['en'],tt2726560,7.602,2828
7,2014-10-01,The Book of Life,50000000,97437106,95,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",A blast of fun.,['Jorge R. Gutierrez'],"['Diego Luna', 'Channing Tatum', 'Zoe Saldaña', 'Christina Applegate', 'Eugenio Derbez', 'Cheech Marin', 'Gabriel Iglesias', 'Ron Perlman', 'Kate del Castillo', 'Ana de la Reguera', 'Dan Navarro', 'Ice Cube', 'Hector Elizondo', 'Danny Trejo', 'Carlos Alazraqui', 'Emil-Bastien Bouffard', 'Elijah Rodriguez', 'Genesis Ochoa', 'Plácido Domingo', 'Grey DeLisle', 'Trey Bumpass', 'Miguel Sandoval', 'Ben Gleib', 'Ricardo El Mandril Sanchez', 'Ishan Sharma', 'Anjelah Johnson-Reyes', 'Kennedy Peil', 'Callahan Clark', 'Gunnar Sizemore', 'Angélica María', 'Eric Bauza', 'Aron Warner', 'Sandra Echeverría', 'Tonita Castro', 'Troy Evans', 'Rosemary Alexander', 'Steve Alterman', 'Eva Bella', 'Madison Carlon', 'Vicki Davis', 'Moosie Drier', 'Maximilian Ehrenreich', 'Cullen McCarthy', 'David Michie', 'Michelle Moores', 'Jonathan Nichols', 'Al Rodrigo', 'Marcelo Tubert', 'Lynnanne Zager', 'Ruth Zalduondo', 'Newell Alexander', 'Jose Alvarez', 'David Cowgill', 'Elisa Gabrielli', 'Richard Miro', 'Arthur Ortiz', 'Nathaniel Semsen']","['Reel FX Creative Studios', '20th Century Fox Animation', 'Chatrone']",1,['US'],['en'],tt2262227,7.526,2278
8,2013-11-01,A Perfect Man,5000000,388,95,['Drama'],A philandering husband unknowingly falls back in love with his wife over the phone when she pretends to be another woman.,,['Kees Van Oostrum'],"['Jeanne Tripplehorn', 'Liev Schreiber', 'Joelle Carter', 'Louise Fletcher', 'Huub Stapel', 'Katie Carr', 'Renée Soutendijk', 'Yannick van de Velde', 'Michaël Pas']",[],1,[],['en'],tt2275471,4.3,27
9,2013-10-04,Believe,6000000,284000,94,['Drama'],"A young, gifted soccer player who gets into trouble for a petty crime is brought to the attention of former Manchester United coach Matt Busby, who comes out of retirement to help the boy and his teammates.",,['David Scheinmann'],"['Natascha McElhone', 'Brian Cox', 'Toby Stephens', 'Kate Ashfield', 'Anne Reid', 'Philip Jackson', 'Richard Strange', 'Jack Smith', 'Danny Scheinmann', 'Joshua Dunne', 'Finlay Preston', 'Harry Armes', 'Jack Armes', 'Sam Wisniewski', ""Aine O'Duffy"", 'Spencer Jack Phillips', 'Peter Dale', 'Lucas Boylan', 'Samuel Boylan', 'Robert Dakin', 'Jordan Edge', 'Jack Gresty', 'Rhys Kerry', 'Harry Mace', 'Edwin Morris', 'Luke Murphy', 'Christopher Parker', 'Michael Parker', 'Oliver Smedley', 'William Gordon', 'Ryan Wakelam', 'Scott Cooper', 'Luke Mills Flemming', 'Paul Stanley', 'Stephen Stanley', 'Abe Lisberg']","['Bill and Ben Productions', 'Wachafilm']",1,['GB'],['en'],tt2009606,6.1,27
