,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,1982-10-15,Love Child,50091,112940,96,"['Romance', 'Drama', 'Crime']","It's an extraordinarily touching true-story about Terry Jean Moore, the determined, independent and young woman who is imprisoned for 7 years on account of a ""five dollar"" robbery. In the prison she will be pregnant by a jailer and she has to fight for bear and keep her child.","At 19, she was convicted of armed robbery. At 20, she fell in love with a prison guard and had his baby. This is the true story of a courageous woman's fight for the only right she had left.",['Larry Peerce'],"['Amy Madigan', 'Beau Bridges', 'Mackenzie Phillips', 'Albert Salmi', 'Joanna Merlin', 'Margaret Whitton', 'Lewis Smith', 'Dennis Lipscomb', 'Anna Maria Horsford', 'Michael Shane', 'Randy Lowell', 'Rhea Perlman', 'Luis Ávalos']","['Warner Bros. Pictures', 'The Ladd Company']",1,[],['en'],tt0084273,5.0,3,Released
1,2011-07-16,コクリコ坂から,22000000,61037844,91,"['Animation', 'Drama']",Two high schoolers find hope as they fight to save an old wartime era clubhouse from destruction during the preparations for the 1964 Tokyo Olympics.,Let’s walk facing upwards.,['Goro Miyazaki'],"['Masami Nagasawa', 'Junichi Okada', 'Keiko Takeshita', 'Yuriko Ishida', 'Rumi Hiiragi', 'Jun Fubuki', 'Takashi Naito', 'Shunsuke Kazama', 'Nao Omori', 'Teruyuki Kagawa', 'Haruka Shiraishi', 'Tsubasa Kobayashi', 'Aoi Teshima']","['Studio Ghibli', 'The Yomiuri Shimbun', 'Hakuhodo DY Media Partners', 'Mitsubishi', 'KDDI', 'Lawson', 'GKIDS']",1,['JP'],['ja'],tt1798188,7.5,1382,Released
2,2012-10-26,Cloud Atlas,102000000,130482868,172,"['Drama', 'Science Fiction']","A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",Everything is Connected,['Tom Tykwer'],"['Tom Hanks', 'Halle Berry', 'Jim Broadbent', 'Hugo Weaving', 'Jim Sturgess', 'Bae Doona', 'Ben Whishaw', ""James D'Arcy"", 'Zhou Xun', 'Keith David', 'Susan Sarandon', 'Hugh Grant', 'David Gyasi', 'Robert Fyfe', 'Martin Wuttke', 'Robin Morrissey', 'Brody Nicholas Lee', 'Amanda Walker', 'Ralph Riach', 'Andrew Havill', 'Tanja de Wendt', 'Raevan Lee Hanan', 'Götz Otto', 'Niall Greig Fulton', 'Louis Dempsey', 'Martin Docherty', 'Alistair Petrie', 'Zhu Zhu', 'Sylvestra Le Touzel', 'Jojo Schöning', 'Laura Vietzen', 'Thomas Kügel', 'Marie Rönnebeck', 'Ruby Kastner', 'Emma Werz', 'Mya-Lecia Naylor', 'Korbyn Hawk Hanan', 'Katy Karrenbauer', 'Dulcie Smart', 'Anna Holmes', 'Shaun Lawton', 'Moritz Berg', 'Gigi Lee', 'Genevien Lee', 'Cody Benjamin Lee', 'Heike Hanold-Lynch', 'Victor Solé', 'Marco Albrecht', 'Gary McCormack']","['X Filme Creative Pool', 'Anarchos Productions', 'ARD¹ Degeto', 'Ascension Pictures', 'Cloud Atlas Productions', 'A Company Filmproduktionsgesellschaft', 'Five Drops', 'Media Asia Group', 'Dreams of Dragon Picture']",1,"['DE', 'CN', 'US', 'HK', 'SG']",['en'],tt1371111,6.865,6295,Released
3,2012-10-12,Middle of Nowhere,2000000,2368060,101,['Drama'],"When her husband is sentenced to eight years in prison, Ruby drops out of medical school in order to focus on her husband's well-being while he's incarcerated - leading her on a journey of self-discovery in the process.",love can lead us where we least expect,['Ava DuVernay'],"['David Oyelowo', 'Maya Gilbert', 'Sharon Lawrence', 'Emayatzy Corinealdi', 'Dondre Whitfield', 'Omari Hardwick', 'Lorraine Toussaint', 'Andy Spencer', 'Edwina Findley Dickerson', 'Yvette Cason', 'Troy Curvey III', 'Bruce Katzman', 'Romann Aric', 'Romann Aric', 'Nehemiah Sutton', 'Nisa Ward', 'Maynor Lopez', 'Marmee Regine Cosico', 'Bob Rumnock', ""William 'Bill' Connor"", 'I. Elijah Baughman', 'Samba Schutte', 'Vera R. Taylor']","['Forward Movement', 'Kandoo Films']",1,['US'],['en'],tt1211890,6.595,21,Released
4,2012-05-16,Moonrise Kingdom,16000000,68263166,94,"['Comedy', 'Drama', 'Romance']","Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",A tormenting and surprising story of children and adults during the stormy days of the summer of 1965.,['Wes Anderson'],"['Bruce Willis', 'Jared Gilman', 'Kara Hayward', 'Edward Norton', 'Bill Murray', 'Frances McDormand', 'Tilda Swinton', 'Jason Schwartzman', 'Bob Balaban', 'Harvey Keitel', 'Lucas Hedges', 'Charlie Kilgore', 'Chandler Frantz', 'Gabriel Rush', 'Seamus Davey-Fitzpatrick', 'John Franchi', 'Andreas Sheikh', 'Rob H. Campbell', 'L.J. Foley', 'Tommy Nelson', 'Larry Pine', 'Marianna Bassham', 'Neal Huff', 'Eric Chase Anderson', 'Jake Ryan', 'Tanner Flood', 'Wyatt Ralff', 'Max Derderian', 'Hugo DeAscentis', 'Liz Callahan', 'James Demler', 'Christine Noel', 'Jean-Michael Pion', 'John Peet', 'Ada-Nicole Sanger', 'Isabella Guinness', 'Violet Guinness', 'Caris Yeoman', 'Lily Tiger McEnerney', 'Kevin DeCoste', 'Tyler Metivier', 'Cooper Murray', 'Coledyn Garrow', 'Ben Haffner', 'Michael Malvesti', 'Richie Conant', 'Johnathon Deneault', 'Jack Lescoulie', 'Preston Hatch', 'Alex Milne', 'Jordan Puzzo', 'Steve Smith', 'Dakota Pimentel', 'Roman Keitel', 'Derek Sardella']","['Scott Rudin Productions', 'Indian Paintbrush', 'Focus Features', 'American Empirical Pictures']",1,['US'],['en'],tt1748122,7.691,5051,Released
5,2012-09-07,The Words,6000000,13231461,96,"['Drama', 'Thriller']","The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.",There's more than one way to take a life.,[],"['Bradley Cooper', 'Zoe Saldaña', 'Jeremy Irons', 'Dennis Quaid', 'Olivia Wilde', 'J.K. Simmons', 'John Hannah', 'Zeljko Ivanek', 'Ben Barnes', 'Michael McKean', 'Nora Arnezeder', 'Ron Rifkin', 'Gianpaolo Venuta', 'Liz Stauber', 'Keeva Lynk', 'James Babson', 'Kevin Desfosses', 'Brian Klugman', 'Holden Wong', 'Anders Yates', 'Lucinda Davis', 'Vito DeFilippo']","['Animus Films', 'Benaroya Pictures', 'Also Known As Pictures', 'Waterfall Media', 'Serena Films', 'Rose Pictures']",1,['US'],"['en', 'fr']",tt1840417,6.63,988,Released
6,2012-05-22,On the Road,25000000,8784318,137,"['Adventure', 'Drama']","Dean and Sal are the portrait of the Beat Generation. Their search for ""It"" results in a fast paced, energetic roller coaster ride with highs and lows throughout the U.S.",The best teacher is experience.,['Walter Salles'],"['Garrett Hedlund', 'Sam Riley', 'Kristen Stewart', 'Amy Adams', 'Tom Sturridge', 'Kirsten Dunst', 'Viggo Mortensen', 'Alice Braga', 'Elisabeth Moss', 'Terrence Howard', 'Sarah Allen', 'Kim Bubbs', 'Eric Davis', 'Giselle Itié', 'Steve Buscemi', 'Giovanna Zacarías', 'Coati Mundi', 'John Burnside', 'Omoze Idehenre', 'Kaniehtiio Horn', 'Joe Chrest', 'Rocky Marquette']","['American Zoetrope', 'France 2 Cinéma', 'Canal+', 'Videofilmes', 'Vanguard Films', 'MK2 Films', 'Film4 Productions', 'France Télévisions', 'SPAD Films', 'Ciné+', 'Nomadic Pictures', 'K & S Films', 'Jerry Leider Company']",1,"['BR', 'FR', 'GB', 'US']","['en', 'fr']",tt0337692,5.603,738,Released
7,2011-10-30,October Baby,1000000,5396618,107,['Drama'],OCTOBER BABY is the coming of age story of a beautiful and naive college freshman who discovers that her entire life is a lie and sets out on a road trip with a host of misfits to discover herself and the answers she craves.,Every Life Is Beautiful,"['Jon Erwin', 'Andrew Erwin']","['Rachel Hendrix', 'Jason Burkey', 'John Schneider', 'Jennifer Price', 'Colleen Trusler', 'James Austin Johnson', 'Amisho Lewis', 'Mary Tolley', 'Corey Winston', 'Lance E. Nichols', 'Rhett Hendrix', 'Chris Sligh', 'Joy Brunson', 'Robert Amaya', 'Walter K. Jordan', 'Tracy Miller', 'Maria Atchison', 'Jasmine Guy', 'Shari Rigby', 'Tom Clark', 'Rodney Clark', 'Tawny Stephens', 'Lily Raffield', 'Brian Gall', 'Don Sandley', 'John Walden', 'Carl Conway Maguire', 'Debrika Wright Person', 'Chuck Waldrop']","['Provident Films', 'Gravitas Ventures']",1,['US'],['en'],tt1720182,6.745,94,Released
8,2011-09-10,You're Next,1000000,14347000,94,"['Horror', 'Thriller', 'Mystery']","When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of their victims harbors a secret talent for fighting back.",Did You Remember To Lock Your Door?,['Adam Wingard'],"['Sharni Vinson', 'L.C. Holt', 'Margaret Laney', 'Kate Lyn Sheil', 'Nicholas Tucci', 'Wendy Glenn', 'Amy Seimetz', 'Rob Moran', 'Lane Hughes', 'AJ Bowen', 'Barbara Crampton', 'Larry Fessenden']","['HanWay Films', 'Snoot Entertainment']",1,['US'],['en'],tt1853739,6.573,2048,Released
9,2002-05-10,ना तुम जानो ना हम,5800000,8000000,159,"['Romance', 'Drama']","Esha and Rahul start a letter based friendship that blossoms into love. They don't exchange names or pictures. Her parents would like Esha to marry Akshay who's eager to tie the knot, so Esha is forced to make a decision...",Sometimes you just leave it to God...,[],"['Saif Ali Khan', 'Hrithik Roshan', 'Esha Deol', 'Alok Nath', 'Ashima Bhalla', 'Bhavna Ruparel', 'Shilarna Vaze', 'Anang Desai', 'Smita Jaykar', 'Rati Agnihotri', 'Preeti Jhangiani', 'Moushumi Chatterjee', 'Abana Deol']",['PFH Entertainment'],1,['IN'],['hi'],tt0248216,4.6,13,Released
