,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,,ABCD,10000,10000,120,[],This movie related to dance,ABCD,[],[],[],1,[],[],,9.0,1
1,2020-06-26,CON[SUMO],10,500,0,['Documentary'],,,['Maria Pereira'],"['Ilda Almeida', 'Eva Pereira', 'Pedro Pereira']",[],1,['PT'],[],,10.0,1
