,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2015-02-05,300 Worte Deutsch,2000000,276792,92,['Comedy'],Culture-Clash-Comedy about Turkish brides importet into Germany.,,['Züli Aladag'],"['Pegah Ferydoni', 'Christoph Letkowski', 'Christoph Maria Herbst', 'Vedat Erincin', 'Nadja Uhl', 'Semih Yavsaner', 'Beste Bereket', 'Navid Navid', 'Aykut Kayacık', 'Almila Bagriacik', 'Nursel Köse', 'Arzu Bazman', 'Lilay Huser', 'Mohammad-Ali Behboudi', 'Kida Khodr Ramadan', 'Özay Fecht', 'Ayse Bulut', 'Pierre Shrady', 'Heinz Brodesser', 'Blankhard Moser', 'Wilhelm Seher', 'Jennifer Winkler', 'Wolfgang Rüter', 'Roald Smeets', 'Funda Bostanlık', 'Pelin Öztekin']","['ARTE', 'Telepool', 'ZDF', 'Sperl Productions']",1,['DE'],"['de', 'tr']",tt2288044,5.758,31
1,2001-08-09,Mayday! Überfall auf hoher See,200000,500000,0,['Thriller'],,,['Werner Masten'],"['Klaus Löwitsch', 'Juraj Kukura', 'Anica Dobra', 'Günther Kaufmann', 'Gennadi Vengerov']",['ARD¹ Degeto'],1,['DE'],['de'],tt0290759,10.0,1
2,2015-02-19,狼图腾,38000000,123205624,116,"['Adventure', 'Drama']","In 1969, a young Beijing student, Chen Zhen, is sent to live among the nomadic herdsmen of Inner Mongolia. Caught between the advance of civilization from the south and the nomads' traditional enemies - the marauding wolves - to the north; humans and animals, residents and invaders alike, struggle to find their true place in the world",,['Jean-Jacques Annaud'],"['William Feng', 'Shawn Dou', 'Ankhnyam Ragchaa', 'Yin Zhu-Sheng', 'Mijid Baasanjav', 'Tumenbayaer', 'Han Tongsheng', 'Huang Xiaolei']","['Edko Films', 'Loull Productions']",1,['CN'],"['zh', 'mn']",tt2909116,6.524,334
3,2002-02-19,Todo menos la chica,1200000,93059,0,['Comedy'],,,['Jesús R. Delgado'],"['Liberto Rabal', 'Álex Angulo', 'María Adánez', 'Fernando Guillén Cuervo', 'Nathalie Seseña', 'Ramón Barea', 'Duna Jové', 'José María Sacristán', 'Lidia Navarro', 'Diego París', 'Andrés Lima', 'Tristán Ulloa', 'Omar Muñoz', 'Ascen López', 'Rulo Pardo', 'Mauricio Villa', 'David Laborda', 'José María Sánchez Prado', 'Patrick Makuala', 'Ramata Koite', 'Kepa Sola', 'Juan Morillo', 'José María Martín', 'Marisol Rolandi', 'Margarita Sánchez']","['Vía Digital', 'TVE', 'El Paso P. C.', 'Golden Media']",1,['ES'],['es'],tt0262050,3.0,2
4,2015-06-04,Grandma,600000,7205073,78,"['Comedy', 'Drama']","Self-described misanthrope Elle Reid has her protective bubble burst when her 18-year-old granddaughter, Sage, shows up needing help. The two of them go on a day-long journey that causes Elle to come to terms with her past and Sage to confront her future.",,['Paul Weitz'],"['Lily Tomlin', 'Julia Garner', 'Marcia Gay Harden', 'Judy Greer', 'Laverne Cox', 'Elizabeth Peña', 'Sarah Burns', 'Colleen Camp', 'Lauren Tom', 'Judy Geeson', 'Frank Collison', 'Sam Elliott', 'Carlos Miranda', 'John Cho', 'Nat Wolff', 'Aaron Bilyeu', 'Mo Zelof', 'Missy Doty', 'Don McManus', 'Willem Miller', 'Skya Chanadet', 'Sarah Burns', 'Meg Crosbie', 'Kelsey Scott', 'Marlene Martinez', 'Reggie Watkins', 'Amir Talai']","['Depth of Field', '1821 Pictures']",1,['US'],['en'],tt4270516,6.448,318
5,1939-07-28,Winter Carnival,412640,474286,105,"['Romance', 'Comedy', 'Drama']",A divorced glamour girl keeps warm with a professor amid sports and romance at Dartmouth College's Winter Carnival.,Hail The New 'Oomph' Girl!,['Charles Reisner'],"['Ann Sheridan', 'Richard Carlson', 'Helen Parrish', 'Robert Armstrong', 'Marsha Hunt', 'Joan Leslie', 'Virginia Gilmore', 'Cecil Cunningham', 'James Corner', 'Alan Baldwin', 'Robert Walker', 'Jimmy Butler', 'Morton Lowry', 'Robert Allen', 'Jane Barnes', 'John Berkes', 'Carlyle Blackwell Jr.', 'Benny Drohan', 'Dick Durrell', 'Dale Fellows', 'Al Hill', 'Robert Homans', 'Pat Hurst', 'Jean Lucius', 'George Magrill', 'Molly McCash', 'Susan McCash', 'Douglas Meins', 'Peggy Moran', 'Emory Parnell', 'Florence Pepper', 'Paul Portanova', 'Lois Ranson', 'Eleanor Riley', 'Cyril Ring', 'Kenny Stevens', 'Martin Turner', 'Stephen Whitney', 'Dick Winslow', 'John Wray']",['Walter Wanger Productions'],1,['US'],['en'],tt0032132,6.0,1
6,1979-04-13,สุดสาคร,157000,62700,82,"['Adventure', 'Animation', 'Fantasy']","Based on the epic ""Phra Aphai Mani"" written by Sunthon Phu, สุดสาคร –Thailand's first cell animation– tells the heroic adventure of Sudsakorn, the son of a minstrel prince and a beautiful mermaid. During his many encounters he fights animals, ghosts and demons, and tames sharks and a dragon-horse.",,['Payut Ngaokrachang'],[],['Jirabanterng Film'],1,['TH'],['th'],tt1330053,0.0,0
7,2015-07-29,The Little Prince,64000000,97571250,108,"['Adventure', 'Animation', 'Fantasy', 'Family']","Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",Growing up isn't the problem... forgetting is.,['Mark Osborne'],"['Jeff Bridges', 'Mackenzie Foy', 'Rachel McAdams', 'Marion Cotillard', 'Riley Osborne', 'James Franco', 'Bud Cort', 'Benicio del Toro', 'Ricky Gervais', 'Albert Brooks', 'Paul Rudd', 'Paul Giamatti', 'Jacquie Barnbrook', 'Marcel Bridges', 'Jeffy Branion', 'Maddie Osborne']","['Paramount', 'Canal+', 'CNC', 'M6 Films', 'Orange Studio', 'On Entertainment', 'ON Animation Studios', 'LPPTV']",1,['FR'],['en'],tt1754656,7.607,2444
8,2016-08-11,Blood Father,13000000,6903033,88,"['Action', 'Thriller', 'Drama']",An ex-con reunites with his estranged wayward 16-year old daughter to protect her from drug dealers who are trying to kill her.,They left him no choice..,['Jean-François Richet'],"['Mel Gibson', 'Erin Moriarty', 'William H. Macy', 'Michael Parks', 'Thomas Mann', 'Diego Luna', 'Dale Dickey', 'Miguel Sandoval', 'Lori Dillen', 'Richard Cabral', 'Raoul Max Trujillo', 'Tait Fletcher', 'Luce Rains', 'Ryan Dorsey', 'Katalina Parrish', 'Daniel Moncada', 'Lucien Dale', 'Genia Michaela', 'Brandi Cochran', 'Christopher W. Garcia', 'Joanne Camp', 'Christopher Atwood', 'Vic Browder', 'Nicole Brady', 'Tom Joles', 'Cheo Tapia', 'Alexander Wagenman', 'Madison Fogle', 'William Fogle', 'Alex Gopal', 'Julian Gopal', 'Brittney Scavo', 'Rich Chavez', 'Fred Padilla', 'Robert Louder', 'Lyle DeRose']","['Why Not Productions', 'Wild Bunch', 'Lionsgate']",1,"['US', 'FR']","['en', 'es']",tt3647498,6.167,1333
