,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2017-02-19,Their Finest,11795877,3603484,117,"['Romance', 'War', 'Drama']","During the Blitz of World War II, a female screenwriter (Gemma Arterton) works on a film celebrating England's resilience as a way to buoy a weary populace's spirits. Her efforts to dramatise the true story of two sisters (Lily Knight and Francesca Knight) who undertook their own maritime mission to rescue wounded soldiers are met with mixed feelings by a dismissive all-male staff.",In the fight for freedom everyone played a part.,['Lone Scherfig'],"['Gemma Arterton', 'Sam Claflin', 'Bill Nighy', 'Jack Huston', 'Helen McCrory', 'Eddie Marsan', 'Jake Lacy', 'Rachael Stirling', 'Henry Goodman', 'Paul Ritter', 'Richard E. Grant', 'Nicholas Murchie', 'Amanda Root', 'Patrick Gibson', 'Darren Clarke', 'Ed Birch', 'Richard Bevan', 'Amanda Fairbank-Hynes', 'Lily Knight', 'Francesca Knight', 'Alfie Stewart', 'Mossie Smith', 'Jay Simpson', 'Frances Jeater', 'Claudia Jessie', 'Stephanie Hyam', 'Richard Syms', 'Natalia Ryumina', 'Rebecca Saire', 'Jeremy Irons', 'Miles Richardson', 'Gordon Brown', 'Julia Lewis', 'Liliana Gane', 'Hubert Burton', 'Michael Marcus', 'Stephen Boswell', 'Feline Allentoft', 'Ellie Haddington', 'Florence Woolley', 'Joanna Brookes', 'Patrick Osborne', 'Cathy Murphy', 'Emma Cunniffe', 'Clive Russell', 'Letty Butler', 'Nell Barlow', 'Steve Carroll', 'Kornelia Horvath', 'Katie Jackson', 'Lee Whitlock']","['BBC Films', 'Wildgaze Films', 'HanWay Films', 'Film i Väst', 'Number 9 Films', 'Filmgate Films', 'Ripken Productions', 'Pinewood Pictures']",1,['GB'],['en'],tt1661275,6.68,353
1,2020-08-26,The New Mutants,67000000,49169594,94,"['Horror', 'Science Fiction', 'Mystery', 'Action']","Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",It's time to face your demons.,['Josh Boone'],"['Blu Hunt', 'Maisie Williams', 'Anya Taylor-Joy', 'Charlie Heaton', 'Henry Zaga', 'Alice Braga', 'Adam Beach', 'Thomas Kee', 'Colbi Gannett', 'Happy Anderson', 'Dustin Ceithamer', 'Jacinto Vega SpiritWolf', 'Marilyn Manson', 'Mickey Gilmore', 'Jeffrey Corazzini']","['Sunswept Entertainment', 'Genre Films', '20th Century Studios']",1,['US'],"['en', 'la', 'pt']",tt4682266,6.193,2840
2,2015-05-13,"Limbus - Ein ""Nur 48 Stunden""-Film",3,150,0,['Drama'],,,"['Christian Kipke', 'Lennard Beers']","['Malte Stöhr', 'Michael Malek']",[],1,['DE'],['de'],,10.0,1
3,2016-11-11,Almost Christmas,17000000,42487325,111,"['Comedy', 'Drama']","Walter Meyer is a retired mechanic who lost the love of his life one year earlier. Now that the holiday season is here, he invites daughters Rachel and Cheryl and sons Christian and Evan to his house for a traditional celebration. Poor Walter soon realizes that if his bickering children and the rest of the family can spend five days together under the same roof, it will truly be a Christmas miracle.",Five days together? Oh joy.,['David E. Talbert'],"['Kimberly Elise', 'Omar Epps', 'Danny Glover', 'John Michael Higgins', 'Romany Malco', ""Mo'Nique"", 'Nicole Ari Parker', 'J.B. Smoove', 'Gabrielle Union', 'Gladys Knight', 'Jessie T. Usher', 'Gregory Alan Williams', 'Ric Reitz', 'D.C. Young Fly', 'Rachel Kylian', 'Monica', 'Keri Hilson', 'Nadej K. Bailey', 'Tara Jones', 'Marley Taylor', 'Ravi Naidu', 'Eric Bell Jr.']","['Universal Pictures', 'Will Packer Productions']",1,['US'],['en'],tt4649416,5.831,310
4,2016-09-25,Certain Women,2000000,1215691,107,['Drama'],Three strong-willed women strive to forge their own paths amidst the wide-open plains of the American Northwest: a lawyer forced to subdue a troubled client; a wife and mother whose plans to construct her dream home reveal fissures in her marriage; and a lonely ranch hand who forms an ambiguous bond with a young law student.,,['Kelly Reichardt'],"['Laura Dern', 'Kristen Stewart', 'Michelle Williams', 'Lily Gladstone', 'James Le Gros', 'Jared Harris', 'René Auberjonois', 'John Getz', 'Sara Rodier', 'Ashlie Atkinson', 'Guy Boyd', 'Edelen McWilliams', 'James Jordan', 'Matt McTighe', 'Joshua T. Fonokalafi', 'Zena Dell Lowe', 'Marceline Hugot']","['filmscience', 'Stage 6 Films']",1,['US'],['en'],tt4468634,5.903,264
5,2016-11-04,Nocturnal Animals,22500000,29252978,117,"['Drama', 'Thriller']","Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",When you love someone you can't just throw it away.,['Tom Ford'],"['Amy Adams', 'Jake Gyllenhaal', 'Michael Shannon', 'Aaron Taylor-Johnson', 'Isla Fisher', 'Ellie Bamber', 'Armie Hammer', 'Karl Glusman', 'Robert Aramayo', 'Laura Linney', 'Andrea Riseborough', 'Michael Sheen', 'Bobbi Salvör Menuez', 'Imogen Waterhouse', 'Franco Vega', 'Zawe Ashton', 'Evie Pree', 'Beth Ditto', 'Graham Beckel', 'Neil Jackson', 'Jena Malone', 'Lee Benton', 'Kristin Bauer van Straten', 'Sydney Schafer', 'Evan Bittencourt', 'Janet Song', 'Michele Dunn', 'Lori Jean Wilson', 'Peggy Fields Richardson', 'Piper Major', 'Moose Ali Khan', 'Brianna Barnes', 'Amanda Fields', 'Joshua D. Eads', 'Jonathan Fredrick', 'Alizee Gaillard', 'Nick Hounslow', 'Kerstin Lechner', 'Carson Nicely', 'Christopher Pinkalla', 'Tonia Marie Rosée', 'Errol Sack', 'Brian Stivale', 'Chelsea Taylor', 'Jack Wallace', 'Jackie Zane', 'Maria Zyrianova']","['Universal Pictures', 'Artina Films', 'Fade to Black Productions', 'Focus Features']",1,['US'],['en'],tt4550098,7.452,6743
6,2016-10-19,Personal Shopper,6000000,1305195,106,"['Drama', 'Mystery', 'Thriller']","Maureen, mid-20s, is a personal shopper for a media celebrity. The job pays for her stay in Paris, a city she refuses to leave until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.",,['Olivier Assayas'],"['Kristen Stewart', 'Lars Eidinger', 'Sigrid Bouaziz', 'Anders Danielsen Lie', 'Ty Olwin', 'Hammou Graïa', 'Nora Waldstätten', 'Benjamin Biolay', 'Audrey Bonnet', 'Pascal Rambert', 'Aurélia Petit', 'Olivia Ross', 'Thibault Lacroix', 'Calypso Valois', 'Benoit Peverelli', 'Dan Belhassen', 'Mickaël Laplack', 'Vianney Duault', 'Célia Ouallouche', 'Khaled Rawahi', 'Julie Rouart', 'Monika Bastova', 'Jakup Stritezsky', 'Charlotte Caussarieu', 'Christina Konstantinidis', 'David Bowles', 'Natasa Novotna', 'Iris Müller-Westermann', 'Helmut Zander', 'Pamela Betsy Cooper', 'Yun Lai', 'Abigail Millar', 'Fabrice Reeves']","['ARTE France Cinéma', 'Canal+', 'Sirena Film', 'SCOPE Pictures', 'Poisson Rouge Pictures', 'Detailfilm', 'CG Cinéma', 'Vortex Sutra']",1,"['BE', 'CZ', 'FR', 'DE']","['sv', 'en', 'fr']",tt4714782,5.898,1054
7,2017-02-15,A Cure for Wellness,40000000,26620002,146,"['Horror', 'Mystery', 'Science Fiction', 'Thriller']","An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem.",There is a Cure,['Gore Verbinski'],"['Dane DeHaan', 'Jason Isaacs', 'Mia Goth', 'Harry Groener', 'Celia Imrie', 'Adrian Schiller', 'Ivo Nandi', 'Tomas Norström', 'Ashok Mandanna', 'Lisa Banes', 'David Bishins', 'Carl Lumbly', 'Magnus Krepper', 'Peter Benedict', 'Michael Mendl', 'Maggie Steed', 'Craig Wroe', 'Eric Todd', 'Jason Babinsky', 'Johannes Krisch', 'Rebecca Street', 'Jeff Burrell', 'Bert Tischendorf', 'Douglas Hamilton', 'Leonard Kunz', 'Daniel Michel', 'Natascha Lawiszus', 'Luzie Scheuritzel', 'Manon Kahle', 'Adrian Zwicker', 'Julia Graefner', 'Nino Böhlau', 'Annette Lober', 'Susanne Wuest', 'Godehard Giese', 'Nadine Boeske', 'Judith Hoersch', 'Angelina Häntsch', 'Axel Buchholz', 'David Bredin', 'Matthias Britschgi', 'Andreas Dobberkau', 'Sarah Franke', 'Caspar Kaeser', 'Sebastian Kaufmane', 'Martin Laue', 'Benedict Seifert', 'Roman Schomburg', 'Florian Steffens', 'Sven Timmreck', 'Hanna Wollschlaeger', 'Jef Bayonne', 'Klaus Burckhardt', 'Helmut Boelling', 'Renate Prack', 'Matthias Rick', 'Peter Simlinger', 'Jutta Marina Von Brunkau', 'Johnny Otto', 'Natalia Bobrich', 'Alexander Yassin', 'Chris Theisinger', 'David Sánchez Calvo', 'Earl Vincent Sherwood II', 'Chris Huszar', 'Marko Buzin', 'Matt Lindquist']","['20th Century Fox', 'Studio Babelsberg', 'Regency Enterprises', 'New Regency Pictures', 'TSG Entertainment', 'Blind Wink Productions']",1,"['DE', 'US']","['en', 'de']",tt4731136,6.303,3368
8,2016-09-22,USS Indianapolis: Men of Courage,40000000,2158568,128,"['Action', 'War']","The harrowing true story of the crew of the USS Indianapolis, who were stranded in the Philippine Sea for five days after delivering the atomic weapons that would eventually end WWII. As they awaited rescue, they endured extreme thirst, hunger, and relentless shark attacks.","1196 men aboard, 5 days in water, 317 survived",['Mario Van Peebles'],"['Nicolas Cage', 'Tom Sizemore', 'Matt Lanter', 'Thomas Jane', 'Emily Tennant', 'Craig Tate', 'Cody Walker', 'James Remar', 'Max Ryan', 'Currie Graham', 'Callard Harris', 'Brian Presley', 'Patrice Cols', 'Shamar Sanders', 'Yutaka Takeuchi', 'Adam Scott Miller', 'José Julián', 'Weronika Rosati', 'Gary Grubbs', 'Emily Marie Palmer', 'Mattie Liptak', 'Johnny Wactor', 'Mandela Van Peebles', 'Joey Capone', 'Matthew Pearson', 'Timothy Patrick Cavanaugh', 'Casey Myers', 'Kenta William Tomeoki', 'Zero Kazama', 'Judd Lormand', 'Jacob McManus', 'Jaime Channing', 'Edward J. Delmore III', 'Jerod Daniel Perez', 'Stan Houston', 'Brian Matney', 'Kirk Jordan', 'Charles Wiedman', 'Ladson Deyne', 'Bill Riales', 'Joshua P. Dease', 'Michael Brannon', 'Zachary James Rukavina', 'Marley Van Peebles', 'Pete Riehm', 'Jason Rice', 'Rebecca N. Pena', 'Charity Sills', 'Steven Varnes', 'Sasha Feldman', 'Shane Patrick Cavanaugh', 'Weronica Rosati', 'Jon Hayden', 'Eric C. Schmitz']","['Saturn Films', 'Patriot Pictures', 'Hannibal Pictures', 'MVP Films', 'USS Indianapolis Production', 'Union Patriot Capital Management']",1,['US'],"['en', 'ja']",tt2032572,5.915,527
9,2000-05-10,Nunca asistas a este tipo de fiestas,10000,1000,70,"['Horror', 'Comedy']",The story of a retired general and his son face to face with six crazy teenagers.,,"['Pablo Parés', 'Paulo Soria', 'Hernán Sáez']","['Berta Muñiz', 'Walter Cornás']",[],1,[],['es'],tt0220673,0.0,0
