,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,1986-07-24,Kangaroo,3300000,432266,108,['Drama'],"A mild-mannered English conscientious objector moves to what he feels will be the relative calm of Australia after World War I, but gets caught in the middle of violent battles between the rising trade unions and fascist groups.",,['Tim Burstall'],"['Colin Friels', 'Judy Davis', 'John Walton', 'Julie Nihill', 'Hugh Keays-Byrne', 'Peter Hehir', 'Peter Cummins', 'Tim Robertson']","['Western Pacific Films', 'Cineplex Odeon Films', 'Naked Country Productions']",1,['AU'],['en'],tt0091325,6.0,1,Released
1,1985-03-29,King David,22000000,5111099,114,"['Action', 'Adventure', 'History', 'Drama']",This is a movie about the life of Israel's king David.,,['Bruce Beresford'],"['Richard Gere', 'Edward Woodward', 'Denis Quilley', 'Alice Krige', 'Cherie Lunghi', 'John Castle', 'George Eastman', 'Tomas Milian', 'Niall Buggy', 'Hurd Hatfield', 'Jack Klaff', 'Tim Woodward', 'David de Keyser', 'Ian Sears', 'Simon Dutton', 'Jean-Marc Barr', 'Arthur Whybrow', 'Christopher Malcolm', 'Valentine Pelka', 'Ned Vukovic', 'James Coombes', 'Mark Drewry', 'John Gabriel', 'Gina Bellman', 'John Hallam', 'James Lister', 'Jason Carter', 'John Barrard', 'Peter Frye', 'David Graham', 'Genevieve Allenbury', 'Ishia Bennison', 'Jenny Lipman', 'David George', 'Anton Alexander', 'Marino Masé', 'Roberto Renna', 'Lorenzo Piani', 'Massimo Sarchielli', 'Nana Aslanoglu', 'Shimon Avidan', 'Nicholas van der Weide']","['Paramount', 'Barclays Mercantile Industrial Finance']",1,"['GB', 'US']",['en'],tt0089420,5.2,37,Released
2,1983-04-03,Baby It's You,3000000,1867792,105,"['Comedy', 'Drama', 'Romance']","In a 1966 New Jersey high school, Jill and new student Sheik from the other side of the tracks make their way in a first love romance.",There's the first one. There's the right one. And there's the one you never forget,['John Sayles'],"['Rosanna Arquette', 'Vincent Spano', 'Joanna Merlin', 'Jack Davidson', 'Nick Ferrari', 'Dolores Messina', 'Leora Dana', 'Bill Raymond', 'Sam McMurray', 'Liane Curtis', 'Claudia Sherman', 'Marta Kober', 'Tracy Pollan', 'Susan Derendorf', 'Frank Vincent', 'Robin Johnson', 'Gary McCleery', 'Matthew Modine', 'John Ferraro', 'Merel Poloway', 'Donnie Kehr', 'Michael E. Knight', 'Robert Downey Jr.', 'Brian Wry', 'Frank Zagarino', 'Fisher Stevens', 'Caroline Aaron']","['Paramount', 'Double Play']",1,['US'],['en'],tt0085208,5.839,31,Released
3,1983-04-02,Tender Mercies,4500000,8400000,92,"['Drama', 'Music', 'Romance']",Alchoholic former country singer Mac Sledge makes friends with a young widow and her son. The friendship enables him to find inspiration to resume his career.,His struggle for fame was over. His fight for respect was just beginning.,['Bruce Beresford'],"['Robert Duvall', 'Tess Harper', 'Betty Buckley', 'Wilford Brimley', 'Ellen Barkin', 'Allan Hubbard', 'Lenny Von Dohlen', 'Paul Gleason', 'Michael Crabtree', 'Norman Bennett', 'Andrew Scott Hollon', 'Helena Humann', 'Rick Murray', 'Stephen Funchess', 'Glen Fleming', 'James Aaron', 'Jerry Biggs', 'Sheila Bird', 'Robert E. Blackburn III', 'Eli Cummins', 'Tony Frank', 'Barkley H. Garrett', 'Suzanne Jacobs', 'Barbara Jones', 'Jerry Jones', 'Harlan Jordan', 'Robert P. Kelley', 'Ray LePere', 'Pat Minter', 'Terry Schoolcraft', 'Oliver Seale', 'Denise Simek', 'Robert Stewart', 'Susan Aston', 'Vicki Neff', 'Pamela Putnam', 'Jerry Abbot', 'Bobby Hibbitts', 'Buddie Hrabal', 'Jerry Matheny', 'Wyane Milligan', ""Don 'Tex' Clark"", 'Joe Zadwick']",['Antron Media Production'],1,['US'],['en'],tt0086423,6.681,91,Released
4,1981-04-24,The Hand,6500000,566736,104,"['Horror', 'Thriller']","Jon Lansdale is a comic book artist who loses his right hand in a car accident. The hand was not found at the scene of the accident, but it soon returns by itself to follow Jon around, and murder those who anger him.",Nothing Will Prepare You For THE HAND.,['Oliver Stone'],"['Michael Caine', 'Andrea Marcovicci', 'Annie McEnroe', 'Bruce McGill', 'Viveca Lindfors', 'Rosemary Murphy', 'Mara Hobel', 'Pat Corley', 'Nicholas Hormann', 'Ed Marshall', 'Charles Fleischer', 'John Stinson', 'Richard Altman', 'Sparky Watt', 'Tracey Walter', 'Brian Kenneth Hume', 'Lora Pearson', 'Jack Evans', 'Scott Evans', 'Randy Evans', 'Patrick Evans']","['Orion Pictures', 'Warner Bros. Pictures']",1,['US'],['en'],tt0082497,6.0,110,Released
5,2009-09-01,Down Terrace,31192,10000,89,"['Drama', 'Action', 'Comedy']","After serving jail time for a mysterious crime, Bill and Karl get out of jail and become preoccupied with figuring out who turned them in to the police. On top of that, the ""family business"" is on the rocks, and the motley crew of criminals who operate out of Down Terrace aren't feeling terribly trusting of one another. It might look like an ordinary house, but at Down Terrace, the walls are closing in..",You're only as good as the people you know.,['Ben Wheatley'],"['Robert Hill', 'Julia Deakin', 'David Schaal', 'Tony Way', 'Michael Smiley', 'Kerry Peacock', 'Mark Kempner', 'Gareth Tunley', 'Kali Peacock', 'Kitty Blue', 'Janet Hill', 'Sara Dee']","['Baby Cow Productions', 'Boum Productions', 'Mondo Macabro']",1,['GB'],['en'],tt1489167,6.353,58,Released
6,2010-03-18,Never Let Me Go,15000000,9918093,104,"['Drama', 'Romance', 'Science Fiction']","As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",These students have everything they need. Except time.,['Mark Romanek'],"['Carey Mulligan', 'Keira Knightley', 'Andrew Garfield', 'Charlotte Rampling', 'Sally Hawkins', 'Nathalie Richard', 'Andrea Riseborough', 'Domhnall Gleeson', 'Izzy Meikle-Small', 'Ella Purnell', 'Charlie Rowe', 'Kate Bowes Renna', 'Hannah Sharp', 'Christina Carrafiell', 'Oliver Parsons', 'Luke Bryant', 'Fidelis Morgan', 'Damien Thomas', 'Huggy Leaver', 'Charles Cork', 'Sylvie Macdonald', 'David Sterne', 'Kate Sissons', 'Amy Lennox', 'Anna Maria Everett', 'John Gillespie', 'Rachel Boss', 'Lydia Wilson', 'Monica Dolan', 'Chidi Chickwe']","['Fox Searchlight Pictures', 'DNA Films', 'Dune Entertainment', 'Film4 Productions']",1,['GB'],['en'],tt1334260,6.858,1960,Released
7,2010-03-20,Tekken,30000000,967000,92,"['Crime', 'Drama', 'Action', 'Thriller', 'Science Fiction']","In the year of 2039, after World Wars destroy much of the civilization as we know it, territories are no longer run by governments, but by corporations; the mightiest of which is the Mishima Zaibatsu. In order to placate the seething masses of this dystopia, Mishima sponsors Tekken, a tournament in which fighters battle until only one is left standing.",Survival is no game,['Dwight H. Little'],"['Jon Foo', 'Kelly Overton', 'Cary-Hiroyuki Tagawa', 'Ian Anthony Dale', 'Luke Goss', 'Lateef Crowder', 'Mircea Monroe', 'Tamlyn Tomita', 'Cung Le', 'Candice Hillebrand', 'Marian Zapico', 'Darrin Henson', 'Anton Kasabov', 'Taiyo Sugiura', 'Jae Hee', 'Gary Ray Stearns', 'Jonathan Kowalsky', 'Gary Daniels', 'Cassie Shea Watson']","['Namco', 'Light Song Films']",1,"['US', 'JP', 'CN']","['ja', 'zh', 'en']",tt0411951,5.41,576,Released
8,1978-06-01,Good Guys Wear Black,1000000,18300000,95,['Action'],"The former leader of a commando rescue attempt into Vietnam tries to discover why his squad members are being murdered, one-by-one, after the war is over.",Chuck Norris is John T. Booker and Booker is fighting back.,['Ted Post'],"['Chuck Norris', 'Anne Archer', 'Lloyd Haynes', 'James Franciscus', 'Dana Andrews', 'Soon-Tek Oh', 'Jim Backus', 'Lawrence P. Casey', 'Tony Mannino', 'Virginia Wing', 'Stack Pierce', 'Kathy McCullen', 'Eric Lee']",[],1,['US'],['en'],tt0079227,5.458,60,Released
9,1978-09-01,The Legacy,2500000,11364985,102,['Horror'],A couple attempts to unravel a sinister plot within the English countryside estate of a dying man who has gathered an eclectic and notable group of house guests.,It is a birthright of living death...,['Richard Marquand'],"['Katharine Ross', 'Sam Elliott', 'Roger Daltrey', 'John Standing', 'Ian Hogg', 'Margaret Tyzack', 'Charles Gray', 'Lee Montague', 'Hildegard Neil', 'Marianne Broome', 'Patsy Smart', 'William Abney', 'Mathias Kilroy', 'Reg Harding']",['Universal Pictures'],1,"['GB', 'US']",['en'],tt0079450,5.292,48,Released
