,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,,a goned man,40,40,9,[],Meditation about man,drama,[],[],[],1,[],[],,0.0,0
1,2021-11-30,Bautista,1,5,0,"['Action', 'Comedy', 'Family', 'Music']",,,['Jacinto Montero Mendoza'],[],[],1,['AR'],"['en', 'es']",,0.0,0
