,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2010-01-01,Ca$h,7000000,46488,108,"['Crime', 'Thriller', 'Comedy', 'Mystery']","A stroke of good luck turns lethal for Sam Phelan and his wife Leslie when they are faced with a life-changing decision that brings strange and sinister Pyke Kubic to their doorstep. As Pyke leads Sam and Leslie on a tumultuous adventure through the streets of Chicago, each are pulled deeper and deeper into a desperate spiral of deception and violence – all in the name of money.",,[],"['Sean Bean', 'Chris Hemsworth', 'Victoria Profeta', 'Thampy Antony', 'Mike Starr', 'Michael Mantell', 'Paul Sanchez', 'Peggy Roeder', 'Glenn Plummer', 'Larry Neumann Jr.', 'Christian Stolte', 'Jacqueline Williams']","['Immortal Thoughts', 'Three Good Men']",1,['US'],"['fr', 'en']",tt1106860,5.9,198,Released
1,1942-10-21,For Me and My Gal,802000,4371000,104,"['Music', 'Romance', 'War']","Two vaudeville performers fall in love, but find their relationship tested by the arrival of WWI.",She's a Yankee Doodle Girlie!,['Busby Berkeley'],"['Judy Garland', 'Gene Kelly', 'George Murphy', 'Mártha Eggerth', 'Ben Blue', 'Stephen McNally', 'Lester Dorr', 'Ernie Alexander', 'Hooper Atchley', 'Walter Baldwin', 'Gurney Bell', 'John Breen', 'Ken Darby', 'George Davis', 'Bill Days', 'John Dilson', 'Jon Dodson', 'Ruth Dwyer', 'Mickey Golden', 'Al Hill', 'Robert Homans', 'Shep Houghton', 'Gladden James', ""The King's Men"", 'Ben Lessy', 'Bud Linn', 'Jay Meyers', 'Jay Moffett', 'Lucille Norman', 'Nestor Paiva', 'Edward Peil Sr.', 'John J. Pershing', 'Addison Richards', 'Rad Robinson', 'Anne Rooney', 'Franklin D. Roosevelt', 'Harry Rosenthal', 'William Tannen', 'Libby Taylor', 'Bryant Washburn', 'Jasper Weldon', 'Betty Wells', 'Dave Willock', 'Woodrow Wilson', 'Keenan Wynn', 'Joe Yule']",['Metro-Goldwyn-Mayer'],1,['US'],['en'],tt0034746,6.6,35,Released
2,2010-07-13,The Sorcerer's Apprentice,150000000,215283742,109,"['Fantasy', 'Adventure', 'Action']","Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",It's The Coolest Job Ever.,['Jon Turteltaub'],"['Nicolas Cage', 'Jay Baruchel', 'Alfred Molina', 'Teresa Palmer', 'Toby Kebbell', 'Omar Benson Miller', 'Monica Bellucci', 'Alice Krige', 'Jake Cherry', 'James A. Stephens', 'Gregory Woo', 'Wai Ching Ho', 'Jason R. Moore', 'Robert Capron', 'Peyton List', 'Sándor Técsy', 'Marika Daciuk', 'Nicole Ehinger', 'Adriane Lenox', 'Ethan Peck', 'Manish Dayal', 'Oscar A. Colon', 'Joe Lisi', 'Victor Cruz', 'Melissa Gallagher', 'Parisa Fitz-Henley', 'Brandon Gill', 'Henry Yuk', 'Jordan Johnston', 'Izuchukwu Mozie', 'Amit Soni', 'Maha Chehlaoui', 'Adria Baratta', 'Rosie Moss', 'Ian Alda', 'Ian McShane', 'William Devlin']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Saturn Films', 'Broken Road Productions', 'Junction Entertainment']",1,['US'],['en'],tt0963966,6.082,4368,Released
3,2010-01-29,Saint John of Las Vegas,3800000,111731,84,['Comedy'],An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,,['Hue Rhodes'],"['Steve Buscemi', 'Romany Malco', 'Sarah Silverman', 'Peter Dinklage', 'Tim Blake Nelson', 'John Cho', 'Emmanuelle Chriqui']",[],1,['US'],['en'],tt1276105,5.8,38,Released
4,1959-06-18,The Nun's Story,3500000,12800000,149,['Drama'],"After leaving a wealthy Belgian family to become a nun, Sister Luke struggles with her devotion to her vows during crisis, disappointment, and World War II.","From the very beginning, she was not like the others...",['Fred Zinnemann'],"['Audrey Hepburn', 'Peter Finch', 'Edith Evans', 'Peggy Ashcroft', 'Dean Jagger', 'Mildred Dunnock', 'Beatrice Straight', 'Patricia Collinge', 'Rosalie Crutchley', 'Ruth White', ""Barbara O'Neil"", 'Margaret Phillips', 'Patricia Bosworth', 'Colleen Dewhurst', 'Stephen Murray', 'Lionel Jeffries', 'Niall MacGinnis', 'Eva Kotthaus', 'Molly Urquhart', 'Dorothy Alison', 'Jeanette Sterke', 'Errol John', 'Diana Lambert', 'Orlando Martins', 'Penelope Horner', 'Charles Lamb', 'Ave Ninchi', ""Richard O'Sullivan"", 'Frank Singuineau', 'Elsa Albani', 'Gabriella Andreini', 'Juan Aymerich', 'Giovanna Galletti']",['Warner Bros. Pictures'],1,['US'],"['en', 'la', 'sw']",tt0053131,7.109,129,Released
5,2007-12-21,Ирония судьбы. Продолжение,5000000,55635037,125,"['Comedy', 'Romance']","Zhenya and Nadya go their separate ways. Nadya stuck with her bureaucrat boyfriend, married him and had a daughter, also called Nadya. Zhenya married and had a son, Konstantin. Both later divorced.  More than 30 years later, Konstantin ends up drunk in the flat where the younger Nadya finds him. He is there as part of a convoluted ruse by his father's friends to get Zhenya back into the arms of the woman with whom he shared a magical night. The waylaid son is the bait to get Zhenya back to Leningrad, now called St. Petersburg. One romance is rekindled and another between the son and daughter is struck up.",,[],"['Konstantin Khabenskiy', 'Elizaveta Boyarskaya', 'Sergei Bezrukov', 'Andrey Myagkov', 'Yuriy Yakovlev', 'Barbara Brylska', 'Mikhail Efremov', 'Roman Madyanov', 'Aleksandr Robak', 'Konstantin Murzenko', 'Valentina Talyzina', 'Aleksandr Shirvindt', 'Aleksandr Belyavskiy', 'Ville Haapasalo', 'Evgeniya Dobrovolskaya', 'Igor Savochkin', 'Viktor Verzhbitskiy', 'Anna Semenovich', 'Nina Ruslanova', 'Inga Strelkova-Oboldina', 'Dato Bakhtadze', 'Sergey Rubeko', 'Vyacheslav Titov', 'Tatyana Pletneva', 'Grigory Ivanets', 'Aleksandr Tyutryumov', 'Aleksandr Zuev', 'Larisa Luppian', 'Valeriy Barinov', 'Oksana Bazilevich', 'Aleksandr Vorobyov', 'Marina Yakovleva', 'Aleksandra Skachkova']","['Bazelevs Production', 'First Channel']",2,['RU'],['ru'],tt0987918,4.846,65,Released
6,1985-05-15,Mishima: A Life in Four Chapters,5000000,502758,121,['Drama'],"A fictional account of the life of Japanese author Yukio Mishima told in four parts. The first three parts relate events in three of his novels: The Temple of the Golden Pavilion, Kyoko's House, and Runaway Horses. The last part depicts the events of 25th November 1970.","On November 25, 1970, Japan's greatest author Yukio Mishima commited an act that shocked the literary world...",[],"['Ken Ogata', 'Go Riju', 'Masayuki Shionoya', 'Hiroshi Mikami', 'Junkichi Orimoto', 'Masato Aizawa', 'Junya Fukuda', 'Shigeto Tachihara', 'Yuki Nagahara', 'Yuki Kitazume', 'Haruko Katô', 'Yasosuke Bando', 'Hisako Manda', 'Naomi Oki', 'Miki Takakura', 'Imari Tsujikoichi Sato', 'Koichi Sato', 'Kenji Sawada', 'Reisen Ri', 'Setsuko Karasuma', 'Tadanori Yokoo', 'Yasuaki Kurata', 'Mitsuru Hirata', 'Toshiyuki Nagashima', 'Hiroshi Katsuno', 'Naoya Makoto', 'Hiroki Ida', 'Jun Negami', 'Ryō Ikebe', 'Toshio Hosokawa', 'Hideo Fukuhara', 'Eimei Esumi', 'Minoru Hodaka', 'Shôichirô Sakata', 'Ren Ebata', 'Yasuhiro Arai', 'Fumio Mizushima', 'Shinji Miura', 'Sachiko Akagi', 'Tsutomu Harada', 'Mami Okamoto', 'Kimiko Ito', 'Kojiro Oka', 'Tatsuya Hiragaki', 'Shinichi Nosaka', 'Sachiko Hidari', 'Roy Scheider', 'Chishū Ryū', 'Naoko Ôtani', 'Yuichi Sato']","['Lucasfilm Ltd.', 'American Zoetrope', 'Tristone Entertainment Inc.', 'M Company']",1,"['JP', 'US']","['en', 'ja']",tt0089603,7.834,199,Released
7,1982-04-02,Silent Rage,4500000,10500000,103,"['Action', 'Horror', 'Science Fiction', 'Romance']","A mentally ill man in a small Texas town goes on a killing rampage and is fatally wounded by police. When doctors use an experimental serum to bring him back to life, the killer develops superhuman strength and the town sheriff must pursue him.","He's an indestructible man fused with powers beyond comprehension. An unstoppable terror who in one final showdown, will push Chuck Norris to his limits. And beyond.",['Michael Miller'],"['Chuck Norris', 'Ron Silver', 'Steven Keats', 'Toni Kalem', 'William Finley', 'Brian Libby', 'Stephen Furst', 'Stephanie Dunnam', 'Joyce Ingle', 'Lillette Zoe Raley', 'Linda Tatum', 'Kathleen Lee', 'Desmond Dhooge', 'Joe Farago', 'Paula Selzer', 'Sandy Lang', 'Sonny Jones', 'Russel Higgenbotham', 'Eddie Galt', 'David Unger']","['Columbia Pictures', 'Topkick Productions']",1,['US'],['en'],tt0084684,5.988,126,Released
8,1952-02-16,The Greatest Show on Earth,4000000,36000000,152,"['Drama', 'Family', 'Romance']","To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.","The Heartbeat Story of Circus People, Filmed with the Cooperation of Ringling Bros. - Barnum and Bailey Circus!",['Cecil B. DeMille'],"['Betty Hutton', 'Cornel Wilde', 'Charlton Heston', 'Dorothy Lamour', 'Gloria Grahame', 'James Stewart', 'Henry Wilcoxon', 'Lyle Bettger', 'Lawrence Tierney', 'Emmett Kelly', 'Cucciola', 'Robert Carson', 'John Kellogg', 'Julia Faye', 'John Ringling North', 'Lou Jacobs', 'Brad Jackson', 'Frank Wilcox', 'Lillian Albertson', 'Milton Kibbee', 'Davison Clark', 'Dorothy Adams', 'Arthur Q. Bryan', 'Bess Flowers', 'Bing Crosby', 'Bob Hope', 'Mona Freeman', 'Kathleen Freeman', 'William Boyd', 'Beverly Washburn', 'Lee Aaker', 'Erville Alderson', 'Oliver Blake', 'Franklyn Farnum', 'Nancy Gates', 'Bob Crosby', 'John Ridgely', 'Lane Chandler', ""Edmond O'Brien"", 'Eric Alden', 'Noel Neill', 'Syd Saylor', 'Chuck Hamilton', 'Daisy Earles', 'Luce Potter', 'Angelo Rossitto', 'Antoinette Concello', 'Tuffy Genders', 'Kay Wiley']",['Paramount'],1,['US'],"['en', 'ru']",tt0044672,6.359,181,Released
9,2010-07-15,Inception,160000000,825532764,148,"['Action', 'Science Fiction', 'Adventure']","Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",Your mind is the scene of the crime.,['Christopher Nolan'],"['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ken Watanabe', 'Tom Hardy', 'Elliot Page', 'Dileep Rao', 'Cillian Murphy', 'Tom Berenger', 'Marion Cotillard', 'Pete Postlethwaite', 'Michael Caine', 'Lukas Haas', 'Talulah Riley', 'Tohoru Masamune', 'Taylor Geare', 'Claire Geare', 'Johnathan Geare', 'Yuji Okumoto', 'Earl Cameron', 'Ryan Hayward', 'Miranda Nolan', 'Russ Fega', 'Tim Kelleher', 'Coralie Dedykere', 'Silvie Laguna', 'Virgile Bramly', 'Nicolas Clerc', 'Jean-Michel Dagory', 'Marc Raducci', 'Tai-Li Lee', 'Magnus Nolan', 'Helena Cullinan', 'Mark Fleischmann', 'Shelley Lang', 'Adam Cole', 'Jack Murray', 'Kraig Thornber', 'Angela Nathenson', 'Natasha Beaumont', 'Carl Gilliard', 'Jill Maddrell', 'Alex Lombard', 'Nicole Pulliam', 'Peter Basham', 'Michael Gaston', 'Felix Scott', 'Andrew Pleavin', 'Lisa Reynolds', 'Jason Tendell', 'Jack Gilroy', 'Shannon Welles', 'Daniel Girondeaud']","['Warner Bros. Pictures', 'Legendary Pictures', 'Syncopy']",1,"['GB', 'US']","['en', 'ja', 'sw']",tt1375666,8.358,32480,Released
