,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2016-09-22,Storks,70000000,182379278,87,"['Adventure', 'Animation', 'Comedy', 'Family']","Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...",Find Your Flock,"['Doug Sweetland', 'Nicholas Stoller']","['Andy Samberg', 'Katie Crown', 'Kelsey Grammer', 'Keegan-Michael Key', 'Anton Starkman', 'Jennifer Aniston', 'Ty Burrell', 'Stephen Kramer Glickman', 'Danny Trejo', 'Awkwafina', 'Ike Barinholtz', 'Jorma Taccone', 'Christopher Nicholas Smith', 'Amanda Lund']","['Warner Bros. Pictures', 'Warner Animation Group', 'RatPac Entertainment']",1,['US'],['en'],tt4624424,6.6,2030
1,2015-03-26,Чародей равновесия. Тайна Сухаревой башни,1133865,8442829,76,"['Animation', 'Family', 'Fantasy', 'History']","In the late 17th century Russia, a dark magician arrives at the capital in search of the ultimate power hidden within the Magic Worlds, the entrance to which is located inside the Sukharev Tower and is tightly guarded by Jacob Bruce, the Wizard of Balance. When Jacob's apprentice Petya and daughter Margarita accidentally rip apart the ancient manuscript that is the source of his powers, they must venture into the Magic Worlds to restore it.",Historical  fantasy for kids and adults,['Sergey Seregin'],"['Prokhor Chekhovskoy', 'Olga Shorokhova', 'Alexander Taranzhin', 'Vadim Demchog', 'Diomid Vinogradov', 'Stanislav Duzhnikov', 'Alla Sannikova', 'Sergey Gabrielyan', 'Alexey Yemtsov', 'Alexey Ivashchenko', 'Aleksandr Chutko', 'Natalya Kulinkina', 'Darya Melnikova', 'Larisa Brokhman', 'Dmitry Filimonov', 'Evgeniya Dmitrieva', 'Mikhail Tikhonov']",['Master-Film'],1,['RU'],['ru'],tt5157420,6.5,1
2,2018-10-03,A Star Is Born,36000000,433888866,136,"['Drama', 'Romance', 'Music']","Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",,['Bradley Cooper'],"['Bradley Cooper', 'Lady Gaga', 'Sam Elliott', 'Andrew Dice Clay', 'Rafi Gavron', 'Anthony Ramos', 'Dave Chappelle', 'Marlon Williams', 'Brandi Carlile', 'Ron Rifkin', 'Barry Shabaka Henley', 'Michael D. Roberts', 'Michael Harney', 'Rebecca Field', 'Willam Belli', 'Greg Grunberg', 'D.J. ""Shangela"" Pierce', 'Eddie Griffin', 'Drena De Niro', 'Jacob Schick', 'Gabe Fazio', 'Luenell', 'Lukas Nelson', 'Anthony LoGerfo', 'Corey McCormick', 'Logan Metz', 'Tato Melgar', 'Halsey', 'Alec Baldwin', 'Leandro De Niro Rodriguez', 'Joey Courteau', 'Hunter Goligoski']","['Malpaso Productions', 'Warner Bros. Pictures', 'Gerber Pictures', 'Thunder Road', 'Live Nation Productions', '22 & Green', 'Joint Effort']",1,['US'],['en'],tt1517451,7.511,10507
3,2016-06-24,The Shallows,17000000,119100758,86,"['Horror', 'Drama', 'Thriller']","When Nancy is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark. Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude.",What was once in the deep is now in the shallows.,['Jaume Collet-Serra'],"['Blake Lively', 'Óscar Jaenada', 'Janelle Bailey', 'Chelsea Moody', 'Angelo Josue Lozano Corzo', 'José Manuel Trujillo Salas', 'Brett Cullen', 'Sedona Legge', 'Pablo Calva', 'Diego Espejel', 'Ava Dean']","['Columbia Pictures', 'Ombra Films', 'Weimaraner Republic Pictures']",1,"['AU', 'ES', 'US']","['en', 'es']",tt4052882,6.358,4546
4,2016-09-08,Bilal: A New Breed of Hero,30000000,1750000,105,"['Action', 'Adventure', 'Animation', 'History']","A thousand years ago, one boy with a dream of becoming a great warrior is abducted with his sister and taken to a land far away from home. Thrown into a world where greed and injustice rule all, Bilal finds the courage to raise his voice and make a change. Inspired by true events, this is a story of a real hero who earned his remembrance in time and history.",The power of one,"['Ayman Jamal', 'Khurram H. Alavi']","['Adewale Akinnuoye-Agbaje', 'China Anne McClain', 'Ian McShane', 'Jacob Latimore', 'Cynthia Kaye McWilliams', 'Fred Tatasciore', 'Mick Wingert', 'Thomas Ian Nicholas', 'Jon Curry', 'Michael Gross', 'Al Rodrigo', 'Andre Robinson', 'Dave B. Mitchell', 'Sage Ryan', 'Mark Rolston', 'John Eric Bentley', 'Quinton Flynn']","['Resnick Interactive Development', 'Barajoun Entertainment']",1,['AE'],"['en', 'de']",tt3576728,6.824,125
5,2016-10-12,L'Odyssée,20000000,9722918,122,"['Adventure', 'Drama']","The aquatic adventure of the highly influential and fearlessly ambitious pioneer, innovator, filmmaker, researcher, and conservationist, Jacques-Yves Cousteau, covers roughly thirty years of an inarguably rich in achievements life.",,['Jérôme Salle'],"['Lambert Wilson', 'Pierre Niney', 'Audrey Tautou', 'Laurent Lucas', 'Benjamin Lavernhe', 'Vincent Heneine', 'Thibault de Montalembert', 'Roger Van Hool', 'Chloe Hirschman', 'Adam Neill', 'Olivier Galfione', 'Martin Loizillon', 'Ulysse Stein', 'Rafaël de Ferran', 'Chloe Williams', 'Gérard Watkins', 'Stephen Jennings', 'Michael Bundred', 'Donnet Dumas', 'Kevin Otto', 'Michael Kirch', 'Jean Teplitsky', 'Marius Du Plooy', 'Paul Snodgrass', 'Sue Dall', 'Daniele Tripepi', 'Katie Farringer', 'Olga Du Toit', 'Danijela Vukovic', 'Richard Antrobus', 'Tinarie Van Wyk-Loots', 'Morné Visser']","['Pan Européenne Production', 'Fidélité Films', 'Moana Films', 'Curiosa Films']",1,['FR'],"['fr', 'en', 'it']",tt1659619,6.8,358
6,2015-03-27,ഒരു വടക്കൻ സെൽഫി,670000,4700000,143,"['Comedy', 'Drama']","Umesh, a loafer, leaves his home town and goes to Chennai to become a film-maker when his father asks him to manage their grocery store. A selfie that he takes in Chennai changes his life forever.",,['G. Prajith'],"['Nivin Pauly', 'Manjima Mohan', 'Aju Varghese', 'Neeraj Madhav', 'Vijayaraghavan', 'Bhagath Manuel', 'Sreelakshmi', 'Santhosh Keezhattoor', 'Gourav Menon', 'Pradeep Kottayam', 'Vineeth Kumar', 'Ramesh Thilak', 'Bobby Simha', 'Unni Mukundan', 'Rajesh Sharma', 'Chethan Jayalal']","[""Cast N' Crew""]",1,['IN'],"['ml', 'ta']",tt4557014,6.339,31
7,2015-05-08,पीकू,5500000,22159216,123,"['Drama', 'Comedy']",A taxi driver is caught between a dysfunctional relationship between a woman and her father as he drives them to Kolkata.,Motion Se Hi Emotion.,['Shoojit Sircar'],"['Deepika Padukone', 'Amitabh Bachchan', 'Irrfan Khan', 'Jisshu Sengupta', 'Avijit Dutt', 'Moushumi Chatterjee', 'Raghubir Yadav', 'Akshay Oberoi', 'Swaroopa Ghosh']","['Rising Sun Films', 'MSM Motion Pictures', 'Saraswati Entertainment Creations Limited']",1,['IN'],['hi'],tt3767372,6.997,149
8,2016-04-08,Julieta,1490000,22468044,96,"['Drama', 'Romance']","The film spans 30 years in Julieta’s life from a nostalgic 1985 where everything seems hopeful, to 2015 where her life appears to be beyond repair and she is on the verge of madness.",,['Pedro Almodóvar'],"['Emma Suárez', 'Adriana Ugarte', 'Daniel Grao', 'Inma Cuesta', 'Darío Grandinetti', 'Michelle Jenner', 'Pilar Castro', 'Nathalie Poza', 'Susi Sánchez', 'Joaquín Notario', 'Priscilla Delgado', 'Blanca Parés', 'Ariadna Martín', 'Rossy de Palma', 'Sara Jiménez', 'Tomás del Estal', 'Mariam Bachir', 'Luis Iglesia', 'Lupe Roda', 'Monti Castiñeiras', 'María Mera', 'Paqui Horcajo', 'Cecilia Rivera', 'Ramón Ibarra', 'Mari Carmen Sánchez', 'Oscar Rus', 'Jorge Pobes', 'Cuco Usín', 'Fernando Iglesias', 'Carlos García Cambero', 'Liliana Niespial', 'Bimba Bosé', 'David Delfín', 'Elena Benarroch', 'Charles Centa', 'Lola García', 'Jimena Solano', 'Ramon Agirre']","['El Deseo', 'Canal+', 'TVE', 'Ciné+']",1,['ES'],['es'],tt4326444,6.997,748
9,2016-11-04,Bleed for This,6000000,6174491,116,['Drama'],"The inspirational story of World Champion Boxer Vinny Pazienza, who after a near fatal car crash, which left him not knowing if he'd ever walk again, made one of sports most incredible comebacks.",This is what the greatest comeback in sports history looks like,['Ben Younger'],"['Miles Teller', 'Aaron Eckhart', 'Katey Sagal', 'Ciarán Hinds', 'Ted Levine', 'Christine Evangelista', 'Amanda Clayton', 'Daniel Sauli', 'Tina Casciani', 'Gary Galone', 'Allie Marshall', 'Liz Carey', 'Julie Ann Dawson', 'Gia Skova', 'Jordan Gelber', 'Jay Leno', 'Stephanie McIntyre', 'Portland Helmich', 'Tanja Melendez Lynch', 'Susan Garibotto', 'Sully Erna', 'Gene Amoroso', 'Kimberly Howe', 'Dante Palminteri', 'Mark Burzenski', 'Ashley Tramonte', 'Keith Jeffrey', 'Tom DeNucci', 'Dicky Eklund Jr.', 'Arthur Hiou', 'Gary Tanguay', 'Noelle Trudeau', 'Mario Carneiro']","['Universal Pictures', 'Younger Than You', 'Sikelia Productions', 'Verdi Productions', 'Bruce Cohen Productions']",1,['US'],"['en', 'fr']",tt1620935,6.801,655
