,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2018-06-14,Gotti,10000000,4343227,106,"['Crime', 'Drama', 'History', 'Thriller']","John Gotti rises to the top of the New York underworld to become the boss of the Gambino crime family. His life takes a tumultuous turn as he faces tragedy, multiple trials and a prison sentence.",He showed the world who's boss.,['Kevin Connolly'],"['John Travolta', 'Spencer Lofranco', 'Kelly Preston', 'Pruitt Taylor Vince', 'William DeMeo', 'Leo Rossi', 'Chris Kerson', 'Stacy Keach', 'Ashley Drew Fisher', 'Jordan Trovillion', 'Nik Pajic', 'Chris Mulkey', 'Greg Procaccino', 'Donald John Volpenhein', 'Andrew Fiscella', 'Megan Leonard', 'Nico Bustamante', 'Carter Anderson', 'Kealy Welage', 'Sal Rendino', 'Tyler Jon Olson', 'Patrick Borriello', 'Luis Da Silva Jr.', 'Lydia Hull', 'Robert Pavlovich', 'Michael Woods', 'Jay Seals', 'Ashley Cusato', 'Shea Buckner', 'Victor Gojcaj', 'Michael Cipiti', 'Joe Gelchion', 'Ruthy Froch', 'Tony Luke Jr.', 'Nick Loren', 'Anita Farmer Bergman', 'Adam Hicks', 'Brian ""Wolfman Black"" Bowman', 'Lea Hutton Beasmore', 'Peter Gaudio', 'Ken Strunk', 'Charles Poole', 'Chris Victor', 'James Siderits', 'Kyle Stefanski', 'Myra Zimmerman Grubbs', 'Jim Gloyd', 'John Merolla', 'Alec Usleaman', 'Michael Lee Bailey', 'Bryan Kruse', 'Robert Gerding', 'John W. Harden', 'John Newsom', 'Michael G Wirick', 'Juliane Collins', 'Tonya Roberts', 'Kathlene Ashcraft', 'Chase Dunnette', 'Ming Wang']","['EFO Films', 'Highland Film Group', 'Michael Fiore Films']",1,['US'],['en'],tt1801552,5.333,519
1,2015-06-13,The Girl in the Book,8245,81379,86,['Drama'],The story of a young writer's transformation when her past invades her present.,She's ready to reclaim her story,['Marya Cohn'],"['Emily VanCamp', 'Michael Nyqvist', 'Ana Mulvoy-Ten', 'Talia Balsam', 'Ali Ahn', 'David Call', 'Michael Cristofer', 'Courtney Daniels', 'Mason Yam', 'Eric Tabach']",['Varient Busted Buggy Entertainmen'],1,['US'],['en'],tt2980554,5.9,132
2,2017-05-25,The Man with the Iron Heart,32679734,4412639,120,"['War', 'Action', 'History', 'Thriller']","With the Third Reich at its peak in 1942, the Czech resistance in London plans the most ambitious military operation of WWII –  Anthropoid. Two young recruits are sent to Prague to assassinate the most ruthless Nazi leader – Reinhardt Heydrich, head of the SS, the Gestapo and the architect of the Final Solution.",The true story of how the architect of the Holocaust was assassinated,['Cédric Jimenez'],"['Jason Clarke', 'Rosamund Pike', ""Jack O'Connell"", 'Jack Reynor', 'Mia Wasikowska', 'Stephen Graham', 'Barry Atsma', 'Geoff Bell', 'Enzo Cilenti', 'David Horovitch', 'Abigail Lawrie', 'David Rintoul', 'Ian Redford', 'Adam Nagaitis', 'Céline Sallette', 'Gilles Lellouche', 'Steve Evets', 'Noah Jupe', 'Volker Bruch', 'Oscar Kennedy', 'Vernon Dobtcheff', 'Paul Brennen', 'Luca Fiorilli', 'Krisztina Goztola', 'Lloyd Owen', 'Bart Edwards', 'Jim Sturgeon', 'Peter Sztojanov Jr.']","['France 2 Cinéma', 'Canal+', 'The Weinstein Company', 'Echo Lake Entertainment', 'Mars Films', 'Carmel Productions', 'France Télévisions', 'FilmNation Entertainment', 'Nexus Factory', 'Ciné+', 'Taxshelter. be', 'BNP Paribas Fortis', 'Red Crown Productions', 'Légende Films', 'C2M Productions', 'Cutting Edge Group', 'Lantern Entertainment', 'HHHH']",1,"['BE', 'CZ', 'FR', 'GB', 'US']","['de', 'en']",tt3296908,6.556,657
3,2013-05-15,Some Bears,12,-12,8,[],A young man slips into a world of delusion after being forced to leave his area of comfort. And bears.,"Bears, known in the wild for their cuddliness",['Kiernan Mooney'],"['Mike Knapik', 'Jersey Clark', 'Liz Baker']",[],1,['US'],['en'],,7.0,2
4,2014-11-28,എയ്ഞ്ചല്‍സ്,300000,400000,109,"['Mystery', 'Thriller']",Hameem Haider (Indrajith) is a police officer who meets with an accident while investigating a series of murders and is forced to take a break from his duties. Years later the unsolved murders are picked up by a reality TV show.,,['Jean Markose'],"['Indrajith Sukumaran', 'Asha Sarath', 'Joy Mathew', 'Baiju Santhosh', 'Prem Prakash', 'Anjali Aneesh Upasana', 'Vijayakumar', 'Lakshmi Priyaa', 'Dinesh Panicker', 'Aneesh G Menon', 'Thara Kalyan', 'Indrans', 'Parvathy Krishna']",['Cloud4Cinema'],1,['IN'],['ml'],tt3788918,5.5,7
5,2018-12-25,On the Basis of Sex,20000000,38673750,120,"['Drama', 'History']",Young lawyer Ruth Bader Ginsburg teams with her husband Marty to bring a groundbreaking case before the U.S. Court of Appeals and overturn a century of sex discrimination.,Her story made history,['Mimi Leder'],"['Felicity Jones', 'Armie Hammer', 'Justin Theroux', 'Sam Waterston', 'Kathy Bates', 'Cailee Spaeny', 'Callum Shoniker', 'Jack Reynor', 'Stephen Root', 'Ronald Guttman', 'Chris Mulkey', 'Gary Werntz', 'Francis X. McCarthy', 'Ben Carlson', 'Ruth Bader Ginsburg', 'Amanda MacDonald', 'Karl Graboshas', 'Angela Galuppo', 'Joe Cobden', 'Dawn Ford', 'Michael Dickson', 'Holly Gauthier-Frankel', 'Jeff Lillico', 'Arthur Holden', 'Gabrielle Graham', 'Wendy Crewson', 'Callum Shoniker']","['Participant', 'Focus Features', 'Robert Cort Productions']",1,['US'],['en'],tt4669788,7.424,874
6,2016-05-11,Café Society,30000000,43763247,97,"['Comedy', 'Drama', 'Romance']","The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant café society that defined the spirit of the age.",Anyone who is anyone will be seen at Café Society.,['Woody Allen'],"['Jesse Eisenberg', 'Kristen Stewart', 'Steve Carell', 'Blake Lively', 'Parker Posey', 'Corey Stoll', 'Jeannie Berlin', 'Ken Stott', 'Anna Camp', 'Paul Schneider', 'Stephen Kunken', 'Sari Lennick', 'Tony Sirico', 'Sheryl Lee', 'Richard Portnow', 'Todd Weeks', 'Paul Schackman', 'Jodi Carlisle', 'Laurel Griggs', 'Saul Stein', 'Craig Walker', 'Gabriel Millman', 'Edward James Hyland', 'John Doumanian', 'Brendan Burke', 'Don Stark', 'Gregg Binkley', 'Anthony DiMaria', ""Shae D'Lyn"", 'Steve Routman', 'William H. Burns', 'Tyler Reid', 'Lev Gorn', 'William Benvanides', 'Steve Rosen', 'Kaili Vernoff', 'David Pittu', 'Taylor Carr', 'Rob Joseph Leonard', 'Lauren Susan', 'Courtney C. Clark', 'Debra Lord Cooke', 'Maurice Sonnenberg', 'Elissa Piszel', 'Sebastian Tillinger', 'Bettina Bilger', 'Kelly Rohrbach', 'Raymond Franza', 'Michael Elian', 'Kat Edmonson', 'Rob Ashkenas', 'Pedro Chomnalez', 'Kaylyn Sanchez', 'Paul Hummel', 'Cecelia Riddett', 'Stephen DeRosa', 'Armen Garo', 'Tom Kemp', 'Nick Plakias', 'Katrine Hoyt']","['Gravier Productions', 'FilmNation Entertainment', 'Perdido Productions', 'Amazon Studios']",1,['US'],['en'],tt4513674,6.457,2442
7,2017-06-28,Baby Driver,34000000,226945087,113,"['Action', 'Crime']","After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",All you need is one killer track.,['Edgar Wright'],"['Ansel Elgort', 'Kevin Spacey', 'Lily James', 'Jon Hamm', 'Jamie Foxx', 'Eiza González', 'Jon Bernthal', 'Flea', 'CJ Jones', 'Sky Ferreira', 'Lanny Joon', 'R. Marcos Taylor', 'Micah Howard', 'Morgan Brown', 'Morse Diggs', 'Lance Palmer', 'Hudson Meek', 'Viviana Chavez', 'Hal Whiteside', 'Brigitte Kali Canales', 'Patrick R. Walker', 'Ben VanderMey', 'David Robert Lewis', 'Big Boi', 'Killer Mike', 'Brogan Hall', 'Allison King', 'Andy McDermott', 'Christopher Beanland', 'Andrea Frye', 'Thomas E. Haynes', 'Russell B. Spencer', 'Cynne Simpson', 'Keith Hudson', 'Sidney Sewell', 'Thurman Sewell', 'Elijah Everett', 'Jon Spencer', 'Wilbur Fitzgerald', 'Jeff Chase', 'Shellita Boxie', 'Marshall Choka', 'Juliette Sicard', 'Marvin E. West', 'Connie Lee', 'James Blackshear', 'Erica Frene', 'Duke Jackson', 'Trey McGriff', 'Donald K. Overstreet', 'Danny Le Boyer', 'Mark Smith', 'Kenneth Manos', 'Kent Wagner', 'Whit Whitman', 'Perry Zulu Jr.']","['Big Talk Productions', 'Working Title Films']",1,['GB'],['en'],tt3890160,7.457,13704
8,2016-09-09,The Birth of a Nation,8500000,15861566,120,['Drama'],"Nat Turner, a former slave in America, leads a liberation movement in 1831 to free African-Americans in Virginia that results in a violent retaliation from whites.",The Untold Story of Nat Turner,['Nate Parker'],"['Nate Parker', 'Armie Hammer', 'Aja Naomi King', 'Jackie Earle Haley', 'Penelope Ann Miller', 'Gabrielle Union', 'Mark Boone Junior', 'Aunjanue Ellis', 'Dwight Henry', 'Esther Scott', 'Roger Guenveur Smith', 'Jeryl Prescott', 'Colman Domingo', 'Dominic Bogart', 'Jason Stuart', 'Katie Garfield', 'Jayson Warner Smith', 'Steve Coulter', 'Aiden Flowers', 'Dane Davenport', 'Chiké Okonkwo', 'Tony Espinosa', 'Kai Norris', 'Chris Greene', 'Kelvin Harrison Jr.', 'Justin Randell Brooke', 'Ryan Mulkay', 'Allen Phoenix', 'Vincent Anthony', 'Bobby Batson', 'Damon Bellmon', 'Gregory Black', 'Alkoya Brunson', 'Anthony Bryant', 'Victoria Budkey', 'Sheila Cochran', 'Logan Coffey', 'Kemuel Crossty', 'Nicole Davis', 'Morgen Dukes', 'Shannon Edwards', 'Brad Schmidt']","['Phantom Four', 'Mandalay Pictures', 'Bron Studios', 'Tiny Giant Entertainment']",1,['US'],['en'],tt4196450,6.524,475
9,2016-11-04,Loving,9000000,8996802,123,"['Drama', 'Romance']","The story of Richard and Mildred Loving, an interracial couple, whose challenge of their anti-miscegenation arrest for their marriage in Virginia led to a legal battle that would end at the US Supreme Court.",All love is created equal,['Jeff Nichols'],"['Joel Edgerton', 'Ruth Negga', 'Michael Shannon', 'Marton Csokas', 'Nick Kroll', 'Bill Camp', 'Sharon Blackwood', 'Alano Miller', 'Terri Abney', 'David Jensen', 'Jon Bass', 'Christopher Mann', 'Winter-Lee Holland', 'Michael Abbott Jr.', 'Chris Greene', 'Will Dalton', 'Matt Malloy', 'Andrene Ward-Hammond', 'D.L. Hopkins', 'Jennifer Joyner', 'Lance Lemon', 'Marquis Adonis Hazelwood', 'Brenan Young', 'Dalyn Cleckley', 'Quinn McPherson', 'Jevin Crochrell', 'Jordan Williams Jr.', 'Georgia Crawford', 'Micah Claiborne', 'Devin Cleckley', 'Pryor Ferguson', 'Karen Vicks', 'Scott Wichmann', 'Benjamin Loeh', 'Bridget Gethins', 'Mark Huber', 'James Matthew Poole', 'Coley Campany', 'Sheri Lahris', 'Jordan Dickey', 'Coby Batty', 'Chris Condetti', 'Logan J. Woolfolk', 'Robert Haulbrook', 'Keith Tyree', 'James Nevins', 'W. Keith Scott', 'Tom Lancaster', 'Lonnie M Henderson', 'Brian Thomas Wise', 'Ken Holliday', 'Terry Menefee Gau', 'Marc Anthony Lowe', 'Jay SanGiovanni', 'Tyrell Ford', 'James Atticus Abebayehu', 'Jim D. Johnston', 'Derick Newson', 'Miles Hopkins', 'Kenneth William Clarke', 'Robert Furner', 'Victoria Chavatel Jimison', 'Darrick Claiborne', 'Raymond H. Johnson', 'Dean Mumford', 'Rebecca Turner', 'Mike Shiflett', 'Greg Cooper', 'Michael Abbott Jr.', 'A. Smith Harrison', 'Keith Flippen', 'Jason Alan Cook']","['Big Beach', 'Tri-State Pictures', 'Raindog Films', 'Augusta Films']",1,"['GB', 'US']",['en'],tt4669986,6.702,825
10,2017-05-25,Baywatch,69000000,177856751,116,"['Comedy', 'Action', 'Crime']","Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.","Don't worry, summer is coming",['Seth Gordon'],"['Dwayne Johnson', 'Zac Efron', 'Priyanka Chopra Jonas', 'Alexandra Daddario', 'Jon Bass', 'Hannibal Buress', 'Kelly Rohrbach', 'Ilfenesh Hadera', 'Yahya Abdul-Mateen II', 'Oscar Nunez', 'Rob Huebel', 'Amin Joseph', 'Jack Kesy', 'Pamela Anderson', 'David Hasselhoff', 'Clem Cheung', 'Belinda', 'Charlotte McKinney', 'Izabel Goulart', 'Arian Foster', 'Vernon Davis', 'Eros Exarhiou', 'Maxie G. Rosales', 'Vincenzo Hinckley', 'Brandon Larracuente', 'Kelvin Witherspoon', 'Welder Santos', 'David Weiss', 'Damien LaRoy', 'Peter Anaya', 'Louis John Ruth', 'Brenda Lowe', 'Jackson Geach', 'Brandon Lee', 'James A. Sutton', 'Juliette Mathis', 'Samantha Harris', 'Shay Davila', 'Bria Danielle Davis', 'Ana Flavia Gavlak', 'Whitney Goin', 'Apollo GT', 'Lee Hodge', 'Angelique Kenney', 'Matthew Kosto', 'Gage Lawson', 'Kera Lynn', 'Casey McCullum', 'Logan Paul', 'Earl Poitier', 'Damon Preston', 'Kelly Róisín', 'Cody Scott', 'Haviland Stillwell', 'Zachary Vazquez', 'Barbara Vincent', 'Maegan Vogel', 'Acoryé White']","['Paramount', 'The Montecito Picture Company', 'Flynn Picture Company', 'Fremantle Productions', 'Seven Bucks Productions', 'Skydance Media', 'Uncharted']",1,['US'],['en'],tt1469304,6.111,7154
11,2012-05-10,Katari Veera Surasundarangi,1200000,2400000,0,[],"A man gets killed and finds himself in front of Yama, the god of death. In heaven, when he falls for Lord Indra's daughter, he is promptly sent back to Earth. Now, he sets out to avenge himself.",,['Suresh Krishna'],"['Upendra', 'Divya Spandana', 'Ambareesh', 'Sudeep', 'Ajay', 'Doddanna', 'Sridhar', 'Muthappa Rai', 'Balaraj', 'Suman Ranganathan', 'Rishika Singh', 'Ramanithu Chaudhary']",['Rockline Entertainments'],1,['IN'],['kn'],tt3129632,2.0,3
12,2017-06-22,Loving Vincent,5500000,42187665,95,"['Animation', 'Drama', 'Mystery', 'History']",A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.,"The truth is, we cannot speak other than by our paintings.","['Dorota Kobiela', 'Hugh Welchman']","['Douglas Booth', 'Eleanor Tomlinson', 'Robert Gulaczyk', 'Helen McCrory', 'Saoirse Ronan', ""Chris O'Dowd"", 'John Sessions', 'Jerome Flynn', 'Aidan Turner', 'Holly Earl', 'Cezary Łukaszewicz', 'Martin Herdman', 'James Greene', 'Bill Thomas', 'Josh Burdett', 'Robin Hodges', 'Carole Le Clanche', 'Graham Pavey', 'Shaun Newnham', 'Joe Stuckey', 'Piotr Pamuła', 'Bozena Berlinska-Bryzek', 'Anastazja Seweryn', 'Borys Dominiuk', 'Bartlomiej Sroka', 'Kamila Dyoubari', 'Przemyslaw Furdak', 'Adam Pabudzinski', 'Keith Heppenstall', 'Nina Supranionek', 'Marcin Sosinski', 'Robert Więckiewicz']","['Breakthru Films', 'PISF', 'Trademark Films', 'Good Deed Entertainment', 'Odra Film', 'Centrum Technologii Audiowizualnych']",1,"['GB', 'PL']",['en'],tt3262342,8.054,2144
13,2016-10-14,Kevin Hart: What Now?,9900000,23600000,96,['Comedy'],"Comedian Kevin Hart performs in front of a crowd of 50,000 people at Philadelphia's outdoor venue, Lincoln Financial Field.",The comedy event of the year.,"['Tim Story', 'Leslie Small']","['Kevin Hart', 'Halle Berry', 'Don Cheadle', 'Ed Helms', 'David Meunier', 'Peter Mensah', 'Joey Wells']","['Universal Pictures', 'HartBeat Productions']",1,['US'],['en'],tt4669186,6.534,221
