,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,1975-09-07,Bizim Aile,65700,214600,88,"['Comedy', 'Family', 'Drama']",A love story between a poor man and a rich girl. The rich girl's father tries to prevent their marriage and he declares a war against the poor boy's family.,Story of Yasar Usta and his family.,['Ergin Orbey'],"['Münir Özkul', 'Adile Naşit', 'Tarık Akan', 'Şener Şen', 'Halit Akçatepe', 'Ayşen Gruda', 'Itır Esen', 'Tuncay Akça', 'Tayfun Akalın', 'Ahmet Arıman', 'Selim Naşit', 'Cengiz Nezir', 'Nezahat Tanyeri', 'Caner Tüfek', 'Ahmet Sert', 'İlhan Hemşeri', 'Hayri Esen']","['Arzu Film', 'Yeni Stüdyo']",1,['TR'],['tr'],tt0456047,7.8,49
1,1979-09-07,Erkek Güzeli Sefil Bilo,98000,425000,80,"['Drama', 'Comedy']",Bilo is released from prison..,,['Ertem Eğilmez'],"['İlyas Salman', 'Şener Şen', 'Münir Özkul', 'Adile Naşit']",['Arzu Film'],1,['TR'],['tr'],tt1134817,6.579,19
2,1975-09-07,Bak Yeşil Yeşil,35000,124000,74,['Comedy'],Story of a singer who is in love..,,['Hulki Saner'],"['Ahmet Özhan', 'Şener Şen', 'Hale Soygazi']",['Saner Film'],1,['TR'],['tr'],tt0293764,4.5,4
3,1987-07-03,Das Schulgespenst,850000,150000,81,"['Family', 'Fantasy', 'Comedy']","Carola is a mischievous girl who doesn't care much for school- except for sports and recess, of course. Without her good friend Willi to keep her on the straight and narrow, she would really be in trouble. One day at school, Carola has an idea. She invents what she calls ""International Ghosts' Day"" and a ghost named ""Buh"" to go with it. When Buh turns out to be less-than-imaginary the two decide to switch places, with Buh taking on all the schoolwork, and Carola taking the opportunity to play practical jokes on all her friends...",,['Rolf Losansky'],"['Nicole Lichtenheldt', 'Ricardo Roth', 'Karin Düwel', 'Barbara Dittus', 'Dietmar Richter-Reinick', 'Rolf Ludwig', 'Walfriede Schmitt', 'Günter Schubert', 'Jörg Panknin', 'Carl Heinz Choynski', 'Evamaria Bath', 'Gertraud Kreissig', 'Ruth Kommerell', 'Wilfried Pucher', 'Waltraut Kramm', 'Theresia Wider', 'Brigitte Beier', 'Karin Beewen', 'Inge Noack', 'Martina Eitner-Acheampong']",['DEFA'],1,"['DE', 'XG']",['de'],tt0091908,8.5,3
4,2013-11-29,Bullett Raja,7,12,138,"['Action', 'Crime', 'Drama']","A common man who transforms into a gangster revolts against the very system he once obediently followed by declaring war on the police, the government, and the industrialists.",,['Tigmanshu Dhulia'],"['Saif Ali Khan', 'Sonakshi Sinha', 'Jimmy Shergill', 'Vidyut Jammwal', 'Gulshan Grover', 'Raj Babbar', 'Chunky Pandey']",['Selected Pictures'],1,['IN'],['hi'],tt2551378,5.87,27
5,2013-05-02,ഹോട്ടൽ കാലിഫോർണിയ,858572,382454,137,"['Comedy', 'Drama', 'Thriller']","Hotel California is an 2013 Malayalam action comedy film written by Anoop Menon and directed by Aji John, starring Jayasurya, Anoop Menon, Honey Rose, Maria Roy and Aparna Nair.",Welcome to the Hotel California.. it's a lovely place!,['Aji John'],"['Jayasurya', 'Anoop Menon', 'Honey Rose', 'Saiju Kurup', 'Mariya Roy', 'Shankar', 'Krishna', 'Joju George', 'P Balachandran', 'Nandhu', 'Sruthi Lakshmi', 'Thezni Khan', 'Sadiq', 'Aparna Nair', 'Babu Namboothiri', 'Manikuttan', 'Sukumari', 'Sudheesh', 'Narayanankutty', 'Noby Marcose', 'Krishna Prabha', 'Arun', 'Kani Kusruti', 'Kavitha Nair']",['Jairaj Release'],1,['IN'],"['hi', 'ml']",tt2899136,4.3,3
6,2007-10-29,Королёв,6000000,31000,130,['Drama'],"In the fall of 1938, the NKVD arrested Sergei Korolyov. Under torture, the investigators are trying to extract from him a confession of anti-Soviet activities, each time citing incriminating facts from the biography of the young scientist. Plunging into Korolev's memories, the viewer sees what an extraordinary and enthusiastic person he was, how much creative energy and vitality Sergei Pavlovich gave to the development of world cosmonautics.","Torture, trial, prison are the darkest pages in the life of a great scientist.",['Yuriy Kara'],"['Sergei Astahov', 'Aleksandr Luchinin', 'Natalya Fateeva', 'Viktoriya Tolstoganova', 'Sergei Yursky', 'Aleksandr Goloborodko', 'Roman Indyk', 'Denis Yakovlev', 'Sergei Larin', 'Aleksandr Bobrovskiy', 'Ilya Obolonkov', 'Roman Madyanov', 'Valentin Golubenko', 'Igor Lagutin', 'Raisa Ryazanova', 'Aleksandr Semchev', 'Volodymyr Horianskyi', 'Andrey Mezhulis', 'Villor Kuznetsov', 'Sergey Silkin', 'Roman Pahomov', 'Daniil Spivakovskiy', 'Svetlana Andropova', 'Irina Cherichenko', 'Stepan Starchikov', 'Oleg Komarov', 'Natalya Pozdnyakova', 'Nina Korniyenko', 'Innokentiy Tarabara', 'Sergey Koleshnya', 'Vera Peresvetova', 'Vladimir Kulikov']",[],1,['RU'],['ru'],tt1107828,1.0,1
7,2013-09-13,ग्रैंड मस्ती,4900000,19000000,137,"['Comedy', 'Romance']","Meet, Prem, and Amar look to have a blast at their college reunion, though they soon find themselves in another predicament.",The Masti Boys are Back,['Indra Kumar'],"['Ritesh Deshmukh', 'Vivek Oberoi', 'Aftab Shivdasani', 'Suresh Menon', 'Karishma Tanna', 'Manjari Fadnnis', 'Bruna Abdullah', 'Maryam Zakaria', 'Kainaat Arora', 'Sonalee Kulkarni', 'Pradeep Ram Singh Rawat']",['Maruti International'],2,['IN'],['hi'],tt2476154,4.8,27
8,1984-05-17,Impatto mortale,3000000,4000000,80,"['Action', 'Drama', 'Crime']",An Arizona policeman and his pilot buddy discover a scheme to rob Las Vegas slot machines by computer.,They Stacked the Deck in Vegas...It Almost Killed Them!,['Fabrizio De Angelis'],"['Bo Svenson', 'Fred Williamson', 'Marcia Clingan', 'Giovanni Lombardo Radice', 'Vincent Conte', 'Alain Blondeau', 'Alan Sylvain', 'Norma Thyssen', 'Karen de Witt', 'Rik Wallace', 'Bill Dunun', 'Genie Thompson', 'Wanita Brown', 'Don Champlin', 'Jeanne Marie', 'Janet Francis']",['European International Films'],1,['IT'],"['en', 'de', 'it']",tt0087461,5.6,4
9,1981-04-03,Als Unku Edes Freundin war,865000,925000,72,"['Drama', 'Family']","Ede falls in love with Unku, a girl from a travelling circus. Love cannot run smoothly however because Unku is a Gypsy. Various adventures take place before love is finally allowed to run its natural course.",,['Helmut Dziuba'],"['Jacqueline Ody', 'Axel Linder', 'Michael Falkenhagen', 'Nina Staritz', 'Tom Jahn', 'Martin Trettau', 'Christoph Engel', 'Lotte Loebinger', 'Gertraud Last', 'Christa Löser', 'Fritz Bartholdt', 'Gert Grasse', 'Wolfram Handel', 'Wolfgang Jaster', 'Heinz Klevenow Jr.', 'Günther Polensen', 'Harry Merkel', 'Arnim Mühlstädt', 'Eckhard Müller', 'Hans-Dieter Schlegel', 'Bodo Schmidt', 'Ralf-Friedrich Voß']",['DEFA'],1,"['XG', 'DE']",['de'],tt0082003,7.6,4
