,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2022-06-29,Minions: The Rise of Gru,85000000,924000000,87,"['Animation', 'Family']","A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",A villain will rise.,['Kyle Balda'],"['Pierre Coffin', 'Steve Carell', 'Russell Brand', 'Alan Arkin', 'Taraji P. Henson', 'Jean-Claude Van Damme', 'Lucy Lawless', 'Dolph Lundgren', 'Danny Trejo', 'Michelle Yeoh', 'Julie Andrews', 'Will Arnett', 'Steve Coogan', 'Jimmy O. Yang', 'Kevin Michael Richardson', 'John DiMaggio', 'Michael Beattie', 'Colette Whitaker', 'Raymond S. Persi', 'Debra Wilson', 'Bob Bergen', 'Beau Billingslea', 'David Chen', 'Will Collyer', 'Nisa Ward', 'Nora Wyman', 'Regina Taufen', 'Fred Tatasciore', 'Mindy Sterling', 'James Sie', 'Cathy Cavadini', 'Nev Scharrel', 'Carla Rempp', 'David J. Randolph', 'Alex Puccinelli', 'Benjamin Plessala', 'Levi Nunez', 'Amari McCoy', 'Dawnn Lewis', 'Sam Lavagnino', 'Evan Kishiyama', 'JP Karliak', 'Barbara Harris', 'Aaron Hendry', 'Ramone Hamilton', 'Isa Hall', 'Jake Green', 'Kellen Goff', 'Scarlett Estevez', 'Debi Derryberry', 'Antonio Raul Corbo', 'Meilee Condron']","['Universal Pictures', 'Illumination']",2,['US'],['en'],tt5113044,7.533,2285
1,2017-12-15,The Ballad of Lefty Brown,8000000,7856,105,['Western'],"Aging sidekick Lefty Brown has ridden with Eddie Johnson his entire life. But when a rustler kills Eddie, Lefty is forced from his partner’s shadow and must confront the ugly realities of frontier justice.",He never wanted to be the hero,['Jared Moshé'],"['Bill Pullman', 'Kathy Baker', 'Jim Caviezel', 'Tommy Flanagan', 'Peter Fonda', 'Diego Josef', 'Joseph Lee Anderson', 'Michael Spears', 'Dillinger Steele', 'Brian Henningsen', 'Emily Jones', 'Lexi Anastasia', 'Joe Anderson', 'Josiah Burdick', 'Duel Farnes', 'Tyson Gerhardt', ""Adam O'Byrne"", 'Lewis Pullman', 'Stephen Alan Seder', 'Travis W Bruyer', 'Scott McCauley', 'Karlee Jane', 'Mathieu Szymkowiak']","['Rival Pictures', 'Armian Pictures', 'Om Films', 'Higher Content']",1,['US'],['en'],tt4400994,6.3,150
2,2021-09-08,Dune,165000000,400671789,155,"['Science Fiction', 'Adventure']","Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",It begins.,['Denis Villeneuve'],"['Timothée Chalamet', 'Rebecca Ferguson', 'Oscar Isaac', 'Josh Brolin', 'Stellan Skarsgård', 'Dave Bautista', 'Sharon Duncan-Brewster', 'Stephen McKinley Henderson', 'Zendaya', 'Chang Chen', 'Charlotte Rampling', 'Jason Momoa', 'Javier Bardem', 'David Dastmalchian', 'Babs Olusanmokun', 'Golda Rosheuvel', 'Roger Yuan', 'Benjamin Clémentine', 'Souad Faress', 'Seun Shote', 'Neil Bell', 'Oliver Ryan', 'Stephen Collins', 'Charlie Rawes', 'Richard Carter', 'Benjamin Dilloway', 'Elmi Rashid Elmi', 'Tachia Newall', 'Gloria Obianyo', 'Fehinti Balogun', 'Dora Kápolnai-Schvab', 'Joelle', 'Jimmy Walker', 'Paul Bullion', 'Milena Sidorova', 'János Timkó', 'Jean Gilpin', 'Marianne Faithfull', 'Ellen Dubin']",['Legendary Pictures'],1,['US'],"['zh', 'en']",tt1160419,7.846,7928
3,2019-02-07,Cold Pursuit,60000000,76419755,119,"['Action', 'Crime', 'Thriller']","The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",Meet Nels Coxman. Citizen of the Year.,['Hans Petter Moland'],"['Liam Neeson', 'Tom Bateman', 'Tom Jackson', 'Laura Dern', 'Nicholas Holmes', 'Emmy Rossum', 'Domenick Lombardozzi', 'Julia Jones', 'William Forsythe', 'Michael Eklund', 'Benjamin Hollingsworth', 'Arnold Pinnock', 'Micheál Richardson', 'Bradley Stryker', ""David O'Hara"", 'Gus Halper', 'Raoul Max Trujillo', 'Michael Adamthwaite', 'Nathaniel Arcand', 'Elizabeth Thai', 'John Doman', 'Glen Gould', 'Ben Cotton', 'Glenn Wrage', 'Loretta Walsh', 'Wesley MacInnes', 'Elysia Rotaru', 'Jim Shield', 'Aleks Paunovic', 'Chris W. Cook', 'Venus Terzo', 'Nels Lennarson', 'Emily Maddison', 'Dani Alvarado', 'Victor Zinck Jr.', 'Ben Sullivan', 'Max Montesi', 'Glenn Ennis', 'Kyle Nobess', 'Mitchell Saddleback', 'Christopher Logan', 'Bart Anderson', 'Gary Sekhon', 'Michael Bean', 'Travis MacDonald', 'Manna Nichols', 'Peter Strand Rumpel']","['Canal+', 'Summit Entertainment', 'StudioCanal', 'Paradox Produksjon', 'Canadian Film or Video Production Tax Credit (CPTC)', 'Ciné+', 'Bona Film Group', 'Mas Films']",1,"['CA', 'FR', 'NO', 'GB', 'US']",['en'],tt5719748,5.724,2128
4,2018-09-03,Dragged Across Concrete,15000000,660132,159,"['Crime', 'Action', 'Thriller']","Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",Those who can't earn a living must find another way to provide,['S. Craig Zahler'],"['Mel Gibson', 'Vince Vaughn', 'Tory Kittles', 'Michael Jai White', 'Jennifer Carpenter', 'Laurie Holden', 'Fred Melamed', 'Udo Kier', 'Tattiawna Jones', 'Justine Warrington', 'Jordyn Ashley Olson', 'Myles Truitt', 'Vanessa Bell Calloway', 'Noel Gugliemi', 'Primo Allon', 'Matthew MacCaull', 'Thomas Kretschmann', 'Don Johnson', 'Clare Filipow', 'Richard Newman', 'Vivian Ng', 'Andrew Dunbar', 'Andres Soto', 'Tristan Jensen', 'Eric Bempong', 'Liannet Borrego', 'Mekhi Fester', 'Adam Tsekhman', 'Trezzo Mahoro', 'Dalias Blake', 'Giacomo Baessato', 'Jenn Griffin', 'Cardi Wong', 'Cameron Grierson', 'Emilio Merritt', 'Simon Chin', 'Paul Rogic', 'Matt Kennedy', 'Andrea Pizarro', 'Jasmine Lukuku', 'David Quinlan', 'Harry Han', 'Patrick Dodd', 'Veronika London', 'Jay Hindle', 'Bzhaun Rhoden']","['Unified Pictures', 'The Fyzz', 'Look to the Sky Films', 'Cinestate', 'Moot Point (Dragged) Productions', 'Realmbuilders Productions', 'Victory Square Technologies']",1,"['CA', 'US']","['en', 'es']",tt6491178,6.567,763
5,2018-07-13,Siberia,2000000,2006704,105,"['Crime', 'Romance', 'Thriller']","Lucas, a diamond trader who travels to Saint Petersburg to arrange a sale, discovers that his Russian business partner has left his hotel and gone to a small Siberian village, so Lucas also heads there to try find him.",This was not the plan.,['Matthew Ross'],"['Keanu Reeves', 'Ana Ularu', 'Pasha D. Lychnikoff', 'Boris Gulyarin', 'Ashley St. George', 'Elliot Lazar', 'Veronica Ferres', 'Vladimir Shklyar', 'Mikhail Bogdanov', 'Rafael Petardi', 'Darren Ross', 'Vitaliy Demens', 'James Alexander', 'Dmitry Chepovetsky', 'Kis Yurij', 'Aleks Paunovic', 'Vlado Stokanic', 'Molly Ringwald', 'Alex Kudrytsky', 'Cory Chetyrbok', 'Nazariy Demkowicz', 'Morgan Holmstrom', 'Rayna Esposito', 'Lindsy Baudry', 'Bradley Sawatzky', 'Ruslan Rusin', 'Eugene Lipinski', 'Vitali Makarov', 'Andrew Degryse', 'Jeff Strome', 'Richard Thomas', 'BJ Verot', 'Anders Strome', 'Connor Peterson']","['Lionsgate', 'Company Films', 'Buffalo Gal Pictures', 'Summerstorm Entertainment']",1,"['DE', 'CA', 'US']","['af', 'de', 'en', 'ru']",tt6494418,4.758,453
6,2021-12-01,Sing 2,85000000,406000000,110,"['Animation', 'Adventure', 'Comedy']","Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",Where will your dreams take you?,['Garth Jennings'],"['Matthew McConaughey', 'Reese Witherspoon', 'Scarlett Johansson', 'Taron Egerton', 'Bobby Cannavale', 'Tori Kelly', 'Nick Kroll', 'Halsey', 'Nick Offerman', 'Letitia Wright', 'Eric André', 'Pharrell Williams', 'Chelsea Peretti', 'Bono', 'Adam Buxton', 'Jennifer Saunders', 'Julia Davis', 'Peter Serafinowicz', 'Jason Schwartzman', 'Tara Strong', 'Fisher Stevens', 'Debra Wilson', 'Doug Burch', 'Cathy Cavadini', 'Chris Renaud', 'Brian T. Delaney', 'Aaron Fors', 'Julianna Gamiz', 'Aaron Hendry', 'JP Karliak', 'John Kassir', 'Danny Mann', 'Regina Taufen', 'Will Collyer', ""Hudson D'Andrea"", 'Remy Edgerly', 'Isa Hall', 'Asa Jennings', 'Caspar Jennings', 'Louise Jennings', 'Katherine Kelloway', 'Vida Alves McConaughhey', 'Jason Broad', 'Levi Nunez', 'Adeline Krupinski Polidoro', 'Noreen Reardon', 'Gary P. Rizzo', 'Liza Seneca', 'Ayden Soria', 'Jack Stanton', 'Colette Whitaker', 'Nora Wyman']","['Universal Pictures', 'Illumination']",2,['US'],['en'],tt6467266,8.015,3248
7,2017-09-22,Салют-7,15000000,13767037,106,"['Action', 'Drama', 'Adventure']","USSR, June 1985. After contact with the Salyut 7 space station is lost, cosmonauts Vladimir Dzhanibekov and Viktor Savinykh dock with the empty, frozen craft, and bring her back to life. Based on actual events.",,['Klim Shipenko'],"['Vladimir Vdovichenkov', 'Pavel Derevyanko', 'Aleksandr Samoylenko', 'Vitaliy Khaev', 'Oksana Fandera', 'Lyubov Aksyonova', 'Roman Perelygin', 'Mariya Mironova', 'Aleksandra Serebryakova', 'Yuriy Ignatenko', 'Andrey Polishchuk', 'Polina Rudenko', 'Aleksandr Ratnikov', 'Oksana Syrtsova', 'Vasily Ignatich', 'Igor Ugolnikov', 'Nikita Panfilov', 'Artur Vakha', 'Kirill Ulyanov', 'Artyom Semakin', 'Aleksandr Vontov', 'Aleksandr Ilin', 'Vladimir Matveev', 'Andrei Tolshin', 'Mikhail Sakulin', 'Valeriy Filonov', 'Ekaterina Novikova', 'Sergey Korenkov', 'Aleksandr Lenin', 'Igor Devlekamov', 'Irina Romasheva', 'Sergey Demidov', 'Konstantin Purusov']","['CTB Film Company', 'Vita Aktiva', 'Lemon Films Studio', 'Globus-film']",1,['RU'],['ru'],tt6537238,7.144,385
8,2017-01-26,遇见贵人,859484,1360851,108,['Comedy'],The story of four ex-cons struggling to reintegrate into society – Tiger is a former gangster who took the rap for his boss Blackie; Mad Dog is a serial criminal who has apparently been convicted of every single offence in the Penal Code except for 'unnatural sex'; Panther was betrayed by his partner during a robbery attempt; while Jian Ren was a soon-to-be groom convicted of sex with an underage prostitute during his bachelor's night party.,,['Ivan Ho'],"['Wang Lei', 'Ryan Lian', 'Maxi Lim Jun Liang', 'Gadrick Chin', 'Chen Tian Wen', 'Dennis Chew', 'Henry Thia', 'Charmaine Sei', 'Kanny Theng', 'Shawn Ho', 'Jaspers Lai', 'Chen Junquan']","['J Team Productions', 'MM2 Entertainment']",1,['SG'],['zh'],tt6441310,4.5,2
9,2018-11-01,Overlord,38000000,41657844,110,"['Horror', 'War', 'Science Fiction']","France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",Stop the unstoppable.,['Julius Avery'],"['Jovan Adepo', 'Wyatt Russell', 'Pilou Asbæk', 'Mathilde Ollivier', 'John Magaro', 'Iain De Caestecker', 'Bokeem Woodbine', 'Dominic Applewhite', 'Jacob Anderson', 'Mark McKenna', 'Gianny Taufer', 'Erich Redman', 'Patrick Brammall', 'Joseph Quinn', 'Hayley Carmichael', 'Marc Rissmann', 'Meg Foster', 'Sarah Finigan', 'Gunther Wurger', 'Bart Lambert', 'Michael Epp', 'Tom Mothersdale', 'Ross Tomlinson', 'Alison Thea-Skot', 'Ben Tavassoli', 'Shubham Saraf', 'Andy Wareham', 'Adam Collins', 'Shawn Dixon', 'James Galvin', 'David Gambier', 'Éva Magyar', 'Jorge Leon Martinez', 'John Whitby', 'Gunter Würger', 'Chris Wilkinson']","['Paramount', 'Bad Robot']",1,"['CA', 'US']","['en', 'fr', 'de', 'ru']",tt4530422,6.704,2419
