,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2011-09-02,Shark Night 3D,28000000,10126458,91,"['Thriller', 'Horror']",A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,Terror runs deep.,['David R. Ellis'],"['Sara Paxton', 'Dustin Milligan', 'Chris Carmack', 'Joel David Moore', 'Chris Zylka', 'Katharine McPhee', 'Donal Logue', 'Damon Lipari', 'Sinqua Walls', 'Christine Bently', 'Alyssa Diaz', 'Jimmy Lee Jr.', 'Joshua Leonard', 'Kelly Sry', 'Tyler Bryan']",['Incentive Filmed Entertainment'],1,['US'],['en'],tt1633356,4.961,445,Released
1,2011-09-09,The Descendants,20000000,177243185,115,"['Comedy', 'Drama']","With his wife Elizabeth on life support after a boating accident, Hawaiian land baron Matt King takes his daughters on a trip from Oahu to Kauai to confront a young real estate broker, who was having an affair with Elizabeth before her misfortune.",The South Pacific ain't that terrific.,['Alexander Payne'],"['George Clooney', 'Shailene Woodley', 'Beau Bridges', 'Robert Forster', 'Judy Greer', 'Matthew Lillard', 'Nick Krause', 'Amara Miller', 'Mary Birdsong', 'Rob Huebel', 'Patricia Hastie', 'Grace A. Cruz', 'Kim Gennaula', 'Karen Kuioka Hironaga', 'Carmen Kaichi', 'Matt Corboy', 'Matt Esecson', 'Michael Ontkean', 'Stanton Johnston', 'Jon McManus', 'Hugh Foster', 'Tiare R. Finney', 'Tom McTigue', 'Milt Kogan', 'Laird Hamilton', 'Aileen ""Boo"" Arnold', 'Esther Kang', 'Melissa Kim', 'Barbara L. Southern', 'Celia Kenney', 'Matt Reese', 'Zoel Turnbull', 'Linda Rose Herman', 'Scott Michael Morgan', 'Darryl K. Gonzales', 'Koko Kanealii', 'Romey ""Keola"" Yokotake', 'Fileena Bahris', 'Paul Edney', 'Dennis Falt', 'Sisa Grey', 'Tom Holowach', 'Adam Juegos', 'Dane Justman', 'Jordan Kirkwood', 'James Koons', 'John A Weaver', 'Larry Wegger', 'Joseph Wilson', 'Joji Yoshida']","['Fox Searchlight Pictures', 'Dune Entertainment', 'Ad Hominem Enterprises']",1,['US'],['en'],tt1033575,6.816,2367,Released
2,2012-02-03,The Woman in Black,17000000,127730736,95,"['Drama', 'Horror', 'Thriller']","The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.",What did they see?,[],"['Daniel Radcliffe', 'Ciarán Hinds', 'Janet McTeer', 'Liz White', 'Tim McMullan', 'Jessica Raine', 'Shaun Dooley', 'Mary Stockley', 'Roger Allam', 'Daniel Cerqueira', 'David Burke', 'Sophie Stuckey', 'Misha Handley', 'Aoife Doherty', 'Victor McGuire', 'Alexia Osborne', 'Alisa Khazanova', 'Ashley Foster', 'Sidney Johnston', 'Alfie Field', 'Cathy Sara', 'Emma Shorey', 'Molly Harmon', 'Ellisa Walker-Reid', 'Lucy May Barker', 'Indira Ainger', 'Andy Robb']","['Hammer Film Productions', 'UK Film Council', 'Alliance Films', 'Film i Väst', 'Talisman Productions', 'Cross Creek Pictures', 'Exclusive Media', 'Filmgate Films']",1,"['CA', 'SE', 'GB']",['en'],tt1596365,6.112,3103,Released
3,2005-06-17,Пыль,3000,24000,107,"['Comedy', 'Drama', 'Science Fiction']","The genre of the film DUST could be called fantastic realism or existential drama with elements of the fantastic. Dust means the haste in which people live. Dust is a common misconception, the natural clogging up of the brain. Specks of dust how scientists perceive people, scientists who think they know more than anyone else about the universe.",,['Sergei Loban'],"['Aleksei Podolsky', 'Pyotr Mamonov', 'Gleb Mikhailov', 'Nina Yelisova', 'Mikhail Balinsky', 'Oleg Novikov', 'Larisa Pyatnitskaya', 'Alexey Ageev', 'Псой Короленко', 'Dmitrij Pimenov', 'Aleksei Znamensky', 'Максим Тиунов', 'Валерий Завадовский', 'Sergey Salnikov', 'Andrey Gorbachev', 'Владимир Кузнецов', 'Павел Былевский', 'Владислав Поляков', 'Мария Аксенова']",['Свои 2000'],1,['RU'],['ru'],tt0466103,5.6,25,Released
4,1989-08-18,Cheetah,5000000,8153677,83,"['Drama', 'Family']","An American boy and girl, spending six months in Kenya with their scientist parents adopt a cheetah, only to realize that they must set it loose so that it can learn to hunt and be free. However, when the animal is captured by poachers planning to race it against greyhounds, the two city kids, together with a young African goat herder they befriended, head off into the wild to rescue the cheetah.",,['Jeff Blyth'],"['Keith Coogan', 'Lucy Deakins', 'Timothy Landfield', 'Colin Mothupi', 'Breon Gorman', 'Ka Vundla', 'Lydia Kigada', 'Kuldeep Bhakoo']",[],1,[],['en'],tt0097053,6.1,32,Released
5,1929-02-08,The Broadway Melody,379000,4358000,100,"['Drama', 'Music', 'Romance']","The vaudeville act of Harriet and Queenie Mahoney comes to Broadway, where their friend Eddie Kerns needs them for his number in one of Francis Zanfield's shows. When Eddie meets Queenie, he soon falls in love with  her—but she is already being courted by Jock Warriner, a member of New York high society. Queenie eventually recognises that, to Jock, she is nothing more than a toy, and that Eddie is in love with her.",All talking. All singing. All dancing.,['Harry Beaumont'],"['Charles King', 'Anita Page', 'Bessie Love', 'Betty Arthur', 'J. Emmett Beck', 'James Burrows', 'Eddie Bush', 'Ray Cooke', 'Drew Demorest', 'Edward Dillon', 'Mary Doran', 'Paul Gibbons', 'James Gleason', 'Eddie Kane', 'Ches Kirkpatrick', 'Carla Laemmle', 'Eddie Lang', 'Carl M. Leviness', 'Angella Mawby', 'Claudette Mawby', 'Claudine Mawby', 'Charlotte Merriam', 'Joyce Murray', 'Blanche Payson', 'Alice Pitman', 'Jed Prouty', 'Marshall Ruth', 'Bill Seckler', 'Kenneth Thomson', 'Diana Verne', 'Dorothy Vernon', 'Alice Weaver', 'Dorothy Coonan Wellman']",['Metro-Goldwyn-Mayer'],1,['US'],['en'],tt0019729,5.298,94,Released
6,1954-12-20,The Silver Chalice,4500000,3200000,142,"['Drama', 'Romance', 'History']","A Greek artisan is commissioned to cast the cup of Christ in silver and sculpt around its rim the faces of the disciples and Jesus himself. He travels to Jerusalem and eventually to Rome to complete the task. Meanwhile, a nefarious interloper is trying to convince the crowds that he is the new Messiah by using nothing more than cheap parlor tricks.",I bid you seek the lost Silver Cup - for Sin is rising like the swollen rivers...,['Victor Saville'],"['Virginia Mayo', 'Pier Angeli', 'Jack Palance', 'Paul Newman', 'Walter Hampden', 'Joseph Wiseman', 'Alexander Scourby', 'Lorne Greene', 'David J. Stewart', 'Herbert Rudley', 'Jacques Aubuchon', 'E.G. Marshall', 'Michael Pate', 'Natalie Wood', 'Mort Marshall', 'Booth Colman', 'Terence de Marney', 'Robert Middleton', 'Ian Wolfe', 'Lawrence Dobkin', 'Philip Tonge', 'Albert Dekker', 'Beryl Machin', 'Shirley Patterson', 'Woody Strode', 'John George', 'Peter Raynolds']","['Warner Bros. Pictures', 'Victor Saville Productions']",1,['US'],"['en', 'it']",tt0047494,4.68,25,Released
7,2003-01-15,Le Pharmacien de garde,7750000,1372469,84,"['Crime', 'Drama', 'Horror']",An ecological pharmacist uses ancient Celtic techniques to murder industrial magnates whose practices harm the planet.,,['Jean Veber'],"['Guillaume Depardieu', 'Vincent Perez', 'Kad Merad', 'Clara Bellar', 'Alice Taglioni', 'Elea Oberon', 'Irina Ninova', 'Rochelle Redfield', 'Gabrielle Lazure', 'Laurent Gamelon', 'Pascal Légitimus', 'Françoise Bertin', 'Alain MacMoy', 'Edgar Givry', 'Mathieu Delarive', 'Atmen Kelif', 'Stéphane Boucher', 'Philippe Vieux', 'Christophe Kourotchkine', 'Bernard Blancan', 'Marc Brunet', 'Jacques Herlin', 'Alexandre Laigner', 'Thomas Doucet', 'Alain Bouzigues', 'Pascal Demolon', 'Marc Bertolini', 'Zack Zublena', 'Yan Dron', 'Olivier Follet', 'François Delaive', 'Dominique Marcas', 'Tatiana Stora', 'Lily Boulogne', 'Géraldine Veber', 'Claire Rolland']","['Canal+', 'Orly Films', 'TF1 Films Production', 'Ocean Pictures', 'Cofimage 13', 'Natexis Banques Populaires Images 2']",1,['FR'],"['en', 'fr']",tt0301730,5.909,11,Released
8,1993-02-19,The Judas Project,2,2850135,97,"['Action', 'Drama']",How would you react if Christ had re-appeared on earth today? Would man kind repeat their mistakes or accept? This movie is about a modernized 2nd coming of Christ. Instead of facing Romans there are different obstacles in this modern times that he'd have to face.,,['James H. Barden'],[],[],1,[],['en'],tt0107284,3.0,1,Released
9,1957-12-20,Raintree County,5474000,9080000,168,"['Drama', 'Romance']","In 1859, idealist John Wickliff Shawnessey, a resident of Raintree County, Indiana, is distracted from his high school sweetheart Nell Gaither by Susanna Drake, a rich New Orleans girl. This love triangle is further complicated by the American Civil War, and dark family history.",In The Great Tradition Of Civil War Romance,['Edward Dmytryk'],"['Elizabeth Taylor', 'Montgomery Clift', 'Eva Marie Saint', 'Nigel Patrick', 'Lee Marvin', 'Rod Taylor', 'Agnes Moorehead', 'Walter Abel', 'Jarma Lewis', 'Tom Drake', 'Rhys Williams', 'Russell Collins', 'DeForest Kelley', 'Eileen Stevens', 'Luana Lee', 'Sue George']",['Metro-Goldwyn-Mayer'],1,['US'],['en'],tt0050882,6.158,38,Released
