,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2009-05-28,마더,5000000,17112713,129,"['Crime', 'Drama', 'Mystery', 'Thriller']","A mother lives quietly with her son. One day, a girl is brutally killed, and the boy is charged with the murder. Now, it's his mother's mission to prove him innocent.",She'll stop at nothing.,['Bong Joon-ho'],"['Kim Hye-ja', 'Won Bin', 'Jin Goo', 'Yoon Je-moon', 'Jeon Mi-seon', 'Chun Woo-hee', 'Yeo Moo-yeong', 'Moon Hee-ra', 'Lee Young-suk', 'Lee Mi-do', 'Kim Jin-goo', 'Lee Jung-eun', 'Hwang Young-hee', 'Kwak Do-won', 'Jo Kyung-sook', 'Yun Yeong-keol', 'Kim Byeong-soon', 'Song Sae-byuk', 'Go Gyu-pil', 'Jung Young-ki', 'Park Myung-shin', 'Yum Dong-hun', 'Min Kyung-jin', 'Lim Seong-mi', 'Jo Moon-ee']","['Magnolia Pictures', 'Barunson E&A', 'CJ Entertainment', 'Michigan Venture Capital']",1,['KR'],['ko'],tt1216496,7.7,1130,Released
1,2008-06-24,ZZ Top - Live from Texas,100000,1000000,85,['Music'],"1. Got Me Under Pressure 2. Waitin' For The Bus 3. Jesus Just Left Chicago 4. I'm Bad, I'm Nationwide 5. Pin Cushion 6. Cheap Sunglasses 7. Pearl Necklace 8. Heard It On The X 9. Just Got Paid 10. Rough Boy 11. Blue Jean Blues 12. Gimme All Your Lovin' 13. Sharp Dressed Man 14. Legs 15. Tube Snake Boogie 16. La Grange 17. Tush  That Little Ol’ Band from Texas comes up big in ZZ Top: Live from Texas, a concert recorded on November 1st, 2007 at the Nokia Theatre in Grand Prairie, Texas. The hirsute trio (guitarist Billy Gibbons, bass player Dusty Hill, drummer Frank Beard) has been at it for nearly four decades now.",,['Milton Lage'],"['Dusty Hill', 'Frank Beard', 'Billy Gibbons']",['Eagle Rock Entertainment'],1,['US'],['en'],tt1242461,7.1,8,Released
2,2002-10-02,Possession,25000000,10113733,102,"['Drama', 'Mystery', 'Romance']","Maud Bailey, a brilliant English academic, is researching the life and work of poet Christabel La Motte. Roland Michell is an American scholar in London to study Randolph Henry Ash, now best-known for a collection of poems dedicated to his wife. When Maud and Roland discover a cache of love letters that appear to be from Ash to La Motte, they follow a trail of clues across England, echoing the journey of the couple over a century earlier.",The past will connect them. The passion will possess them.,[],"['Gwyneth Paltrow', 'Aaron Eckhart', 'Jeremy Northam', 'Jennifer Ehle', 'Lena Headey', 'Holly Aird', 'Toby Stephens', 'Trevor Eve', 'Georgia Mackenzie', 'Tom Hollander', 'Graham Crowden', 'Anna Massey', 'Elodie Frenck', 'Shelley Conn', 'Holly Earl', ""Kate O'Toole"", 'Meg Wynn Owen', 'Roger Hammond', 'Jeanne Marine', 'Tom Hickey']","['Warner Bros. Pictures', 'USA Films', 'Focus Features', 'Baltimore Spring Creek Productions', 'Contagious Films']",1,"['GB', 'US']",['en'],tt0256276,5.944,145,Released
3,2009-09-25,I Hope They Serve Beer in Hell,7000000,1429299,106,['Comedy'],"A tireless and charismatic novelty seeker, Tucker tricks his buddy Dan into lying to his fiancée Kristy, so they can go to an legendary strip club three and a half hours away to celebrate Dan’s last days of bachelorhood in proper style.",One HELL of a party.,[],"['Matt Czuchry', 'Jesse Bradford', 'Geoff Stults', 'Marika Dominczyk', 'Keri Lynn Pratt', 'Traci Lords', 'Meagen Fay', 'Susie Abromeit', 'Tricia Munford', 'Edward Hibbert', 'Patrick Kirton', 'Paul Wall', 'Bill Dawes', 'Nicole Muirbrook', 'Elise Ivy', 'Melissa Fumero', 'Yvette Yates Redick', 'Ali Costello', 'Patshreba Villegas', 'Drew Curtis', 'Puma Swede', 'Jessica Williams', 'Veronica Rayne', 'Brooke Long', 'Karissa Lee Staples', 'Lena Clark', 'Michael Liu', 'Lauren Fain', 'Randal Reeder', 'Forrest Griffin', 'Bridget Powers']","['Darko Entertainment', 'Rudius Films']",1,['US'],['en'],tt1220628,5.0,61,Released
4,2006-04-07,Phat Girlz,3000000,7301115,99,"['Comedy', 'Romance']",Two large women struggle to find love and acceptance in a culture where thin is in. Their lives take a dramatic turn when they meet the men of their dreams in completely unexpected ways.,Her dreams are about to get a whole lot bigger,['Nnegest Likké'],"[""Mo'Nique"", 'Jimmy Jean-Louis', 'Godfrey', 'Joyful Drake', 'Eric Roberts', 'Dayo Ade', 'Jack Noseworthy', 'Felix Pire', 'Doug Ballard', 'Brendan Walsh', 'Charles Duckworth', 'Elise Muller', 'Raven Goodwin', 'Shulie Cowen', 'Crystal Rivers']","['Fox Searchlight Pictures', 'Outlaw Productions', 'Sneak Preview Entertainment']",1,['US'],['en'],tt0490196,4.88,50,Released
5,2003-10-24,The Singing Detective,8000000,337174,109,"['Comedy', 'Music', 'Mystery', 'Crime']","From his hospital bed, a writer suffering from a skin disease hallucinates musical numbers and paranoid plots.","When it comes to murder, seduction and betrayal he wrote the book. Now he's living it!",['Keith Gordon'],"['Robert Downey Jr.', 'Robin Wright', 'Mel Gibson', 'Jeremy Northam', 'Katie Holmes', 'Adrien Brody', 'Jon Polito', 'Carla Gugino', 'Alfre Woodard', 'Amy Aquino', 'David Dorfman', 'Saul Rubinek', 'Andy Umberger']","['Icon Productions', 'Paramount Vantage', 'Haft Entertainment', 'Airborne Productions']",1,['US'],['en'],tt0314676,5.227,104,Released
6,1998-12-18,El milagro de P. Tinto,2020000,4374994,104,"['Comedy', 'Fantasy']","Wafer factory-owner P. Tinto and his wife Olivia want a child of their own more than anything else in the world. Years of trying, however, have left them with nothing but a pair of extraterrestrial midgets living in the spare bedroom. When they decide to try adoption, a series of misroutings and chance encounters results in an escaped adult mental patient arriving at their door with adoption papers in hand. P. Tinto and Olivia accept this without question and welcome him in as their son. Can this family arrangement work?",Full de negros chinos,['Javier Fesser'],"['Luis Ciges', 'Silvia Casanova', 'Pablo Pinedo', 'Javier Aller', 'Emilio Gavira', 'Janusz Ziemniak', 'Bermúdez', 'Andrés Calamardo', 'Pepe Viyuela', 'Tomás Sáez', 'Goizalde Núñez', 'Sonia Calamardo', 'Manuel Román', 'Montse G. Romeu', 'Eduardo Gómez', 'Carlos Lucas', 'Juan Manuel Chiapella', 'Pietro Olivera', 'Bruto Pomeroy', 'Nuria González', 'Luchi López', 'Ricardo Arroyo', 'Janfri Topera']","['Películas Pendelton', 'Sociedad General de Televisión (Sogetel)']",1,['ES'],"['es', 'en']",tt0151572,6.539,77,Released
7,1982-12-10,It Came from Hollywood,5000000,2091037,80,"['Comedy', 'Documentary']","Dan Aykroyd, John Candy, Gilda Radner and Cheech and Chong present this compilation of classic bad films from the 50's, 60's and 70's. Special features on gorilla pictures, anti-marijuana films and a special tribute to the worst film maker of all-time, Ed Wood.",We're going to make you LAUGH.,['Malcolm Leo'],"['Dan Aykroyd', 'John Candy', 'Cheech Marin', 'Tommy Chong', 'Gilda Radner']",['Paramount'],1,['US'],['en'],tt0084156,5.3,19,Released
8,1986-06-13,The Manhattan Project,18000000,3900000,118,"['Science Fiction', 'Thriller']","Named after the World War II-era program, the plot revolves around a gifted high school student who decides to construct a nuclear bomb for a national science fair. The film's underlying theme involves the Cold War of the 1980s when government secrecy and mutually assured destruction were key political and military issues.",Paul Stevens' high school science project has gotten a little out of hand. He just built an atomic bomb. Now he's got 11 hours to make sure it doesn't work.,[],"['John Lithgow', 'Christopher Collet', 'Cynthia Nixon', 'Jill Eikenberry', 'John Mahoney', 'Richard Jenkins', 'Robert Sean Leonard', 'Steve Blum', 'Sarah Burke']","['20th Century Fox', 'Gladden Entertainment']",1,['US'],['en'],tt0091472,6.273,75,Released
9,2003-02-21,Olsenbanden jr. går under vann,188432,2871092,95,"['Comedy', 'Family']","On the orphanage Lykkebo, Egon sits and wants a real family - a mother and a father like Kjell has. The rich couple Gyldenløwe picks out 5 boys they consider adopting, but with a little sabotage Egon himself get picked. Suddely Egon is the rich son with a swimming pool and a big house. What Egon don't know is that Gyldenløwe has exchanged a million dollars for all the papers on Egon Olsen.",,['Arne Lindtner Næss'],"['Aksel Støren Aschjem', 'Lars Berteig Andersen', 'Thomas Engeset', 'Jakob Schøyen Andersen', 'Julia Charlotte Geitvik', 'Karoline Aagaard Gamlund', 'Halvor Borgen Lindstad', 'Bastian Hafr', 'Benjamin Lønne Røsler', 'Raymond Henriksen', 'Lasse Kolstad', 'Hege Schøyen', 'Finn Schau', 'Jan Grønli', 'Sigmund Sæverud', 'Anders Hatlo', 'Johannes Joner', 'Kari Ann Grønsund']","['Nordisk Film', 'TV 2']",6,['NO'],['no'],tt0387463,4.2,4,Released
