,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2012-09-20,End of Watch,7000000,48126384,109,"['Crime', 'Drama', 'Thriller']",Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,Every moment of your life they stand watch,['David Ayer'],"['Jake Gyllenhaal', 'Michael Peña', 'Natalie Martinez', 'Anna Kendrick', 'David Harbour', 'Frank Grillo', 'America Ferrera', 'Cody Horn', 'Shondrella Avery', 'Hugh Daly', 'Cle Shaheed Sloan', 'Jaime FitzSimons', 'Everton Lawrence', 'Zone', 'Alvin Norman', 'Richard Cabral', 'Diamonique', 'Maurice Compte', 'Flakiss', 'Manny Jimenez Jr.', 'Nikki Nicholle Barreras', 'Kristy Wu', 'Candace Smith', 'Corina Calderon', 'David Fernandez Jr.', 'McKinley Freeman', 'Kevin Vance', 'David Castañeda', 'John A. Russo']","['EFO Films', 'Exclusive Media', 'Hedge Fund Film Partners', 'Crave Films', 'Knightsbridge Entertainment', 'Le Grisbi Productions', '5150 Action']",1,['US'],"['en', 'es']",tt1855199,7.325,2724,Released
1,2011-05-04,써니,3550000,48000000,124,['Drama'],"Na-mi, a transfer student, becomes a laughingstock on her first day of school because of her strong southern dialect. Six girls jump in to help the new kid adapt to the new environment, and the girls come to call their circle of friends ""Sunny.""",The sunniest moment of our lives.,['Kang Hyung-chul'],"['Yoo Ho-jeong', 'Shim Eun-kyung', 'Jin Hee-kyung', 'Kang So-ra', 'Koh Soo-hee', 'Kim Min-young', 'Hong Jin-hee', 'Park Jin-joo', 'Lee Yeon-kyung', 'Nam Bo-ra', 'Kim Sun-kyung', 'Kim Bo-mi', 'Min Hyo-rin', 'Kim Shi-hoo', 'Park Young-seo', 'Chun Woo-hee', 'Kim Hye-ok', 'Jeong Seok-yong', 'Cha Tae-hyun', 'Ha Seung-lee', 'Kim Young-ok', 'Kim Won-hae', 'Kim Sae-byuk', 'Baek Jong-hak', 'Kang Rae-yeon', 'Kim Ye-won', 'Ryu Hye-rin', 'Lee Kyung-young', 'Hwang Choon-ha', 'Bae Soo-kyung', 'Park Soon-cheon']",['CJ Entertainment'],1,['KR'],['ko'],tt1937339,7.853,119,Released
2,2012-08-03,ParaNorman,60000000,107139399,90,"['Family', 'Animation', 'Adventure', 'Comedy']","In the town of Blithe Hollow, Norman Babcock can speak to the dead, but no one other than his eccentric new friend believes his ability is real. One day, Norman's eccentric uncle tells him of a ritual he must perform to protect the town from a curse cast by a witch centuries ago.",It's all fun and games until someone raises the dead.,['Sam Fell'],"['Kodi Smit-McPhee', 'Tucker Albrizzi', 'Jodelle Ferland', 'Anna Kendrick', 'Casey Affleck', 'Leslie Mann', 'Jeff Garlin', 'Christopher Mintz-Plasse', 'John Goodman', 'Elaine Stritch', 'Bernard Hill', 'Alex Borstein', 'Tempestt Bledsoe', 'Jeremy Shada', 'Scott Menville', 'Hannah Noyes', 'Ariel Winter', 'Alicia Lagano', 'Denise Faye', 'Cam Clarke', 'Lara Cody', 'Jacob Bertrand']","['Focus Features', 'Laika Entertainment']",1,['US'],['en'],tt1623288,6.936,2154,Released
3,1934-11-30,Broadway Bill,668900,1400000,104,"['Comedy', 'Drama']","Tycoon J.L. Higgins controls his whole family, but one of his sons- in-law, Dan Brooks and his daughter Alice are fed up with that. Brooks quits his job as manager of J.L.'s paper box factory and devotes his life to his racing horse Broadway Bill, but his bank- roll is thin and the luck is against him, he is arrested because of $150 he owes somebody for horse food, but suddenly a planed fraud by somebody else seems to offer him a chance...",The Comedy Successor to 'It Happened One Night',['Frank Capra'],"['Warner Baxter', 'Myrna Loy', 'Walter Connolly', 'Helen Vinson', 'Douglass Dumbrille', 'Raymond Walburn', 'Lynne Overman', 'Clarence Muse', 'Broadway Bill', 'Margaret Hamilton', 'Frankie Darro', 'George Cooper', 'George Meeker', 'Jason Robards Sr.', 'Ed Tucker', 'Edmund Breese', 'Clara Blandick', 'Irving Bacon', 'Lucille Ball', 'Stanley Blystone', 'Ward Bond', 'Sidney Bracey', 'Harry C. Bradley', 'Heinie Conklin', 'Gino Corrado', 'Inez Courtney', 'Kernan Cripps', 'Helen Flint', 'Sam Flint', 'Christian J. Frank', 'Gladys Gale', 'Alan Hale', 'Forrester Harvey', 'Paul Harvey', 'Frank Holliday', 'Alfred P. James', 'Charles Lane', 'Robert McKenzie', 'John Merton', 'Charles Middleton', 'Helene Millard', 'Bert Moorhouse', 'Louis Natheaux', ""Frank O'Connor"", ""Dennis O'Keefe"", 'Harry Semels', 'Skeeter', 'Joan Standing', 'Emmett Vogan', 'Fred Walton', 'Ethel Bryant']",['Columbia Pictures'],1,['US'],"['fr', 'en', 'es']",tt0024916,6.179,15,Released
4,2011-12-21,Black Gold,40000000,5446000,130,"['Adventure', 'Drama']","On the Arabian Peninsula in the 1930s, two warring leaders come face to face. The victorious Nesib, Emir of Hobeika, lays down his peace terms to rival Amar, Sultan of Salmaah. The two men agree that neither can lay claim to the area of no man’s land between them called The Yellow Belt. In return, Nesib adopts Amar’s two boys Saleeh and Auda as a guarantee against invasion. Twelve years later, Saleeh and Auda have grown into young men. Saleeh, the warrior, itches to escape his gilded cage and return to his father’s land. Auda cares only for books and the pursuit of knowledge. One day, their adopted father Nesib is visited by an American from Texas. He tells the Emir that his land is blessed with oil and promises him riches beyond his wildest imagination. Nesib imagines a realm of infinite possibility, a kingdom with roads, schools and hospitals all paid for by the black gold beneath the barren sand. There is only one problem. The precious oil is located in the Yellow Belt.",,['Jean-Jacques Annaud'],"['Mark Strong', 'Antonio Banderas', 'Freida Pinto', 'Tahar Rahim', 'Riz Ahmed', 'Lotfi Dziri', 'Liya Kebede', 'Corey Johnson', 'Akin Gazi', 'Ériq Ebouaney', 'Ramzi Lehner']","['France 2 Cinéma', 'Quinta Communications', 'DFI', 'Carthago Films', 'Prima TV']",1,"['FR', 'IT', 'QA', 'TN']",['en'],tt1701210,6.515,227,Released
5,1997-02-11,Paradise Road,16000000,2007100,122,"['War', 'Drama', 'History']","A group of English, American, Dutch and Australian women creates a vocal orchestra while being imprisoned in a Japanese POW camp on Sumatra during World War II.",,['Bruce Beresford'],"['Glenn Close', 'Frances McDormand', 'Pauline Collins', 'Cate Blanchett', 'Julianna Margulies', 'Jennifer Ehle', 'Wendy Hughes', 'Johanna ter Steege', 'Elizabeth Spriggs', 'Pamela Rabe', 'Clyde Kusatsu', 'Stan Egi', 'David Chung', 'Sab Shimono', 'Penne Hackforth-Jones', 'Pauline Chan', 'Lisa Hensley', 'Susie Porter', 'Anita Hegh', 'Aden Young']","['Fox Searchlight Pictures', 'Samson Productions', 'Village Roadshow Entertainment']",1,"['AU', 'US']","['en', 'ja', 'ms', 'nl']",tt0119859,6.577,66,Released
6,2011-11-02,Intouchables,13000000,426588510,113,"['Drama', 'Comedy']",A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,Sometimes you have to reach into someone else's world to find out what's missing in your own.,[],"['François Cluzet', 'Omar Sy', 'Anne Le Ny', 'Clotilde Mollet', 'Alba Gaïa Bellugi', 'Audrey Fleurot', 'Cyril Mendy', 'Christian Ameri', 'Marie-Laure Descoureaux', 'Salimata Kamate', 'Absa Diatou Toure', 'Dominique Daguier', 'François Caron', 'Thomas Solivérès', 'Grégoire Oestermann', 'Dorothée Brière', 'Joséphine de Meaux', 'Émilie Caen', 'Caroline Bourg', 'Sylvain Lazard', 'Jean-François Cayrey', 'Ian Fenelon', 'Renaud Barse', 'François Bureloup', 'Nicky Marbot', 'Benjamin Baroche', 'Jérôme Pauwels', 'Antoine Laurent', 'Fabrice Mantegna', 'Hedi Bouchenafa', 'Michel Winogradoff', 'Elliot Latil', 'Yun-Ping He', 'Kévin Wamo', 'Pierre-Laurent Barneron', 'Camila Samara']","['Gaumont', 'Canal+', 'TF1 Films Production', 'CinéCinéma', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1']",1,['FR'],"['en', 'fr']",tt1675434,8.269,15067,Released
7,2011-10-12,Un monstre à Paris,25000000,26611650,90,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","Paris, 1910. Emile, a shy movie projectionist, and Raoul, a colourful inventor, find themselves embarked on the hunt for a monster terrorizing citizens. They join forces with Lucille, the big-hearted star of the Bird of Paradise cabaret, an eccentric scientist and his irascible monkey to save the monster, who turns out to be an oversized but harmless flea, from the city's ruthlessly ambitious police chief.",,['Bibo Bergeron'],"['Vanessa Paradis', 'Matthieu Chedid', 'Gad Elmaleh', 'François Cluzet', 'Ludivine Sagnier', 'Julie Ferrier', 'Bruno Salomone', 'Sébastien Desjours', 'Philippe Peythieu', 'Mirabelle Kirkland', 'Allan Wenger', 'Jodi Forrest', 'Bob Balaban', 'Adam Goldberg', 'David Gasman', 'Matthew Géczy', 'Paul Bandey']","['France 3 Cinéma', 'EuropaCorp', 'Bibo Films', 'Walking The Dog']",1,['FR'],['fr'],tt0961097,6.808,1075,Released
8,2011-09-14,وهلأ لوين؟‎,21000000,6700000,110,"['Drama', 'Comedy']","On a remote, isolated, unnamed Lebanese village inhabited by both Muslims and Christians. The village is surrounded by land mines and only reachable by a small bridge. As civil strife engulfed the country, the women in the village learn of this fact and try, by various means and to varying success, to keep their men in the dark, sabotaging the village radio, then destroying the village TV.",,[],"['Claude Msawbaa', 'Leyla Hakim', 'Nadine Labaki', 'Yvonne Maalouf', 'Antoinette Noufaily', 'Julian Farhat']",['Les Films des Tournelles'],1,"['EG', 'FR', 'IT', 'LB', 'QA']","['en', 'ru', 'ar']",tt1772424,7.426,156,Released
9,1998-02-04,Your Friends & Neighbors,5000000,4710749,100,"['Drama', 'Comedy']","This adult comedy follows six characters, three men and three women from a cross-section of social groups, as they play sexual power games. When an affair fires up between 2 of the married characters, it sparks a chain of consequences for all of them, including one of the wives falling for another woman!",A modern immorality tale.,[],"['Amy Brenneman', 'Aaron Eckhart', 'Ben Stiller', 'Nastassja Kinski', 'Jason Patric', 'Catherine Keener', 'Lola Glaudini', 'Josh Dotson']","['Propaganda Films', 'PolyGram Filmed Entertainment']",1,['US'],['en'],tt0119517,6.0,63,Released
