,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2018-10-10,Chhakka Panja 3,100000,190000,145,"['Comedy', 'Drama']","Chhakka Panja 3 is a 2018 Nepalese dark comedy crime drama film directed by Deepa Shree Niraula with the help of Deepak Raj Giri and is written and produced by Deepa Shree Niraula, Deepak Raj Giri, Kedar Ghimire and Jeetu Nepal for Aama Sarswoti Movies. It is the 3rd film in the Chhakka Panja series.",,['Deepa Shree Niraula'],"['Kedar Ghimire', 'Priyanka Karki', 'Jeetu Nepal', 'Dipika Prasai', 'Buddhi Tamang', 'Shivahari Paudel']",['Aama Saraswati Movies'],1,['NP'],['ne'],tt8393764,0.0,0
1,2021-10-21,The French Dispatch,25000000,46000000,108,"['Comedy', 'Drama', 'Romance']","The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",,['Wes Anderson'],"['Bill Murray', 'Benicio del Toro', 'Adrien Brody', 'Tilda Swinton', 'Léa Seydoux', 'Frances McDormand', 'Timothée Chalamet', 'Lyna Khoudri', 'Jeffrey Wright', 'Steve Park', 'Owen Wilson', 'Bob Balaban', 'Henry Winkler', 'Lois Smith', 'Tony Revolori', 'Denis Ménochet', 'Liev Schreiber', 'Elisabeth Moss', 'Edward Norton', 'Willem Dafoe', 'Saoirse Ronan', 'Christoph Waltz', 'Guillaume Gallienne', 'Cécile de France', 'Jason Schwartzman', 'Rupert Friend', 'Larry Pine', 'Hippolyte Girardot', 'Anjelica Huston', 'Alex Lawther', 'Benjamin Lavernhe', 'Félix Moati', 'Fisher Stevens', 'Griffin Dunne', 'Stéphane Bak', 'Anjelica Bette Fellini', 'Lily Taïeb', 'Mohamed Belhadjine', 'Toheeb Jimoh', 'Nicolas Avinée', 'Winsen Ait Hellal', 'Tom Hudson', 'Jarvis Cocker', 'Grégoire Leprince-Ringuet', 'Damien Bonnard', 'Morgane Polanski', 'Antonia Desplat', 'Sam Haygarth', 'Pablo Pauly']","['Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures', 'Searchlight Pictures']",1,"['DE', 'US']","['en', 'fr']",tt8847712,7.164,1782
2,2018-08-13,جشن دلتنگی,10000,100000,76,"['Drama', 'Romance']",The film contains four different stories. In the first story Jahan is a 32 years old man who is dreaming of becoming famous. In the second story Afsaneh and Reza are a middle aged couple who are facing new problems and difficulties in their life. Third Laleh and Kaveh are waiting for their first child to be born and finally Sara is a young girl who is decided to live with a different identity.,,['Pourya Azarbayjani'],"['Mohsen Kiaei', 'Mina Sadati', 'Babak Hamidian', 'Behnam Tashakkor', 'Pantea Panahiha']",[],1,['IR'],['fa'],tt7901572,0.0,0
3,2020-01-30,Gretel & Hansel,5000000,22059211,87,"['Fantasy', 'Horror', 'Mystery']","A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.",A grim fairy tale,['Oz Perkins'],"['Sophia Lillis', 'Samuel Leakey', 'Alice Krige', 'Jessica De Gouw', 'Charles Babalola', ""Fiona O'Shaughnessy"", 'Donncha Crowley', 'Jonathan Gunning', 'Beatrix Perkins', 'Abdul Alshareef', 'Manuel Pombo', 'Ian Kenny', 'Jonathan Delaney Tynan', 'Melody Carrillo', 'Darlene Garr', 'Nessa Last', ""Harry O'Cualacháin""]","['Orion Pictures', 'Automatik Entertainment', 'Bron Studios', 'Creative Wealth Media Finance', 'Wild Atlantic Pictures']",1,"['CA', 'IE', 'US']",['en'],tt9086228,6.0,1191
4,2019-09-27,Mientras dure la guerra,4735684,12277353,108,"['Drama', 'History', 'War']","Salamanca, Spain, 1936. In the early days of the military rebellion that began the Spanish Civil War (1936-39), writer Miguel de Unamuno supports the uprising in the hope that the prevailing political chaos will end. But when the confrontation becomes bloody, Unamuno must question his initial position.",Sometimes silence is the worst lie,['Alejandro Amenábar'],"['Karra Elejalde', 'Eduard Fernández', 'Santi Prego', 'Nathalie Poza', 'Luis Bermejo', 'Tito Valverde', 'Patricia López Arnaiz', 'Inma Cuevas', 'Carlos Serrano-Clark', 'Luis Zahera', 'Ainhoa Santamaría', 'Mireia Rey', 'Luis Callejo', 'Dafnis Balduz', 'Jorge Andreu', 'Pep Tosar', 'Itziar Aizpuru', 'Miquel García Borda', 'Daniel Luque', 'Mariano Llorente', 'Martina Cariddi', 'Mikel Iglesias', 'Maarten Dannenberg', 'Luka Peroš', 'Alba Fernández', 'Miguel Elías', 'Enrique Asenjo', 'Pedro Nistal', 'Alfredo Villa', 'Óscar Lara', 'José María del Castillo', 'Álex Villazán', 'Alejandro Chaparro', 'Rafael Clavijo', 'Jorge Silvestre', 'Maher Ángel', 'Agustín Otón', 'Pedro Pablo Isla', 'Rubén Salinero', 'Felipe Andrés', 'Alfonso Asenjo', 'Íñigo Núñez', 'Javier Garcimartín', 'Tim Verardi', 'Ventura Kalász']","['Himenóptero', 'Mod Producciones', 'K & S Films', 'Movistar+']",1,"['AR', 'ES']","['en', 'de', 'es']",tt7818580,7.1,229
