,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2014-01-10,ஜில்லா,8000000,18000000,182,['Action'],"A cop decides to take on his godfather, who raised him from childhood, and make him realize the error of his ways.",,['Nesan'],"['Mohanlal', 'Vijay', 'Sampath Raj', 'Kajal Agarwal', 'Mahat Raghavendra', 'Nivetha Thomas', 'Soori', 'Pradeep Ram Singh Rawat', 'R. K.', 'Thambi Ramaiah', 'Poornima Bhagyaraj', 'Vidyullekha Raman', 'Ravi Mariya', 'Jangiri Madhumitha', 'V. I. S. Jayapalan', 'Joe Malloori', 'Surekha Vani', 'Krishnamoorthy', 'Muthu Raman', 'Charandeep', 'Thavasi', 'Vinodhini Vaidyanathan', 'Scarlett Mellish Wilson', 'Hazel Crowney', 'Raveena Daha', 'Saran Shakthi']",['Super Good Films'],1,['IN'],['ta'],tt2678948,5.958,48
1,2015-02-10,Every Thing Will Be Fine,12000000,554953,118,['Drama'],"One day, driving aimlessly around the outskirts of town after a trivial domestic quarrel, a writer named Tomas accidentally hits and kills a child. Will he be able to move on?",A moment. A tragic accident. And nothing will ever be the same again.,['Wim Wenders'],"['James Franco', 'Rachel McAdams', 'Charlotte Gainsbourg', 'Marie-Josée Croze', 'Peter Stormare', 'Patrick Bauchau', 'Julia Sarah Stone', 'Lilah Fitzgerald', 'Robert Naylor', 'Jack Fulton', 'Céline Bonnier', 'Peter Miller', 'Martin Sims', 'Anne-Sophie Bozon', 'Julien Boissaud', 'Philippe Vanasse-Paquet', 'Jessy Gagnon', 'Diane Arson', 'Benoit Priest', 'Nathaly Thibault', 'Gilbert Wahiakeron', 'Claude Chamberlain', 'Mary Katherine Harvey', 'Jane Wheeler', 'Renaud Labelle', 'Annie Gadbois', 'Emilie Rabaroana', 'Mélanie Vaugeois', 'Joseph Grass', 'Robbie Kuster', 'Alex Martel']","['Film i Väst', 'Neue Road Movies', 'GötaFilm', 'Montauk Productions', 'Mer Film']",1,"['CA', 'FR', 'DE', 'NO', 'SE']",['en'],tt1707380,5.513,187
2,2013-12-22,Los Huayra. Vivo,10,10,0,[],,,[],[],[],1,[],[],,10.0,1
3,2014-09-19,Tusk,3000000,1882074,102,"['Comedy', 'Horror']","When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",Let me tell you a story...,['Kevin Smith'],"['Ashley Greene', 'Justin Long', 'Jennifer Schwalbach Smith', 'Ralph Garman', 'Haley Joel Osment', 'Michael Parks', 'Johnny Depp', 'Harley Quinn Smith', 'Lily-Rose Depp', 'Matt Shively', 'Harley Morenstein', 'Génesis Rodríguez', 'Douglas Banks']","['Phase 4 Films', 'Demarest Films', 'SModcast Pictures']",1,"['CA', 'US']",['en'],tt3099498,5.48,1098
4,2013-11-28,শব্দ,7,16,100,['Drama'],"The film revolves around the life of Tarak, a foley artist of Bengali film. Tarak's job is to create ambient sounds for films, but, he gradually gets trapped in his own world, a world full of sound.",,['Kaushik Ganguly'],"['Ritwick Chakraborty', 'Raima Sen', 'Victor Banerjee', 'Pradip Rai', 'Arun Guha Tharkurta', 'Samita Saha', 'Bidyut Das', 'Rajat Ganguly']",[],1,['IN'],['bn'],tt3028362,7.0,14
5,2013-12-20,চাঁদের পাহাড়,2300000,3100000,149,"['Adventure', 'Mystery']","Chander Pahar follows Shankar Choudhury, a 20 year-old that takes a job working for the Uganda Railway, and winds up quitting his job in search of diamonds and the Kenya's Mountain of the Moon. Based on the popular Bengali adventure novel of the same name.",,['Kamaleswar Mukherjee'],"['Dev', 'Martin Cito Otto', 'Nabeel Khan', 'Paul Ditchfield', 'David James']","['SVF Entertainment', 'Mannequin Films']",1,['IN'],"['bn', 'en']",tt3300904,5.7,13
6,2016-05-18,X-Men: Apocalypse,178000000,543934787,144,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",Only the strong will survive.,['Bryan Singer'],"['James McAvoy', 'Jennifer Lawrence', 'Michael Fassbender', 'Oscar Isaac', 'Nicholas Hoult', 'Rose Byrne', 'Tye Sheridan', 'Sophie Turner', 'Evan Peters', 'Olivia Munn', 'Kodi Smit-McPhee', 'Alexandra Shipp', 'Lucas Till', 'Josh Helman', 'Ben Hardy', 'Lana Condor', 'Warren Scherer', 'Rochelle Okoye', 'Monique Ganderton', 'Fraser Aitcheson', 'Abdulla Hamam', 'Hesham Hammoud', 'Antonio Daniel Hidalgo', 'Al Maini', 'Berdj Garabedian', 'Ally Sheedy', 'Anthony Konechny', 'Emma Elle Paterson', 'Manuel Sinor', 'Gustave Ouimet', 'Lukas Penar', 'Ryan Hollyman', 'Joanne Boland', 'Nabeel El Khafif', 'Manuel Tadros', 'Abanoub Andraous', 'Aladeen Tawfeek', 'Carolina Bartczak', 'T. J. McGibbon', 'Davide Chiazzese', 'Sebastian Naskrent', 'Boris Sichon', 'Martin Skorek', 'Kamil Orzechowski', 'Michael Terlecki', 'Ahmed Osman', 'Ziad Ghanem', 'Moataz Fathi', 'Tómas Lemarquis', 'James Loye', 'Zehra Leverman', 'Herb Luft', 'Joan Lee', 'Stephen Bogaert', 'John Bourgeois', 'Conrad Coates', 'Dan Lett', 'Adrian G. Griffiths', 'Shawn Campbell', 'Joe Cobden', 'Henry Hallowell', 'Danielle Dury', 'Naomi Frenette', 'Raphaël Dury', 'Erika Heather Mergl', 'Tauntaun', 'Mary-Piper Gaudet', 'Josh Madryga', 'Scott Cook', 'Allen Keng', 'Tally Rodin', 'Francis Limoges', 'Tsu-Ching Yu', 'Karl Walcott', 'Desmond Campbell', 'Ian Geldart', 'Linda Joyce Nourse', 'Zeljko Ivanek', 'Christopher B. MacCabe', 'Chris Cavener', 'Ronald Tremblay', 'Joseph Bellerose', 'Philippe Hartmann', 'Sebastien R. Teller', 'Alexander Peganov', 'Simon Therrien', 'Patrice Martre', 'James Malloch', 'Vladimir Alexis', 'Jason Deline', 'Hugh Jackman']","['20th Century Fox', ""The Donners' Company"", 'Bad Hat Harry Productions', 'Genre Films', 'Hutch Parker Entertainment']",6,['US'],"['ar', 'en', 'de', 'pl', 'ru', 'sw']",tt3385516,6.517,11615
7,2014-06-19,What We Do in the Shadows,1600000,6263224,86,"['Comedy', 'Horror']",Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,Some interviews with some vampires,"['Taika Waititi', 'Jemaine Clement']","['Jemaine Clement', 'Jonny Brugh', 'Cori Gonzalez-Macuer', 'Stu Rutherford', 'Ben Fransham', 'Elena Stejko', 'Jason Hoyte', ""Karen O'Leary"", 'Mike Minogue', 'Chelsie Preston Crayford', 'Ian Harcourt', 'Ethel Robinson', 'Brad Harding', 'Isaac Heron', 'Yvette Parsons', 'Madeleine Sami', 'Aaron Jackson', 'Morgana Hills', 'Morag Hills', 'Frank Habicht', 'Moose Kapua', 'Denis Welch', 'Mario Gaoa', 'Kura Forrester', 'Luke Bonjers', 'Rhys Darby', 'Simon Vincent', 'Cohen Holloway', 'Nathan Meister', 'Tanemahuta Gray', 'Ruby Vincent', 'Jaxon Cook', 'Matthew Harvey-White', 'Matt Dravitzki', 'Roland Hunter', 'Lucy Marinkavich', 'Melanie Hamilton', 'Ana Flaherty', 'Aaron Lewis', 'Belle Gwilliam', 'Rodney Cook', 'Jennifer Martin', 'Emma Draper', 'Natalie Crane', 'Emma Smith']","['New Zealand Film Commission', 'Unison Films', 'Defender Films', 'Funny or Die', 'Resnick Interactive Development']",1,"['NZ', 'US']","['de', 'en']",tt3416742,7.575,2977
8,2014-08-20,Clouds of Sils Maria,6600000,1851517,124,['Drama'],A veteran actress comes face-to-face with an uncomfortable reflection of herself when she agrees to take part in a revival of the play that launched her career 20 years earlier.,,['Olivier Assayas'],"['Juliette Binoche', 'Kristen Stewart', 'Chloë Grace Moretz', 'Lars Eidinger', 'Johnny Flynn', 'Brady Corbet', 'Hanns Zischler', 'Angela Winkler', 'Nora Waldstätten', 'Aljoscha Stadelmann', 'Claire Tran', 'Stuart Manashil', 'Péter Farkas', 'Ben Posener', 'Ricardia Bramley', 'Luise Berndt', 'Gilles Tschudi', 'Benoit Peverelli', 'Caroline De Maigret', 'Arnold Gramara', 'Sean McDonagh', 'Valery Bukreev', 'Katrin Schmidt', 'Phoebe Lin', 'Katarzyna Nawrotek', 'David Seghezzo', 'Claire-Anne Piguet', 'Wilhelm J. Reitzenstein', 'Jerry Kwarteng', 'Jakob Köhn', 'Steffen Mennekes', 'Rosa Schrehardt']","['ARTE France Cinéma', 'Canal+', 'Pallas Film', 'ZDF/Arte', 'SRG SSR', 'RTS', 'Orange Studio', 'CAB Productions', 'CG Cinéma', 'Vortex Sutra']",1,"['DE', 'FR', 'CH']","['de', 'en', 'fr']",tt2452254,6.6,652
9,2012-11-16,Dağ,95000,1671445,90,"['War', 'Action', 'Thriller']","The heroic story of two soldiers trapped in an ambush, fighting for their lives.",,['Alper Çağlar'],"['Çağlar Ertuğrul', 'Ufuk Bayraktar', 'Fırat Doğruloğlu', 'Mesut Akusta', 'Cengiz Coşkun', 'Gözde Mutluer', 'Serkan Yanar', 'Tolga Akdoğan', 'Ali Aksöz', 'Asuman Karakullukcu', 'Özgürcan Çevik', 'Hüseyin Özay']","['Mars Films', 'CaglarArts Entertainment']",1,['TR'],['tr'],tt2471640,6.877,77
