,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,,Probed,1000,60,90,"['Science Fiction', 'Romance', 'Comedy']",A young man that finds himself to be the subject of some kind of alien experimentation leads his friends on a journey to reclaim his malihood and expose the truth to the world.,There's some squirrely shit goin on...,[],[],[],1,[],[],,0.0,0
1,2022-03-31,S'haurà de fer de nit,521,521,9,['Drama'],Greta's parents have decided that the three of them are coming back to their hometown. Greta has to tell them that she won't return with them.,,"['Núria Onsins', 'Elena Riera']","['Èlia Mateu', 'Montserrat Botet', 'Manel Beguer']",['Universitat Pompeu Fabra'],1,['ES'],['ca'],,0.0,0
