,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,,El viaje de Cris,48,54310,40,[],"El viaje de Cris is a medium-length film based on the story of Tamara Miranda, a girl who became paraplegic at the age of 16 due to a traffic accident. The objective of this film is to raise awareness among young people of the serious consequences of alcohol consumption while driving.",,[],[],[],1,[],[],,0.0,0
1,,Husker Moore,50,1,3,[],A short film by Waffle Brothers Entertainment,,[],[],[],1,[],[],,0.0,0
2,2017-05-19,Hızlı ve Tüplü,1,25,90,['Comedy'],"An epic Turkish racing saga that takes place in Adana. You will see a Tofaş take down a Ferrari. When tüp is there, nothing is impossible. You will laugh. You will cry. Welcome to the tüp saga.",FAST & TUBIOUS,"['Necmi Yıldırım', 'Yusuf Güven']",[],[],1,['TR'],['tr'],tt5671248,0.0,0
3,2016-11-18,Adam Mısın!,500,20,91,['Comedy'],"The famous people that host ""Beyaz Futbol"" find themselves in a terrible situation where one man controls them. In order to be free, the Beyaz Futbol team has to do the missions that the guy gives them.",Are You A Person,[],"['Burçin Abdullah', 'Abdülkerim Durmaz', 'Sinan Engin', 'Duygu Şen']",[],1,['TR'],['tr'],tt6248178,1.5,2
4,2017-05-19,New York Masalı,1,500,99,"['Romance', 'Comedy']","5 people from Turkey, discover themselves and each other in New York and embark new adventures.",Fairytale of New York,['Doğan Özmekik'],"['Esin Varan', 'Ahmet Bodur', 'Ekin Türkmen', 'Derya Celikkol']",[],1,['TR'],['tr'],tt5300754,1.0,1
5,2017-07-28,Düzensiz Düzenbazlar,20,753,105,[],A group of con-men try to take down a huge casino.,Look closer...,[],[],[],1,[],[],tt7494122,0.0,0
6,2018-11-16,Çift'lik Bank: Tosun Firarda,3,2,99,"['Comedy', 'Drama']","Based on a true story, Tosun Firarda is about the biggest scam made in the history of Turkey.",The event of a lıfetıme,[],"['Burak Alkaş', 'Fercan Bay', 'Kadir Gültekin', 'Tayfun Sav', 'Yaşar Şengül', 'Vahdet Çakar']",[],1,[],[],tt8822390,0.0,0
7,2018-09-07,Keloğlan,100,30,97,[],The adventures of Keloğlan told in a modern fashion.,The Bald Boy,[],[],[],1,[],[],,4.0,1
8,2018-03-16,Ne Var?,125,40,105,[],A group of pointless Turkish characters just wander around with no point in this pointless motion picture.,What Is It?,['Ozan Denklik'],[],[],1,[],[],tt8571866,0.0,0
9,2019-07-01,OVERTIME,450,450,3,"['Science Fiction', 'Action', 'Comedy']","A scientist must steal back the time machine he invented, but first he must outsmart the world's most relentless security guard.",,['Charlie Parkin'],"['AJ Blackwell', 'Callum Pardoe']",['City Lights Films'],1,[],[],,0.0,0
