,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2010-02-10,My Name Is Khan,12000000,42345360,165,"['Drama', 'Romance']","Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.","An Ordinary Man, An Extraordinary Journey ... FOR LOVE.",[],"['Shah Rukh Khan', 'Kajol', 'Jimmy Shergill', 'Zarina Wahab', 'Adarsh Gourav', 'Tanay Chheda', 'Sheetal Menon', 'Arif Zakaria', 'Arjun Mathur', 'Christopher B. Duncan', 'Nicolas Pajon', 'Rod Britt', 'Michael William Arnold', 'Katie A. Keane', 'Kenton Duty', 'Joseph Zinsman', 'Jonathan Matthew Wilson', 'Laurence Brown']","['Fox Searchlight Pictures', 'Red Chillies Entertainment', 'Dharma Productions']",1,['IN'],"['en', 'hi']",tt1188996,8.047,1069,Released
1,1967-08-30,Point Blank,2500000,3200000,92,"['Crime', 'Thriller', 'Drama']","After being double-crossed and left for dead, a mysterious man named Walker single-mindedly tries to retrieve the rather inconsequential sum of money that was stolen from him.",He thrived on two kinds of people...his victims and his women!,['John Boorman'],"['Lee Marvin', 'Angie Dickinson', 'Keenan Wynn', ""Carroll O'Connor"", 'Lloyd Bochner', 'Michael Strong', 'John Vernon', 'Sharon Acker', 'James B. Sikking', 'Roberta Haynes', 'Kathleen Freeman', 'Victor Creatore', 'Lawrence Hauben', 'Susan Holloway', 'Sid Haig', 'Michael Bell', 'Priscilla Boyd', 'John McMurtry', 'Ron Walters', 'George Strattan', 'Nicole Rogell', 'Rico Cattani', 'Roland La Starza', 'Roseann Williams', 'Sandra Warner', 'Cosmo Sardo']","['Metro-Goldwyn-Mayer', 'Winkler Films']",1,['US'],['en'],tt0062138,7.014,290,Released
2,2009-06-18,American Pie Presents: The Book of Love,7000000,5021219,93,['Comedy'],"Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined, and with incomplete advice, the Bible leads them on a hilarious journey to lose their virginity.",It's the hottest slice yet!,[],"['Bug Hall', 'Eugene Levy', 'Kevin M. Horton', 'Brandon Hardesty', 'Beth Behrs', 'Rosanna Arquette', 'John Patrick Jordan', 'Melanie Papalia', 'Edwin Perez', 'Jennifer Holland', 'Louisa Lytton', 'Curtis Armstrong', 'Cindy Busby', 'Naomi Hewer', 'Karin Konoval', 'Carrie Keagan', 'Jasmine Mooney', 'Jill Teed', 'Cindy Lucas', 'C. Thomas Howell', 'Tim Matheson', 'Kevin Federline', 'Bret Michaels', 'Willa Potter', 'Taryn Johnston', 'Shannon Cotnam', 'Meghan Feenstra', 'Nico McEown', 'Dwight Koss', 'Jennifer Juniper Angeli', 'Sherman Hemsley', 'Adrienne Carter', 'Giselle Lavande', 'Dustin Diamond', 'Christopher Knight', 'Steve Railsback', 'Robert Romanus']","['Universal Pictures', 'Capital Arts Entertainment', 'Universal Pictures Home Entertainment']",1,['US'],['en'],tt1407050,5.243,1513,Released
3,1991-07-24,The Doctor,12000000,38120905,122,['Drama'],"Jack McKee is a doctor with it all: he's successful, he's rich, and he has no problems.... until he is diagnosed with throat cancer. Now that he has seen medicine, hospitals, and doctors from a patient's perspective, he realises that there is more to being a doctor than surgery and prescriptions.",An Uplifting Story About Finding New Meaning In Life.,['Randa Haines'],"['William Hurt', 'Christine Lahti', 'Elizabeth Perkins', 'Mandy Patinkin', 'Adam Arkin', 'Charlie Korsmo', 'Wendy Crewson', 'Bill Macy', 'J.E. Freeman', 'William Marquez', 'Kyle Secor', 'Nicole Orth-Pallavicini', 'Ping Wu', 'Tony Fields', 'Brian Markinson', 'Maria Tirabassi', 'Ken Lerner', 'Bruce Jarchow', 'E. Keith Polk', 'Nellye Leonard', 'Richard McKenzie', 'Denis Heames', 'Sue Rihr', 'Brandyn Barbara Artis', 'Millie Slavin', 'Nancy Parsons', 'John Marshall Jones', 'Laurie Lathem', 'Adam Wylie', 'Stephen William Moore', 'Cynthia Mason', 'Breon Gorman', 'Renée Victor', 'Gregor Hesse', 'Fran Bennett', 'Zoaunne LeRoy', 'Jonathan Kohl', 'Ross Eto', ""Michael O'Dwyer"", 'Karen S. Gregan', 'Lillian Hurst', 'Rosa Maria Briz', 'Steven Gundry', 'Akuyoe Graham', 'Jusak Bernhard', 'Matthew T. Clancy', 'Jeris Poindexter', 'Derek Van Longshore', 'Gail Neely', 'Lily Mariye', 'Woodryan Alexander', 'Conrad Hurtt', 'Paul LeClair', 'Zakes Mokae']",['Touchstone Pictures'],1,['US'],['en'],tt0101746,6.508,65,Released
4,2005-12-30,FC Venus,2196531,2411594,113,"['Comedy', 'Romance']","Pete is a football enthusiast, who plays as a goalkeeper for FC HeMan, a team playing in the lowest possible league. His girlfriend, Anna, hates the whole sport. Pete and his teammates are planning to travel to watch the Football World Cup held in Germany. Anna is not excited about Pete's plan to leave her alone for the summer. Therefore Anna decides to present a challenge to Pete: She will form a team from the wives and girlfriends of the FC HeMan players, and then the women's team (FC Venus) would play against FC HeMan. If the women's team wins, the men will have to give up football, and if the men's team wins, the women will never complain about their hobby.",,['Joona Tena'],"['Minna Haapkylä', 'Petteri Summanen', 'Laura Malmivaara', 'Taneli Mäkelä', 'Lotta Lehtikari', 'Miia Nuutila', 'Noora Peltokukka', 'Hannu-Pekka Björkman', 'Jukka Rasila', 'Puntti Valtonen', 'Janne Virtanen', 'Jerry Wahlforss', 'Diana Anttila', 'Elina Hagelin', 'Eija Mikkonen-Budsko', 'Irma Tervahartiala', 'Jenni Toivonen', 'Olli Halonen', 'Juha Junttu', 'Harri Kettumäki', 'Joona Majurinen', 'Eero Tommila', 'Rami Virtanen', 'Jerry Isorinne', 'Nette Mustonen', 'Helinä Nuutinen', 'Rasmus Nuutinen', 'Roope Koskinen', 'Neta Mustonen', 'Nita Mustonen', 'Paula Kosunen', 'Aura Lehtinen', 'Amanda Arttio', 'Ullariikka Koskela', 'Juha Rastas', 'Anna Lipponen', 'Iina Kuustonen', 'Kristian Wahlberg', 'Anna Ranta', 'Jari Peltoniemi', 'Oskar Granberg', 'Matti Mäntylä', 'Arto Myllärinen', 'Jan Peter Aravirta', 'Jari Vanhanen', 'Ville Lyytikäinen', 'Toni Lehtinen', 'Antti Ahola', 'Joonas Josefsson', 'Tony Kanerva', 'Matti Eve', 'Mikael Forssell', 'Aki Riihilahti', 'Sanna Valkonen', 'Elastinen']",['Talent House'],1,['FI'],['fi'],tt0453365,5.483,29,Released
5,1999-10-29,Music of the Heart,27000000,14859394,124,['Drama'],Story of a schoolteacher's struggle to teach violin to inner-city Harlem kids.,She gave them a gift they could never imagine. They gave the system a fight it would never forget.,['Wes Craven'],"['Meryl Streep', 'Angela Bassett', 'Cloris Leachman', 'Aidan Quinn', 'Michael Angarano', 'Henry Dinhofer', 'Kieran Culkin', 'Charlie Hofheimer', 'Josh Pais', 'Jay O. Sanders', 'Gloria Estefan', 'Jane Leeves', 'Isaac Stern', 'Joshua Bell', 'Itzhak Perlman', 'Myra Lucretia Taylor', 'Justin Pierre Edmund', 'Edmund Wilkinson', 'Gideon Jacobs']","['Miramax', 'Craven-Maddalena Films']",1,['US'],"['en', 'es']",tt0166943,6.757,177,Released
6,2008-01-01,The Decline And Fall Of America,7500,1200,120,['Documentary'],A shocking 2 hour full length movie from B.A. Brooks that will change the way you look at our leadership within America's government and military today.,,['B.A. Brooks'],"['Lou Dobbs', 'Michael Badnarik']",['U.A.F.F. FILMS'],1,['US'],['en'],,2.8,6,Released
7,2009-12-04,Everybody's Fine,21000000,16443609,99,['Drama'],"Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.",Frank's travelling light but carrying excess baggage.,['Kirk Jones'],"['Robert De Niro', 'Drew Barrymore', 'Kate Beckinsale', 'Sam Rockwell', 'Melissa Leo', 'Damian Young', 'James Frain', 'Katherine Moennig', 'Brendan Sexton III', 'James Murtaugh', 'Austin Lysy', 'Chandler Frantz', 'Lily Mo Sheen', 'Seamus Davey-Fitzpatrick', 'Lucian Maisel', 'Jason Harris', 'Ben Schwartz']","['Miramax', 'Radar Pictures', 'Hollywood Gang Productions']",1,['US'],['en'],tt0780511,6.788,827,Released
8,1952-07-31,Ivanhoe,3842000,10878000,106,"['Adventure', 'Romance']",Sir Walter Scott's classic story of the chivalrous Ivanhoe who joins with Robin of Locksley in the fight against Prince John and for the return of King Richard the Lionheart.,At Last on the Screen ! Biggest Spectacle since QUO VADIS!,['Richard Thorpe'],"['Robert Taylor', 'Elizabeth Taylor', 'Joan Fontaine', 'George Sanders', 'Emlyn Williams', 'Robert Douglas', 'Finlay Currie', 'Felix Aylmer', 'Francis de Wolff', 'Norman Wooland', 'Basil Sydney', 'Harold Warrender', 'Patrick Holt', 'Roderick Lovell', 'Sebastian Cabot', 'John Ruddock', 'Michael Brennan', 'Megs Jenkins', 'Valentine Dyall', 'Carl Jaffe', 'Guy Rolfe']","['Metro-Goldwyn-Mayer', ""Loew's Incorporated""]",1,['US'],['en'],tt0044760,6.872,133,Released
9,1984-04-19,Razorback,5500000,801000,95,['Horror'],In the Australian outback a vicious wild boar kills and causes havoc to a small community.,It's waiting outside and it can sense your fear. No nightmare will prepare you for it!,['Russell Mulcahy'],"['Gregory Harrison', 'Arkie Whiteley', 'Bill Kerr', 'Chris Haywood', 'David Argue', 'Judy Morris', 'John Ewart', 'John Howard']","['Warner Bros. Pictures', 'McElroy & McElroy', 'UAA Films', 'Western Film Productions']",1,['AU'],['it'],tt0087981,5.737,135,Released
