,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2018-11-01,O Doutrinador,3500000,2000000,108,"['Thriller', 'Action', 'Crime', 'Drama']","Miguel is a federal agent, highly trained and skilled in weapons. After experiencing trauma in his personal life, he sets out on a journey of revenge, assuming the identity of a masked vigilante. The Awakener decides to do justice with his own hands by exterminating corrupt politicians.",Corruption has created its greatest enemy,['Gustavo Bonafé'],"['Kiko Pissolato', 'Tainá Medina', 'Samuel de Assis', 'Carlos Betão', 'Eduardo Moscovis', 'Helena Luz', 'Natália Lage', 'Eduardo Chagas', 'Tuca Andrada', 'Helena Ranaldi', 'Marília Gabriela', 'Gustavo Vaz', 'Nicolas Trevijano', 'Bruno Sigrist', 'Rodrigo dos Santos', 'Eucir de Souza', 'Daniel Alvim', 'Zemanuel Piñero', 'Cláudio Tovar', 'Natallia Rodrigues', 'Fernão Lacerda', 'André Gaetta', 'Fábio Esposito', 'André Garolli', 'Elvis Shelton', 'Carlos Mani', 'Dora Mariana Vilela', 'Maíra Chasseraux', 'Arthur Toyoshima', 'Ricardo Dantas', 'Lucy Ramos', 'Ronaldo Gontijo', 'Monalisa Vasconcelos', 'Malu Bierrenbach', 'Rosana Maris', 'Casey Frost', 'Marco Aurélio (Bruttus)', 'Cristian Nicolas', 'Thomás Aquino', 'Talita Tilieri', 'Geraldo Rodrigues', 'Bárbara Salomé']","['Downtown Filmes', 'Paris Entretenimento', 'Universo Guará']",1,['BR'],['pt'],tt7878846,6.3,121
1,2014-05-26,The Riven,10,15,96,['Drama'],"College freshman Selena Sutter (Samantha Koerner) gets more than she bargains for when her new roommate Amy (Jess Chanliau) unwillingly drags her to a raucous frat party. Left to her own devices, Selena ends up shattered by a vicious attack and is left to finish her academic year with a crippling affliction and little hope. With the help of an intuitive science professor, she begins to heal and open her heart to an unexpected romance with a friendly teacher's assistant (Josiah Frampton), who may be hiding a secret from her. But struggling with a shaky past and the abrupt return of her assailant, Selena's new questionable affair may only contribute to her downfall.",,['Michael Fredianelli'],"['Samantha Koerner', 'Josiah Frampton', 'Jess Chanliau', 'Bret Grantham', 'Jeremy Koerner', 'Kathleen Pistorio', 'Peter Stylianos', 'Patricia Stamos', 'Martini', 'Joaquin Tabera', 'Jake Barrow', 'Bianca Leal', 'Elizabeth VanDeberg', 'Vincent Martin', 'Ian Doherty', 'Theresa Tanya', 'Chris Sanchez', 'Montana Mirabella', 'Jenny Tran', 'Dana Huerta', 'Jessy Goodman', 'Sarah Lyn Rogers', 'Dylan Byrd', 'Macgregor Hall-Wurst', 'Jennifer Tucker', 'Uriah Miano', 'Joseph Estrada']",['Wild Dogs Productions'],1,['US'],[],tt3761144,0.0,0
2,2012-09-22,یکی میخواد باهات حرف بزنه,100000,100000000,90,['Drama'],"Yasaman has been living with her mother Leila since birth. Leila has never let her see her father. When Yasaman gets brain death in an accident, Leila has one week time to get consent from her ex-husband for a vital issue.",,['Manouchehr Hadi'],"['Shahab Hosseini', ""Anahita Ne'mati"", 'Hamidreza Pegah', 'Yekta Naser', 'Azadeh Riazi']",['Iranian Independents'],1,[],['fa'],tt3718222,8.0,2
3,2015-01-21,Mastaneh,15000,50000,90,"['Drama', 'Family']","An Adopted Movie From Orginal Title 'Lipstick""",Mastaneh,['Mohammadhossein Farahbakhsh'],"['Sahar Dolatshahi', 'Baran Kosari', 'Atila Pesyani', 'Farhad Aslani', 'Milad Keymaram']",['Pouya Film'],1,['IR'],['fa'],,0.0,0
4,1990-01-26,Safare Jadooei,15000,50000,90,"['Comedy', 'Family']","Dr Reza Kamali, with the persecution and punishment of his son, Sina, wants to make him a distinguished student. One day, Sina takes refuge in her mysterious washing machine from father's fear. Someone does not believe in the perfection that comes with his child and he will be admitted to the hospital, but he rushes away and, when he escapes, goes to the hospital's washing machine.",Safare Jadooei,['Abolhassan Davoodi'],"['Akbar Abdi', 'Azita Hajian', 'Saeid Sheikhzadeh', 'Farhang Mehrparvar', 'Reza Abdi']",['Fanoos Khial Production'],1,[],['fa'],tt0254744,0.0,0
5,2018-04-26,Танки,2179800,36837802,95,"['War', 'Action', 'Adventure']","A prototype of a  new cutting edge tank is being taken on a secret mission to Moscow, to Comrade Stalin. Soon the cross-country run turns into a ruthless race. Followed by Nazis, the tanks' team defeats their pursuers and proves the great ability and vast superiority of the machine that is about to become a legendary T-34.",,['Kim Druzhinin'],"['Andrey Merzlikin', 'Aglaya Tarasova', 'Anton Filipenko', 'Dmitriy Podnozov', 'Sergey Chetvertkov', 'Aleksandr Tyutin', 'Sergey Stukalov', 'Alexey Ovsyannikov', 'Nikolay Gorshkov', 'Yuriy Itskov', 'Vladimir Verevochkin', 'Merab Maysuradze']",['20th Century Fox Russia'],1,['RU'],['ru'],tt8396188,5.017,30
6,2018-09-07,Hurricane,10000000,2137751,107,"['War', 'Drama', 'Action']","The story of the Polish fliers who found themselves fighting for the freedom of their own country in foreign skies. Seen through the eyes of a Polish fighter ace and adventurer, it tells how the Poles—driven across Europe by the German war machine—finally make their last stand. Flying Hurricanes for the RAF over Britain, they became a key component in the legend of ‘The Few’. Up against the might of the Luftwaffe they hoped that, by saving Great Britain from Nazi invasion, they were keeping the dream of a free Poland alive.",In foreign skies they fought for their country,['David Blair'],"['Iwan Rheon', 'Milo Gibson', 'Stefanie Martini', 'Marcin Dorociński', 'Kryštof Hádek', 'Nicholas Farrell', 'Teresa Mahoney', 'Sam Hoare', 'Phil McKee', 'Robert Portal', 'Emily Wyatt', 'Tam Williams', 'Radosław Kaim', 'Manuel Klein', 'Raphael Desprez', 'Rosie Gray', 'Andrew Sweet', 'Marc Hughes', 'Graham Padden', 'Jamie Langlands', 'William Nash', 'Hugh Alexander', 'Daniel Cech-Lucas', 'James Henri-Thomas', 'Matt Malecki', 'Kamil Lipka-Kozanka', 'Christopher Jaciow', 'Rafael Ferenc', 'Slawomir Doliniec', 'Adrian Zaremba', 'Filip Pławiak', 'Michel Diercks', 'Maria Estevez-Serrano', 'Torin Pocock', 'Michael Keogh', 'Stuart Packer', 'Drew Cain', 'Daniel Maggott', 'David Pike', 'Damian Dudkiewicz', 'Darren James King', 'Joan Kempson', 'Rod Arthur', 'Malgorzata Galczynska', 'Andrew Whiffin', 'Pete Phillips', 'Maddison Marshall', 'Anastasia P. DiLoreto', 'Jan Goodman', 'Matthew Houston', 'Mark Kempson', 'James Yeates']","['Head Gear Films', 'Stray Dog Films', 'Metrol Technology', 'Prospect 3']",1,['GB'],"['en', 'pl', 'de']",tt7515456,5.91,133
7,,Lalbaugchi Rani,150000,200000,125,[],"Journey of a 24 year old mentally challenged girl who gets lost in Mumbai. During this unusual adventure, she meets various people from the society and manages to change their lives.",Life is good,[],[],[],1,[],[],,0.0,0
8,2018-07-20,طیفا اِن ٹرَبل,1500000,3062477,155,"['Drama', 'Comedy', 'Action', 'Crime']",Teefa goes to Poland to get Anya to Pakistan to marry Butt gangster's son but lands up in trouble with Anya's gangster father and the Polish police.,,['Ahsan Rahim'],"['Ali Zafar', 'Maya Ali', 'Faisal Qureshi', 'Javed Sheikh', 'Mehmood Aslam', 'Nayyar Ejaz', 'Mahenur Haider', 'Sofia Khan', 'Asma Abbas', 'Marhoom Ahmad Bilal', 'Simi Raheal', 'Tom Coulston', 'Mehboob Shah', 'Salman Bokhari', 'Jawad Bashir', 'Moiz Kazmi']","['Yash Raj Films', 'Lightingale Productions', 'Geo Films', 'Mandviwalla Entertainment']",1,['PK'],['ur'],tt8043306,7.6,16
9,2018-02-22,Khaltoor,15000,100000000,90,"['Comedy', 'Crime']","The lives of three young musicians who are trying hard to capture the music of the market and to execute parts that are legitimate, but the lack of enthusiasm for the audience makes them unemployed and then goes on to become acquainted with a billionaire person ...",Khaltoor,['Arash Moayyerian'],"['Mohammadreza Sharifinia', 'Pouria Poursorkh', 'Mehran Ghafourian', 'Ali Sadeghi', 'Sahar Ghoreyshi', 'Maryam Amirjalali']",['Pouya Film'],1,[],['fa'],,2.0,1
