,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2021-11-26,Licorice Pizza,40000000,27423319,133,"['Drama', 'Comedy']","The story of Alana Kane and Gary Valentine running around and falling in love in the San Fernando Valley, 1973.",,['Paul Thomas Anderson'],"['Alana Haim', 'Cooper Hoffman', 'Sean Penn', 'Tom Waits', 'Bradley Cooper', 'Skyler Gisondo', 'Mary Elizabeth Ellis', 'John Michael Higgins', 'Christine Ebersole', 'Harriet Sansom Harris', 'Joseph Cross', 'Danielle Haim', 'Este Haim', 'Moti Haim', 'Donna Haim', 'Maya Rudolph', 'Nate Mann', 'Isabelle Kusman', 'Iyana Halley', 'Ray Chase', 'Emma Dumont', 'Yumi Mizui', 'Megumi Anjo', 'Emily Althaus', 'Tim Conway Jr.', 'Griff Giacchino', 'James Kelley', 'Will Angarola', 'Milo Herschlag', 'Craig Stark', 'Bottara Angele', 'Rogelio Camarillo', 'Nathan M. Hadden', 'Lakin Valdez', 'Thomas John Rudolph', 'Collin Sutton', 'Ray Nicholson', 'Eloy Perez', 'Mark Kirksey', 'Sasha Spielberg', 'Pearl Minnie Anderson', 'Karen Kilgariff', 'Natalia Becerril', 'Zachary Chicos', 'Fatimah Hassan', 'Steven Herrera', 'Brandon Koen', 'Paige Locke', 'Zoe McLane', 'Anthony Molinari', 'John C. Reilly', 'Patrick Salway', 'Tess Rianne Sullivan', 'Charlotte Townsend', 'Jeff Willy']","['Metro-Goldwyn-Mayer', 'Ghoulardi Film Company', 'Focus Features', 'Bron Studios']",1,"['CA', 'US']","['ja', 'pt', 'en']",tt11271038,7.057,1406
1,,Mankan,10000,1000000,60,[],,Mankan,[],[],[],1,[],[],,0.0,0
2,2020-06-23,Film why,1000,100000,60,[],Movie Overview (English) - Required (minimum 10 characters),Film why,[],[],[],1,[],['fa'],,0.0,0
3,,Mehran Modiri,1000,100000,120,[],Movie Overview (English) - Required (minimum 10 characters),Mehran Modiri,[],[],[],1,[],[],,0.0,0
4,1958-01-01,الأخ الكبير,100000,100000,79,"['Drama', 'Thriller']","While Awad's family believes him to be an honorable man, Awad heads a drug-dealing gang. He tries to keep the balance between his family's image of him and his illegal business dealings.",Family And then the flood,['Fatin Abdel Wahab'],"['Farid Shawqi', 'Hind Rostom', 'Ahmed Ramzy', 'Farida Fahmy', 'Ferdoos Mohammed', 'Reyad El Kasabgy']",['أفلام محمد عفيفي'],1,[],['ar'],tt0355178,0.0,0
5,1954-06-28,Lemeen Hawak - لمين هواك؟,100000,100000,115,"['Music', 'Romance']","Nadia suffers from the behavior of her sister Nawal, to seek Dr. Adel and ask him for advice, to generate love between them, one day a young man who tried to commit suicide arrives because he is paralyzed, Nadia succeeds in getting him out of despair and succeeds in his treatment, to begin  A love story between him and her sister Nawal, and events escalate.",Jealousy...Everywhere,['Helmy Rafla'],"['Kamal el-Shennawi', 'Emad Hamdy', 'Huda Sultan', 'Farid Shawqi', 'Abdel Salam Al Nabulsy', 'Khayria Ahmed', 'Wedad Hamdy', 'Mona']",['ستوديو مصر'],1,[],['ar'],tt0318394,0.0,0
6,1950-10-07,الآنسة ماما,100000,100000,117,"['Music', 'Romance']","(Namira) is a girl who loves to sing, wandering in love with the famous singer (Mounir), who is preparing a new lyric operetta, and decides to create a contest to choose a new singer to perform in front of him in the operetta, and a tigress advances and wins, and in order to arouse Mounir's jealousy, she agrees with  His father has to claim that they agree to marry, so will the trick deceive Munir?",When You're good to mama Mama good for you,['Helmy Rafla'],"['Sabah', 'Mohamed Fawzy', 'Suleiman Naguib', 'Hagar Hamdy', 'Ismail Yasseen', 'Zeinat Sedki', 'Hussein Ibrahim', 'Salah Mansour', 'Mohamed Kamal Elmasry']",['Mohamed Fawzy Films'],1,[],['ar'],tt0307963,0.0,0
7,1953-08-17,انا ذنبي اية,100000,100000,130,['Drama'],"Dr. Magdy marries Laila, the daughter of a wealthy family, in spite of the opposition of Laila's mother, who wanted her to marry a wealthy man. She uses her wicked nephew to create disputes between Laila and Magdy.",Wicked Wicked,['Ibrahim Emara'],"['Leila Fawzi', 'Mohsen Sarhan', 'Farid Shawqi', 'Taheya Cariocca', 'Suleiman Naguib', 'Souad Mekawy', 'Zeinab Sedky', 'Aziz Othman']",['ليلي فيلم'],1,['EG'],['ar'],tt0315185,0.0,0
8,2003-12-20,Məhəllə,378378,773838,126,"['Comedy', 'Drama']",A funny story happens to a block's residents. Everything begins when Tofig comes back from soldiering. Mommy wants to marry off his only son. His future father-in-law is a professor. But this professor is not like others.,Mahalla,['Ramiz Fataliyev'],"['Tair Imanov', 'Cabir Imanov', 'Elchin Hamidov', 'Rafael Isgenderov', 'Joshgun Rahimov', 'Dilara Aliyeva', 'Ilham Gasimov']",['Planet Parni iz Baku'],1,['AZ'],['az'],tt1279462,0.0,0
9,2020-06-24,orca,10,20,3,"['Horror', 'Thriller']",A man receives a message in the middle of the night. He must act upon it.,He's coming for you,['Giovana Nabarrete'],"['Thales Peres', 'Lucas Carbone Lepsch']",[],1,['CA'],[],,0.0,0
10,2022-06-15,Lightyear,200000000,226400000,105,"['Animation', 'Action', 'Adventure', 'Family', 'Science Fiction']",Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,Infinity awaits.,['Angus MacLane'],"['Chris Evans', 'Keke Palmer', 'Peter Sohn', 'Dale Soules', 'James Brolin', 'Uzo Aduba', 'Mary McDonald-Lewis', 'Isiah Whitlock Jr.', 'Bill Hader', 'Efren Ramirez', 'Keira Hairston', 'Carlos Alazraqui', 'Kimberly Bailey', 'William Calvert', 'June Christopher', 'David Cowgill', 'Jackie Gonneau', 'Rif Hutton', 'Matthew Yang King', 'Stephanie Komure', 'Piotr Michael', 'Cristina Milizia', 'Arthur Ortiz', 'Jacqueline Pinol', 'Griffin Puatu', 'Shane Sweet', 'Debra Wilson', 'Cory Yee', 'Ruth Zalduondo']","['Walt Disney Pictures', 'Pixar']",1,['US'],['en'],tt10298810,7.204,2327
11,,Sotto lo Stesso Cielo,100,1000,67,[],Under the same Sky,ISAN,['Stefano Ferrari'],[],[],1,[],[],,0.0,0
12,2022-07-03,Bullet Train,90000000,239260044,127,"['Action', 'Comedy', 'Thriller']","Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",The end of the line is just the beginning.,['David Leitch'],"['Brad Pitt', 'Joey King', 'Aaron Taylor-Johnson', 'Brian Tyree Henry', 'Andrew Koji', 'Hiroyuki Sanada', 'Michael Shannon', 'Bad Bunny', 'Sandra Bullock', 'Zazie Beetz', 'Logan Lerman', 'Masi Oka', 'Karen Fukuhara', 'Kevin Akiyoshi Ching', 'Minchi Murakami', 'Kaori Taketani', 'Toshitaka Katsumi', 'Jim Garrity', 'Emelina Adams', 'Jenson Cheng', 'Nobuaki Shimamoto', 'Yoshi Sudarso', 'Johanna Watts', 'Ian Martinez', 'Tania Verafield', 'Pancho Cardena', 'Julio Gabay', 'Andrea Muñoz', 'Nancy Daly', 'Arnold Chun', 'Naomi Matsuda', 'Benmio McCrea', 'Pasha D. Lychnikoff', 'Joshua Johnson-Payne', 'Miles Marz', 'Michelle Lee', 'Parker Lin', 'Garland Scott', 'Jason Matthew Smith', 'Zooey Miyoshi', 'Kamil Aydin', 'Channing Tatum', 'Ryan Reynolds', 'M.G. Gong', 'Alonso Saravia', 'Ricky Su', 'Marco M Torres', 'Ebaa AbuAmmar', 'Chris Aemond', 'Naomi Amante', 'Ayne Aoun', 'Gina Aponte', 'Ray Buffer', 'Justin Cabanting', 'Anna Carina', 'Kate Chen', 'Josh Cruze', 'Mike Ferguson', 'Reut Fish', 'Rolando Gonzalez', 'Brandon Halvorsen', 'Masashi Ishizuka', 'Reyna Kajino', 'Shota Kakibata', 'Alice Ko', 'David Kuahiwinui', 'Waymond Lee', 'Leon Masuda', 'Ego Mikitas', 'Shoko Rice', 'RiRia', 'Lyonne Sakamoto', 'Ezra Samson', 'Jose J. Santana', 'Sakura Sugihara', 'Kim Taratko', 'Charlotte Xia', 'Harrison Xu']","['Columbia Pictures', '87North Productions']",1,['US'],"['ja', 'en', 'ru', 'es']",tt12593682,7.516,2212
