,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2016-09-15,Hacker,2000000,11239,95,"['Crime', 'Drama', 'Thriller']","Alex, an immigrant from Ukraine comes to Canada and becomes involved with an online criminal organization called Darkweb. What starts off as a way to help his parents financially, soon becomes a personal vendetta against the entire banking system, when his mother is fired from her job at the bank",He will find you. He will become you.,['Akan Satayev'],"['Callan McAuliffe', 'Lorraine Nicholson', 'Daniel Eric Gold', 'Clifton Collins Jr.', 'Zachary Bennett', 'Kristian Truelsen', 'Vlada Verevko', 'Genadijs Dolganovs', 'Randy Thomas', 'Greg Hovanessian', 'Allyson Pratt', 'James Cade', 'Darryl Flatman', 'Birgitte Solem', 'Simon Northwood', 'Chantal Craig', 'Christopher Cordell', ""Rory O'Shea"", 'Rod Black', 'Mary Kitchen', 'Kamila Drotlef', 'Rian Michelsen', 'Jim K. Chan', 'Andrew Hinkson', 'Rafael Kalamat', 'Tal Aulbrook', 'Barbara de la Fuente', 'Alyssa Veniece', 'Jai Day', 'Philippe Joly', 'Andrew Dasz', 'Alan Wai', 'Jas Dhanda', 'Law Ho-Ming', 'Temur Mamisashvili']","['Brillstein Entertainment Partners', 'Sataifilm', 'Know Rules Media', 'West on Wilshire']",1,"['CA', 'KZ', 'HK', 'TH', 'US']",['en'],tt3173594,6.307,249
1,2018-01-16,The Lucky Man,1,24,98,"['Action', 'Drama', 'Science Fiction']","Traveling Route 66, a charismatic preacher, Reverend Johnny Jones, and his seductively beautiful Latina girlfriend, Rebecca, find their lives spiraling out of control as they travel from small town to small town; running their scam on the churches they encounter along the mother road. He's able to convince people he has the power to heal their illnesses and solve their most dreadful life experiences. But what the couple think is their scam begs the question does he really have the power? It's a question that haunts him and only intensifies his inner demons. Scarred for life, his childhood abuse from his evil father won't soon go away. He finds temporary refuge at the bottom of each bottle of tequila and endless grams of cocaine that goes up his nose. His childhood demons will not subside, neither will his vices. In the end, his powers serve as a blessing and a curse. Hang on tight while we follow this perilous couple's journey into the abyss of miracles and tragedy.","When an evil childhood, cocaine addiction, and miracles collide, Rev. Johnny Jones is faced with being a man of the cloth, or a man on the run.",['Norman Gregory McGuire'],"['Jesse James', 'Mariana Paola Vicente', 'Burton Gilliam', 'Brad Hawkins', 'Kim Jackson Wheeler', 'Juan Felipe Barrientos', 'Todd Jenkins', 'Kalisa Wade', 'Sharon Garrison', 'Tim Taylor', ""Dennis O'Neill"", 'Tom Young', 'Jaclyn Lopez', 'Marc Jeffreys', 'Larry Jack Dotson', 'Jared Tredway', 'Drew Feldman', 'John Purcell', 'Rebecca I. Flores', 'Hite Hallam', 'Justin Matthew Fira', 'Tonetta Weaver', 'Brittany Madrid']","['Lucky Films,']",1,['US'],"['en', 'es', 'el']",tt3458760,6.2,8
2,,The Roman Emperor,40,65,120,[],The story of a sunworshiper and roman officer that defeats all enemies of the roman empire in action and becomes a roman emperor and one of the greatest political revolutionaries in human history.Written Produced and Directed by.  Peter Assing.Co producer Matt Kane,The story of an army officer during the Roman empire who becomes an emperor after many military victories and later on a sociopolitical revolutionary.,[],[],[],1,[],['en'],,0.0,0
3,1941-02-25,Fightin' Fools,23,31,9,['Comedy'],Spanky and the Our Gang kids go to battle over pranks with a rival gang.,,['Edward L. Cahn'],"['George McFarland', 'Billy Laughlin', 'Robert Blake', 'Billie Thomas']",['Metro-Goldwyn-Mayer'],27,['US'],['en'],tt0033599,6.0,2
4,2017-11-17,"Roman J. Israel, Esq.",22000000,11942780,122,"['Drama', 'Crime', 'Thriller']","Hard-nosed liberal lawyer Roman J. Israel has been fighting the good fight forever while others take the credit. When his partner – the firm's frontman – has a heart attack, Israel suddenly takes on that role. He soon discovers some unsettling truths about the firm – truths that conflict with his values of helping the poor and dispossessed – and finds himself in an existential crisis that leads to extreme actions.",All rise.,['Dan Gilroy'],"['Denzel Washington', 'Colin Farrell', 'Carmen Ejogo', 'Lynda Gravatt', 'Amanda Warren', 'Hugo Armstrong', 'Sam Gilroy', 'Tony Plana', 'DeRon Horton', 'Amari Cheatom', 'Vince Cefalu', 'Tarina Pouncy', 'Nazneen Contractor', 'Niles Fitch', 'Jocelyn Ayanna', 'Eli Bildner', 'Robert Prescott', 'Sedale Threatt Jr.', 'Elisa Perry', 'Andrew Tinpo Lee', 'Brittany Ishibashi', 'Cynthia Dallas', 'Shelley Hennig', 'Annie Sertich', 'Esperanza Spalding', 'Jessica Camacho', 'Ajgie Kirkland', 'Franco Vega', 'Lauren Ellen Thompson', 'Anthony Traina', 'Ludwig Manukian', 'Joseph David-Jones', 'Kelly Sullivan', 'Pej Vahdat', 'Henry G. Sanders', 'Claudia de Vasco', 'Carlos E. Campos', 'Lawrence Tanter', 'Miles Heizer', 'Kevin Balmore', 'King Orba', 'Just N. Time', 'Joy Bisco', 'James Paxton']","['Columbia Pictures', 'Escape Artists', 'Imagenation Abu Dhabi FZ', 'Cross Creek Pictures', 'Bron Studios', 'MACRO', 'Culture China - Image Nation Abu Dhabi Fund', 'Topic Studios']",1,['US'],['en'],tt6000478,6.302,1049
5,,John Virgo: Playing For Laughs,50,45,60,[],"John Virgo entertains a packed crowd with his quick-fire wit and amazing trick shots. Special guests turn up throughout to try their hands at Virgo's trick shots, including talented funnyman Mickey Pugh",Comedy & Snooker go head to head,"[""Eugene O'Connor""]","['John Virgo', 'Mickey Pugh', 'Jess Conrad', 'Marion Ramsey']",[],1,[],[],,0.0,0
6,2019-12-19,Pinocchio,12400000,17133446,124,"['Drama', 'Family', 'Fantasy']","In this live-action adaptation of the beloved fairytale, old woodcarver Geppetto fashions a wooden puppet, Pinocchio, who magically comes to life. Pinocchio longs for adventure and is easily led astray, encountering magical beasts, fantastical spectacles, while making friends and foes along his journey. However, his dream is to become a real boy, which can only come true if he finally changes his ways.",The most beloved fairy tale comes to life.,['Matteo Garrone'],"['Federico Ielapi', 'Roberto Benigni', 'Marine Vacth', 'Gigi Proietti', 'Massimo Ceccherini', 'Rocco Papaleo', 'Alessio Di Domenicantonio', 'Marcello Fonte', 'Davide Marotta', 'Paolo Graziosi', 'Gianfranco Gallo', 'Massimiliano Gallo', 'Alida Baldari Calabria', 'Maurizio Lombardi', 'Teco Celio', 'Maria Pia Timo', 'Enzo Vetrano', 'Nino Scardina', 'Ciro Petrone', 'Domenico Centamore']","['Canal+', 'CNC', 'Eurimages', 'MEDIA Programme of the European Union', 'HanWay Films', 'Le Pacte', 'Ciné+', 'Recorded Picture Company', '01 Distribution', 'Archimede', 'RAI Cinema', 'Leone Film Group']",1,"['BE', 'FR', 'IT', 'GB']",['it'],tt8333746,6.599,1336
7,2016-11-23,Dear Zindagi,4300000,3376375,151,"['Drama', 'Romance']",An unconventional thinker helps a budding cinematographer gain a new perspective on life.,,['Gauri Shinde'],"['Alia Bhatt', 'Shah Rukh Khan', 'Ali Zafar', 'Kunal Kapoor', 'Angad Bedi', 'Ira Dubey', 'Yashaswini Dayama', 'Aditya Roy Kapur', 'Chitra Shukla', 'Rohit Saraf', 'Atul Kale', 'Yashwant Singh', 'Madhav Vaze']","['Red Chillies Entertainment', 'Dharma Productions', 'Hope Productions']",1,['IN'],"['en', 'hi']",tt5946128,7.121,191
8,2017-07-26,The Son of Bigfoot,30000000,46372519,92,"['Family', 'Animation', 'Comedy']","Teenage outsider Adam sets out on an epic and daring quest to uncover the mystery behind his long-lost dad, only to find out that he is none other than the legendary Bigfoot! He has been hiding deep in the forest for years to protect himself and his family from HairCo., a giant corporation eager to run scientific experiments with his special DNA. As father and son start making up for lost time after the boy's initial disbelief, Adam soon discovers that he too is gifted with superpowers beyond his imagination. But little do they know, HairCo. is on their tail as Adam's traces have led them to Bigfoot!",Meet the wildest family around!,"['Ben Stassen', 'Jérémie Degruson']","['Pappy Faulkner', 'Cinda Adams', 'Jeff Doucette', 'Laila Berzins', 'Joey Camen', 'Sandy Fox', 'Grant George', 'Kyle Hebert', 'Steve Kramer', 'Joe Ochman', 'Yuri Lowenthal', 'Christopher Lee Parson', 'Tara Platt', 'Roger Craig Smith', 'Michael Sorich', 'Marieve Herington', 'Joe J. Thomas', 'Terrence Stone', 'Debi Derryberry', 'Lex Lang', 'Jane Alan', 'Lindsay Torrance', 'Nicholas Marj', 'Joey Lotsko', 'Johnny Wesley', 'Ron Alan', 'John Allsopp', 'George Babbit', 'Barrie D. Buckner', 'David Epstein', 'James Fredrick', 'Victor Friedland', 'Brody Hessin', 'Shyloh Summer', 'Victor Weaver']","['StudioCanal', 'nWave Pictures']",1,['BE'],['en'],tt5715410,6.604,400
9,2017-02-15,David Lynch: The Art Life,179554,311470,89,['Documentary'],"An intimate journey through the formative years of David Lynch's life. From his idyllic upbringing in small town America to the dark streets of Philadelphia, we follow Lynch as he traces the events that have helped to shape one of cinema's most enigmatic directors.",Experience a unique documentary event: exploring the life and the mind of the creative genius behind David Lynch.,"['Olivia Neergaard-Holm', 'Jon Nguyen', 'Rick Barnes']","['Lula Lynch', 'Edwina Lynch', 'Donald Lynch', 'Peggy Reavey', 'Bushnell Keeler']","['Absurda', 'Kong Gulerod Film', 'Duck Diver Films', 'Hideout Films']",1,"['DK', 'US']",['en'],tt1691152,6.942,155
10,2017-05-18,Half Girlfriend,7445000,12805400,135,"['Drama', 'Romance']","A boy meets a girl named Riya and falls in love. After struggling to convince her to be his girlfriend, she half-heartedly agrees to be his `half-girlfriend'.","More Than A Friend,  Lesser Than A Girlfriend",['Mohit Suri'],"['Arjun Kapoor', 'Shraddha Kapoor', 'Rhea Chakraborty', 'Seema Biswas', 'Greg Kriek', 'Vikrant Massey', 'Anisa Butt', 'Adam Davenport']",['Balaji Motion Pictures'],1,['IN'],['hi'],tt5474042,6.649,67
