,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,1952-05-09,Jeux interdits,0,10188,87,"['Drama', 'History']","Orphaned after a Nazi air raid, Paulette, a young Parisian girl, runs into Michel, an older peasant boy, and the two quickly become close. Together, they try to make sense of the chaotic and crumbling world around them, attempting to cope with death as they create a burial ground for Paulette's deceased pet dog. Eventually, however, Paulette's stay with Michel's family is threatened by the harsh realities of wartime.",War ... and how it affects the lives of our children,['René Clément'],"['Brigitte Fossey', 'Georges Poujouly', 'Philippe de Chérisey', 'Laurence Badie', 'Suzanne Courtal', 'Lucien Hubert', 'Madeleine Barbulée', 'Jacques Marin', 'Pierre Merovée', 'Denise Péronne', 'Violette Monnier', 'Fernande Roy', 'Louis Saintève', 'André Wasley', 'Amédée', 'Marcel Mérovée', 'André Enard', 'Marcelle Feuillade', 'Roger Fossey', 'Louise Herbert', 'Bernard Musson', 'Annie Ravel', 'Georges Sauval', 'Maud Slover', 'Janine Zorelli']",['Silver Films'],1,['FR'],['fr'],tt0043686,7.778,243,Released
1,2000-09-03,Before Night Falls,0,8524534,134,['Drama'],"Spanning several decades, this powerful biopic offers a glimpse into the life of famed Cuban poet and novelist Reinaldo Arenas, an artist who was vilified for his homosexuality in Fidel Castro's Cuba.",,['Julian Schnabel'],"['Javier Bardem', 'Olivier Martinez', 'Johnny Depp', 'Andrea Di Stefano', 'Santiago Magill', 'John Ortiz', 'Francisco Gattorno', 'Marisol Padilla Sánchez', 'Michael Wincott', 'Sean Penn', 'Pedro Armendáriz Jr.', 'Najwa Nimri', 'Diego Luna', 'Diahnne Abbott', 'Alfredo Villa', 'Rene Rivera', 'Maurice Compte', 'Vincent Laresca']","['El Mar Pictures', 'Grandview Pictures']",1,"['MX', 'US']","['en', 'es']",tt0247196,6.656,224,Released
2,2008-08-15,Vicky Cristina Barcelona,15000000,96408652,96,"['Drama', 'Romance']","Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",Life is the ultimate work of art.,['Woody Allen'],"['Scarlett Johansson', 'Rebecca Hall', 'Javier Bardem', 'Penélope Cruz', 'Christopher Evan Welch', 'Chris Messina', 'Patricia Clarkson', 'Kevin Dunn', 'Julio Perillán', 'Juan Queseda', 'Ricard Salom', 'Maurice Sonnenberg', 'Manel Barceló', 'Josep Maria Domènech', 'Emilio de Benito', 'Jaume Montané', 'Lloll Bertran', 'Joel Joan', 'Silvia Sabaté', 'Pablo Schreiber', 'Carrie Preston', 'Zak Orth', 'Abel Folk']","['The Weinstein Company', 'Wild Bunch', 'Gravier Productions', 'TV3', 'Mediapro', 'Atresmedia']",1,"['FR', 'ES', 'US']","['es', 'en']",tt0497465,6.797,3236,Released
3,1966-03-10,Faraon,10000000,10000000,175,"['History', 'Drama']","Young Pharaoh Ramses XIII clashes with Egypt's clergy over influence on the affairs of the state and its coffers. inexperienced, but quite ambitious pharaoh is putting up a fight against a powerful clan of priests usurping rule over the country.",Out of Ancient Egypt - The Real... Dramatic  Struggle of Love And Power - 5000 Years B.C,['Jerzy Kawalerowicz'],"['Jerzy Zelnik', 'Barbara Brylska', 'Krystyna Mikołajewska', 'Ewa Krzyżewska', 'Wiesława Mazurkiewicz', 'Piotr Pawłowski', 'Leszek Herdegen', 'Stanisław Milski', 'Kazimierz Opaliński', 'Mieczysław Voit', 'Alfred Lodzinski', 'Andrzej Girtler', 'Emir Buczacki', 'Józef Czerniawski', 'Edward Rączkowski', 'Bogdan Łysakowski']","['Zespól Filmowy ""Kadr""']",1,['PL'],['pl'],tt0060401,6.764,55,Released
4,1991-08-30,Prospero's Books,1738125,1750301,120,"['Drama', 'Fantasy']",An exiled magician finds an opportunity for revenge against his enemies muted when his daughter and the son of his chief enemy fall in love in this uniquely structured retelling of the 'The Tempest'.,"A magician's spell, the innocence of young love and a dream of revenge unite to create a tempest.",['Peter Greenaway'],"['John Gielgud', 'Michael Clark', 'Michel Blanc', 'Erland Josephson', 'Isabelle Pasco', 'Tom Bell', 'Kenneth Cranham', 'Mark Rylance', 'Marie Angel', 'Ute Lemper', 'Deborah Conway', 'Paul Russell', 'Gerard Thoolen', 'Pierre Bokma', 'Jim van der Woude', 'Michiel Romeyn', 'Orpheo', 'James Thierrée', 'Emil Wolk']","['Cinéa', 'Allarts', 'Caméra One']",1,"['JP', 'GB', 'FR', 'NL', 'IT']",['en'],tt0102722,6.9,79,Released
5,2006-05-19,Severance,0,5515163,96,"['Horror', 'Comedy', 'Thriller']","Members of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.",The Company Is Making Cutbacks,['Christopher Smith'],"['Danny Dyer', 'Laura Harris', 'Tim McInnerny', 'Toby Stephens', 'Claudie Blakley', 'Babou Ceesay', 'Andy Nyman', 'David Gilliam', 'Juli Drajkó', 'Judit Viktor', 'Sándor Boros', 'Levente Törköly', 'Levente Lezsák', 'Katona Péter', 'Leanne Lee', 'Attila Ferencz']","['Qwerty Films', 'Dan Films', 'Isle of Man Film', 'HanWay Films', 'UK Film Council', 'N1 European Film Produktions GmbH & Co. KG']",1,"['GB', 'DE', 'HU']","['en', 'hu', 'ru']",tt0464196,6.247,459,Released
6,1981-01-03,La compagna di viaggio,0,103411,94,['Comedy'],A  ruined noble decides to organize a robbery on a luxury train. He decides to get help from a busty starlet that should distract passengers ...,,['Ferdinando Baldi'],"['Anna Maria Rizzoli', 'Giorgio Bracardi', 'Raf Luca', 'Gastone Moschin', 'Annie Belle', 'Pino Ferrara', 'Serena Grandi', 'Marina Hedman', 'Marisa Mell', 'Moana Pozzi', 'Massimo Pittarello', 'Giovanni Tamberi', 'Franco Caracciolo']",['Rinascita Cinematografica'],1,['IT'],['it'],tt0080555,2.9,5,Released
7,1974-04-05,The Sugarland Express,3000000,12800000,110,"['Crime', 'Drama']","Married small-time crooks Lou-Jean and Clovis Poplin lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.",Every cop in the state was after her. Everybody else was behind her.,['Steven Spielberg'],"['Goldie Hawn', 'Ben Johnson', 'Michael Sacks', 'William Atherton', 'Gregory Walcott', 'Steve Kanaly', 'Louise Latham', 'A.L. Camp', 'Jessie Lee Fulton', 'Dean Smith', 'Ted Grossman', 'Bill Thurman', 'Buster Daniels', 'James N. Harrell', 'Frank Steggall', 'Roger Ernest', 'Guich Koock', 'Merrill Connally', 'Gene Rader', 'Gordon Hurst', 'George Hagy', 'Big John Hamilton', 'Kenneth Crone', 'Charles Conaway', 'Robert Golden', 'Rudy Robbins', 'Charlie Dobbs', 'Gene Lively', 'John L. Quinlan III', 'Ralph E. Horwedel', ""Edwin 'Frog' Isbell"", 'James Robert Allen', 'Marianna Clore Blase', 'Richard Bright', 'Dean Jones', 'Harvey Christiansen']","['Universal Pictures', 'Zanuck/Brown Productions']",1,['US'],['en'],tt0072226,6.554,295,Released
8,2007-11-21,August Rush,25000000,66122026,114,"['Family', 'Drama', 'Music']","Lyla and Louis, a singer and a musician, fall in love, but are soon compelled to separate. Lyla is forced to give up her newborn but unknown to her, he grows up to become a musical genius.",An incredible journey moving at the speed of sound.,['Kirsten Sheridan'],"['Freddie Highmore', 'Keri Russell', 'Jonathan Rhys Meyers', 'Terrence Howard', 'Robin Williams', 'William Sadler', 'Marian Seldes', 'Mykelti Williamson', 'Leon G. Thomas III', 'Aaron Staton', ""Alex O'Loughlin"", 'Jamia Simone Nash', 'Ronald Guttman', 'Bonnie McKee', 'Michael Drayer', ""Jamie O'Keeffe"", 'Becki Newton', 'Tyler McGuckin', 'Megan Gallagher', 'Anais Martinez', 'Bilal Bishop', 'Michael R. Hammonds II', 'Timmy Mitchum', 'Henry Caplan', 'John Knox', 'Amy V. Dewhurst', 'Victor Verhaeghe', 'Darrie Lawrence', 'Sean Haberle', 'Robert Aberdeen', 'Georgia Creighton', 'Joshua Jaymz Doss', 'Craig Johnson', 'Dominic Colón', 'Zach Page', 'Charles Mack', 'Amma Agyapon', 'Adia Beckford', 'Dietrice A. Bolden', 'Dina Gardener', 'Luther Isler', 'Raymond Johnson', 'Joyce Walker Joseph', 'Willana Mack', 'Lamar Antwon Robinson', 'Talif Showers', 'Carlton Taylor', 'Yvette Bodrick', 'Crystal A. Elliott', 'Jindai Joseph', 'Jacquelen Singleton', 'Travis Veada', 'Jasmine Pauline Wigfall']","['Warner Bros. Pictures', 'Odyssey Entertainment', 'CJ Entertainment', 'Southpaw Entertainment']",1,['US'],['en'],tt0426931,7.395,2403,Released
9,2007-09-07,Rendition,27500000,24748670,120,"['Drama', 'Thriller']","When an Egyptian terrorism suspect ""disappears"" on a flight from Africa to Washington DC, his American wife and a CIA analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the US.",What if someone you love... just disappeared?,['Gavin Hood'],"['Jake Gyllenhaal', 'Reese Witherspoon', 'Meryl Streep', 'Alan Arkin', 'Peter Sarsgaard', 'Omar Metwally', 'Igal Naor', 'Hadar Ratzon Rotem', 'J.K. Simmons', 'Simon Abkarian', 'Moa Khouas', 'Zineb Oukach', 'Aramis Knight', 'Rosie Malek-Yonan', 'Laila Mrabti', 'David Fabrizio', 'Mounir Margoum', 'Driss Roukhe', 'Bob Gunton', 'Del Hunter-White', 'Boubker Fahmi', 'Nava Ziv', 'Reymonde Amsallem', 'Wendy Phillips', 'Christian Martin', 'Hassam Ghancy', 'Najib Oudghiri', 'Omar Salim', 'Bunnie Rivera', 'Mohamed El Habib Ahamdane', 'Fatima Regragui', 'Anne Betancourt', 'Salaheddine Ben Chegra', 'Natalia Zonova', 'Hassan Hammouche', 'Skylar T. Adams', 'Richard Dorton', 'Abdellah Lamsabhi', 'Lasfer Abdelghni', 'Floella Benjamin', 'Akram Allie', 'Michael Dube', 'Pope Jerrod', 'Anthony Watterson', 'Tanane Boussif', 'Lofti Hassan', 'El Oualid Mezouar', 'Craig Johnson', 'Wade Harlan', 'Derek Hansen', 'Steve Tom', 'Robert Clotworthy', 'Muna Otaru', 'Nick Toth', 'David J. Randolph', 'Mustapha Louchou', 'Marina Anderson', 'David Black', 'Elaine Anne Furst', 'Paul Hodge', 'Jason Roehm', 'Joseph Andrew Schneider', 'Levi Tinker']","['Anonymous Content', 'Level 1 Entertainment', 'MID Foundation']",1,['US'],"['ar', 'en']",tt0804522,6.46,564,Released
