,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2011-04-22,दम मारो दम,4800000,8400000,130,"['Drama', 'Action', 'Crime']","ACP Vishnu is sent on a mission to investigate and clean the underbelly of Goa. During his investigation, he uncovers a huge racket and discovers the involvement of various politicians.",Every Paradise Has a Few Snakes,['Rohan Sippy'],"['Abhishek Bachchan', 'Bipasha Basu', 'Rana Daggubati', 'Prateik Babbar', 'Aditya Pancholi', 'Anaitha Nair', 'Govind Namdeo', 'Vidya Balan', 'Gulshan Devaiah', 'Deepika Padukone']","['Cheyenne Enterprises', 'Louverture Films', 'Star Studios', 'Ramesh Sippy Enterprises']",1,['IN'],"['en', 'hi']",tt1618430,5.696,23,Released
1,1995-05-12,The Perez Family,11000000,2832826,113,"['Comedy', 'Drama', 'Romance']","In the midst of the Mariel boat lift -- a hurried exodus of refugees from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married. United by their last name and a mutual resolve to emigrate, Dorita and Juan agree to play along. But it gets complicated when the two begin falling for each other just as Juan reunites with his wife, Carmela, whom he hasn't seen in decades.","On the way to finding a family, she found love.",['Mira Nair'],"['Marisa Tomei', 'Alfred Molina', 'Anjelica Huston', 'Chazz Palminteri', 'Trini Alvarado', 'Ruben Rabasa', 'Luis Raúl', 'Vincent Gallo', 'Celia Cruz', 'Diego Wallraff', 'Ellen Cleghorne', 'Angela Lanza', 'Bill Sage', 'Gustavo Laborie', 'Roberto Escobar', 'Sarita Choudhury', 'Glenda Díaz Rigau', 'Melissa Hickey', 'Antoni Corone', 'Mel Gorham', 'Sheila Korsi']",['Samuel Goldwyn Company'],1,['US'],['en'],tt0114113,6.517,29,Released
2,2011-09-12,Intruders,13000000,3012210,100,"['Thriller', 'Horror', 'Fantasy']","Though no one can see him, Hollow Face lurks in the corners, desperately desiring love but only knowing how to spread fear and hate. He creeps into the life of John Farrow after Farrow’s beloved 13-year-old daughter Mia is assaulted in their home. The line between the real and the imaginary blurs as fissures start to open within the family unit. It seems that no security measure can keep Hollow Face out.",The Nightmare is Real.,['Juan Carlos Fresnadillo'],"['Clive Owen', 'Carice van Houten', 'Ella Purnell', 'Adrian Rawlins', 'Daniel Brühl', 'Ella Hunt', 'Kerry Fox', 'Pilar López de Ayala', 'Izán Corchero', 'Imogen Gray', 'Michael Nardone', 'Mark Wingett', 'Natasha Dosanjh', 'Héctor Alterio', 'Ralph Ineson']","['Universal Pictures International (UPI)', 'Apaches Entertainment', 'Canal+ España', 'Ministerio de Cultura', 'Atresmedia']",1,"['US', 'ES', 'GB']","['en', 'fr', 'it', 'es']",tt1634121,5.446,420,Released
3,2002-05-31,El último tren,2500000,481199,94,"['Drama', 'Action', 'Western', 'Adventure', 'Comedy']","Three old man, a little boy training to protect an old patrimony, La ""33"", the last train.",Do not forget. Do not sell yourself. Do not give up.,['Diego Arsuaga'],"['Héctor Alterio', 'Federico Luppi', 'Pepe Soriano', 'Gastón Pauls', 'Elisa Contreras', 'Balaram Dinard', 'Eduardo Miglionico', 'Saturnino García', 'Jenny Goldstein', 'Fred Deakin']","['Patagonik', 'Tornasol Films', 'Telefe', 'Taxi Films', 'OK Films', 'Rambla Producciones']",1,"['UY', 'AR', 'ES']",['es'],tt0303267,6.056,9,Released
4,2010-09-30,Про любоff,2000000,1268793,107,"['Romance', 'Drama']","У девушки Даши, приехавшей с подругой «покорять» Москву, редкая специальность — преподаватель техники речи, а жизнь — самая обыкновенная: съемная квартира, невысокие гонорары и занятия с утра до вечера. Однажды Даша получает выгодное предложение — дать уроки преуспевающему бизнесмену Владу, участвующему в политических выборах. У героев начинается бурный роман. Но случайная встреча с женой Влада заставляет Дашу взглянуть на происходящее совсем с другой стороны. И Влад оказывается совсем не героем романа и вовсе не мужчиной мечты…",,['Olga Subbotina'],"['Oksana Fandera', 'Juozas Budraitis', 'Maria Mashkova', 'Anna Starshenbaum', 'Evgeniy Stychkin', 'Olga Sutulova', 'Alisa Priznyakova', 'Andrey Kuzichyov', 'Ekaterina Vulichenko', 'Vitaliy Alshanskiy', 'Galina Kuznetsova', 'Sergey Vesnin', 'Aleksandr Pugachev', 'Mariya Kunakh']",['Profit'],1,['RU'],['ru'],tt1718881,4.4,5,Released
5,2009-12-03,Пикап: Съем без правил,2000000,2238101,81,"['Comedy', 'Romance']",Three young guys are spending their days and nights trying to pick up as many girls as possible.,,['Feliks Gerchikov'],"['Konstantin Kryukov', 'Shamil Khamatov', 'Vadim Utenkov', 'Tatyana Lyutaeva', 'Katya Gordon', 'Ekaterina Semenova', 'Pavel Syroezhkin', 'Elmira Metreveli', 'Alisa Starovoitova', 'Mikhail Pavlik', 'Alexandr Davydov', 'Nikolai Solovyov', 'Kseniya Radchenko', 'Polina Askeri', 'Ekaterina Astakhova', 'Dmitry Gotsdiner', 'Dmitry Lyamochkin', 'Elena Volkhonskaya', 'Aleksandr Revenko', 'Elena Starostina']","['Krasnaya Strela', 'Rekun - Cinema']",1,['RU'],['ru'],tt1548624,4.4,5,Released
6,2011-08-17,La piel que habito,13000000,33750478,120,"['Thriller', 'Drama', 'Horror']",A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.,,['Pedro Almodóvar'],"['Antonio Banderas', 'Elena Anaya', 'Marisa Paredes', 'Jan Cornet', 'Roberto Álamo', 'Eduard Fernández', 'José Luis Gómez', 'Blanca Suárez', 'Susi Sánchez', 'Bárbara Lennie', 'Fernando Cayo', 'Chema Ruiz', 'Buika', 'Ana Mena', 'Teresa Manresa', 'Gabriel Barbosa', 'Miguel Almodóvar', 'Marta R. Mahou', 'Fernando Iglesias']","['El Deseo', 'TVE', 'FilmNation Entertainment', 'Canal+ España', 'ICAA', 'Blue Haze Entertainment']",1,['ES'],"['pt', 'es']",tt1189073,7.532,3615,Released
7,2010-12-23,婚前試愛,283096,1029455,86,['Romance'],"Kiki, a sexy and charming OL, will be married to her cop boyfriend Sean in a week. During the hen night, Kiki encounters a handsome photographer named Jack and falls head over heels for him.",,[],"['Chrissie Chau', 'Him Law', ""Jacquelin Ch'ng"", 'Charmaine Fong', 'Timmy Hung', 'Jin Gang', 'Carol Yeung', 'Chen Zhi-Ming', 'Anjaylia Chan', 'Mak Cheung-Ching', 'Gill Mohindepaul Singh', 'Chan Lai-wan', 'DaDa Lo', 'Eddy Law']",[],1,[],[],tt1810618,5.3,5,Released
8,2010-02-26,ఏ మాయ చేసావే,1700000,2800000,162,"['Romance', 'Drama']",An aspiring Hindu director falls in love with a Christian girl whose parents disapprove of their impending relationship.,"A Different Love Story, Yet Again",['Gautham Vasudev Menon'],"['Naga Chaitanya Akkineni', 'Samantha Ruth Prabhu', 'Krishnudu', 'Sapan Saran', 'Sanjay Swaroop', 'Sudheer Babu', 'Surekha Vani', 'Devan', 'Lakshmi Ramakrishnan', 'Silambarasan', 'Trisha Krishnan', 'VTV Ganesh', 'Subbalakshmi', 'Leo Sivadass']",['Indira Productions'],1,['IN'],['te'],tt1602585,6.594,16,Released
9,1997-08-02,Telling Lies in America,4000000,318809,101,['Drama'],"A 17-year-old boy becomes friends with Billy Magic, the radio DJ he idolizes, and eventually slips into the payola and corruption of the entertainment world.",Just don't get caught.,['Guy Ferland'],"['Kevin Bacon', 'Brad Renfro', 'Maximilian Schell', 'Calista Flockhart', 'Paul Dooley', 'Jonathan Rhys Meyers', 'Luke Wilson', 'Tony Devon', 'Damen Fletcher', 'Jerry Swindall', 'K.K. Dodds', 'Tuesday Knight', 'James Kisicki', 'Ben Saypol', 'Rohn Thomas', 'Joe Baka', 'Dave Buckel', 'Jack Skelly', 'Matt Miller']","['Kuzui Enterprises', 'Banner Entertainment', 'Ben Myron Productions']",1,['US'],['en'],tt0120303,5.9,25,Released
