,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2018-03-28,Ready Player One,175000000,582890172,140,"['Science Fiction', 'Adventure', 'Action']","When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",A better reality awaits.,['Steven Spielberg'],"['Tye Sheridan', 'Olivia Cooke', 'Ben Mendelsohn', 'Lena Waithe', 'T.J. Miller', 'Simon Pegg', 'Mark Rylance', 'Philip Zhao', 'Win Morisaki', 'Hannah John-Kamen', 'Ralph Ineson', 'Susan Lynch', 'Clare Higgins', 'Perdita Weeks', 'Letitia Wright', 'Mckenna Grace', 'Lulu Wilson', 'Cara Pifko', 'Vic Chao', 'Cara Theobold', 'Isaac Andrews', 'Joel MacCormack', 'Kit Connor', 'Leo Heller', 'Antonio Mattera', 'Lynne Wilmot', 'Kae Alexander', 'Michael Wildman', 'Adolfo Álvarez', 'Alonso Alvarez', 'Jadah Marie', 'Arianna Jaffier', 'Armani Jackson', 'Britain Dalton', 'Jacob Bertrand', 'Gareth Mason', 'Ronkẹ Adékoluẹjo', 'Daniel Zolghadri', 'William Gross', 'Laurence Spellman', 'Daniel Eghan', 'Julia Nickson', 'Kiera Bell', 'Samantha Russell', 'James Dryden', 'Violet McGraw', 'Jayden Fowora-Knight', 'Turlough Convery', 'Rona Morison', 'Elliot Barnes-Worrell', ""Asan N'Jie"", 'Amy Clare Beales', 'Racheal Ofori', 'Sandra Dickinson', 'Mark Stanley', 'Emily Beacock', 'Rosanna Beacock', 'Gemma Refoufi', 'Jane Leaney', 'Robert Gilbert', 'Stephen Mitchell', 'Joshua Archer', 'Avye Leventis', 'Dean Street', 'Joe Hurst', 'Eric Sigmundsson', 'Danielle Phillips', 'Khalil Madovi', 'Bruce Lester-Johnson', 'Tom Turner', 'Paul Barnhill', 'Maeve Bluebell Wells', 'Neet Mohan', 'Georgie Farmer', 'Kathryn Wilder', 'Sid Sagar', 'Ian Davies', 'Dallas Dupree Young', 'Sydney Brower', 'Jaeden Bettencourt', 'Gavin Marshall', 'Juan Carlos Cantu', 'Brad Dourif']","['Amblin Entertainment', 'Village Roadshow Pictures', 'Warner Bros. Pictures', 'Dune Entertainment', 'De Line Pictures', 'Reliance Entertainment', 'Farah Films & Management']",1,['US'],['en'],tt1677720,7.619,13406
1,2015-11-12,Love the Coopers,17000000,42426912,107,"['Comedy', 'Family', 'Drama']","When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.","Christmas means comfort, joy and chaos.",['Jessie Nelson'],"['Steve Martin', 'Diane Keaton', 'Amanda Seyfried', 'John Goodman', 'Alan Arkin', 'Ed Helms', 'Olivia Wilde', 'Marisa Tomei', 'Jake Lacy', 'June Squibb', 'Alex Borstein', 'Anthony Mackie', 'Timothée Chalamet', 'Blake Baumgartner', 'Maxwell Simkins', 'Dan Amboyer', 'Jon Tenney', 'Molly Gordon', 'Dorothy Silver', 'Larry McKay', 'Sylvia Kauders', 'Krista Marie Yu', 'Keenan Jolliff', 'Kristin Slaysman', 'Michael R. Wilson', 'Elisabeth Evans', 'Quinn McColgan', 'Sean McGee', 'Rory Wilson', 'Michelle Veintimilla', 'Joe Fishel', 'Richard C. Fishel', 'Lev Pakman']","['Imagine Entertainment', 'Lionsgate', 'Groundswell Productions', 'CBS Films']",1,['US'],['en'],tt2279339,5.993,683
2,2016-03-10,Eye in the Sky,13000000,18704595,102,"['Drama', 'Thriller', 'War']","A UK-based military officer in command of a top secret drone operation to capture terrorists in Kenya discovers the targets are planning a suicide bombing and the mission escalates from “capture” to “kill.” As American pilot Steve Watts is about to engage, a nine-year old girl enters the kill zone, triggering an international dispute reaching the highest levels of US and British government over the moral, political, and personal implications of modern warfare.",Welcome to the new front line,['Gavin Hood'],"['Helen Mirren', 'Aaron Paul', 'Alan Rickman', 'Barkhad Abdi', 'Jeremy Northam', 'Phoebe Fox', 'Armaan Haggio', 'Aisha Takow', 'Monica Dolan', 'Richard McCabe', 'Babou Ceesay', 'John Heffernan', ""Michael O'Keefe"", 'Laila Robins', 'Iain Glen', 'Faisa Hassan', 'Bob Chappell', 'Alex Gallafent', 'Carl Beukes', 'Kate Liquorish', 'Richard Stephenson', 'Gabriella Pinto', 'Tylan Wray', 'Hossain Dahir', 'Mondé Sibisi', 'Warren Masemola', 'Ahmed Mohamed Ali', 'Lemogang Tsipa', 'Paul Spaulding', 'Kenneth Fok', 'Zak Rowlands', 'Henry Pilime', 'Hassan Abdullah', 'Ebby Weyime', 'Vusi Kunene', 'Mohammed Ali Sahra', 'Chaltu Ahmed', 'Francis Chouler', 'Ed Suter', 'Roberto Meyer', 'Omar Abu Kadir', 'Kim Suzanne Engelbrecht', 'James Alexander', 'Dileef Rahim', 'Robert Omache', 'Istar Takow', 'Bronson Mwangi', 'Lex King', 'Andrew Ahula', 'Hilowli Hassan', 'Abdi Mohamed Osman', 'Dek Hassan', 'Ali Mohamed', 'Ma Mohamed', 'Jessica Jones', 'Daniel Fox', 'Graham Hopkins', 'Sonia Esgueira', 'Mohamed Abdirahmaan', 'Mohamed Fidow', 'Sabrina Hassan Abdulle', 'Fatima Mohamed Mohamud', 'Timayare Shamso Hassan', 'Fowzia Dahir', 'Abdilatief Takow', 'Fatumo Sheknoor Ali', 'Hamdi Adam Shire', 'Thelma Mabina', 'Sandile Ntobla']","['Raindog Films', 'Entertainment One Features']",1,['GB'],"['so', 'en']",tt2057392,7.037,1341
3,2016-03-10,10 Cloverfield Lane,15000000,108286421,104,"['Thriller', 'Science Fiction', 'Drama', 'Horror']","After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",Monsters come in many forms.,['Dan Trachtenberg'],"['Mary Elizabeth Winstead', 'John Goodman', 'John Gallagher Jr.', 'Douglas M. Griffin', 'Suzanne Cryer', 'Bradley Cooper', 'Sumalee Montano', 'Frank Mottek', 'Jamie Clay']",['Bad Robot'],1,['US'],['en'],tt1179933,6.97,6859
4,2017-04-28,Lowriders,916000,6179955,99,"['Drama', 'Action', 'Crime']","A young street artist in East Los Angeles is caught between his father's obsession with lowrider car culture, his ex-felon brother and his need for self-expression.",,['Ricardo de Montreuil'],"['Demián Bichir', 'Gabriel Chavarria', 'Theo Rossi', 'Melissa Benoist', 'Eva Longoria', 'Tony Revolori', 'Yvette Monreal', 'Cress Williams', 'Pandie Suicide', 'Montse Hernandez']","['Imagine Entertainment', 'Universal Pictures', 'Blumhouse Productions']",1,['US'],"['en', 'it']",tt1366338,6.707,87
5,2016-02-29,Mr. Right,8000000,34694,95,"['Comedy', 'Action', 'Romance', 'Crime']","A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",They make a killer couple.,['Paco Cabezas'],"['Sam Rockwell', 'Anna Kendrick', 'Tim Roth', 'James Ransone', 'Anson Mount', 'Michael Eklund', 'Douglas M. Griffin', 'Katie Nehra', 'Jaiden Kaine', 'Luis Da Silva Jr.', 'Elena Sanchez', 'Garrett Kruithof', 'Christopher Matthew Cook', 'Wendy McColm', 'Ross Gallo', 'Jimmy Gonzales', 'Kelly Connolly', 'Gigi Johnson', 'Jonathan Billions', 'Cooper Dodson', 'Alec Rayme', 'Sue Rock', 'Marcus M. Mauldin', 'Sam Medina']","['Amasia Entertainment', '3311 Productions', 'Circle of Confusion']",1,['US'],['en'],tt2091935,6.454,1153
6,2016-06-24,The Duel,10000000,4500,110,"['Western', 'Drama']",A Texas Ranger investigates a series of unexplained deaths in a town called Helena.,Vengeance cannot be denied.,['Kieran Darcy-Smith'],"['Woody Harrelson', 'Liam Hemsworth', 'Alice Braga', 'Emory Cohen', 'Felicity Price', 'José Zúñiga', 'William Sadler', 'Raphael Sbarge', 'Giles Matthey', 'Christopher James Baker', 'Christopher Berry', 'Benedict Samuel', 'David Born', 'Lawrence Turner', 'Jason Carter', 'John McConnell', 'Jimmy Lee Jr.', 'Kimberly Daugherty', 'Doug Van Liew', 'Josh Whites', 'Kerry Cahill', 'Heather Le Roy', 'Hector Machado', 'Gloria Sandoval', 'Marlin Richardson', 'Ashton Evers', 'Jeremy Sande', 'Matthew Frias', 'Caleb J. Thaggard', 'Chester Rushing', 'Danny Cabrera', 'Michael Watson', 'Sue-Lynn Ansari', 'Greg Dees', 'Douglas M. Griffin', 'Mallorie Lindsey', 'Johnny McPhail', ""Indiana O'Loughlin"", 'Sue Rock', 'Alaine Tyler', 'Alana Whites']","['26 Films', 'Mandeville Films', 'Media House Capital', 'Atomic Entertainment', 'Bron Capital Partners', 'Lionsgate Premiere', 'Mississippix Studios', 'Crystal Wealth']",1,['US'],['en'],tt2436682,5.369,290
7,2016-09-14,The Magnificent Seven,90000000,162360636,132,"['Adventure', 'Action', 'Western']","Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",Justice has a number.,['Antoine Fuqua'],"['Denzel Washington', 'Chris Pratt', 'Ethan Hawke', ""Vincent D'Onofrio"", 'Lee Byung-hun', 'Manuel Garcia-Rulfo', 'Martin Sensmeier', 'Peter Sarsgaard', 'Haley Bennett', 'Matt Bomer', 'Luke Grimes', 'Jonathan Joss', 'Cam Gigandet', 'Sean Bridgers', 'Dylan Kenin', 'Kevin Wayne', 'Carrie Lazar', 'David Kallaway', 'Alix Angelis', 'Billy Slaughter', 'Vic Browder', 'Emil Beheshti', 'Mark Ashworth', 'Dodge Prince', 'Matthew Posey', 'Jody Mullins', 'Clint James', 'Dane Rhodes', 'Ritchie Montgomery', 'William Lee Scott', 'Griff Furst', 'Sean Boyd', 'Walker Babington', 'Thomas Blake Jr.', 'Rob Mello', 'Wally Welch', 'Ed Lowry', 'David Manzanares', 'Kevin Wiggins', 'Jackson Beals', 'David Miller', 'Emily LaGroue', 'Shona Gastian', 'Vinnie Jones', 'Tim Halpin', 'Fionn Camp', 'Chase Williams', 'Charles Bickham', 'Heath Lemme']","['Columbia Pictures', 'Metro-Goldwyn-Mayer', 'Village Roadshow Pictures', 'Escape Artists', 'LStar Capital', 'Pin High Productions']",1,['US'],['en'],tt2404435,6.387,5235
8,2015-10-15,Woodlawn,12000000,14394097,123,['Drama'],Love and unity in a school torn by racism and hate in the 1970s. A gifted high school football player must learn to embrace his talent and his faith as he battles racial tensions on and off the field.,One Hope. One Truth. One Way (John 14:6),"['Jon Erwin', 'Andrew Erwin']","['C. Thomas Howell', 'Sean Astin', 'Jon Voight', 'Virginia Williams', 'Brando Eaton', 'Sherri Shepherd', 'Nic Bishop', 'Caleb Castille', 'Kelly Greyson', 'Rhoda Griffis', 'Marcus Henderson', 'Joy Brunson', 'Lance E. Nichols', 'Kevin Sizemore', 'Brett Rice', 'Richard Kohnke', 'Jet Jurgensmeyer', 'Kirk B.R. Woller', 'Blake Burgess', 'Danny Vinson', ""Vernard 'Bone' Hampton"", 'Kevin Downes', 'Harry Alexander', 'Kristi Averette', 'Devin Bright', 'Jason Burkey', 'Carlton Byrd', 'Peter Charnock', 'Matthew T. Cook', 'Michael Entrekin', 'Ron Flagge', 'Jeremy Grimsley', 'Corey Hodge', 'Tyrell Humphries', 'Justin Johnston', 'Walker Morgan Kendrick', 'David Kloehr', 'Jeff Kruse', 'Kelly Layne', 'Keith Loy', 'David Manne', 'Doug Markstrom', 'Tom Mullins', ""Justin O'Neal""]",['Sony Pictures'],1,['US'],['en'],tt4183692,7.022,157
9,2015-06-13,ラブライブ！The School Idol Movie,3000000,21000000,99,"['Animation', 'Music', 'Comedy']","Although μ's, the defending champions of the school idol tournament, plans to dissolve their group after the graduation of their senior members, they receive news that leads them to holding a concert event! The 9 girls continue to learn and grow in this new and unfamiliar world. What is the last thing that these girls can do as school idols? With the clock ticking, what kind of meaning will the μ's members find in performing the most exciting live performance?",Make everyone's dreams come true!,['Takahiko Kyougoku'],"['Emi Nitta', 'Aya Uchida', 'Suzuko Mimori', 'Pile', 'Yurika Kubo', 'Riho Iida', 'Sora Tokui', 'Aina Kusuda', 'Yoshino Nanjo', 'Natsumi Takamori', 'Ayane Sakura', 'Nao Toyama', 'Minami Takayama', 'Marie Miyake', 'Nozomi Yamamoto', 'Sayuri Hara', 'Masumi Asano', 'Noriko Hidaka', 'Kikuko Inoue', 'Kotono Mitsuishi', 'Megu Sakuragawa', 'Ayuru Ohashi', 'Maho Matsunaga', 'Ai Kakuma', 'Asami Seto', 'Himika Akaneya', 'Mikako Komatsu', 'Momo Asakura', 'Risa Taneda', 'Sora Amamiya', 'Ani S', 'Danielle Tsumita', 'Deirdre Ikeda', 'Jenny Shima', 'Anna Mugiho']","['Shochiku', 'Bandai Visual', 'SUNRISE', 'Lantis', 'ASCII Media Works', 'Bushiroad', '2015 PROJECT Lovelive! Movie']",1,['JP'],"['en', 'ja']",tt3837248,7.685,46
