,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2015-04-09,¡Asu Mare! 2,800,10,100,['Comedy'],Follows Machin's conflicted relationships with his girlfriend Emilia and with his best friend Culicich.,,['Ricardo Maldonado'],"['Emilia Drago', 'Christian Meier', 'Carlos Alcántara', 'Andrés Salas', 'Anahí de Cárdenas', 'Carlos Carlín', 'Wendy Ramos', 'Johanna San Miguel', 'Andrés Wiese', 'Stefano Salvini', 'Katia Condos', 'Gianella Neyra', 'Sofía Rocha', 'Patricia Portocarrero', 'Ana Cecilia Natteri', 'Julián Legaspi']",['Tondero Films'],2,['PE'],['es'],tt4528386,6.4,21
1,2013-03-10,Like a butterfly,70000,90000,0,['Documentary'],,,[],[],"['Salamandre films', 'Vision primordiale films']",1,"['CH', 'FR']",[],,8.0,1
2,2015-10-30,Savage High,3,2,0,"['Thriller', 'Mystery', 'Horror']","Three students that are brutally murdered over the weekend as the students and staff are getting ready for the annual 'Wildcat Night', but the murderer walks among the peers ready to strike again, in this slasher flick.",Just When You It Was Safe To Walk The Halls!!!,['Manny Velazquez'],"['Marilyn Gonzalez', 'Michael Glenn', 'Ashley Perez', 'Angie Velazquez', 'Robert Cruz', 'Alen Rios', 'Alex Velazquez', 'Joshua Lopez', 'Christian Rivera']",[],1,['US'],['en'],tt3830222,9.0,1
3,2017-10-05,My Little Pony: The Movie,6000000,61294644,99,"['Family', 'Animation', 'Music', 'Adventure', 'Fantasy']","A new dark force threatens Ponyville, and the Mane 6 – Twilight Sparkle, Applejack, Rainbow Dash, Pinkie Pie, Fluttershy and Rarity – embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship and save their home.",Discover A Different Breed Of Hero,['Jayson Thiessen'],"['Tara Strong', 'Ashleigh Ball', 'Andrea Libman', 'Tabitha St. Germain', 'Cathy Weseluck', 'Emily Blunt', 'Michael Peña', 'Liev Schreiber', 'Taye Diggs', 'Zoe Saldaña', 'Kristin Chenoweth', 'Uzo Aduba', 'Sia', 'Rebecca Shoichet', 'Shannon Chan-Kent', 'Kazumi Evans', 'Mark Oliver', 'Max Martini', 'Adam Bengis', 'Nicole Oliver', 'Britt McKillip', 'Brian Dobson', 'Peter New', 'Michelle Creber', 'Michael Dobson', 'Sam Vincent']","['Lionsgate', 'DHX Media', 'Allspark Pictures']",1,"['CA', 'US']",['en'],tt4131800,7.193,318
4,2015-04-02,战狼,12000000,80000000,90,"['Action', 'War']",A Chinese special force soldier with extraordinary marksmanship is confronted by a group of deadly foreign mercenaries who are hired to assassinate him by a vicious drug lord.,,['Wu Jing'],"['Wu Jing', 'Nan Yu', 'Ni Dahong', 'Scott Adkins', 'Zhaoqi Shi', 'Zhou Xiaoou', 'Kevin Lee', 'Kyle Shapiro', 'Chris Collins']","['Beijing Dengfeng International Culture', 'Chunqiu Time Co.', 'Nanking Military Area Command Of The TV Art Centre']",1,['CN'],['zh'],tt3540136,6.271,164
5,2015-03-25,The World Underground: China,6000,6000,97,['Documentary'],"Episode one begins on tour with one of Mainland China’s most legendary bands, P.K.14.  We delve into various cities along the way, including Guangzhou, Chengdu, Beijing, and Wuhan.  Over three dozen artists make up the first new, cumulative feature-length update on China’s underground in over half a decade.  Yingling spent two months in China documenting countless indie acts, including one of the country’s most renowned post-punk bands, P.K. 14. According to Yingling, the entire 90-minute feature was shot with a shoestring budget of just $6,000 — an impressive feat considering its vast scope.","A GLOBAL ARCHIVE, FREE TO ALL",['John Yingling'],[],[],1,[],['en'],,0.0,0
6,2017-08-11,The Nut Job 2: Nutty by Nature,40000000,65146020,91,"['Animation', 'Family', 'Adventure', 'Comedy']","When the evil mayor of Oakton decides to bulldoze Liberty Park and build a dangerous amusement park in its place, Surly Squirrel and his ragtag group of animal friends need to band together to save their home, defeat the mayor, and take back the park.",Get ready. Get set. Get nuts!,['Cal Brunker'],"['Will Arnett', 'Maya Rudolph', 'Bobby Cannavale', 'Bobby Moynihan', 'Isabela Merced', 'Peter Stormare', 'Gabriel Iglesias', 'Jeff Dunham', 'Sebastian Maniscalco', 'Kari Wahlgren', 'Jackie Chan', 'Katherine Heigl', 'Rob Tinkler', 'Julie Lemieux', 'Lukas Engel']","['Open Road Films', 'Gulfstream Pictures', 'Redrover', 'ToonBox Entertainment']",1,"['CA', 'KR', 'US']",['en'],tt3486626,5.9,336
7,2016-02-18,Risen,20000000,46069568,107,"['Action', 'History', 'Adventure', 'Drama']","Clavius, a powerful Roman military tribune, and his aide, Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",Witness the manhunt that changed the course of human history,['Kevin Reynolds'],"['Joseph Fiennes', 'Peter Firth', 'Cliff Curtis', 'Tom Felton', 'Mark Killeen', 'María Botto', 'Mish Boyko', 'Selva Rasalingam', 'Stewart Scudamore', 'Antonio Gil', 'Stephen Hagan', 'Stephen Greif', 'Andy Gathergood', 'Jovan Pisani', 'Luis Callejo', 'Jan Cornet', 'Pepe Lorente', 'Manu Fullola', 'Mario Tardón', 'Àlex Maruny', 'Paco Manzanedo', 'Tomás Pozzi', 'Karim Saleh', 'Mario de la Rosa', 'Ramiro Alonso', 'Clare Agius', 'Margaret Jackman', 'Beppe Abela', 'Manolo Caro', 'Joe Manjón']","['Columbia Pictures', 'LD Entertainment', 'Affirm Films', 'Patrick Aiello Productions']",1,['US'],['en'],tt3231054,6.092,703
8,2022-02-10,Uncharted,120000000,401748820,116,"['Action', 'Adventure']","A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",Fortune favors the bold.,['Ruben Fleischer'],"['Tom Holland', 'Mark Wahlberg', 'Sophia Ali', 'Tati Gabrielle', 'Antonio Banderas', 'Steven Waddington', 'Rudy Pankow', 'Tiernan Jones', 'Pingi Moli', 'Jesús Evita', 'Georgia Goodman', 'Diarmaid Murtagh', 'Joseph Balderrama', 'Serena Posadino', 'Alana Boden', 'Jonathan Failla', 'Anthony Thomas', 'Peter Seaton-Clark', 'Robert Maaser', 'Eskindir Tesfay', 'Manuel de Blas', 'Carme Capdet', 'Julia Schunevitsch', 'Patricia Meeden', 'Nolan North', 'Matt Barkley', 'Carlo Kitzlinger', 'Pilou Asbæk', 'Rubén Doblas Gundersen']","['Columbia Pictures', 'Atlas Entertainment', 'Arad Productions', 'PlayStation Productions']",1,['US'],"['en', 'es']",tt1464335,7.09,3841
9,2017-08-21,Renegades,66190000,2602149,105,"['Thriller', 'Action']","In the midst of the Balkan wars, a squad of Navy SEALs attempts to unravel a long-forgotten mystery after discovering an enormous treasure trove hidden at the bottom of a lake in Serbia.",5 Navy SEALs. $300 million in gold. 1 incredible mission.,['Steven Quale'],"['J.K. Simmons', 'Sullivan Stapleton', 'Charlie Bewley', 'Sylvia Hoeks', 'Joshua Henry', 'Diarmaid Murtagh', 'Dimitri Leonidas', 'Clemens Schick', 'Ewen Bremner', 'Peter Davor', 'Mahamadou Coulibaly', 'Alain Blazevic', 'Karim Cherif', 'Denis Brižić', 'Marko Cindrić', 'Igor Hamer', 'Artjom Gilz', 'Denis Lyons', 'Patrick Pinheiro', 'Jeffrey Mittleman', 'Simon Newby', 'David Masterson', 'Marc Hodapp', 'Andrej Dojkić', 'Leon Hasancevic Matijasic', 'Petra Vukelić', 'Slavko Sobin', 'Sven Waasner', 'Kai Ivo Baulitz', 'Dino Bozicevic', 'Ricardo Ewert', 'Matija Ferlin', 'Johan Gauci', 'Susanna Harter', 'Mateo Kliba', 'Nermin Mesanovic', 'Marko Paradzik', 'Chris Theisinger', 'Hermann Männer', 'João Roncha']","['Canal+', 'CB Films', 'Studio Babelsberg', 'EuropaCorp', 'Belga Productions', 'DCS']",1,"['DE', 'BE', 'FR', 'US']","['de', 'en', 'hr']",tt4106376,5.7,276
