,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2018-12-16,Beyond Extreme Warfare Revenge,2889,7785,160,"['Action', 'Drama']","Cibernetico: 7 Man Army, Beyond came out on top. This time, Beyond Wrestling is hosting the festivities on December 16th with Extreme Warfare Revenge. The show will start at 5:00 PM Eastern. Will Beyond continue to rule the day, or will CHIKARA get revenge?",,[],"['Olivia Hasler', 'Christina Garibaldi', 'Glen Benton', 'Dick Justice', 'Ron Grams', 'Brandel Littlejohn', 'Paul Gruber', 'Stokely Hathaway', 'Alex Zikos', 'Travis Huckabee', 'Jay Freddie', 'Logan Wait', 'James Cipperly', 'The Proletariat Boar Of Moldova', 'Bart Corbett', 'John Silver', 'Cajun Crawdad', 'Hermit Crab', 'Boomer Hatfield', 'Ophidian', 'Nicholas W. Wilson', 'Fire Ant', 'Tracy Williams', 'Robert Goodwin']",['Beyond Wrestling'],1,['US'],[],tt9876378,10.0,1
1,2017-10-08,WWR Adios Aurora,8665,1122,110,"['Drama', 'Action']","Jordynne Grace vs. Rachel Ellering  Karen Q & Tasha Steelz vs. Nyla Rose & Renee Michelle Allie Recks vs. Terra Calaway Elena Pogoysyan vs. Willow Nightingale Sonya Strong vs. Tessa Blanchard Deonna Purrazzo vs. Mia Yim Alexxis Nevaeh & Taeler Hendrix vs. Team Sea Stars (Ashley Vox & Delmi Exo) Jenny Rose vs. Hot Scoop Skylar Davienne Long vs. Maria Manic",WWR Adios Aurora,[],"['Taeler Conrad-Mellen', 'Olivia Hasler', 'Allie Recks', 'Renee Michelle', 'Skylar Marie', 'Patricia Parker', 'Rachael Ellering', 'Karen Yu', 'Latasha Harris', 'Nyla Rose', 'Samantha Cohen', 'Danielle Paultre', 'Elena Pogosyan', 'Tessa Blanchard', 'Joanna Marie', 'Alisha Inacio Maher', 'Ashley Medrano', 'Elizabeth D. Medrano', 'Jenny Rose', 'Davienne Long', 'Nicki Tebeau', 'Maria  Spiro', 'Deonna Purrazzo', 'Stephanie Bell']","[""Women's Wrestling Revolution""]",1,['US'],['en'],,10.0,1
2,2017-03-04,WWR Identity Crisis,5676,8966,97,"['Action', 'Drama']","Women’s Wrestling Revolution presented ‘Identity Crisis’ in Providence, Rhode Island this past weekend on March 4th, 2017. They released raw footage from the show tonight that you can watch on Beyond Wrestling’s youtube channel where all new subscribers get an automatic 14 day free trial after signing up. The DVD and Blu-Ray of the show will be up on Smart Mark Video within the next few weeks. We got the opportunity to watch the show and here are some quick thoughts on the matches: Maria Manic & Penelope Ford vs. Team Sea Stars (Ashley Vox & Delmi Exo)  Skylar vs. Willow Nightingale  Sonya Strong vs. Vanity  Karen Q vs. Tasha Steelz  Davienne & Mistress Belmont vs. The Twisted Sisters (Holidead & Thunder Rosa)  Barbi Hayden vs. Gabi Castrovinci  Alexis Rose vs. Veda Scott  Jordynne Grace vs. Renee Michelle  Rachel Ellering vs. Su Yung",WWR Identity Crisis,[],"['Olivia Hasler', 'Maria  Spiro', 'Renee Michelle', 'Callee Wilkerson', 'Vannarah Riggs', 'Ashley Medrano', 'Elizabeth D. Medrano', 'Danielle Paultre', 'Skylar Marie', 'Joanna Marie', 'Vanity', 'Karen Yu', 'Latasha Harris', 'Davienne Long', 'Catherine Genevra Belmont', 'Camille Ligon', 'Melissa Cervantes', 'Gabriela Castrovinci', 'Lindsey Kerecz', 'Rebecca McMonagle', 'Patricia Parker', 'Rachael Ellering']","[""Women's Wrestling Revolution""]",1,['US'],['en'],,7.5,2
3,2020-02-20,Калашников,3500000,1593464,105,"['War', 'History', 'Drama']","Tank commander Kalashnikov is severely injured in battle in 1941. The accident leaves him incapacitated and unable to return to the front line. While recovering in the hospital he begins creating the initial sketches of what will become one of the world’s most legendary weapons. A self-taught inventor, Mikhail Kalashnikov, is only 29 when he develops the now iconic assault riffle — the AK-47.",The weapon that would change the world,['Konstantin Buslov'],"['Yuriy Borisov', 'Olga Lerman', 'Artur Smolyaninov', 'Eldar Kalimulin', 'Vitaliy Khaev', 'Valeriy Barinov', 'Anatoliy Lobotskiy', 'Aleksey Vertkov', 'Dmitriy Bogdan', 'Maksim Bityukov', 'Armen Arushanyan', 'Valeriy Afanasyev', 'Sergey Gazarov', 'Seydulla Moldakhanov', 'Dmitry Kulichkov', 'Igor Khripunov', 'Yuriy Loparyov', 'Aleksandr Nikolskiy', 'Mikhail Gudoshnikov', 'Evgeny Antropov', 'Amadu Mamadakov', 'Evgeny Kartashov', 'Arkady Timofeev', 'Igor Kulachko', 'Vladimir Maslakov', 'Elena Morozova', 'Alexander Lymarev', 'Yakov Shamshin', 'Saveliy Kudryashov']","['Etalon-Film', 'R.B. Productions']",1,['RU'],"['it', 'ru']",tt11547520,7.512,205
4,2019-04-18,Ma cosa ci dice il cervello,8000000,5000000,102,['Comedy'],"Paola, a modern woman used to the hardships of modern life, takes her chance to make things right for herself.",,['Riccardo Milani'],"['Paola Cortellesi', 'Stefano Fresi', 'Vinicio Marchioni', 'Lucia Mascino', 'Ricky Memphis', 'Paola Minaccioni', 'Giampaolo Morelli', 'Claudia Pandolfi', 'Alessandro Roja', 'Carla Signoris', 'Tomas Arana', 'Teco Celio', 'Remo Girone', 'Emanuele Armani', 'Chiara Luzzi', 'Marco Pancrazi', 'Jacopo Carta', 'Eliana Miglio']","['Wildside', 'Vision Distribution']",1,['IT'],['it'],tt9260446,6.362,329
5,2018-06-16,WSU Breaking Barriers 5,7866,11236,103,"['Action', 'Drama']","WSU returned on Saturday to present Breaking Barriers 5 from the Colossal Sports Academy at the Coliseum in Voorhees, NJ. The Premier Promotion in North American Women's Wrestling ushered in a new era at the event. In addition to the many new additions to the roster, ALL three championships were on the line. First, Maria Manic defended the WSU Tag Team Championships with an unlikely partner against unlikely opponents. Then, Kiera Hogan returned to defend the Spirit Championship against Jordynne Grace. Finally, the main event saw Mercedes Martinez defend the WSU World Championship against Tessa Blanchard. All this and so much more went down on Saturday at Breaking Barriers 5.",WSU Breaking Barriers 5,[],"['Tessa Blanchard', 'Jamine Benitez', 'Madi Maxx', 'Olivia Hasler', 'Kristen Stadtlander', 'Christina Sarni', 'Rachel Kelvington Bostic', 'Leyla Hirsch', 'Danielle Paultre', 'Elizabeth D. Medrano', 'Maria  Spiro', 'Bobby Orlando', 'Bryce Donovan', 'Patricia Parker', 'Kasey McGrory', 'Kiera Hogan', 'William Johnson']","[""Women's Superstars United (WSU)""]",1,['US'],['en'],tt8751900,8.0,2
6,2021-11-05,Sooryavanshi,13000000,37700000,145,"['Action', 'Crime', 'Thriller']","A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.",Police is coming.,['Rohit Shetty'],"['Akshay Kumar', 'Katrina Kaif', 'Ajay Devgn', 'Ranveer Singh', 'Jackie Shroff', 'Javed Jaffrey', 'Kumud Mishra', 'Abhimanyu Singh', 'Nikitin Dheer', 'Gulshan Grover', 'Vivan Bhatena', 'Sikandar Kher', 'Rajendra Gupta', 'Amritpal Singh', 'Asif Basra', 'Uday Tikekar', 'Jayant Sawarkar', 'Pradeep Kabra', 'Micky Makhija', 'Siddharth Jadhav', 'Ashish Warang', 'Mrunal Jain', 'Anuradha Chandan', 'Sukanya Dhanda', 'Kishor Mahabole', 'Shruti Ulfat', 'Shaji Chaudhary', 'Sofiya Khan', 'Krishna Kotian', 'Meenal Sahu', 'Anil Mange', 'Niharica Raizada']","['Reliance Entertainment', 'Dharma Productions', 'Rohit Shetty Productionz']",1,['IN'],['hi'],tt9531772,5.754,122
7,2007-11-29,Дневники WWE Diva,17544,22343,95,"['Action', 'Drama', 'Documentary', 'History']","The best of the WWE Divas division recapping 2006-2007 as hosted by Todd Grisham (yup, that ESPN Sports Center anchor nowadays), of course be warned there are commercials around this special such as the Japanese subtitled WWE Royal Rumble 2008 PPV and the Don't Try This PSAs.",WWE Diva Diaries,[],"['Mickie James', 'Maria Kanellis', 'Torrie Wilson', 'Michelle Leigh Calaway', 'Barbara Blank', 'Elizabeth Copeland', 'Jillian Faye Hall', 'Melina Perez', 'Lisa Marie Varon', 'Layla El', 'Candice Michelle', 'Lilián García']","['WWE Studios', 'WWE Home Video']",1,[],['en'],,10.0,1
8,2018-12-08,GRPW The Heart Of Gold,5633,9886,115,"['Action', 'Drama']","Lady Luck Pro & Gold Rush Pro Wrestling presents ""Heart of Gold"" Lisa Lace defends the Lady Luck Championship vs Brittany Wonder Heather Monroe makes her debut against Nicole Savoy.",,[],"['Simone Sherie', 'Heather Monroe', 'Lisa Lace', 'Viva Van', 'Santana Garrett', 'Aaron Ferrante', 'Garrett Bernard', 'Dalton Frost', 'Eliza Hammer', 'Joshua Littell', 'Boyce LeGrande', 'Levi Shapiro', 'Nicole Matthias']",['GRPW The Heart Of Gold'],1,['US'],[],,10.0,1
9,2019-01-04,TJP Tokyo Joshi Pro '19,5666,13322,183,"['Action', 'Drama']","Tokyo Joshi Pro Wrestling will air their big kahuna 1/4 Kourakuen Hall show live. This is a free show  Those with DDT Universe can watch the show Here. You must at least sign up for a Bronze account to view the show.  Those without the DDT Universe but able to use a Japanese IP address can watch the show via Abema TV Here  If you are new to Tokyo Joshi Pro Wrestling and would like to know more, feel free to read this Introduction to Tokyo Joshi It's out of date since A CRAP TON OF STUFF HAPPENED THIS YEAR but it'll give you the basics until I get a new updated one written. Mostly its missing the recent debuts and still has bios on Maho, Yuu and Azusa who have left  Opening bell for this week's Tokyo Joshi event is 12:00 pm on Friday January 4th in Japan. That's 10:00 pm Thursday night January 3rd Eastern US time and 7pm Thursday January 3rd Pacific. (I think its 3:00 am Friday, January 4th in the U.K.)",,[],"['Lindsey Kerecz', 'Millie McKenzie', 'Marika Kobashi', 'Mina Shirakawa', 'Nodoka Tenma', 'Hikari Noa', 'Miu Watanabe', 'Pinano Pipipipi', 'Raku', 'Haruna Neko', 'Pom Harajuku', 'Hyper Misao', 'Yuna Manase', 'Natsumi Maki', 'Yuki Aino', 'Saki Akai', 'YUMI', 'Himawari Unagi', 'Yuki Kamifuku', 'Meiko Satomura', 'Reika Saik', 'Mizuki', 'Yuka Sakazaki', 'Riho Hime', 'Shoko Nakajima', 'Miyu Yamashita', 'Maki Itoh', 'Hirotsugu Suyama', 'Rika Tatsumi']",['Tokyo Joshi Pro'],1,['JP'],['ja'],,5.0,1
