,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2016-02-18,Bunker of the Dead,30000,10147,76,"['Action', 'Horror', 'Comedy']","After Using the instructions found in an old Jewish diary,  Markus and Thomas hope to gain access to a WW II underground military base formerly codenamed: Cerusit. It was used by the Nazis as a secret research institute and is shrouded in rumors to this day about the lost gold of the Third Reich. The entrance to the cave system, however, lies right within the restricted area of a U.S. military base.. the first of many problems Markus and Thomas will have to face.",,['Matthias Olof Eich'],"['Sarita Bradley', 'Patrick Jahns', 'Aciel Martinez Pol', 'Esther Maaß', 'Andreas Pape', 'Esther Maaß', 'Christopher Lee Meadows', 'Carlos Lobo']",['Praetoria Productions'],1,['DE'],"['en', 'de', 'ru']",tt2558022,4.5,24
1,2018-06-19,Office Uprising,2500000,165623,88,"['Comedy', 'Horror', 'Action']",The compound of an arms manufacturer turns into a zombie nightmare when its workers are given the wrong formula.,Work can be killer.,['Lin Oeding'],"['Brenton Thwaites', 'Jane Levy', 'Karan Soni', 'Zachary Levi', 'Ian Harding', 'Gregg Henry', 'Kurt Fuller', 'Sam Daly', 'Alan Ritchson', 'Mickey Gooch Jr.', 'Stephen Oyoung', 'Morgan Lindholm', 'Roger J. Timber', 'Corey Winston', 'Alisa Allapach', 'Jen Baker', 'Jimothy Beckholt', 'Eric Brown', 'Kenneth Choi', 'Chesta Drake', 'Leif Gantvoort', 'Travis Gomez', 'Rhoda Griffis', 'Kevin Harrison', 'David Hawthorne', 'Barry Shabaka Henley', 'Lawrence Hinkle', 'D. Lee Hodges', 'Jef Holbrook', 'Kenji Hundley', 'Amanda Johnson', 'Lawrence Johnson', 'Bob Kuykendall', 'Roderick Macon', 'Ashton McClearin', 'Fred Minix', 'Shelby Moore', 'David Orange', 'Mary Passeri', 'Bryan Rasmussen', 'Becky Ray', 'Carine Rice', 'Felicia Sherrell', 'Angie Slaughter', 'Kevin Wehby', 'Acoryé White', 'Rob Wolfe', 'Tyron Woodley', 'Corey Winston', 'Brendan Patrick Connor', 'Bryan Rasmussen', 'Tristan Lindsey', 'Chris Grace', 'Mary Passeri', 'Ravi Kapoor']","['Mind the GAP Productions', 'Lydiard Films', 'Rumble Riot Pictures']",1,['US'],['en'],tt6251024,5.274,177
2,2017-09-13,mother!,30000000,44516999,121,"['Drama', 'Horror', 'Mystery']","A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",Seeing is believing,['Darren Aronofsky'],"['Jennifer Lawrence', 'Javier Bardem', 'Ed Harris', 'Michelle Pfeiffer', 'Brian Gleeson', 'Domhnall Gleeson', 'Jovan Adepo', 'Amanda Chiu', 'Patricia Summersett', 'Eric Davis', 'Raphael Grosz-Harvey', 'Emily Hampshire', 'Abraham Aronofsky', 'Luis Oliva', 'Stephanie Ng Wan', 'Chris Gartin', 'Stephen McHattie', 'Ambrosio De Luca', 'Gregg Bello', 'Arthur Holden', 'Henry Kwok', 'Alex Bisping', 'Koumba Ball', 'Robert Higden', 'Elizabeth Neale', 'Kristen Wiig', 'Marcia Jean Kurtz', 'Anton Koval', 'Carolyn Fe', 'Anana Rydvald', 'Cristina Rosato', 'Pierre Simpson', 'Mylene Savoie', 'Gitz Crazyboy', ""Shaun O'Hagan"", 'Sabrina Campilii', 'Stanley B. Herman', 'Mizinga Mwinga', 'Genti Bejko', 'Andreas Apergis', 'Julianne Jain', 'Julien Irwin Dupuy', 'Bronwen Mantel', 'Amanda Warren', 'Mason Franklin', 'Laurence Leboeuf', 'Sarah-Jeanne Labrosse', 'Xiao Sun', 'Melissa Toussaint', 'Fred Nguyen Khan', 'Danny MAlin', 'Adam Bernett', 'Bineyam Girma', 'Oliver Koomsatira', 'Mercedes Leggett', 'Alain Chanoine', 'Kimberly Laferriere', 'Deena Aziz', 'Izabela Dąbrowska', 'Hamza Haq', 'Vitali Makarov', 'Daniela Sandiford', 'Nathaly Thibault', 'Chloë Bellande', 'Nobuya Shimamoto']","['Paramount', 'Protozoa Pictures']",1,['US'],['en'],tt5109784,7.0,5901
3,2016-12-10,Hidden Figures,25000000,230698791,127,"['Drama', 'History']","The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.","Meet the women you don't know, behind the mission you do.",['Theodore Melfi'],"['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe', 'Kevin Costner', 'Kirsten Dunst', 'Jim Parsons', 'Mahershala Ali', 'Glen Powell', 'Ariana Neal', 'Saniyya Sidney', 'Zani Jones Mbayise', 'Donna Biscoe', 'Olek Krupa', 'Aldis Hodge', 'Kimberly Quinn', 'Frank Hoyt Taylor', 'Lidya Jewett', 'Karan Kendrick', 'Jaiden Kaine', 'Kurt Krause', 'Ken Strunk', 'Selah Kimbro Jones', 'Tre Stokes', 'Corey Mendell Parker', 'Ashton Tyler', 'Alkoya Brunson', 'Ron Clinton Smith', 'Gregory Alan Williams', 'Maria Howell', 'Arnell Powell', 'Crystal Lee Brown', 'Tequilla Whitfield', 'Dane Davenport', 'Evan Holtzman', 'Travis Smith', 'Scott Michael Morgan', 'Chris Cavalier', 'Robert G. McKay', 'Rhoda Griffis', 'Karen Wheeling Reynolds', 'Kate Kneeland', 'Joe Knezevich', 'Paul Ryden', 'John Atwood', 'Jon Edwin Wright', 'Wilbur Fitzgerald', 'Michael Hartson', 'Bob Jennings', 'Gary Weeks', 'Afemo Omilami', 'Cullen Moss', 'Amy Tipton', 'Elijah Everett', 'Andre Pushkin', 'Randall Newsome', 'Joe Hardy Jr.', 'Howie Johnson', 'David Kallaway', 'Addison Rose Melfi', 'Paige Nicollette']","['Fox 2000 Pictures', 'Chernin Entertainment', 'Levantine Films']",1,['US'],['en'],tt4846340,8.064,8184
4,2016-11-15,Split,9000000,278454358,117,"['Horror', 'Thriller']","Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",Kevin has 23 distinct personalities. The 24th is about to be unleashed.,['M. Night Shyamalan'],"['James McAvoy', 'Anya Taylor-Joy', 'Betty Buckley', 'Haley Lu Richardson', 'Jessica Sula', 'Brad William Henke', 'Sebastian Arcelus', 'Neal Huff', 'Kim Director', 'Lyne Renee', 'Peter Patrikios', 'Roy James Wilson', 'Robert Bizik', 'Izzie Coffey', 'Rosemary Howard', 'Junnie Lopez', 'Steven Dennis', 'Matthew Nadu', 'Barbara Edwards', 'Kash Goins', 'James Robinson Jr.', 'Corinne Costa', 'John Mitchell', 'Andrea Havens', 'Shawn Gonzalez', 'Kelly Werkheiser', 'Jalina Mercado', 'Michael J. Kraycik', 'Michaela Bockarie', 'Colin Campbell', 'Nakia Dillard', 'John Jillard Sr.', 'Julie Potter', 'Ukee Washington', 'Christopher Lee Philips', 'Bruce Willis', 'Vincent Riviezzo', 'Gary Ayash', 'Jeff Buckner']","['Universal Pictures', 'Blumhouse Productions', 'Blinding Edge Pictures']",1,['US'],['en'],tt4972582,7.33,15450
5,2017-01-19,A Dog's Purpose,22000000,205035819,100,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Drama']",A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,Every dog happens for a reason.,['Lasse Hallström'],"['Josh Gad', 'K.J. Apa', 'Britt Robertson', 'Dennis Quaid', 'Peggy Lipton', 'Juliet Rylance', 'Luke Kirby', 'John Ortiz', 'Kirby Howell-Baptiste', 'Pooch Hall', 'Logan Miller', 'Gabrielle Rose', 'Caroline Cave', 'Nicole LaPlaca', 'Michael Patric', 'Michael Bofshever', 'Primo Allon', 'Kalyn Bomback', 'Peter Kelamis', 'Jane McGregor', 'Kelly-Ruth Mercier', 'Kwesi Ameyaw', 'Paul Jarrett', 'Anita Daher', 'Alicia Johnston', 'Naomi Frenette', 'Brooke Warrington', 'Bryce Gheisar', 'Robert Mann', 'Ron Verwymeren', 'David J. Lyle', 'Cory Wojcik', 'Ross Douglas Noble', 'Andrew W. Nolan', 'Jordan Butterill', 'John C. MacDonald', 'Brent Holtzman', 'Christopher Pearce', 'Violet Haas', 'Darcy Higginbotham', 'Danesha Lee', 'Dan De Jaeger', 'Reine Lecuyer', 'Rayna Ens-Armstrong', 'Mackenzie Thornton', 'Avery Thompson', 'Aidan Ritchie', 'Kenyan Alexander Walcot', 'Treyton Augustus Walcot', 'John Bluethner', 'James Janssens', 'Paul Griggs', 'Grant Burr', 'Tom Young', 'Ronald Boyd Johnson', 'Chris Webb', 'Jim Kirby', 'Evan Martin', 'Tyson Wagner', 'Dean Mckenzie']","['DreamWorks Pictures', 'Amblin Entertainment', 'Pariah Entertainment Group', 'Reliance Entertainment', 'Walden Media', 'Amblin Partners']",1,"['IN', 'US']",['en'],tt1753383,7.595,2820
6,2016-02-05,Ghayal Once Again,6629605,7637304,127,"['Action', 'Crime', 'Drama']","Ajay Mehra (from previous Ghayal-1990), after finishing off his life sentence, starts a newspaper called Satyakam. Still dealing with the haunting trauma of losing his loved ones, Ajay manages to make a credible name for himself in investigative journalism. Working with a strange team of RTI activists, ex-criminals and ilk; and even stranger ways of unearthing and presenting truth, Ajay Mehra has earned quite a fan following among the youths, who finds his fearless and unforgiving approach in dealing with all kinds of sociopaths very inspiring.",,['Sunny Deol'],"['Sunny Deol', 'Om Puri', 'Soha Ali Khan', 'Narendra Jha', 'Aanchal Munjal', 'Shivam Patil', 'Meenakshi Seshadri', 'Ramesh Deo', 'Tisca Chopra', 'Harsh Chhaya', 'Nadira Babbar', 'Rishabh Arora', 'Ruhanika Dhawan', 'Diana Khan', 'Zakir Hussain', 'Sachin Khedekar', 'Sebastien Vandenberghe', 'Nina Kulkarni']","['Vijayta Films', 'Sunny Super Sound']",2,['IN'],['hi'],tt4683366,6.1,16
7,2016-02-04,ആക്ഷൻ ഹീറോ ബിജു,300000,2500000,144,"['Action', 'Comedy', 'Crime']","Biju is an honest policeman who fights the injustice head-on. In his pursuit to keep things under control and clean, he encounters a series of events and cases which test his authority, honesty and integrity. With a week to his wedding, what ensues is a heartfelt story of a cop sans the cinematic hype.",A ride with a police officer,['Abrid Shine'],"['Nivin Pauly', 'Joju George', 'Saiju Kurup', 'Major Ravi', 'Anu Emmanuel', 'Rony David Raj', 'Sreeja Das', 'Prajod Kalabhavan', 'Suraj Venjaramoodu', 'Rohini', 'Meghanathan', 'V. Suresh Thampanoor', 'Abhija Sivakala', 'Kochu Preman', 'Sajan Palluruthy', 'Balachandran Chullikkadu', 'Valsala Menon', 'Devi Ajith', 'Sohan Seenulal', 'Ambika Mohan', 'Jayashri Sivadas', 'Vinduja Menon', 'Azees Nedumangad', 'Madan Mohan', 'Madhu Mohan', 'Bobby Mohan', 'Manju Vani', 'Maala Parvathi', 'Baby', 'Alexander Prasanth', 'Cobra Rajesh', 'Jojo Cyriac George']","['Full On Studios', 'Pauly Jr. Pictures']",1,['IN'],['ml'],tt5320514,7.347,36
8,2007-01-01,زن دوم,10000,10000,146,['Drama'],"A recently married couple face the intrinsic dynamics of a couple's relationship during personal turmoil. Themes of love, exploration and the symbolism of marriage flow throughout. The bleak, isolated winter setting which was once a getaway for the couple now begins to mirror the very cracks and frosty coldness present in their own lives. 'The Second Wife' portrays the highs and lows of the reality of marriage, but will love prevail for this couple or is their romance destined to be tortured forever?",,['Sirus Alvand'],"['Mohammad Reza Foroutan', 'Niki Karimi', ""Anahita Ne'mati"", 'Hengame Ghaziani', 'Amir Aghaei']",[],1,['IR'],['fa'],tt1870555,3.0,1
9,2016-02-06,ZERO Beyond Limits,1560,1,60,"['Action', 'Adventure', 'Comedy', 'Crime']","A village where everyone is wishing to protect it with all forces and together as a band. From a day becoming harder to fight everyone wishing to help each other and to complain for weak opinions but how it seems they will unite their powers its powers to protect all rights and object inside that village making possibility to be free to  choose no corruptions or obligations, priority mentality and all cannons will be free for them and big knowledge.",Zero Beyond Limits,['Beis Shabani'],"['Marigon Zyberi', 'Valenti Shabani', 'Siok Tosuni', 'Siok Tosuni', 'Vali Kambe', 'Dylan Haventy', 'Vesa Vierikko']","['SEHR', 'Aceldoredon']",1,['AL'],"['sq', 'en', 'ja']",,10.0,1
