,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2011-10-02,Shame,6500000,3909002,102,['Drama'],"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control.",,['Steve McQueen'],"['Michael Fassbender', 'Carey Mulligan', 'James Badge Dale', 'Nicole Beharie', 'Lucy Walters', 'Mari-Ange Ramirez', 'Alex Manette', 'Hannah Ware', 'Elizabeth Masucci', 'Rachel Farrar', 'Loren Omer', 'Lauren Tyrrell', 'Marta Milans', 'Jake Siciliano', 'Robert Montano', 'Charisse Bellante', 'Amy Hargreaves', 'Anna Rose Hopkins', 'Chazz Menendez', 'Carl Low', 'Calamity Chang', 'Deedee Luxe', 'Stanley Mathis', 'Wenne Alton Davis']","['HanWay Films', 'UK Film Council', 'Alliance Films', 'Film4 Productions', 'See-Saw Films', 'Lipsync Productions']",1,"['CA', 'GB']",['en'],tt1723811,6.969,2684,Released
1,1996-11-01,Tina Turner: Live In Amsterdam - Wildest Dreams Tour,1000000,10000000,120,"['Music', 'Documentary']","Footage of Tina Turner's amazing three-night stint at the Amsterdam Arena in September, 1996, where she performed all her biggest hits in a spectacular visual production.",,['David Mallet'],"['Tina Turner', 'Jack Bruno', 'Timmy Cappello', 'Cynthia Davila', 'Bob Feit', 'Ollie Marland', 'Kenny Moore', 'Karen Owens', 'Sharon Owens', 'James Ralston', 'John Miles']",['Eagle Vision USA'],1,['NL'],['en'],tt0168225,7.3,5,Released
2,2012-08-08,The Expendables 2,100000000,314975955,103,"['Action', 'Adventure', 'Thriller']","Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",Back for War.,['Simon West'],"['Sylvester Stallone', 'Jason Statham', 'Jet Li', 'Dolph Lundgren', 'Chuck Norris', 'Jean-Claude Van Damme', 'Bruce Willis', 'Arnold Schwarzenegger', 'Terry Crews', 'Randy Couture', 'Liam Hemsworth', 'Scott Adkins', 'Nan Yu', 'Amanda Ooms', 'Charisma Carpenter', 'Nikolette Noel', 'George Zlatarev', 'Alexander Moskov', 'Nikola Dodov', 'Wenbo Li', 'Borislav Zahariev', 'Penka Kodova', 'Arkanay Boonsong', 'Dimo Alexiev', 'Velislav Pavlov', 'Anton Trendafilov', 'Mariy Rosen', 'Julian Stanishkov', 'Velimir Velev', 'Irina Sophia Krichely', 'Lyudmila Slaneva', 'Silvia Petkova', 'Alexandra Spasova', 'Juliana Saiska', 'Sanya Borisova', 'Biliana Petrinska', 'Diana Dobreva', 'Liubomir Simeonov', 'Aleksandar Belovski', 'Novak Djokovic', 'Niki Stanchev', 'Antoaneta Yordanova', 'Velizar Peev']","['Nu Image', 'Millennium Films', 'Lionsgate']",2,['US'],['en'],tt1764651,6.3,5891,Released
3,2013-07-23,The Wolverine,120000000,415440673,126,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']","Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.","When he's most vulnerable, he's most dangerous.",['James Mangold'],"['Hugh Jackman', 'Tao Okamoto', 'Rila Fukushima', 'Hiroyuki Sanada', 'Famke Janssen', 'Svetlana Khodchenkova', 'Brian Tee', 'Hal Yamanouchi', 'Will Yun Lee', 'Ken Yamamura', 'Nobutaka Aoyagi', 'Seiji Funamoto', 'Shinji Ikefuji', 'Qyoko Kudo', 'Nobuaki Kakuda', 'Chiharu Mizuno', 'Takao Kinoshita', 'Conrad Coleby', 'Taris Tyler', 'Sarah Naylor-Liddell', 'Joshua Remilton', 'Andy Owens', 'Geoff Burke', 'Yasuyo Shiba', 'Mai Ishikawa', 'Yaeko Kimura', 'Ryuta Kimura', 'Briden Starr', 'Maria Lukasheva', 'Tess Haubrich', 'Taki Abe', 'William Takayanagi-Temm', 'Kuni Hashimoto', 'Erich Chikashi Linzbichler', 'Shingo Usami', 'Naoya Ogawa', 'Atsushi Sawada', 'Takashi Matsuyama', 'Masa Yamaguchi', 'Eric Laciste', 'Hideki Sugiguchi', 'Garret Sato', 'Kosuke Masano', 'Yoji Tatsuta', 'Yoshinori Fukushige', 'Hiroshi Kasuga', 'Yumiko Nakamura', 'Kimi', 'Louis Toshio Okada', 'Ian McKellen', 'Patrick Stewart', 'Yasushi Asaya', 'Jeremy Marinas', 'Ola Endress']","['20th Century Fox', ""The Donners' Company""]",2,['US'],"['en', 'ja']",tt1430132,6.388,8456,Released
4,2011-04-20,Águila Roja: La película,8538460,3716598,122,"['Action', 'Adventure', 'Drama', 'History']","Early XVII century. A summit between France, England, Portugal and the Pope is to take place in Spain, home of the masked hero known as Red Eagle. The countries are coming together under the guise of looking for a solution to the conflict between Spain and Portugal; however, the ulterior motive is to attack the Kingdom of Spain. The Marchioness of Santillana and her fellow conspirators have hired an assassin to finish off the Red Eagle to guarantee the outcome of their plot. The townspeople and the whole kingdom will be at the mercy of the traitors, but the Red Eagle will be there to help them.",,['José Ramón Ayerra'],"['David Janer', 'Javier Gutiérrez', 'Francis Lorenzo', 'Inma Cuesta', 'Miryam Gallego', 'Roberto Álamo', 'Pepa Aniorte', 'Xabier Elorriaga', 'José Ángel Egido', 'Guillermo Campra', 'Patrick Criado', 'Martina Klein', 'Mariano Peña', 'Antonio Molero', 'Stany Coppet', 'William Miller', 'Giselle Calderón', 'Alex Navarro']","['TVE', 'Versátil Cinema', 'Globomedia']",1,['ES'],"['es', 'ru']",tt1710627,4.5,22,Released
5,2013-10-18,12 Years a Slave,20000000,187000000,134,"['Drama', 'History']","In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",The extraordinary true story of Solomon Northup,['Steve McQueen'],"['Chiwetel Ejiofor', 'Michael Fassbender', ""Lupita Nyong'o"", 'Benedict Cumberbatch', 'Paul Dano', 'Sarah Paulson', 'Adepero Oduye', 'Scoot McNairy', 'Paul Giamatti', 'Brad Pitt', 'Michael Kenneth Williams', 'Alfre Woodard', 'Chris Chalk', 'Taran Killam', 'Bill Camp', 'Kelsey Scott', 'Bryan Batt', 'Quvenzhané Wallis', 'Garret Dillahunt', 'Dwight Henry', 'Dickie Gravois', 'Ashley Dyke', 'Cameron Zeigler', 'Tony Bentley', 'Christopher Berry', 'Mister Mackey Jr.', 'Craig Tate', 'Storm Reid', 'Tom Proctor', 'Marc Macaulay', 'Vivian Fleming-Alvarez', 'Douglas M. Griffin', 'John McConnell', 'Marcus Lyle Brown', 'Richard Holden', 'Robert Steinberg', 'Anwan Glover', 'James C. Victor', 'Liza J. Bennett', 'Nicole Collins', 'J.D. Evermore', 'Andy Dylan', 'Deneen Tyler', 'Mustafa Harris', 'Gregory Bright', 'Austin Purnell', 'Thomas Francis Murphy', ""Andre De'Sean Shanks"", 'Kelvin Harrison Jr.', 'Scott M. Jefferson', 'Isaiah Jackson', 'Topsy Chapman', 'Devin Maurice Evans', 'Jay Huguley', 'Devyn A. Tyler', 'Willo Jean-Baptiste', 'Jason Ament', 'Jon Arthur', 'Sean Paul Braud', 'Blake Burt', 'Carroll Burt', 'Edward J. Clare', 'JJ Coker', 'Haylie Creppel', 'Justin Edward Davis', 'Jim Johnson', 'Mark Joyce', 'John C. Klein', 'Cynthia LeBlanc', 'Elton LeBlanc', ""Gerard 'Jerry' Lewis"", 'Kevonte Mcdonald', 'Ritchie Montgomery', 'Jason Owen', 'Shawn Parsons', 'Haley Powell', 'Wayne Pére', 'Terrell Ransom Jr.', 'Erin Rementer', 'Andre Robinson', 'Jarett Shorts', 'Chaz Smith', 'Tyler Soerries', 'Tre Tureaud', 'Justin Christopher Vaughn', 'Bob Walker', 'Caroline Grace Williamson', 'Timothy Wyant']","['Plan B Entertainment', 'Regency Enterprises', 'River Road Entertainment', 'Film4 Productions', 'New Regency Pictures']",1,"['US', 'GB']",['en'],tt2024544,7.951,9948,Released
6,1993-09-16,Bopha!,12000000,212483,120,['Drama'],"In this story of a black policeman during South African apartheid, Danny Glover plays the cop, who believes he's trying to help his people, even while serving as a pawn of the racist government. When his son gets involved in the anti-apartheid movement, he finds himself torn between his family and what he believes is his duty.",,[],"['Danny Glover', 'Malcolm McDowell', 'Alfre Woodard', 'Marius Weyers', 'Maynard Eziashi', 'Malick Bowens']",[],1,['US'],['en'],tt0106464,4.8,4,Released
7,2013-08-07,Percy Jackson: Sea of Monsters,90000000,199850315,106,"['Adventure', 'Family', 'Fantasy']","In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.","Where There Are Gods, There Are Monsters.",['Thor Freudenthal'],"['Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario', 'Douglas Smith', 'Leven Rambin', 'Jake Abel', 'Katelyn Mager', 'Grey Damon', 'Paloma Kwiatkowski', 'Anthony Stewart Head', 'Stanley Tucci', 'Nathan Fillion', 'Robert Maillet', 'Ron Perlman', 'Connor Dunn', 'Alisha Newton', 'Bjorn Yearwood', 'Samuel Braun', 'Mary Birdsong', 'Yvette Nicole Brown', 'Missi Pyle', 'Octavia Spencer', 'Christopher Redman', 'Jordan Weller', 'Camille Atebe', 'Anthony Shim', 'Robert Knepper', 'Richard Yearwood', 'Derek Mears', 'Aleks Paunovic', 'Maxine Miller', 'Shohreh Aghdashloo', 'Craig Robinson']","['1492 Pictures', 'Fox 2000 Pictures', 'Sunswept Entertainment', 'TSG Entertainment']",2,['US'],['en'],tt1854564,6.022,4585,Released
8,2013-10-30,Thor: The Dark World,170000000,644571402,112,"['Action', 'Adventure', 'Fantasy']","Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",Delve into the darkness,['Alan Taylor'],"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Anthony Hopkins', 'Christopher Eccleston', 'Jaimie Alexander', 'Zachary Levi', 'Ray Stevenson', 'Tadanobu Asano', 'Idris Elba', 'Rene Russo', 'Adewale Akinnuoye-Agbaje', 'Kat Dennings', 'Stellan Skarsgård', 'Alice Krige', 'Clive Russell', 'Jonathan Howard', 'Ramone Morgan', 'Obada Alassadi', 'Imaan Chentouf', 'Claire Brown', 'Henry Calcutt', 'Ava Caton', 'Abbie McCann', 'Thomas Arnold', 'Sam Swainsbury', 'Connor Donaghey', 'Royce Pierreson', 'Annabel Norbury', 'Sophie Cosson', ""Chris O'Dowd"", 'Justin Edwards', 'Gruffudd Glyn', 'Richard Brake', 'Steve Scott', 'Brett Tucker', 'Talulah Riley', 'Richard Wharton', 'Tony Curran', 'Chris Evans', 'Benicio del Toro', 'Ophelia Lovibond', 'Elsa Pataky']",['Marvel Studios'],2,['US'],['en'],tt1981115,6.565,15398,Released
9,2015-05-13,Mad Max: Fury Road,150000000,378858340,121,"['Action', 'Adventure', 'Science Fiction']","An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",What a Lovely Day.,['George Miller'],"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Hugh Keays-Byrne', 'Zoë Kravitz', 'Riley Keough', 'Rosie Huntington-Whiteley', 'Abbey Lee', 'Courtney Eaton', 'Josh Helman', 'Nathan Jones', 'John Howard', 'Richard Carter', 'Iota', 'Angus Sampson', 'Jennifer Hagan', 'Megan Gale', 'Melissa Jaffer', 'Melita Jurišić', 'Gillian Jones', 'Joy Smithers', 'Antoinette Kellerman', 'Christina Koch', 'Jon Iles', 'Quentin Kenihan', 'Coco Jack Gillies', 'Chris Patton', 'Stephen Dunlevy', 'Richard Norton', 'John Walton', 'Ben Smith-Petersen', 'Russ McCarroll', 'Elizabeth Cunico', 'Greg Van Borssum', 'Rob Jones', 'Sebastian Dickins', 'Darren Mitchell', 'Crusoe Kurddal', 'Shyan Tonga', 'Cass Comerford', 'Albert Lee', 'Ripley Voeten', 'Riley Paton', 'Maycn Van Borssum', 'Hunter Stratton Boland', 'Nathan Jenkins', 'Fletcher Gill', 'Whiley Toll', 'Ferdinand Hengombe', 'Gadaffi Davsab', 'Noddy Alfred', 'Jackson Hengombe', 'Christian Fane', 'Callum Gallagher', 'Abel Hofflin', 'Lee Perry', 'Hiroshi Kasuga']","['Village Roadshow Pictures', 'Warner Bros. Pictures', 'Kennedy Miller Productions', 'RatPac Entertainment']",4,"['AU', 'US', 'ZA']",['en'],tt1392190,7.564,19897,Released
