,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2002-07-28,54 Miles,2000,2001,83,['Drama'],"Sanjay, diagnosed with bronchial carcinoma, decides to go on an adventure to Sikkim by hiking along with his corrupt friend. Is the latter fortunate enough to find meaning in life as soon as the former breathes his last?",,['Anjan Dutt'],"['Victor Banerjee', 'Barun Chanda', 'Gopa Ghosh']",['Ramoji Group'],1,['IN'],['bn'],,0.0,0
1,2021-10-14,SENHOR NENHUM-NOME-MENCIONADO,5,60,3,['Comedy'],,,['Sindrome de pânico'],[],[],1,[],['pt'],,0.0,0
