,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2004-05-19,People Jet Set 2,23000000,5290177,87,['Comedy'],"John-John is the best party promoter in Ibiza. He's responsible for the wildest parties ever. A party fixed by John-John is bound to be a success, and everyone will queue to get on the guest list. The former party prince among the jet setters in Paris, Charles de Poulignac, is therefore in no doubt about where he should go in order to revenge his former clients. He flies to Ibiza, where he hopes to make an alliance with John-John, and put an end to life as persona non grata in Paris, and again take his place as the party prince of Paris. Written by HardHouseClubber",,['Fabien Onteniente'],"['Rupert Everett', 'José Garcia', 'Patrice Cols', 'Élie Semoun', 'Ornella Muti', 'Lambert Wilson', 'Jean-Claude Brialy', 'Rossy de Palma', 'Bernard Farcy', 'Miglen Mirtchev', 'Marisa Berenson', 'Patrick Mille', 'Philippe Laudenbach', 'Marianne von Brandstetter', 'Emmanuel de Brantes', 'Henry-Jean Servat', 'Nicole Gueden', 'Roland Courbis', 'Magloire Delcros-Varaud', 'Chantal Ladesou']","['Canal+', 'M6 Films', 'SND', 'Morena Films', 'M6', 'DH Films', 'Mandarin Cinéma', 'Mandarin Production']",2,"['ES', 'FR']",['fr'],tt0381487,3.4,37,Released
1,2010-05-06,Belukar,552000,78000,96,"['Action', 'Drama', 'Romance']","Professional insurance fraudster Eve (Daphne Iking) has raked in more than RM 100 million from insurance companies but nobody could ever catch her out. Now the task goes to Nik (Bront Palarae), an investigator for ABG insurance company. In the course of proceedings, Eve falls for Nik without her knowing his true identity.",It End Where It Start,['Jason Chong'],"['Bront Palarae', 'Daphne Iking', 'Chew Kin-Wah', 'Danny x-factor', 'Datuk Ahmad Tamimi Siregar', 'Azhar Sulaiman', 'Sabrina Mohammed Hassan', 'Azwan Kombos', 'Along Eyzendy']",['Preston Zaidan Productions Sdn Bhd'],1,['MY'],['ms'],tt1640402,4.2,2,Released
2,2009-10-01,Ласковый май,4500000,1630907,0,['Drama'],"In 1985, perestroika began in the Soviet Union and the Laskovy May group appeared. At their concerts there were only full houses, from unrequited love for them, suicides were committed. The figure of Mikhail Gorbachev faded in the glory of the creator of ""Tender May"" - Andrei Razin. An accidental photo taken on the beach, where Andrei Razin, as a child, was captured with the Gorbachev family, turned his fate upside down. It was with the help of this photograph that he became Gorbachev's nephew. He did not say this directly - just hinted, and he was instantly believed. Functionaries of all ranks acted without delay: the doors of television and radio opened before him, the Soviet stage lay at his feet. Razin traveled to all the orphanages of the Soviet Union in search of gifted children for his twin groups.",A pupil of the orphanage creates a pop group that has become a phenomenon of the perestroika era.,[],"['Vyacheslav Manucharov', 'Yekaterina Fedulova', 'Maksim Litovchenko', 'Sergey Romanovich', 'Petr Skvortsov', 'Inga Strelkova-Oboldina', 'Lyudmila Zaytseva', 'Maxim Kostromykin', 'Dmitriy Blokhin', 'Marina Oryol', 'Aleksandr Fisenko', 'Raisa Konyukhova', 'Vladimir Steklov', 'Natalia Starykh', 'Raisa Ryazanova', 'Viktor Verzhbitskiy', 'Ivan Shabaltas', 'Victor Bunakov', 'Ivan Agapov']",['DixiMedia'],1,['RU'],['ru'],tt1505886,4.75,10,Released
3,2008-11-28,Платон,2500000,5129300,90,"['Drama', 'Comedy']",No movie overview available.,,['Vardan Hakobyan'],"['Elizaveta Lotova', 'Pavel Volya', 'Evelina Bledans', 'Stanislav Bondarenko', 'Alexander Lymarev', 'Mariya Baeva', 'Olegar Fedoro', 'Kseniya Knyazeva', 'Aleksey Grishin', 'Oleg Kamenshchikov', 'Vladimir Bolshov', 'Vladimir Chuprikov', 'Dmitriy Mazurov', 'Gennadiy Solovyov', 'Aleksandr Boev', 'Ekaterina Strogova', 'Olga Smirnova', 'Eduard Ablam', 'Muchtar Gusengadschijev', 'Lyudmila Solovyova', 'Tatyana Shchankina', 'Maria Dobrzhinskaya', 'Alexandr Stefantsov', 'Igor Serebryanyy', 'Igor Vorobyev', 'Aleksandr Dubina', 'Albina Tikhanova', 'Olga Sidorova', 'Andrey Shibarshin', 'Aleksandr Veremyuk', 'Lyudmila Dolgorukova', 'Olga Demidova', 'Bronislava Zakharova', 'Viktor Uralsky', 'Arslan Murzabekov', 'Tiana Okwamo']",['Paradise Production Center'],1,['RU'],['ru'],tt1202532,5.308,13,Released
4,2011-12-22,The Darkest Hour,30000000,64626786,89,"['Horror', 'Action', 'Thriller', 'Science Fiction']","In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply.",Survive The Holidays,[],"['Emile Hirsch', 'Rachael Taylor', 'Olivia Thirlby', 'Joel Kinnaman', 'Max Minghella', 'Veronika Ozerova', 'Dato Bakhtadze', 'Gosha Kutsenko', 'Nikolay Efremov', 'Georgiy Gromov', 'Artur Smolyaninov', 'Anna Roudakova', 'Pyotr Fyodorov', 'Ivan Gromov', 'Oleg Poddubnyy']","['Summit Entertainment', 'Regency Enterprises', 'Bazelevs Production', 'The Jacobson Company', 'New Regency Pictures']",1,"['US', 'RU']",['en'],tt1093357,5.284,1235,Released
5,2011-02-25,Jørgen + Anne = sant,1761562,2221278,83,"['Drama', 'Family', 'Romance']","When the new boy in class, Jørgen, moves into the haunted house down the road Anne’s world turns upside-down; she falls head over heals in love with him. All the girls in Anne’s class fall for Jørgen as well, including beautiful blonde pony-tailed Ellen. But that is of no hindrance to Anne; she is willing to go further than anyone to win him over. When done in the name of love, everything is allowed…isn’t it?",,['Anne Sewitsky'],"['Maria Annette Tanderød Berglyd', 'Otto Garli', 'Aurora Bach Rodal', 'Kristin Langsrud', 'Peder Holene', 'Sigurd Sæthereng', 'Vilde Fredriksen Verlo', 'Torkil Høeg', 'Adrian Holte Kristiansen', 'Anna Jahr Svalheim', 'Emir Mulaosmanovic', 'Randolf Walderhaug', 'Silje Breivik', 'Terje Ranes', 'Birgitte Victoria Svendsen', 'Tone Beate Mostraum', 'Ole Johan Skjelbred', 'Markus Tønseth']","['FilmFondet Fuzz', 'Cinenord']",1,['NO'],"['en', 'da', 'no']",tt1648099,6.5,35,Released
6,2012-04-04,American Reunion,50000000,234989584,113,['Comedy'],"The characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",Save the best piece for last.,[],"['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott', 'Chris Klein', 'Thomas Ian Nicholas', 'Tara Reid', 'Mena Suvari', 'Eddie Kaye Thomas', 'John Cho', 'Jennifer Coolidge', 'Eugene Levy', 'Natasha Lyonne', 'Dania Ramirez', 'Katrina Bowden', 'Ali Cobrin', 'Shannon Elizabeth', 'Chris Owen', 'Justin Isfeld', 'Neil Patrick Harris', 'Molly Cheek', 'Rebecca De Mornay', 'Jesse Malinowski', 'Pam Green', 'Valarie Kobrovsky', 'Chuck Hittinger', 'Jay Harrington', 'Charlene Amoia', 'Robert Hayes', 'Vik Sahay', 'Stevie Ray Dallimore', 'Kim Wall', 'Jennifer Sun Bell', 'Autumn Dial', 'Rebecca Field', 'Vince Pisani', 'Jen Kober', 'Raheem Babalola', 'Benjamin Arthur', 'Hart Turner', 'Matt Mangum', 'Brian Mahoney', 'Helenna Santos', 'Michael Beasley', 'Jenna Willis', 'Rebecca De Mornay', 'Jeremy Ambler', 'Walter Hendrix III', 'Ashlyn Henson']",['Universal Pictures'],4,['US'],['en'],tt1605630,6.27,3906,Released
7,2012-05-11,Piranha 3DD,5000000,8493728,83,"['Horror', 'Thriller', 'Comedy']","After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.",Twice the Teeth. Twice the Terror.,[],"['Danielle Panabaker', 'Matt Bush', 'Katrina Bowden', 'Jean-Luc Bilodeau', 'David Koechner', 'Chris Zylka', 'Adrian Martinez', 'Paul James Jordan', 'Meagan Tandy', 'David Hasselhoff', 'Christopher Lloyd', 'Paul Scheer', 'Gary Busey', 'Clu Gulager', 'Sierra Fisk', 'Matt Lintz', 'Sylvia Jefferies', 'Jenna Hurt', 'Rozlyn Papa', 'Alisa Harris', 'Stacy Rabon', 'Nate Panning', 'Kathy Sue Holtorf', 'Irina Voronina', 'Ving Rhames', 'Sarah Wilson']","['Dimension Films', 'Mark Canton Productions', 'Intellectual Properties Worldwide']",2,['US'],['en'],tt1714203,4.355,861,Released
8,2011-12-11,Ghost Rider: Spirit of Vengeance,57000000,132563930,96,"['Action', 'Fantasy', 'Thriller']","When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",He rides again.,[],"['Nicolas Cage', 'Violante Placido', 'Ciarán Hinds', 'Idris Elba', 'Johnny Whitworth', 'Fergus Riordan', 'Spencer Wilding', 'Sorin Tofan', 'Jacek Koman', 'Anthony Stewart Head', 'Cristian Iacob', 'Christopher Lambert', 'Jai Stefan', 'Vincent Regan', 'Ionut Cristian Lefter', 'Will Ashcroft', 'Sabina Brândușe', 'Tobias Öjerfalk', 'Adina Galupa', 'Alin Panc']","['Columbia Pictures', 'Hyde Park Films', 'Marvel Entertainment', 'Michael De Luca Productions', 'Arad Productions', 'Crystal Sky Pictures']",2,['US'],['en'],tt1071875,5.008,3253,Released
9,2012-09-12,Resident Evil: Retribution,65000000,240159255,95,"['Action', 'Horror', 'Science Fiction']","The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun.",The Ultimate Battle Begins,['Paul W. S. Anderson'],"['Milla Jovovich', 'Sienna Guillory', 'Michelle Rodriguez', 'Aryana Engineer', 'Li Bingbing', 'Boris Kodjoe', 'Kevin Durand', 'Johann Urb', 'Robin Kasyanov', 'Ofilio Portillo', 'Oded Fehr', 'Colin Salmon', 'Shawn Roberts', 'Megan Charpentier', 'Takato Yamashita', 'Mika Nakashima', 'Ray Olubowale']","['Constantin Film', 'Screen Gems', 'Davis Films/Impact Pictures']",1,"['CA', 'DE', 'US']",['en'],tt1855325,5.802,3433,Released
