,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,1996-04-19,Mrs. Winterbourne,25000000,10082005,105,"['Comedy', 'Romance', 'Drama']","Connie Doyle is eighteen, pregnant and alone. She accidentally ends up on a train where she meets Hugh Winterbourne and his wife pregnant Patricia. The train wrecks and she wakes up in the hospital to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.",The story of a girl who is going from filthy to rich,[],"['Shirley MacLaine', 'Ricki Lake', 'Brendan Fraser', 'Jane Krakowski', 'Loren Dean', 'Miguel Sandoval', 'Susan Haskell', 'Debra Monk', 'Cathryn de Prume', 'Peter Gerety', 'Kate Hennig', 'Victor A. Young', 'Paula Prentiss']",['TriStar Pictures'],1,['US'],['en'],tt0117104,6.812,126,Released
1,1988-05-20,Not of This Earth,210000,107352,81,"['Horror', 'Science Fiction']",A science fiction vampire movie. The Vampire is an emissary from an embattled world near destruction who teleports to Earth to see if they can live here. He finds that our blood is nourishing and that at least one source of it is a steady stream of transfusions. He hypnotizes a Dr. to provide them and has his blond nurse move in to administer them.,THE Science Fiction Chiller!,['Jim Wynorski'],"['Traci Lords', 'Arthur Roberts', 'Lenny Juliano', 'Ace Mask', 'Roger Lodge', 'Rebecca Perle', 'Michael Delano', 'Becky LeBeau', 'Monique Gabrielle', 'Roxanne Kernohan', 'Ava Cadell', 'Cynthia Thompson', 'Kelli Maroney', 'Belinda Grant', 'Joel Hoffman', 'Kim Dawson', 'John Dresden', 'Angel Tompkins', 'Michelle Bauer', ""Taaffe O'Connell""]",['Miracle Pictures'],1,['US'],['en'],tt0095756,4.5,41,Released
2,1988-05-06,Dead Heat,5000000,3588626,86,"['Action', 'Horror', 'Science Fiction', 'Thriller', 'Comedy']","LAPD police officer, Roger Mortis is killed while arresting zombies who have been reanimated by the head of Dante Laboratories in order to carry out violent armed robberies.",You Can't Keep a Good Cop Dead,[],"['Treat Williams', 'Joe Piscopo', 'Lindsay Frost', 'Darren McGavin', 'Vincent Price', 'Robert Picardo', 'Martha Quinn', 'Keye Luke', 'Clare Kirkconnell', 'Mel Stewart', 'Pons Maar', 'Professor Toru Tanaka', 'Tom Nolan', 'Lew Hopson', 'Chip Heller', 'Monica Lewis', 'Peter Kent', 'Ben Mittleman', ""Peggy O'Brien"", 'Steven R. Bannister', 'Steve Itkin', 'Michael Saad', 'Monty Ash', 'H. Ray Huff', 'Dawan Scott', 'Ivan E. Roth', 'Ron Taylor', 'Yvonne Peattie', 'Pamela Vansant', 'Beth Toussaint', 'Linnea Quigley', 'Peter Kent']","['New World Pictures', 'Helpern / Meltzer']",1,['US'],['en'],tt0094961,6.1,141,Released
3,1979-10-19,Meteor,16000000,12600000,107,"['Action', 'Thriller', 'Adventure', 'Science Fiction']","After a collision with a comet, a nearly 8km wide piece of the asteroid ""Orpheus"" is heading towards Earth. If it will hit it will cause a incredible catastrophe which will probably extinguish mankind. To stop the meteor NASA wants to use the illegal nuclear weapon satellite ""Hercules"" but discovers soon that it doesn't have enough fire power. Their only chance to save the world is to join forces with the USSR who have also launched such an illegal satellite. But will both governments agree?",There's No Place On Earth To Hide!,['Ronald Neame'],"['Sean Connery', 'Natalie Wood', 'Karl Malden', 'Brian Keith', 'Martin Landau', 'Trevor Howard', 'Richard Dysart', 'Henry Fonda', 'Joseph Campanella', 'Bo Brundin', 'Katherine De Hetre', 'James G. Richardson', 'Roger Robinson', 'Michael Zaslow', 'John Findlater', 'Paul Tulley', 'Allen Williams', 'Bibi Besch', 'Gregory Gaye', 'Clyde Kusatsu', 'Burke Byrnes', 'Joe Medalis', 'Charles Bartlett', ""Raymond O'Keefe"", 'Henry Olek', 'Peter Bourne', 'Philip Sterling', 'Arthur Adams', 'Fred Carney', 'Sybil Danning', 'Meschino Paterlini', 'Joe Yune', 'Eileen Saki', 'Paul Camen', 'Dorothy Catching', 'Bill Couch', 'William Darr', 'Joan Foley', 'Paul Laurence', 'Read Morgan', 'Carole Hemingway', 'Clete Roberts', 'Stu Nahan', 'Osman Ragheb', 'Yu Wing', 'Yau Tsui Ling', 'Rick Slaven', 'James Bacon', 'Yani Begakis', 'Selma Archerd', 'Domingo Ambriz', 'Peter Donat', 'Simon Cadell', 'John McKinney']","['Palladium', 'American International Pictures', 'Meteor Joint Venture']",1,['US'],"['en', 'fr', 'ru']",tt0079550,5.205,112,Released
4,1982-11-19,The House on Sorority Row,425000,10604986,91,"['Horror', 'Mystery', 'Thriller']","After a seemingly innocent prank goes horribly wrong, a group of sorority sisters are stalked and murdered one by one in their sorority house while throwing a party to celebrate their graduation.",Sorority sisters... Sisters in life. Sisters in death.,['Mark Rosman'],"['Kate McNeil', 'Eileen Davidson', 'Janis Ward', 'Robin Meloy', 'Harley Jane Kozak', 'Jodi Draigie', 'Ellen Dorsher', 'Lois Kelso Hunt', 'Christopher Lawrence', 'Ruth Walsh', 'Ed Heath', 'Jean Schertler', 'Carlos Sério', 'Peter McClung', 'Peter McClung', 'Ruth Moss', 'Hilary Crowson', 'Nanna Ingvarsson']","['Film Ventures International', 'VAE Productions', 'Artists Releasing Corporation (ARC)']",1,['US'],['en'],tt0085694,5.826,164,Released
5,2010-08-18,Vampires Suck,20000000,80547866,82,"['Comedy', 'Fantasy']","Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.",Some sagas just won't die.,[],"['Jenn Proske', 'Matt Lanter', 'Chris Riggi', 'Diedrich Bader', 'Anneliese van der Pol', 'Ken Jeong', 'Arielle Kebbel', 'Kelsey Ford', 'Crista Flanagan', 'Dave Foley', 'Mike Mayhall', 'Bradley Dodds', 'Marcelle Baer', 'Jun Hee Lee', 'Krystal Mayo', 'Nick Eversman', 'David DeLuise', 'Jeff Witzke', 'Zane Holtz', 'Charlie Weber', 'Randal Reeder', 'Michael Hanson', 'Heather Brooke', 'Michelle Lang', 'Matthew Warzel', 'Greg Washington', 'Rett Terrell', 'Stephanie Fischer', 'Wanetah Walmsley', 'Helena Barrett', 'Ike Barinholtz']","['Regency Enterprises', 'Road Rebel']",1,['US'],"['en', 'de']",tt1666186,4.21,1070,Released
6,1981-06-05,Final Exam,374000,3000000,90,['Horror'],"In a small college in North Carolina, only a select few students are left to take mid terms. But, when a killer strikes, it could be everyone's final exam.",Some may pass the test… God help the rest.,['Jimmy Huston'],"['Cecile Bagdadi', 'Ralph Brown', 'DeAnna Robbins', 'Sherry Willis-Burch', 'John Fallon', 'Terry W. Farren', 'Timothy L. Raynor', 'Sam Kilman', 'Don Hepner', 'Mary Ellen Withers', 'Elijah Christopher Perry', 'Shannon Norfleet', 'Carol Capka', 'R.C. Nanney', 'Fritz Jon Goforth']","['Peninsula Management Productions', 'Motion Picture Marketing (MPM)']",1,['US'],['en'],tt0082378,4.942,78,Released
7,1956-05-30,Trapeze,4000000,14400000,105,"['Drama', 'Romance']","A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.","High...High...High...Above Them All! - in excitement! - in spectacle! - in fire, flesh and fury!",['Carol Reed'],"['Burt Lancaster', 'Tony Curtis', 'Gina Lollobrigida', 'Katy Jurado', 'Thomas Gomez', 'Johnny Puleo', 'Minor Watson', 'Gérard Landry', 'Jean-Pierre Kérien', 'Sid James', 'Gimma Boys', 'Los Arriolas', 'Gamil Ratib', 'Pierre Tabard', 'Edward Hagopian']",['Joanna Productions'],1,['US'],"['en', 'it']",tt0049875,6.478,69,Released
8,1996-05-10,Original Gangstas,4800000,3014000,99,"['Action', 'Drama', 'Crime', 'Thriller']","A violent street gang, the Rebels, rule the streets of Gary, Indiana. The Rebels shoot Marvin Bookman, a store-keeper, for giving the police information about a drive-by shooting they committed. Marvin's son, former NFL star John who created the Rebels, returns to Gary to be with his father and, with a little help from his friends, to destroy the Rebels his way.",The original bad boys are stepping up in '96!,[],"['Fred Williamson', 'Jim Brown', 'Pam Grier', 'Paul Winfield', 'Isabel Sanford', 'Oscar Brown Jr.', 'Richard Roundtree', ""Ron O'Neal"", 'Christopher B. Duncan', 'Eddie Bo Smith Jr.', 'Dru Down', 'Shyheim Franklin', 'Robert Forster', 'Charles Napier', 'Wings Hauser', 'Frank Pesce', 'Godfrey', 'Tim Rhoze', 'Seraiah Carol', 'Dawn Stern', 'Timothy Lewis', 'Linda Bright Clay', 'Kevin Watson', 'Scarface', 'Bushwick Bill', 'Bishop Don Magic Juan']","[""Po' Boy Productions""]",1,['US'],"['es', 'en']",tt0117260,5.5,20,Released
9,1924-04-20,Girl Shy,400000,1550000,80,"['Comedy', 'Romance', 'Action']","Harold Meadows is a shy, stuttering bachelor working in a tailor shop, who is writing a guidebook, The Secret of Making Love, for other bashful young men. Fate has him meet rich girl Mary, and they fall in love. But she is about to wed an already married man, so our hero embarks upon a hair-raising daredevil ride to prevent the wedding.",,"['Fred C. Newmeyer', 'Sam Taylor']","['Harold Lloyd', 'Jobyna Ralston', 'Richard Daniels', 'Carlton Griffin', 'Ethel Broadhurst', 'Sammy Brooks', 'Billy Butts', 'Joe Cobb', 'Jackie Condon', 'Mickey Daniels', 'Andy De Villa', 'Dorothy Dorr', 'Betsy Ann Hisle']",['The Harold Lloyd Corporation'],1,['US'],['xx'],tt0014945,7.083,48,Released
10,1998-03-27,Meet the Deedles,24000000,4562146,93,"['Comedy', 'Family']",Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.,Fish out of water...Surfers in Yellowstone,['Steve Boyum'],"['Paul Walker', 'John Ashton', 'Dennis Hopper', 'Eric Braeden', 'Richard Lineback', 'Robert Englund', 'M.C. Gainey', 'Steve Van Wormer', 'A.J. Langer', 'Ana Gasteyer', 'Megan Cavanagh', 'Hattie Winston', 'Bart The Bear']","['Walt Disney Pictures', 'DiC Entertainment', 'Peak Productions']",1,['US'],['en'],tt0120645,4.462,66,Released
11,2010-06-30,I Hate Luv Storys,4400000,12000000,129,"['Comedy', 'Drama', 'Romance']","Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.",,[],"['Imran Khan', 'Sonam Kapoor', 'Sammir Dattani', 'Samir Soni', 'Bruna Abdullah', 'Kavin Dave', 'Ketki Dave', 'Adam Aseem Tiwari', 'Anju Mahendru', 'Himarsha Venkatsamy']","['UTV Motion Pictures', 'Dharma Productions']",1,['IN'],['hi'],tt1667838,5.993,68,Released
