,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2008-08-27,For the First Time,799634,3036326,115,"['Drama', 'Romance']","Two lovers spend an unforgettable summer in Greece, but their differences threaten to break them up.",,['Joyce E. Bernal'],"['Richard Gutierrez', 'KC Concepcion', 'Phillip Salvador', 'Eddie Gutierrez', 'Pilar Pilapil', 'Candy Pangilinan', 'Geoff Eigenmann', 'Jake Cuenca', 'Nor Domingo', 'Bea Saw', 'TJ Trinidad', 'Denise Laurel', 'Madeleine Humphries', 'Ana Roces', 'Bobby Andrews', 'Bruce Quebral', 'Gee-Ann Abrahan', 'Bubbles Paraiso', 'Ahron Villena', 'Mosang', 'Mimi Orara', 'Barbie Sabino', 'Gee Canlas', 'Alexa Ilacad']",['Star Cinema – ABS-CBN Film Productions'],1,"['GR', 'PH']",['tl'],tt1265971,6.2,2,Released
1,1944-08-01,Wilson,2995000,2000000,154,"['Romance', 'Drama', 'History', 'Music']","The political career of Woodrow Wilson is chronicled, beginning with his decision to leave his post at Princeton to run for Governor of New Jersey, and his subsequent ascent to the Presidency of the United States. During his terms in office, Wilson must deal with the death of his first wife, the onslaught of German hostilities leading to American involvement in the Great War, and his own country's reticence to join the League of Nations.","DRAMA AND SPECTACLE UNPARALLELED! ENTERTAINMENT UNDREAMED OF! 12,000 PLAYERS! 200 MIGHTY SCENES! TOLD TO THE TUNE OF 87 BELOVED SONGS!",['Henry King'],"['Alexander Knox', 'Geraldine Fitzgerald', 'Thomas Mitchell', 'Ruth Nelson', 'Cedric Hardwicke', 'Charles Coburn', 'Vincent Price', 'William Eythe', 'Mary Anderson', 'Ruth Ford', 'Sidney Blackmer', 'Madeleine Forbes', 'Stanley Ridges', 'Eddie Foy Jr.', 'Charles Halton', 'Thurston Hall', 'Marcel Dalio', 'Katherine Locke', 'Stanley Logan', 'Edwin Maxwell', 'Paul Everton', 'J. M. Kerrigan', 'James Rennie', 'Clifford Brooke', 'Tonio Selwart', 'John Ince', 'Charles Miller']",['20th Century Fox'],1,['US'],['en'],tt0037465,5.9,16,Released
2,1934-07-16,One Night of Love,733150,2500000,84,"['Music', 'Romance']","Mary Barrett is an aspiring Opera singer who is taken under the wings of a famous operatic maestro, Guilio Monterverdi. After spending endless working hours together and arguing, their relationship develops into love. But, jealousy and misunderstandings prevent Mary and Guilio from acknowledging their true feelings.",A great star comes into her own!,['Victor Schertzinger'],"['Grace Moore', 'Tullio Carminati', 'Lyle Talbot', 'Mona Barrie', 'Jessie Ralph', 'Andrés de Segurola', 'Rosemary Glosz', 'Nydia Westman', 'Luis Alberni', 'Gino Corrado', 'Jane Darwell']",['Columbia Pictures'],1,['US'],"['en', 'it']",tt0025601,5.778,9,Released
3,1940-10-05,Karusellen går,50,60,0,['Comedy'],"Swedish comedy from 1940. Carnival director Knut Lindberg has ended up in the hands of the usurer Director Aronsson and his shady practices trying to take over Lindberg's funfair. But the two new colleagues, Kalle and Nisse, does everything to stop him.",,[],"['Nils Poppe', 'Carl Reinholdz', 'Sigurd Wallén', 'Carin Swensson', 'Greta Bjerke', 'Stina Sorbon', 'Sigge Fürst', 'Åke Grönberg', 'Carl Ström', 'Folke Algotsson', 'Gunnar Almqvist', 'Wiktor Andersson', 'Gerda Boman', 'Albin Erlandzon', 'Millan Fjellström', 'Erik Forslund', 'Nils Hallberg', 'Carl Harald', 'Keith Hårleman', 'Helge Karlsson', 'Lillebil Kjellén', 'Uno Larsson', 'Walter Lindström', 'Yngve Nyqvist', 'Algot Persson', 'Erik Rosén', 'John Sandling', 'Hugo Tranberg', 'Ragnar Widestedt']",['Svensk Talfilm'],1,[],[],tt0032660,0.0,0,Released
4,1950-12-26,Kanske En Gentleman,50,60,0,"['Drama', 'Comedy']",,,['Ragnar Frisk'],"['John Elfström', 'Stig Järrel']",['Svensk Talfilm'],1,['SE'],['sv'],tt0043698,0.0,0,Released
5,2012-03-28,2 Days in New York,8000000,1653792,91,"['Comedy', 'Drama', 'Romance']","Marion and Mingus both come from failed relationships but, by bringing their children together, they've managed to form a small yet happy family. Tensions in their household soon begin to spike when Marion's jovial father shows up on their doorstep with his randy daughter and her peculiar boyfriend in tow. As the motor-mouthed houseguests shatter every taboo imaginable, the happy couple begin to question their commitment.",,[],"['Julie Delpy', 'Chris Rock', 'Albert Delpy', 'Kate Burton', 'Dylan Baker', 'Daniel Brühl', 'Alexia Landeau', 'Alexandre Nahon', 'Talen Ruth Riley', 'Owen Shipman', 'Malinda Williams', 'Vincent Gallo', 'Carmen Lopez', 'Emily Wagner', 'Arthur French', 'Petronia Paley', 'Alex Manette', 'Marcus Ho', 'Gregory Korostishevsky', 'Mai Loan Tran', 'Pun Bandhu', 'Johnny Tran', 'Darlene Violette', 'Seth Barrish', 'Bhavesh Patel', 'Brady Smith', 'Simon Jutras', 'Tatina de Marinis', 'Kendra Mylnechuk', 'Angela Rago', 'Luigi Scorcia', 'Christie Nacinovich', 'Panicker Upendran', 'David Coburn', 'Erin Darke', 'Talita Seplavy', 'Ashley Klein', 'Anna Kuchma']","['Senator Film', 'Tempête Sous Un Crâne Productions', 'Focus Features']",2,"['FR', 'DE', 'BE']","['en', 'fr', 'it']",tt1602472,5.692,248,Released
6,2012-01-23,Bachelorette,3000000,11947954,87,"['Comedy', 'Romance']",Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,Old habits party hard.,[],"['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan', 'Rebel Wilson', 'Adam Scott', 'Kyle Bornheimer', 'James Marsden', 'Ann Dowd', 'Hayes MacArthur', 'Ella Rae Peck', 'Andrew Rannells', 'Shauna Miles', 'Arden Myrin', 'Candy Buckley', 'June Diane Raphael', 'Melissa Stephens']","['Gary Sanchez Productions', 'BCDF Pictures']",1,['US'],['en'],tt1920849,5.4,1096,Released
7,2012-06-29,Beasts of the Southern Wild,1800000,21107746,93,"['Drama', 'Fantasy']","Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe—for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack—temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.",I gotta take care of mine.,['Benh Zeitlin'],"['Quvenzhané Wallis', 'Dwight Henry', 'Levy Easterly', 'Gina Montana', 'Lowell Landes', 'Pamela Harper', 'Amber Henry', 'Jonshel Alexander', 'Nicholas Clark', 'Joseph Brown', 'Henry D. Coleman', 'Kaliana Brower', 'Phillip Lawrence', 'Hannah Holby', 'Jimmy Lee Moore', 'Jovan Hathaway']","['Fox Searchlight Pictures', 'Journeyman Pictures', 'Court 13 Pictures', 'Cinereach', 'Department of Motion Pictures']",1,['US'],['en'],tt2125435,6.831,903,Released
8,2012-08-23,Compliance,270000,319285,90,"['Drama', 'Thriller']","On a particularly busy day at a suburban Ohio fast food restaurant, manager Sandra receives a phone call from a police officer saying that an employee has stolen money from a customer.",How far would you go?,[],"['Ann Dowd', 'Dreama Walker', 'Pat Healy', 'Bill Camp', 'Philip Ettinger', 'James McCaffrey', 'Matt Servitto', 'Ashlie Atkinson', 'Nikiya Mathis', 'Ralph Rodriguez', 'Stephen Payne', 'Amelia Fowler', 'John Merolla', 'Desmin Borges', 'Matt Skibiak', 'Maren McKee', 'Raymond McAnally', 'George Asatrian', 'Rebecca Henderson', 'Jeffrey Grover']","['Muskat Filmed Properties', 'Bad Cop / Bad Cop', 'Dogfish Pictures', 'Low Spark Films']",1,['US'],['en'],tt1971352,6.361,552,Released
9,2012-08-31,"For a Good Time, Call...",850000,1243961,85,"['Comedy', 'Drama']","College ""frenemies"" Lauren and Katie move in together after losing a relationship and rent control, respectively. Sharing Katie's late grandmother's apartment in New York City, the girls bicker with each other until one fateful night, when Katie's noisy bedroom activities make Lauren barge in and discover a dirty little secret. This revelation brings them closer together, and Lauren (the brains) and Katie (the talent) concoct a wildly successful business venture. As profits swell, the girls reevaluate their hopes and dreams and realize that just because someone pees in your hair in college doesn't mean she won't be your best friend 10 years later.",Lose your hang-ups. Find your calling.,['Jamie Travis'],"['Ari Graynor', 'Lauren Miller', 'Justin Long', 'Mark Webber', 'Mimi Rogers', 'Don McManus', 'Nia Vardalos', 'Seth Rogen', 'Veronika Dash', 'James Wolk', 'Sugar Lyn Beard', 'Ken Marino', 'Steven Shaw', 'Josh Ruben', 'Lawrence Mandley']",['AdScott Pictures'],1,['US'],"['en', 'sk']",tt1996264,5.9,255,Released
