,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2004-07-09,Garv: Pride and Honour,1300000,2900000,162,"['Action', 'Crime', 'Drama']","About to retire, police inspector Samar Singh changes his mind when he discovers that a recently elected official has ties with the underworld.",,[],"['Salman Khan', 'Shilpa Shetty Kundra', 'Arbaaz Khan', 'Amrish Puri', 'Farida Jalal', 'Kulbhushan Kharbanda', 'Akanksha Malhotra', 'Mukesh Rishi', 'Mohan Joshi', 'Shivaji Satham', 'Vijayendra Ghatge', 'Govind Namdeo', 'Reshma Bombaywala', 'Anant Jog']",['Cinevista'],1,['IN'],['hi'],tt0415003,5.789,19,Released
1,1989-11-03,Bloodhounds of Broadway,4000000,43671,93,"['Drama', 'Comedy', 'Music', 'Romance']","This musical is based on four short stories by Damon Runyon. In one tale, gambler Feet Samuels sells his body to science just as he realizes that Hortense loves him and that he would rather live than die. In another story, Harriet's parrot is killed, and she has problems dealing with her loss. Then, there is a gambler, ""Regret"", who has bloodhounds on his trail when he becomes a murder suspect. Finally, ""The Brain"" is bleeding profusely, and his friends search for a way to save his life through a blood transfusion.","When Life Was Glittering, Glamorous... And Dangerous...",['Howard Brookner'],"['Matt Dillon', 'Jennifer Grey', 'Julie Hagerty', 'Rutger Hauer', 'Madonna', 'Esai Morales', 'Anita Morris', 'Randy Quaid', 'Josef Sommer', 'Alan Ruck', 'Dinah Manoff', 'Ethan Phillips', 'Stephen McHattie', 'Tony Longo', 'Fisher Stevens', 'Richard Edson', 'Tony Azito', 'David Youse', 'Louis Zorich', 'John Rothman', 'Mark Nelson', 'Madeleine Potter', 'Stellar Bennett', 'Nicole Burdette', 'Gerry Bamman', 'Jane Brucker', 'Googy Gress', 'Robert Donley', 'Grant Forsberg', 'Veryle Rupp', 'Helmar Augustus Cooper', 'George Ede', 'William S. Burroughs', 'Michael Wincott', 'Herschel Sparber', 'Black-Eyed Susan', 'Steve Buscemi', 'Patrick Garner', 'Tobin Wheeler', 'Jean Brookner', 'Tamara Tunie', 'Cathryn de Prume', 'Katherine Monick', 'Leonard Termo', 'Graham Brown', 'Ed Zang', 'Linda Beausoleil', 'Cynthia Friberg', 'Lorien House', 'Dana Pinchera', 'Lynette Tompkins', 'Johnny Crawford']","['Columbia Pictures', 'American Playhouse']",1,['US'],"['en', 'fr', 'es']",tt0096953,5.8,18,Released
2,2012-06-29,Ted,50000000,549368315,107,"['Comedy', 'Fantasy']","John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",Ted is coming.,[],"['Mark Wahlberg', 'Mila Kunis', 'Seth MacFarlane', 'Joel McHale', 'Giovanni Ribisi', 'Patrick Warburton', 'Matt Walsh', 'Jessica Barth', 'Aedin Mincks', 'Bill Smitrovich', 'Patrick Stewart', 'Norah Jones', 'Sam J. Jones', 'Tom Skerritt', 'Bretton Manley', 'Ralph Garman', 'Alex Borstein', 'John Viener', 'Laura Vandervoort', 'Robert Wu', 'Ginger Gonzaga', 'Jessica Stroup', 'Melissa Ordway', 'Max Harris', 'Zane Cowans', 'T.J. Hourigan', 'Owen Clarke', 'Katelyn Lorren', 'Chanty Sok', 'Sarah Fischer', 'Cassie Djerf', 'Joe Siriani', 'Josh Duvendeck', 'Chris Cox', 'Henry Penzi', 'Tania Cabrera', 'Colton Shires', 'Viera Andrea Moya', 'Heajee Kim', 'Lydia Hannibal', 'Shawn Thornton', 'Danny Smith', 'Mike Nikitas', 'Robin Hamilton', 'Mike Henry', 'Johnny Lee Davenport', 'Tara Strong', 'Ted Danson', 'Ryan Reynolds', 'Olivia Jordan', 'Alexandra Creteau', 'Emmalyn Anderson', 'John Franchi', 'Ronald Boone', 'Paul Campbell']","['Universal Pictures', 'MRC', 'Fuzzy Door Productions', 'Bluegrass Films', 'Smart Entertainment']",1,['US'],['en'],tt1637725,6.386,10897,Released
3,2011-09-16,Carnage,25000000,30722632,80,"['Comedy', 'Drama']","After 11-year-old Zachary Cowan strikes his classmate across the face with a stick after an argument, the victim's parents invite Zachary's parents to their Brooklyn apartment to deal with the incident in a civilized manner.",A new comedy of no manners,['Roman Polanski'],"['Kate Winslet', 'Jodie Foster', 'Christoph Waltz', 'John C. Reilly', 'Elvis Polanski', 'Eliot Berger', 'Julie Adams', 'Joseph Rezwin', 'Tanya Lopert', 'Nathan Rippy', 'Lexie Kendrick']","['Constantin Film', 'France 2 Cinéma', 'Canal+', 'Wild Bunch', 'Zanagar Films', 'CinéCinéma', 'France Télévisions', 'Versátil Cinema', 'SBS Productions', 'PISF', 'SPI Film Studio']",1,"['ES', 'FR', 'DE', 'PL']",['en'],tt1692486,7.181,2528,Released
4,2011-08-12,आरक्षण,6100000,7900000,164,"['Drama', 'Thriller']",The decision by India's supreme court to establish caste-based reservations for jobs in education causes conflict between a teacher and his mentor.,,['Prakash Jha'],"['Amitabh Bachchan', 'Saif Ali Khan', 'Deepika Padukone', 'Manoj Bajpayee', 'Prateik Babbar', 'Aanchal Munjal', 'Hema Malini', 'Tanvi Azmi', 'Mukesh Tiwari', 'Yashpal Sharma', 'Darshan Jariwala', 'Rajeev Verma', 'Saurabh Shukla', 'Sonal Jha', 'Sumeet Vyas']","['Prakash Jha Productions', 'Base Industries Group']",1,['IN'],['hi'],tt1848771,5.9,31,Released
5,2013-06-20,World War Z,200000000,531865000,116,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']","Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",Remember Philly!,['Marc Forster'],"['Brad Pitt', 'Mireille Enos', 'Daniella Kertesz', 'James Badge Dale', 'Matthew Fox', 'Fana Mokoena', 'David Morse', 'Elyes Gabel', 'Sterling Jerins', 'Peter Capaldi', 'Pierfrancesco Favino', 'Ruth Negga', 'Moritz Bleibtreu', 'Abigail Hargrove', 'Fabrizio Guido', 'David Andrews', 'John Gordon Sinclair', 'Grégory Fitoussi', 'Jane Perry', 'Lucy Russell', 'Mark Holden', 'Tim Berrington', 'Konstantin Khabenskiy', 'Michiel Huisman', 'Ann Ogbomo', 'Jonathan Howard', 'Mike Noble', 'Ernesto Cantu', 'Vicky Araico', 'Graham Hornsby', 'Nick Bartlett', 'Kevin Kiely Jnr', 'Ruari Cannon', 'Ryen Perkins-Gangnes', 'Khalid Laith', 'Noa Bodner', 'Troy Glasgow', 'Julia Levy-Boeken', 'Lee Nicholas Harris', 'Assaf Ben-Shimon', 'Gil Cohen-Alloro', 'Yaniv Rokah', 'Shaul Ezer', 'Linoy Aynesaz', 'Efrat Avni', 'Maisam Masri', 'Renu Setna', 'Ori Pfeffer', 'Imran Mraish', 'Yousef Hayyan Jubeh', 'Josh Wingate', 'Richard Thomson', 'Ewan Ross', 'Song Xuan Ke', 'Christian Wong', 'Denis Ischenko', 'Nikola Đuričko', 'Elen Rhys', 'Paula Videniece', 'Doron Davidson', 'Lee Colley', 'Michael Jenn', 'Sarah Amankwah', 'Anna Biczik', 'Gábor Czap', 'Katalin Dombi', 'Istvan Karikas', 'Andrea Meszaros', 'Gergely Mészáros', 'Peter Molnár', 'Lambert Tóth', 'Roland Tzafetás', 'Jeno Radi', 'Adam Zambryzcki', 'Maddox Jolie-Pitt', 'Alma Rix', 'Darren Kendrick', 'Daniel Westwood', 'Ryan Hartwig']","['Paramount', 'Plan B Entertainment', 'GK Films', 'Hemisphere Media Capital', 'Apparatus Productions', 'Latina Pictures', '2DUX²', 'Skydance Media']",1,['US'],['en'],tt0816711,6.797,13483,Released
6,2012-03-12,The Pirates! In an Adventure with Scientists!,60000000,123054041,88,"['Animation', 'Adventure', 'Family', 'Comedy']","The luxuriantly bearded Pirate Captain is a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side, and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy and Cutlass Liz to the much coveted Pirate of the Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen and team up with a haplessly smitten young scientist, but never lose sight of what a pirate loves best: adventure!",It's a plunderful life,['Peter Lord'],"['Hugh Grant', 'Martin Freeman', 'Imelda Staunton', 'David Tennant', 'Jeremy Piven', 'Salma Hayek', 'Lenny Henry', 'Brian Blessed', 'Russell Tovey', 'Brendan Gleeson', 'Ashley Jensen', 'Al Roker', 'Ben Whitehead', 'David Schneider', 'Mike Cooper', 'Sophie Jerrold', 'Sophie Laughton', 'Kayvan Novak', 'David Schaal', 'Mitchell Mullen']","['Columbia Pictures', 'Aardman Animations', 'Sony Pictures Animation']",1,"['GB', 'US']",['en'],tt1430626,6.4,899,Released
7,2012-04-27,The Five-Year Engagement,30000000,54169363,124,"['Comedy', 'Romance']","Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",A comedy about the journey between popping the question and tying the knot.,[],"['Jason Segel', 'Emily Blunt', 'Rhys Ifans', 'Chris Pratt', 'Alison Brie', 'Jacki Weaver', 'Jim Piddock', 'David Paymer', 'Mimi Kennedy', 'Mindy Kaling', 'Kevin Hart', 'Brian Posehn', 'Chris Parnell', 'Lauren Weedman', 'Tracee Chimo', 'Adam Campbell', 'Dakota Johnson', 'Randall Park', 'Jane Carr', 'Clement von Franckenstein', 'Michael Ensign', 'Madge Levinson', 'Zoe Niemkiewicz', 'Rocky Rector', 'Laurie Brown', 'Nicholas Delbanco', 'Penelope Stoller', 'Chris Newman', 'Eileen Grubba', 'Mark Rademacher', 'Kevin Yon', 'Heather Mathieson', 'Kumail Nanjiani', 'Gina Ragnone', 'Stephanie Faracy', 'Aaron Lustig', 'Molly Shannon', 'AnnaCorey']","['Universal Pictures', 'dentsu', 'Relativity Media', 'Apatow Productions', 'Stoller Global Solutions']",1,['US'],['en'],tt1195478,5.828,1169,Released
8,2011-09-30,Courageous,1000000,34522221,129,['Drama'],"Law enforcement officers Adam Mitchell, Nathan Hayes, and their partners stand up to the worst the streets have to offer with confidence and focus. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a newfound urgency help these dads draw closer to God... and to their children?",Honor Begins at Home,[],"['Ken Bevel', 'Alex Kendrick', 'Kevin Downes', 'Renee Jewell', 'Rusty Martin', 'Lauren Etchells', 'Ben Davies', 'Robert Amaya', 'Angelita Nelson', 'Taylor Hutcherson', 'Eleanor Brown', 'T.C. Stallings', 'Matt Hardwick', 'Kaleb Bevel', 'Ashley Mclearn', 'Amberly Marquard', 'Bryan Barnes', 'Kristi Cheshire', 'Chad Warbington', 'Emily Zapata', 'Chuck Mitchell', 'Chuck Spencer', 'Joy Spencer', 'Ramona Higgs', 'Daniel Wilbanks', 'Stephen Ostrander', 'Mark Glow', 'Charles Hill', 'Travius Reed', 'Logan Dorminey', 'Lonnie Mathis', 'Jason Miller', 'Chad Evans', 'Brian Phillips', 'Kevin Taylor', 'Dwan Williams', 'Ovbiye Idemundia', 'Brent Griffin', 'Garrett Grubbs', 'Dennis Hill', 'Renata Williams', 'Ryan Canidate', 'Jose Rodriguez', 'Louis Guillebeaux', 'Steve Cox', 'Roger Russell', 'Brett Kirkland', 'Ellie Zapata', 'Evan Zapata', 'Christian Dozier', 'Mark Walker', 'David Roberts', 'Zachary Hutcherson', 'Micah Hutcherson', 'William Dozier', 'Donald Howze', 'Coleman Bailey', 'Jacob Rodriguez', 'Brenan Williams', 'E. Darren Akins', 'Jaleel Horry', 'Terrance Burnette', 'Derinique Daniel', 'Donatavious Brown', 'Montrell King', 'Phillips English', 'Amber Dominique', 'Katie Willard', 'Anna Sanders', 'Troy Kimsey', 'Bethany Kimsey', 'Debbie Glow', 'Kamy Lawson', 'Toni Smith', 'Cathy Loudenbarger', 'Cheryl Douglass', 'Bill Douglass', 'Becky Williams', 'Steve Williams', 'Jessa Seewald', 'Joy-Anna Forsyth', 'Lauren Atkins', 'Marie Keefe', 'Macy Mager', 'Faith Atkins', 'Courtney Carter', 'Ed Litton', 'J. Craig Dodd', 'Brandon Morgan', 'Joshoua Mattox', 'Damien Horne', 'Alan William Brock', 'Amy Wooten', 'Joshua Kendrick', 'Daniel Simmons', 'Marie Anna McWilliams', 'Karis Kendrick', 'Bobby Boone', 'Rusty Martin Sr.', 'Dennis Erickson', 'Luke Bowers', 'David Milliner', 'Dan Howell', 'Scott Dawson', 'Dee Kelley', 'Robin Bushnell', 'Peter Sharber', 'Bill Shafer', 'W. Alicia Garcia', 'Tasha Milliner', 'Meyer Gotlieb', 'Jimmy Broyden', 'Joi Hutcherson', 'Vincent Hutcherson', 'James Byrd', 'Jason Benham', 'David Benham', 'Mike Peachey', 'Fred Broom', 'Chris Ponte']","['TriStar Pictures', 'Provident Films', 'Affirm Films', 'Sherwood Pictures']",1,['US'],"['en', 'es']",tt1630036,7.519,291,Released
9,1977-01-01,The Last Wave,810000,1258000,106,"['Thriller', 'Mystery', 'Drama']","Australian lawyer David Burton agrees with reluctance to defend a group of Aboriginal people charged with murdering one of their own. He suspects the victim was targeted for violating a tribal taboo, but the defendants deny any tribal association. Burton, plagued by apocalyptic visions of water, slowly realizes danger may come from his own involvement with the Aboriginal people and their prophecies.",Hasn't the weather been strange...could it be a warning?,['Peter Weir'],"['Richard Chamberlain', 'Olivia Hamnett', 'David Gulpilil', 'Frederick Parslow', 'Vivean Gray', 'Athol Compton', 'Peter Carroll', 'Walter Amagula', 'Michael Duffield', 'Nandjiwarra Amagula', 'Hedley Cullen', 'Wallas Eaton', 'Jo England', 'John Frawley', 'John Meagher', 'Malcolm Robertson', 'Greg Rowe', 'Katrina Sedgwick', 'Tony Llewellyn-Jones']","['Australian Film Commission', 'South Australian Film Corporation', 'McElroy & McElroy', 'Derek Power', 'Last Wave Productions']",1,['AU'],"['en', 'it']",tt0076299,6.779,136,Released
10,2012-06-20,Abraham Lincoln: Vampire Hunter,69000000,116471580,94,"['Action', 'Fantasy', 'Horror']","President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",Are you a patriot or a vampire?,[],"['Benjamin Walker', 'Dominic Cooper', 'Anthony Mackie', 'Mary Elizabeth Winstead', 'Rufus Sewell', 'John Rothman', 'Marton Csokas', 'Alex Lombard', 'Jimmi Simpson', 'Teri Wyble', 'Cameron M. Brown', 'Frank Brennan', 'John Neisler', 'Meade Patton', 'Alan Tudyk', 'Robin McLeavy', 'Erin Wasson', 'Jaqueline Fleming', 'Laura Cayouette', 'Joseph Mawle', 'Curtis Harris', 'Bill Martin Williams', 'Aaron Toney', 'Lawrence Turner', 'Earl Maddox', 'Jake La Botz', 'Dane Rhodes', 'Jillian Batherson', 'Chelsea Bruland', 'Kristin Daniel', 'Johnny Otto']","['20th Century Fox', 'Bazelevs Production', 'Tim Burton Productions', 'Abraham Productions', 'Location Gourmet']",1,['US'],['en'],tt1611224,5.672,2869,Released
11,2012-04-20,Chimpanzee,5000000,34823764,78,['Documentary'],A nature documentary centered on a family of chimps living in the Ivory Coast and Ugandan rain forests.,"For Oscar, every day is an adventure","['Alastair Fothergill', 'Mark Linfield']",['Tim Allen'],['Disneynature'],1,"['CI', 'UG', 'US']",['en'],tt1222815,7.0,99,Released
12,2012-03-07,A Thousand Words,40000000,22044277,91,"['Drama', 'Comedy']","Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.",He only has 1000 words left to discover what matters the most.,[],"['Eddie Murphy', 'Kerry Washington', 'Cliff Curtis', 'Clark Duke', 'Allison Janney', 'Emanuel Ragsdale', 'Ruby Dee', 'Alain Chabat', 'Jill Basey', 'Greg Collins', 'Robert LeQuang', 'Michael G. Wilkinson', 'Lyndsey Nelson', 'Michael Cody Gilbert', 'Lou Saliba', 'Edi Patterson', 'Mitchell Fink', 'Tracy Mulholland', 'Jack McBrayer', 'John Witherspoon', 'Leonard Earl Howze', 'Bethany Dwyer', 'Sara Holden', 'Lennie Loftin', 'David Burke', 'Jeff Kahn', 'Matt Winston', 'Philip Pavel', 'Raquel Bell', 'Phil Reeves', 'Kamala Jones', 'K. Harrison Sweeney', 'Steven M. Gagnon', 'Katheryn Cain', 'Lauren Schuchman', 'Darcy Rose Byrnes', 'Eshaya Draper', 'Sarah Scott Davis', 'Floyd Levine', 'Bunny Levine', 'Brian R. Norris']","['Paramount', 'DreamWorks Pictures', 'Saturn Films', 'Varsity Pictures']",1,['US'],['en'],tt0763831,6.11,1150,Released
13,2012-04-16,Safe,30000000,40346186,94,"['Action', 'Crime', 'Thriller']","After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",She has the code. He is the key.,[],"['Jason Statham', 'Chris Sarandon', 'James Hong', 'Catherine Chan', 'Robert John Burke', 'Anson Mount', 'Reggie Lee', 'Joseph Sikora', 'Igor Jijikine', 'Elissa Middleton', 'Jack Gwaltney', 'Barry Bradford', 'Jay Giannone', 'Laurence Covington', ""Matt O'Toole"", 'Shing Ka', 'Sándor Técsy', 'James Colby', 'Danni Lang', 'Scott Nicholson', 'Lyman Chen', 'Danny Hoch', 'John Wooten', 'Brian Anthony Wilson', 'Suzanne Savoy', 'Dan McCabe', 'Victor Pagan', 'Marvina Vinique', 'Jennifer Skyler', 'Kate Rogal', 'Tony Cheng', 'Oksana Lada', 'Dan Shea', 'Matt Dellapina', 'Stephen Oyoung', 'Tim Carr', 'Daoud Heidami', 'Ben Sinclair', 'Oleg Ivanov', 'Simon Rhee', 'Philip Tan', 'James Lew', 'Marcus Young', 'Tim Connolly']","['Lawrence Bender Productions', 'IM Global', 'Automatik Entertainment', 'Trigger Street Productions', '87Eleven']",1,['US'],"['en', 'zh', 'ru']",tt1656190,6.458,2050,Released
