,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,2015-05-28,Insidious: Chapter 3,10000000,104303851,97,"['Horror', 'Drama', 'Thriller']","A twisted new tale of terror begins for a teenage girl and her family, and revealing more mysteries of the otherworldly realm, 'The Further'.",This is how you die,['Leigh Whannell'],"['Stefanie Scott', 'Lin Shaye', 'Dermot Mulroney', 'Angus Sampson', 'Steve Coulter', 'Hayley Kiyoko', 'Tom Gallop', 'Tate Berney', 'Corbett Tuck', 'Tom Fitzpatrick', 'Jeris Poindexter', 'Ele Keats', 'Michael Reid MacKay', 'Phyllis Applegate', 'Phil Abrams', 'Erin Anderson', 'Amaris Davidson', 'Ashton Moio', 'Ruben Garfias', 'Fawn Irish', 'Taylor John Smith', 'Adrian Sparks', 'Jacob Crawford', 'Garrett Ryan', 'Anna Ross', 'John Zaffis']","['Blumhouse Productions', 'Entertainment One']",3,"['CA', 'US']",['en'],tt3195644,6.3,2853
1,2014-11-21,Naaigal Jaakirathai,630000,1,126,"['Thriller', 'Action', 'Comedy']",A cop who is affected by post-traumatic stress tries to find his kidnapped wife with the help of a military trained dog.,,['Shakti Soundar Rajan'],"['Sibiraj', 'Arundhathi Nair', 'Manobala', 'Balaji Patturaj', 'Mayilsamy', 'Arjai', 'Venkat Sundar']",['Nathambal Film Factory'],1,['IN'],['ta'],tt3982448,6.7,7
2,1968-06-12,The Sweet Ride,1935000,2600000,110,['Drama'],AA tennis bum (Tony Franciosa) and his Malibu Beach buddies hang out with a TV actress (Jacqueline Bisset) headed for trouble.,The Cycles... The Surf... And The Swingers That Make It All Go!,['Harvey Hart'],"['Michael Sarrazin', 'Jacqueline Bisset', 'Anthony Franciosa', 'Bob Denver', 'Michele Carey', 'Michael Wilding', 'Lara Lindsay', 'Norma Crane', 'Percy Rodriguez', 'Warren Stevens', 'Pat Buttram', 'Michael Forest', 'Lloyd Gough', 'Stacy King', 'Corinna Tsopei', 'Charles Dierkop', 'Arthur Franz']",['20th Century Fox'],1,['US'],['en'],tt0063662,5.2,4
3,2006-04-07,രസതന്ത്രം,590000,3500000,157,"['Drama', 'Comedy', 'Family']","Rasathanthram tells the story of Premachandaran(Mohanlal)  who is a carpenter with a few secrets and lives along with his father Balan Master(Bharath Gopi) and works along with his friend Manikandan (Innocent). They are now working in a house near the house of a rich landlord. Kanmani (Meera Jasmine), who was sold by her mother works in that house as a servant and is ill-treated.One night, Premachandran goes to his workplace to take his tools. He sees Kanmani moving out of the house and gets puzzled. He follows her. She was on the verge on committing suicide. he decides to save her from the hell and promises her a job somewhere far away.But the police are looking for her everywhere and he had to hide her somehow. That is when they chance upon the idea of disguising her as a man. Kanmani fall in love with Premachandran but he doesn’t reciprocate—she couldn’t understand why",,['Sathyan Anthikad'],"['Mohanlal', 'Meera Jasmine', 'KPAC Lalitha', 'Innocent', 'Mamukkoya', 'Oduvil Unnikrishnan', 'Jagathy Sreekumar', 'Bindu Panicker', 'Siddique', 'P Sreekumar', 'Mukesh', 'Suraj Venjaramoodu', 'Anoop Chandran', 'Gopi', 'Muthumani Somasundaran']",[],1,['IN'],['ml'],tt0770203,6.643,14
4,2019-01-26,The Lego Movie 2: The Second Part,99000000,192456290,106,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",They come in pieces,['Mike Mitchell'],"['Chris Pratt', 'Elizabeth Banks', 'Will Arnett', 'Tiffany Haddish', 'Stephanie Beatriz', 'Alison Brie', 'Nick Offerman', 'Charlie Day', 'Maya Rudolph', 'Will Ferrell', 'Jadon Sand', 'Brooklynn Prince', 'Channing Tatum', 'Jonah Hill', 'Richard Ayoade', 'Ben Schwartz', 'Noel Fielding', 'Jason Momoa', 'Cobie Smulders', 'Ike Barinholtz', 'Ralph Fiennes', 'Will Forte', 'Jimmy O. Yang', 'Jorma Taccone', 'Bruce Willis', 'Gary Payton', 'Sheryl Swoopes', 'Todd Hansen', 'Doug Nicholas', 'Liam Knight', 'Emmett Mitchell', 'Sawyer D. Jones', 'Graham Miller', 'Cora Miller', 'Ollie Mitchell', 'Margot Rubin', 'Emily Nordwind', 'Lauren White']","['Vertigo Entertainment', 'LEGO', 'Animal Logic', 'Warner Animation Group', 'Lord Miller Productions', 'Rideback']",2,"['AU', 'US']",['en'],tt3513498,6.667,1794
5,1991-08-18,Aditya 369,1200000,204000,140,"['Science Fiction', 'Adventure']","Aditya 369 is a time machine, invented by an absent-minded professor Ram Das. Krishna, a young post-graduate, Hema and a smuggler, Raja, want to procure the machine for their own reasons.",,['Singeetam Srinivasa Rao'],"['Nandamuri Balakrishna', 'Mohini', 'Tarun', 'Amrish Puri', 'Tinnu Anand', 'Somayajulu J V', 'Suthi Velu', 'Gollapudi Maruti Rao', 'Subhalekha Sudhakar', 'Silk Smitha', 'Chalapathi Rao', 'Chandramohan']",['Sridevi Arts'],1,['IN'],['te'],tt0252196,6.667,12
6,2015-04-08,Pourquoi j'ai pas mangé mon père,37580800,16294916,100,"['Adventure', 'Comedy', 'Animation']","Based on the novel 'Evolution Man' by Roy Lewis, this tells the story about the first man - young Edward - to descend from apes. Edward is ejected by his tribe, but is very resourceful. He learns to walk, discovers fire, manages to hunt - and we follow him as he evolves. He has a generous nature, and search for true humanity - a world where we don't eat our fathers.",These feet are made for walkin',['Jamel Debbouze'],"['Jamel Debbouze', 'Arié Elmaleh', 'Mélissa Theuriau', 'Patrice Thibaud', 'Christian Hecq', 'Diouc Koma', 'Adrien Antoine', 'Georgette Kala-Lobé', 'Nathalie Homs', 'Youssef Hajdi', 'Johanna Hilaire', 'Dorothée Pousséo', 'Charlotte Des Georges', 'Enzo Ratsito', 'Cyril Casmèze', 'Dominique Magloire', ""D'Jal""]","['M6 Films', 'Kiss Films', 'Pathé', 'Boréales', 'uFilm', 'Cattleya']",1,['FR'],"['fr', 'en']",tt1220911,5.234,305
7,2012-02-20,Freaky Night,500,1000,15,['Horror'],"Story of a man that trying to get shelter for one night, that discover that the closed hotel he have walked into is haunted by a gruesome creature.",Do not turn around,['Marcus Piippo'],[],['Mystery Forest'],1,['NO'],[],tt3839462,4.5,1
8,2014-06-05,Все и сразу,750000,3,0,"['Crime', 'Comedy', 'Mystery']",,,['Roman Karimov'],"['Andrey Muravyev', 'Yuliya Khlynina', 'Anton Shurtsov', 'Aleksandr Pal', 'Nikita Ost', 'Artyom Katsov', 'Ivan Zhvakin', 'Aleksandr Shalyapin', 'Natalya Khodus', 'Rostislav Gulbis', 'Artem Kostyunev', 'Sergey Pakhomov', 'Vladimir Yasny', 'Evgeniya Godunova', 'Dmitry Smolev', 'Maria Kurkova', 'Yuriy Yafaev', 'Vyacheslav Evlantev', 'Ivan Zhvakin', 'Sergey Gilev', 'Marina Lapteva', 'Pavel Yudin']","['Lunapark Film Company', 'Invada Film']",1,['RU'],['ru'],tt3805180,6.955,22
9,2020-07-06,The Passenger,5000,10000,10,[],Based on a Urban Legend,,['Marcus Piippo'],"['Arne Røyseng', 'Ida Marie Bjordal', 'Liv Nyborg']",['Mystery Forest'],1,['NO'],[],tt3848268,1.0,1
