,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,1949-05-27,The Beautiful Blonde from Bashful Bend,2192000,2889000,77,"['Action', 'Comedy', 'Romance', 'Western']","Saloon-bar singer Freddie gets very angry whenever boyfriend Blackie seems to be playing around. She always packs a six-shooter, so this is bad news for anything that happens to be in the way. As this is usually the local judge's rear-end, Freddie and friend Conchita are soon hiding out teaching school in the middle of nowhere.",She had the biggest Six-Shooters in the West!,[],"['Betty Grable', 'Cesar Romero', 'Rudy Vallee', 'Olga San Juan', 'Porter Hall', 'Hugh Herbert', 'Al Bridge', 'El Brendel', 'Sterling Holloway', 'Chester Conklin', 'Margaret Hamilton', 'Marie Windsor', 'Dan Jackson', 'Emory Parnell', 'Pati Behrs']",['20th Century Fox'],1,['US'],['en'],tt0041165,5.4,8,Released
1,1933-02-08,Cavalcade,1180280,7630000,110,"['Drama', 'War']","A cavalcade of English life from New Year's Eve 1899 until 1933 seen through the eyes of well-to-do Londoners Jane and Robert Marryot. Amongst events touching their family are the Boer War, the death of Queen Victoria, the sinking of the Titanic and the Great War.",THE PICTURE OF THE GENERATION!,['Frank Lloyd'],"['Diana Wynyard', 'Clive Brook', ""Una O'Connor"", 'Herbert Mundin', 'Beryl Mercer', 'Irene Browne', 'Tempe Pigott', 'Merle Tottenham', 'Frank Lawton', 'Ursula Jeans', 'Margaret Lindsay', 'John Warburton', 'Billy Bevan', 'Dickie Henderson', 'Douglas Scott', 'Bonita Granville', 'Betty Grable']",['Fox Film Corporation'],1,['US'],['en'],tt0023876,5.556,80,Released
2,2011-08-18,Spy Kids: All the Time in the World,27000000,85564310,89,"['Family', 'Comedy', 'Action']","Eight years after the third film, the OSS has become the world's top spy agency, while the Spy Kids department has since become defunct. A retired spy Marissa is thrown back into the action along with her stepchildren when a maniacal Timekeeper attempts to take over the world. In order to save the world, Rebecca and Cecil must team up with their hated stepmother. Carmen and Juni have since also grown up and will provide gadgets to them.",,['Robert Rodriguez'],"['Jessica Alba', 'Joel McHale', 'Rowan Blanchard', 'Mason Cook', 'Jeremy Piven', 'Alexa PenaVega', 'Daryl Sabara', 'Danny Trejo', 'Belle Solorzano', 'Genny Solorzano', 'Ricky Gervais', 'Elmo', 'Jett Good', 'Chuck Cureau', 'Albert Im', 'Wray Crawford', 'Jonathan Breck', 'Alcides Dias', 'Roger Edwards', 'Angela Lanza', 'Chad Guerrero', 'Marci Madison', 'Antonio Banderas']",['Dimension Films'],3,['US'],['en'],tt1517489,4.728,826,Released
3,2011-12-07,Mission: Impossible - Ghost Protocol,145000000,694713380,133,"['Action', 'Thriller', 'Adventure']","Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",No plan. No backup. No choice.,['Brad Bird'],"['Tom Cruise', 'Paula Patton', 'Simon Pegg', 'Jeremy Renner', 'Michael Nyqvist', 'Vladimir Mashkov', 'Samuli Edelmann', 'Ivan Shvedoff', 'Anil Kapoor', 'Léa Seydoux', 'Josh Holloway', 'Pavel Kříž', 'Miraj Grbić', 'Ilia Volok', 'Goran Navojec', 'Ladislav Beran', 'Jan Filipenský', 'Jiří Kraus', 'Tomáš Valík', 'Randy Hall', 'Vitaly Kravchenko', 'Andrej Bestcastnyj', 'Anastasiya Novikova', 'Tammy Hui', 'Mike Dopud', 'Claudia Vašeková', 'Brian Caspe', 'Petra Lustigová', 'April Stewart', 'Ghaleb El Saadi', 'Andreas Wisniewski', 'Michelle Monaghan', 'Ving Rhames', 'Tom Wilkinson', 'Martin Hub', 'Ivo Novák', 'Mustafa Alyassri', 'Michael Rys', 'Dmitry Chepovetsky', 'Dawn Chubai', 'Nicola Anderson', 'Keith Dallas', 'David Stuart', 'Sabrina Morris', 'Jessica Belkin', 'Paul Lazenby', 'Stephen Lobo', 'Roger Narayan', 'Ali Olomi', 'Mihály Szabados', 'Darren Shahlavi']","['Paramount', 'Bad Robot', 'TC Productions', 'Skydance Media']",4,['US'],"['en', 'ru', 'fr', 'ar', 'sv']",tt1229238,7.049,8542,Released
4,2011-02-18,७ खून माफ़,2200000,2900000,148,"['Drama', 'Mystery', 'Thriller']","Susanna is hungry for love and will go to any extent to find it in its purest form. In her quest for the perfect man, she gets married a number of times as each of her husband's die mysteriously.",A Story Of A Woman Who Kills All Seven Husbands,['Vishal Bhardwaj'],"['Priyanka Chopra Jonas', 'Vivaan Shah', 'Konkona Sen Sharma', 'Neil Nitin Mukesh', 'Harish Khanna', 'Ayush Tandon', 'John Abraham', 'Annu Kapoor', 'Irrfan Khan', 'Aleksandr Dyachenko', 'Naseeruddin Shah']",['Vishal Bhardwaj Pictures'],1,['IN'],['hi'],tt1629376,6.4,38,Released
5,2005-03-05,Бой с Тенью,3500000,8262833,126,"['Action', 'Drama']","Artem Kolchin was one of many, but he wanted glory. And he has chosen the way: he became the boxer. Now Artem the applicant for a champion title, fighter, known worldwide as Great White Hope. But the main fight in his life has not gone how he expected...",,[],"['Andrei Panin', 'Elena Panova', 'Denis Nikiforov', 'Dmitriy Shevchenko', 'Alexander Kuznetsov', 'John Amos', 'Sergei Bezrukov', 'Ivan Makarevich', 'Pavel Derevyanko', 'Nikita Zverev', 'Olga Khokhlova', 'Maksim Litovchenko', 'Mikhail Khomyakov', 'Vitaly Kudryavtsev', 'Gennadiy Povarukhin', 'Ekaterina Direktorenko', 'Sergey Bekhterev', 'Evklid Kyurdzidis', 'Michail Solodko', 'Boris Plotnikov', 'Sergei Parshin', 'Elena Mironova']","['Central Partnership', 'Shaman Pictures']",1,['RU'],"['en', 'ru']",tt0415678,5.688,56,Released
6,2011-03-18,The Music Never Stopped,4000000,253899,105,['Drama'],"Henry struggles to bond with his estranged son, Gabriel, who suffers from a brain tumor that prevents him from forming new memories. With Gabriel unable to shed the beliefs and interests that caused their physical and emotional distance, Henry must learn to embrace his son's choices and try to connect with him through music.","No matter how lost you are, music can bring you home.",[],"['J.K. Simmons', 'Lou Taylor Pucci', 'Julia Ormond', 'Cara Seymour', 'Mía Maestro', 'Tammy Blanchard', 'Scott Adsit', 'James Urbaniak', 'Max Antisell', 'Peggy Gormley', 'Ryan Karels', 'Josh Segarra', 'Xander Johnson', 'Jesse Roche', 'Erica Fae', 'Matthew J. McCarthy', 'Rashad Edwards', 'Wade Mylius', 'James Eason', 'Rich Campbell', 'Buzz Roddy', 'Mark Greenberg', 'Martin Moran']","['Mr. Tamborine Man', 'Essential Pictures']",1,['US'],['en'],tt1613062,7.362,134,Released
7,2003-02-28,Baywatch: Hawaiian Wedding,5500000,136000000,100,"['Action', 'Drama', 'Adventure', 'TV Movie']","Mitch Buchannon (David Hasselhoff) was believed to have died in a boating accident at the end of the 10th season of Baywatch. However, it turns out he only had amnesia and has been recovering in a Los Angeles hospital. His new fiancée, Allison Ford (Alexandra Paul), resembles his old lover, Lt. Stephanie Holden (also played by Alexandra Paul), who died during the seventh season of Baywatch. However, she is cooperating with an old nemesis of Mitch's, the still undead Mason Sato (Cary-Hiroyuki Tagawa) from the second season, to get revenge on Mitch.",,[],"['David Hasselhoff', 'Pamela Anderson', 'Alexandra Paul', 'Yasmine Bleeth', 'Michael Bergin', 'Angelica Bridges', 'Nicole Eggert', 'Carmen Electra', 'Jeremy Jackson', 'Stacy Kamano', 'Jason Momoa', 'John Allen Nelson', 'Gena Lee Nolin', 'Jesse Jane', 'Brande Roderick', 'Billy Warlock', 'Cary-Hiroyuki Tagawa', 'Arlene Newman', 'Kara Styler', 'Simona Fusco', 'Elke Jeinsen', 'Alicia Rachel Marek', 'Sharon Bruneau', 'Daniel DiCriscio']",['Fox Television Studios'],1,['US'],['en'],tt0337851,6.08,50,Released
8,2007-10-18,Бой с тенью 2: Реванш,6000000,11171900,135,"['Action', 'Drama', 'Mystery']","When Artem Kolchin, Denis Nikiforov, arrives in the U.S. to fight for the championship, he soon finds himself fighting for his life after he sends a young, aggressive boxer, who provokes him into sparring, into a coma and ultimately killing him. That is when Artem finds out that the young boxer was none other than the only son of Felix Mendez, the powerful Mexican mafia kingpin, played masterfully by Victor Herminio Lopez, and when the real fight begins.",Settling The Score Can Be Explosive,['Anton Megerdichev'],"['Denis Nikiforov', 'Andrei Panin', 'Elena Panova', 'Ivan Makarevich', 'Dmitriy Shevchenko', 'Pavel Derevyanko', 'Mikhail Gorevoy', 'Sergey Polyakov', 'Jeremy Batiste', 'Oleg Vasilkov', 'Ekaterina Malikova', 'Oleg Chudnitsov', 'Alvaro Orlando', 'Aleksey Frandetti', 'Peter Arpesella', 'Giovanni Bejarano', 'Jeffrey De Serrano', 'Rico Devereaux', 'Mariano Mendoza', 'Anthony Ray Parker', 'Michael-John Wolfe', 'Larisa Baranova', 'Yevgeni Voskresensky', 'Maksim Litovchenko', 'Andris Lielais', 'Viktoriya Runtsova', 'Irena Gregor', 'Evgeniy Smirnov-Ivanitskiy', 'Evgeniya Agenorova', 'Batu Hasikov', 'Svetlana Tormakhova', 'Nikolay Solovyov', 'Natalya Batrak']",['Central Partnership'],2,['RU'],['ru'],tt0459759,5.783,23,Released
9,2009-11-09,The Perfect Game,12500000,3878993,118,"['Drama', 'Family']","Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",Dream for the fences.,['William Dear'],"['Clifton Collins Jr.', 'Cheech Marin', 'Moisés Arias', 'Emilie de Ravin', 'Jake T. Austin', 'Jansen Panettiere', 'Ryan Ochoa', 'Gabriel Morales', 'Carlos Padilla', 'Tony Revolori', 'Mario Revolori', 'Alfredo Rodríguez', 'Bruce McGill', 'David Koechner', 'Louis Gossett Jr.', 'Maddy Curley', 'Sonny Carl Davis', 'Patricia Manterola', 'Frances Fisher', 'Carlos Gómez', 'John Cothran, Jr.', 'Tracey Walter', 'Ruben Garfias', 'Ramón Franco', 'Chalo González', 'Chris Mulkey', 'Sonya Eddy', 'Ernie Lively', 'Rae Sunshine Lee', 'Gregg Lee', 'William May']","['HighRoad Entertainment', 'Prelude Pictures', 'Lone Runner Entertainment', 'Kenio Films', 'Perfect Game, The']",1,['US'],['en'],tt0473102,6.835,112,Released
