,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count,status
0,2010-09-30,Stake Land,650000,33245,98,"['Drama', 'Horror', 'Science Fiction']","Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.",The Most Dangerous Thing Is To Be Alive.,[],"['Connor Paolo', 'Nick Damici', 'Danielle Harris', 'Kelly McGillis', 'Gregory Jones', 'Traci Hovel', 'Marianne Hagan', 'James Godwin', 'Tim House', 'Michael Cerveris', 'Sean Nelson', 'Adam Scarimbolo', 'Chance Kelly', 'Seamus Boyle', 'Sebastian Naskaris', 'Jon Barton', 'Bonnie Dennison']","['Glass Eye Pix', 'Belladonna Productions', 'Off Hollywood Pictures', 'IFC Midnight']",1,['US'],['en'],tt1464580,6.217,641,Released
1,1937-09-03,Big City,621000,1601000,80,['Drama'],"Anna and Joe are newly married, playful and deeply in love. Joe is scraping by as cab driver in New York City during a period of corruption, mob control and violence between cab companies.",So much of happiness and heart-break...drama and romance...set to the tune of a big city...glorified by two great stars...it will bring glowing memories for years to come!,['Frank Borzage'],"['Luise Rainer', 'Spencer Tracy', 'Charley Grapewin', 'Janet Beecher', 'Eddie Quillan', 'Victor Varconi', ""Oscar O'Shea"", 'Helen Troy', 'William Demarest', 'John Arledge', 'Irving Bacon', ""Guinn 'Big Boy' Williams"", 'Regis Toomey', 'Edgar Dearing', 'Paul Harvey', 'Andrew Tombes', 'Clem Bevans', 'Grace Ford', 'Alice White', 'Jack Dempsey', 'James J. Jeffries', 'Jimmy McLarnin', 'Maxie Rosenbloom', 'Jim Thorpe', 'Frank Wykoff', 'Jackie Fields', 'Man Mountain Dean', 'Gus Sonnenberg', 'George Godfrey', 'Joe Rivers', 'Bull Montana', ""Rex 'Snowy' Baker"", 'Taski Hagio', 'Abdullah Abbas', 'Barbara Bedford', 'Francis X. Bushman Jr.', 'Ruth Hussey']",['Metro-Goldwyn-Mayer'],1,['US'],['en'],tt0028628,7.7,3,Released
2,2003-12-25,The Company,15000000,2281585,112,"['Drama', 'Music', 'Romance']","Ensemble drama centered around a group of ballet dancers, with a focus on one young dancer who's poised to become a principal performer.",,['Robert Altman'],"['Neve Campbell', 'Malcolm McDowell', 'James Franco', 'Barbara E. Robertson', 'William Dick', 'Susie Cusack', 'Marilyn Dodds Frank', 'John Lordan', 'Mariann Mayberry', 'Roderick Peeples', 'Yasen Peyankov', 'Davis C. Robertson', 'Deborah Dawn', 'John Gluckman', 'David Gombert', 'Maia Wilkins', 'Valerie Robin']","['Sony Pictures Classics', 'Capitol Films', 'Killer Films', 'John Wells Productions', 'CP Medien AG', 'Sandcastle 5', 'First Snow Productions', 'S.R.O. Entertainment AG', 'Marly Pictures Inc.']",1,"['DE', 'US', 'GB']",['en'],tt0335013,5.287,89,Released
3,2010-12-20,Rien à déclarer,28000000,93800000,108,['Comedy'],"During the elimination of the Belgian/French border in the 90s, a Belgian customs officer is forced to team up with one of his French counterparts.",,[],[],"['Canal+', 'CNC', 'TF1 Films Production', 'SCOPE Invest', 'CinéCinéma', 'Pathé', 'SCOPE Pictures', 'Région Wallone', ""Les Productions du Ch'timi""]",1,['FR'],"['fr', 'en']",tt1528313,5.853,985,Released
4,2009-12-11,Gecenin Kanatları,2000000,1988431,98,"['Drama', 'Romance', 'Crime']","After she loses her parents during a police raid in the early age, Gece vows to be suicide bomber. But on the other hand she falls in love.",,['Serdar Akar'],"['Beren Saat', 'Murat Ünalmış', 'Yavuz Bingöl', 'Erkan Petekkaya', 'Alper Kul', 'Teoman Kumbaracıbaşı', 'Cezmi Baskın', 'Arif Erkin Güzelbeyoğlu']",[],1,['TR'],['tr'],tt1537772,4.0,11,Released
5,1984-10-12,Mannen från Mallorca,58960,1769000,107,"['Thriller', 'Crime', 'Action']","In the aftermath of a daring post office robbery on Saint Lucy’s Day, two Stockholm vice cops venture into a world of corruption, cover-ups and murder stretching across all levels of society, from the streets to the government.",,['Bo Widerberg'],"['Sven Wollter', 'Tomas von Brömssen', 'Håkan Serner', 'Ernst Günther', 'Thomas Hellberg', 'Ingvar Hirdwall', 'Niels Jensen', 'Tommy Johnson', 'Rico Rönnbäck', 'Hans Villius', 'Sten Lonnert', 'Nina Gunke', 'Margreth Weivers', 'Gun Karlsson', 'Marie Delleskog', 'Carl-Olof Alm', 'Tord Norlund', 'Karin Bergstrand', 'Ole Ränge', 'Ann-Christin Santesson', 'Jerry Martinger', 'Johnny Lonn', 'Johan Widerberg', 'Gert Fylking', 'Mona-Lis Hässelbäck', 'Dan Ekborg']","['Svenska Filminstitutet', 'SVT', 'SF Studios', 'Filmhuset', 'Drakfilm']",1,"['DK', 'SE']",['sv'],tt0087677,6.6,25,Released
6,2009-06-18,여고괴담 5: 동반자살,125000,3470000,88,"['Horror', 'Drama', 'Mystery']","Four friends pledge to commit suicide together but while standing on the ledge, only one of them actually jumps. Her ghost begins to haunt the remaining friends until the pledge is fulfilled.",,[],"['Oh Yeon-seo', 'Jang Kyoung-ah', 'Son Eun-seo', 'Song Chae-yun', 'Yoo Dam-hee', 'Park Jung-yoon', 'Kang Byul', 'Hwang Seung-eon', 'Jung Hye-in', 'Choi Min-I']","['Cine2000', 'Lotte Entertainment']",5,['KR'],['ko'],tt1565058,5.4,42,Released
7,2011-05-16,Bad Teacher,20000000,216197492,92,['Comedy'],"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",She doesn't give an F.,['Jake Kasdan'],"['Cameron Diaz', 'Justin Timberlake', 'Jason Segel', 'Lucy Punch', 'John Michael Higgins', 'Phyllis Smith', 'Thomas Lennon', 'Molly Shannon', 'Eric Stonestreet', 'Dave Allen', 'Matthew J. Evans', 'Kaitlyn Dever', 'Jillian Armenante', 'Kathryn Newton', 'Igal Ben Yair', 'Aja Bair', 'Andra Nechita', 'Noah Munck', ""Finneas O'Connell"", 'Daniel Castro', 'Adrian Kali Turner', 'Paul Bates', 'Nat Faxon', 'Stephanie Faracy', 'David Paymer', 'Alanna Ubach', 'Christine Smith', 'Deirdre Lovejoy', 'Rose Abdoo', 'Jerry Lambert', 'Jennifer Irwin', 'Christopher Rockwell', 'David Doty', 'Rick Overton', 'Danny Trapp', 'Matt Besser', 'Bruno Gunn', 'Jordan Van Vranken', 'Kadee Noel Brown', 'Jennifer Holloway', 'Joanna Theobalds', 'Christina Gabrielle']","['Columbia Pictures', 'Mosaic Media Group']",1,['US'],['en'],tt1284575,5.569,4156,Released
8,2011-08-31,The Three Musketeers,75000000,132274484,110,"['Adventure', 'Action', 'Thriller']",The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,Every legend has a new beginning.,['Paul W. S. Anderson'],"['Logan Lerman', 'Milla Jovovich', 'Matthew Macfadyen', 'Ray Stevenson', 'Luke Evans', 'Mads Mikkelsen', 'Orlando Bloom', 'Christoph Waltz', 'Gabriella Wilde', 'James Corden', 'Juno Temple', 'Til Schweiger', 'Freddie Fox', 'Dexter Fletcher', 'Helen George', 'Christian Oliver', 'Markus Brandl', 'Jane Perry', 'Andy Gathergood', 'Susanne Wolff', 'Ben Moor', 'Carsten Norgaard', 'Isaiah Michalski', 'Horst Kiss', 'Gudrun Meincke', 'Victoria Koestler', 'Yvonne Pajonkowski', 'Nina Eichinger', 'Max Cane', 'Iain McKee', 'Gode Benedix', 'Hannes Wegener', 'Florian Brückner']","['Constantin Film', 'Impact Pictures', 'Studio Babelsberg', 'Summit Entertainment', 'New Legacy Film', 'Deutscher Filmförderfonds', 'Nouvelles Éditions de Films (NEF)']",1,"['US', 'GB', 'DE', 'FR']",['en'],tt1509767,5.808,2324,Released
9,2010-10-28,The Other Woman,30000000,1451343,98,['Drama'],"Emilia, a law-school graduate, falls in love with her married boss, Jack. After Emilia marries Jack, her happiness turns unexpectedly to grief following the death of her infant daughter. Devastated, Emilia nonetheless carries on, attempting to forge a connection with her stepson William and to resist the interference of Jack's jealous ex-wife.",Love makes everything possible.,[],"['Natalie Portman', 'Scott Cohen', 'Charlie Tahan', 'Lauren Ambrose', 'Lisa Kudrow', 'Michael Cristofer', 'Debra Monk', 'Elizabeth Marvel', 'Anthony Rapp', 'Mona Fastvold', 'Kendra Kassebaum', 'Mary Joy', 'Maria Dizzia', 'Ira Hawkins', 'Daisy Tahan', 'Natalia Volkodaeva']","['Marc Platt Productions', 'Handsomecharlie Films', ""Is or Isn't Entertainment""]",1,['US'],['en'],tt1032825,6.184,329,Released
10,2012-01-19,Underworld: Awakening,70000000,160112671,88,"['Fantasy', 'Action', 'Horror']","Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.",Vengeance Returns,"['Måns Mårlind', 'Björn Stein']","['Kate Beckinsale', 'Stephen Rea', 'Michael Ealy', 'Theo James', 'India Eisley', 'Charles Dance', 'Sandrine Holt', 'Sanny van Heteren', 'Jacob Blair', 'Robert Lawrenson', 'Kurt Max Runte', 'Marvin Duerkholz', 'Ron Wear', 'Richard Cetrone', 'Dan Payne', 'Mark Gibbon', 'Benita Ha', 'Tyler McClendon', 'Panou', 'Ian Rozylo', 'Kristen Holden-Ried', 'John Innes', 'Lee Majdoub', 'Catlin Adams', 'Adam Greydon Reid', 'Christian Tessier', 'Wes Bentley', 'Scott Speedman', 'Sanny van Heteren', 'Joe Censoplano', 'Preston Cook']","['Lakeshore Entertainment', 'Saturn Films', 'Screen Gems', 'Sketch Films', 'UW4 Productions']",2,['US'],"['en', 'ru']",tt1496025,6.285,3579,Released
