,date,titre,budget,recette,duree,genres,synopsis,tagline,realisateur,casting,compagnies_production,suite,production_countries,langues,imdb_id,vote_average,vote_count
0,,Mk Genius,5000,566,5,[],Mk Genius is a Thiller movie,Mk Movies,[],['Md. Ehsanul Habib Onik'],[],1,[],[],,0.0,0
1,2021-04-12,A Way Out,1,1,7,['Drama'],,,['Ahmed Nazif'],['Anas Alhajj'],['Blushot'],1,['EG'],"['ar', 'en']",,9.0,1
